alpha,condition,contract_sha256,dependency,eval_budget,execution,input_fingerprint,instance,seed,spec_id,task_id
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,1767a271ab95be0f90c68f2069230685b4fb670c083975aee1dc67b74bf9982e,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__mixed__seed1,L-main-threeshift-100c-01__mixed__seed1__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,1767a271ab95be0f90c68f2069230685b4fb670c083975aee1dc67b74bf9982e,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__mixed__seed1,L-main-threeshift-100c-01__mixed__seed1__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,1767a271ab95be0f90c68f2069230685b4fb670c083975aee1dc67b74bf9982e,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__mixed__seed1,L-main-threeshift-100c-01__mixed__seed1__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,1767a271ab95be0f90c68f2069230685b4fb670c083975aee1dc67b74bf9982e,L-main-threeshift-100c-01,1,L-main-threeshift-100c-01__mixed__seed1,L-main-threeshift-100c-01__mixed__seed1__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,6cdbff0dc73c5250eb122b6730adb3fc332e88c9abeaab7ef7cb7b10ed715680,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__mixed__seed2,L-main-threeshift-100c-01__mixed__seed2__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,6cdbff0dc73c5250eb122b6730adb3fc332e88c9abeaab7ef7cb7b10ed715680,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__mixed__seed2,L-main-threeshift-100c-01__mixed__seed2__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,6cdbff0dc73c5250eb122b6730adb3fc332e88c9abeaab7ef7cb7b10ed715680,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__mixed__seed2,L-main-threeshift-100c-01__mixed__seed2__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,6cdbff0dc73c5250eb122b6730adb3fc332e88c9abeaab7ef7cb7b10ed715680,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__mixed__seed2,L-main-threeshift-100c-01__mixed__seed2__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,6cdbff0dc73c5250eb122b6730adb3fc332e88c9abeaab7ef7cb7b10ed715680,L-main-threeshift-100c-01,2,L-main-threeshift-100c-01__mixed__seed2,L-main-threeshift-100c-01__mixed__seed2__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,06f19888bf3f6559d75fed4f7f8dbb46dc6ba32957b38323117865759f70bae0,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__mixed__seed3,L-main-threeshift-100c-01__mixed__seed3__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,06f19888bf3f6559d75fed4f7f8dbb46dc6ba32957b38323117865759f70bae0,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__mixed__seed3,L-main-threeshift-100c-01__mixed__seed3__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,06f19888bf3f6559d75fed4f7f8dbb46dc6ba32957b38323117865759f70bae0,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__mixed__seed3,L-main-threeshift-100c-01__mixed__seed3__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,06f19888bf3f6559d75fed4f7f8dbb46dc6ba32957b38323117865759f70bae0,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__mixed__seed3,L-main-threeshift-100c-01__mixed__seed3__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-100c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,06f19888bf3f6559d75fed4f7f8dbb46dc6ba32957b38323117865759f70bae0,L-main-threeshift-100c-01,3,L-main-threeshift-100c-01__mixed__seed3,L-main-threeshift-100c-01__mixed__seed3__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,a80fd06e69543daf68315f4994d3fe63583f27f797334f27a163b05419901269,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__geographic__seed1,L-main-threeshift-150c-01__geographic__seed1__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,a80fd06e69543daf68315f4994d3fe63583f27f797334f27a163b05419901269,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__geographic__seed1,L-main-threeshift-150c-01__geographic__seed1__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,a80fd06e69543daf68315f4994d3fe63583f27f797334f27a163b05419901269,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__geographic__seed1,L-main-threeshift-150c-01__geographic__seed1__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,a80fd06e69543daf68315f4994d3fe63583f27f797334f27a163b05419901269,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__geographic__seed1,L-main-threeshift-150c-01__geographic__seed1__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,a80fd06e69543daf68315f4994d3fe63583f27f797334f27a163b05419901269,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__geographic__seed1,L-main-threeshift-150c-01__geographic__seed1__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,8ddb7b59402369b9f19063fa0c90fb75b47a36c70aed5a180eb2100bac091034,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__geographic__seed2,L-main-threeshift-150c-01__geographic__seed2__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8ddb7b59402369b9f19063fa0c90fb75b47a36c70aed5a180eb2100bac091034,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__geographic__seed2,L-main-threeshift-150c-01__geographic__seed2__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8ddb7b59402369b9f19063fa0c90fb75b47a36c70aed5a180eb2100bac091034,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__geographic__seed2,L-main-threeshift-150c-01__geographic__seed2__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8ddb7b59402369b9f19063fa0c90fb75b47a36c70aed5a180eb2100bac091034,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__geographic__seed2,L-main-threeshift-150c-01__geographic__seed2__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,8ddb7b59402369b9f19063fa0c90fb75b47a36c70aed5a180eb2100bac091034,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__geographic__seed2,L-main-threeshift-150c-01__geographic__seed2__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,e370f3909c94212d886041935886dc84fb2d53f49fc5b8a33ff4040816d3cecd,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__geographic__seed3,L-main-threeshift-150c-01__geographic__seed3__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,e370f3909c94212d886041935886dc84fb2d53f49fc5b8a33ff4040816d3cecd,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__geographic__seed3,L-main-threeshift-150c-01__geographic__seed3__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,e370f3909c94212d886041935886dc84fb2d53f49fc5b8a33ff4040816d3cecd,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__geographic__seed3,L-main-threeshift-150c-01__geographic__seed3__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,e370f3909c94212d886041935886dc84fb2d53f49fc5b8a33ff4040816d3cecd,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__geographic__seed3,L-main-threeshift-150c-01__geographic__seed3__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,e370f3909c94212d886041935886dc84fb2d53f49fc5b8a33ff4040816d3cecd,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__geographic__seed3,L-main-threeshift-150c-01__geographic__seed3__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,ce647efeb082d63c04eb37b86e6c5efb37c5cc6d764467e4a43fed326af794b3,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__mixed__seed1,L-main-threeshift-150c-01__mixed__seed1__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ce647efeb082d63c04eb37b86e6c5efb37c5cc6d764467e4a43fed326af794b3,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__mixed__seed1,L-main-threeshift-150c-01__mixed__seed1__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ce647efeb082d63c04eb37b86e6c5efb37c5cc6d764467e4a43fed326af794b3,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__mixed__seed1,L-main-threeshift-150c-01__mixed__seed1__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ce647efeb082d63c04eb37b86e6c5efb37c5cc6d764467e4a43fed326af794b3,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__mixed__seed1,L-main-threeshift-150c-01__mixed__seed1__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ce647efeb082d63c04eb37b86e6c5efb37c5cc6d764467e4a43fed326af794b3,L-main-threeshift-150c-01,1,L-main-threeshift-150c-01__mixed__seed1,L-main-threeshift-150c-01__mixed__seed1__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,653afe7e3fc7236fa124ce311df7bed63d78af0de0d56e64babf27acc77afba3,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__mixed__seed2,L-main-threeshift-150c-01__mixed__seed2__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,653afe7e3fc7236fa124ce311df7bed63d78af0de0d56e64babf27acc77afba3,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__mixed__seed2,L-main-threeshift-150c-01__mixed__seed2__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,653afe7e3fc7236fa124ce311df7bed63d78af0de0d56e64babf27acc77afba3,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__mixed__seed2,L-main-threeshift-150c-01__mixed__seed2__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,653afe7e3fc7236fa124ce311df7bed63d78af0de0d56e64babf27acc77afba3,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__mixed__seed2,L-main-threeshift-150c-01__mixed__seed2__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,653afe7e3fc7236fa124ce311df7bed63d78af0de0d56e64babf27acc77afba3,L-main-threeshift-150c-01,2,L-main-threeshift-150c-01__mixed__seed2,L-main-threeshift-150c-01__mixed__seed2__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,81ffb92f2b3fb08be836ba2a7fef0ea36c6f84fefdb596c2dd7752fbda29feab,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__mixed__seed3,L-main-threeshift-150c-01__mixed__seed3__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,81ffb92f2b3fb08be836ba2a7fef0ea36c6f84fefdb596c2dd7752fbda29feab,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__mixed__seed3,L-main-threeshift-150c-01__mixed__seed3__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,81ffb92f2b3fb08be836ba2a7fef0ea36c6f84fefdb596c2dd7752fbda29feab,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__mixed__seed3,L-main-threeshift-150c-01__mixed__seed3__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,81ffb92f2b3fb08be836ba2a7fef0ea36c6f84fefdb596c2dd7752fbda29feab,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__mixed__seed3,L-main-threeshift-150c-01__mixed__seed3__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-150c-01__mixed__seed3__alpha_000,4000,run_or_conditional_reuse,81ffb92f2b3fb08be836ba2a7fef0ea36c6f84fefdb596c2dd7752fbda29feab,L-main-threeshift-150c-01,3,L-main-threeshift-150c-01__mixed__seed3,L-main-threeshift-150c-01__mixed__seed3__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,17a44b038a789a6737f596b4611476cfb1fdfc5c2891fe51383bda246d4a3207,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01__geographic__seed1__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,17a44b038a789a6737f596b4611476cfb1fdfc5c2891fe51383bda246d4a3207,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01__geographic__seed1__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,17a44b038a789a6737f596b4611476cfb1fdfc5c2891fe51383bda246d4a3207,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01__geographic__seed1__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,17a44b038a789a6737f596b4611476cfb1fdfc5c2891fe51383bda246d4a3207,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01__geographic__seed1__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed1__alpha_000,4000,run_or_conditional_reuse,17a44b038a789a6737f596b4611476cfb1fdfc5c2891fe51383bda246d4a3207,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__geographic__seed1,L-main-threeshift-200c-01__geographic__seed1__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,fdc7488a36ca9de5ff13e23b2bc161b92cd58f8d4281ad2c17606da7ec53d05b,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01__geographic__seed2__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,fdc7488a36ca9de5ff13e23b2bc161b92cd58f8d4281ad2c17606da7ec53d05b,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01__geographic__seed2__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,fdc7488a36ca9de5ff13e23b2bc161b92cd58f8d4281ad2c17606da7ec53d05b,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01__geographic__seed2__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,fdc7488a36ca9de5ff13e23b2bc161b92cd58f8d4281ad2c17606da7ec53d05b,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01__geographic__seed2__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed2__alpha_000,4000,run_or_conditional_reuse,fdc7488a36ca9de5ff13e23b2bc161b92cd58f8d4281ad2c17606da7ec53d05b,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__geographic__seed2,L-main-threeshift-200c-01__geographic__seed2__alpha_100
0.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,d25191b118d89bbdabe6ce19d2cd2c304799dbd564d8ffb2def284a44982749c,L-main-threeshift-200c-01,3,L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01__geographic__seed3__alpha_000
0.25,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d25191b118d89bbdabe6ce19d2cd2c304799dbd564d8ffb2def284a44982749c,L-main-threeshift-200c-01,3,L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01__geographic__seed3__alpha_025
0.5,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d25191b118d89bbdabe6ce19d2cd2c304799dbd564d8ffb2def284a44982749c,L-main-threeshift-200c-01,3,L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01__geographic__seed3__alpha_050
0.75,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d25191b118d89bbdabe6ce19d2cd2c304799dbd564d8ffb2def284a44982749c,L-main-threeshift-200c-01,3,L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01__geographic__seed3__alpha_075
1.0,geographic,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__geographic__seed3__alpha_000,4000,run_or_conditional_reuse,d25191b118d89bbdabe6ce19d2cd2c304799dbd564d8ffb2def284a44982749c,L-main-threeshift-200c-01,3,L-main-threeshift-200c-01__geographic__seed3,L-main-threeshift-200c-01__geographic__seed3__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,ea09acc8a758400084fbe98b0bbc2cfd36b30cd0d7dca1005eccd546e605d677,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01__mixed__seed1__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ea09acc8a758400084fbe98b0bbc2cfd36b30cd0d7dca1005eccd546e605d677,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01__mixed__seed1__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ea09acc8a758400084fbe98b0bbc2cfd36b30cd0d7dca1005eccd546e605d677,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01__mixed__seed1__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ea09acc8a758400084fbe98b0bbc2cfd36b30cd0d7dca1005eccd546e605d677,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01__mixed__seed1__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed1__alpha_000,4000,run_or_conditional_reuse,ea09acc8a758400084fbe98b0bbc2cfd36b30cd0d7dca1005eccd546e605d677,L-main-threeshift-200c-01,1,L-main-threeshift-200c-01__mixed__seed1,L-main-threeshift-200c-01__mixed__seed1__alpha_100
0.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,,4000,run_unrestricted,d78464d23d36a52956ea721da9635b1852be9779ae65cca417ee00c7ed87f220,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01__mixed__seed2__alpha_000
0.25,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,d78464d23d36a52956ea721da9635b1852be9779ae65cca417ee00c7ed87f220,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01__mixed__seed2__alpha_025
0.5,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,d78464d23d36a52956ea721da9635b1852be9779ae65cca417ee00c7ed87f220,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01__mixed__seed2__alpha_050
0.75,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,d78464d23d36a52956ea721da9635b1852be9779ae65cca417ee00c7ed87f220,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01__mixed__seed2__alpha_075
1.0,mixed,89fdf5eb7d7694347ed5de0f8a30e64d0d469c5a185a8ee589ac48baa28e9bbc,L-main-threeshift-200c-01__mixed__seed2__alpha_000,4000,run_or_conditional_reuse,d78464d23d36a52956ea721da9635b1852be9779ae65cca417ee00c7ed87f220,L-main-threeshift-200c-01,2,L-main-threeshift-200c-01__mixed__seed2,L-main-threeshift-200c-01__mixed__seed2__alpha_100
