alpha,candidate_pool_size,condition,cost_increment_pct,displayed_theta,eligible_candidate_count,formula_theta,independent_profit_json,instance,lower_bound_slack_json,minimum_lower_bound_slack,natural_satisfaction,raw_executed_search,raw_reused_from_alpha0,raw_task_id,seed,selected_candidate_id,selected_certificate_path,selected_certificate_sha256,selected_cost_carbon,selected_cost_elec,selected_cost_fix,selected_cost_fuel,selected_cost_km,selected_cost_occ,selected_cost_transship,selected_cross_site_customer_count,selected_depot_profit_json,selected_minimum_profit_ratio,selected_profit_ratio_json,selected_solution_path,selected_solution_sha256,selected_source_alpha,selected_source_kind,selected_total_cost,spec_id,total_search_evaluations_exposed,unique_candidate_solution_count,unrestricted_mu
0.25,6,mixed,0.0,1.0,6,1.0232908451469118,"{""D0"": 3525.2345988677835, ""D1"": 2820.505789623575}",L-main-threeshift-50c-01,"{""D0"": 0.13996697210325193, ""D1"": 0.031054460195882427}",0.031054460195882427,True,False,True,L-main-threeshift-50c-01__mixed__seed1__alpha_025,1,L-main-threeshift-50c-01__mixed__seed1__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,137.9865569922635,1200.0,436.1618985540547,937.5294584290565,0.0,0.0,59,"{""D0"": 4018.651011624929, ""D1"": 2908.095074399696}",1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,0.0,level_search,2711.677913975375,L-main-threeshift-50c-01__mixed__seed1,4000,2,1.0310544601958824
0.5,6,mixed,0.0,1.0,6,1.0155272300979412,"{""D0"": 3525.2345988677835, ""D1"": 2820.505789623575}",L-main-threeshift-50c-01,"{""D0"": 0.13996697210325193, ""D1"": 0.031054460195882427}",0.031054460195882427,True,False,True,L-main-threeshift-50c-01__mixed__seed1__alpha_050,1,L-main-threeshift-50c-01__mixed__seed1__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,137.9865569922635,1200.0,436.1618985540547,937.5294584290565,0.0,0.0,59,"{""D0"": 4018.651011624929, ""D1"": 2908.095074399696}",1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,0.0,level_search,2711.677913975375,L-main-threeshift-50c-01__mixed__seed1,4000,2,1.0310544601958824
0.75,6,mixed,0.0,1.0,6,1.0077636150489706,"{""D0"": 3525.2345988677835, ""D1"": 2820.505789623575}",L-main-threeshift-50c-01,"{""D0"": 0.13996697210325193, ""D1"": 0.031054460195882427}",0.031054460195882427,True,False,True,L-main-threeshift-50c-01__mixed__seed1__alpha_075,1,L-main-threeshift-50c-01__mixed__seed1__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,137.9865569922635,1200.0,436.1618985540547,937.5294584290565,0.0,0.0,59,"{""D0"": 4018.651011624929, ""D1"": 2908.095074399696}",1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,0.0,level_search,2711.677913975375,L-main-threeshift-50c-01__mixed__seed1,4000,2,1.0310544601958824
1.0,6,mixed,0.0,1.0,6,1.0,"{""D0"": 3525.2345988677835, ""D1"": 2820.505789623575}",L-main-threeshift-50c-01,"{""D0"": 0.13996697210325193, ""D1"": 0.031054460195882427}",0.031054460195882427,True,False,True,L-main-threeshift-50c-01__mixed__seed1__alpha_100,1,L-main-threeshift-50c-01__mixed__seed1__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,bb2499494ac09e169d398f73d22ae54fa135f72b63786bd41f0391c62efc0a05,0.0,137.9865569922635,1200.0,436.1618985540547,937.5294584290565,0.0,0.0,59,"{""D0"": 4018.651011624929, ""D1"": 2908.095074399696}",1.0310544601958824,"{""D0"": 1.139966972103252, ""D1"": 1.0310544601958824}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed1__alpha_000.json,98adbd8517e68ec84da10ccfc5e586a87ead2d9a23da8ce2ddd6486298a71373,0.0,level_search,2711.677913975375,L-main-threeshift-50c-01__mixed__seed1,4000,2,1.0310544601958824
0.0,6,mixed,0.0,0.8779198785670629,6,0.8779198785670629,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",L-main-threeshift-50c-01,"{""D0"": 0.0, ""D1"": 0.31471621032030483}",0.0,False,True,False,L-main-threeshift-50c-01__mixed__seed2__alpha_000,2,L-main-threeshift-50c-01__mixed__seed2__alpha_000,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed2__alpha_000.json,0ee3bb823bb8256aefe0dbf1f85de497e4e38410c4f2429425abb603ca5561bb,0.0,209.04155678249532,1440.0,353.78072001287524,1048.808450638114,0.0,0.0,37,"{""D0"": 3137.564612618011, ""D1"": 3449.228659948505}",0.8779198785670629,"{""D0"": 0.8779198785670629, ""D1"": 1.1926360888873677}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed2__alpha_000.json,eda20f540e05f12aa33d5e6c3fcd57cb108d8969d20903e01837005d76e49a2e,0.0,level_search,3051.6307274334845,L-main-threeshift-50c-01__mixed__seed2,20000,4,0.8779198785670629
0.25,6,mixed,1.0590206197520262,0.9084399089252971,5,0.9084399089252971,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",L-main-threeshift-50c-01,"{""D0"": 0.14807553570930654, ""D1"": 0.052325844575146774}",0.052325844575146774,False,True,False,L-main-threeshift-50c-01__mixed__seed2__alpha_025,2,L-main-threeshift-50c-01__mixed__seed2__alpha_025,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed2__alpha_025.json,0698100c541816dc3e5f024269ae9434609103f7e6163811c6631c32e6a485de,0.0,203.44787711777792,1360.0,413.9835330461334,1106.516715911783,0.0,0.0,42,"{""D0"": 3775.8405438779428, ""D1"": 2778.6353300463607}",0.9607657535004439,"{""D0"": 1.0565154446346037, ""D1"": 0.9607657535004439}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed2__alpha_025.json,c2a6def2138045c315d6befba2d0f92048d9f74b5e0722dfe5b68819122bc836,0.25,level_search,3083.948126075694,L-main-threeshift-50c-01__mixed__seed2,20000,4,0.8779198785670629
0.5,6,mixed,1.0590206197520262,0.9389599392835315,5,0.9389599392835315,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",L-main-threeshift-50c-01,"{""D0"": 0.11755550535107218, ""D1"": 0.02180581421691241}",0.02180581421691241,False,True,False,L-main-threeshift-50c-01__mixed__seed2__alpha_050,2,L-main-threeshift-50c-01__mixed__seed2__alpha_025,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed2__alpha_025.json,0698100c541816dc3e5f024269ae9434609103f7e6163811c6631c32e6a485de,0.0,203.44787711777792,1360.0,413.9835330461334,1106.516715911783,0.0,0.0,42,"{""D0"": 3775.8405438779428, ""D1"": 2778.6353300463607}",0.9607657535004439,"{""D0"": 1.0565154446346037, ""D1"": 0.9607657535004439}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed2__alpha_025.json,c2a6def2138045c315d6befba2d0f92048d9f74b5e0722dfe5b68819122bc836,0.25,level_search,3083.948126075694,L-main-threeshift-50c-01__mixed__seed2,20000,4,0.8779198785670629
0.75,6,mixed,3.1962148711177716,0.9694799696417657,4,0.9694799696417657,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",L-main-threeshift-50c-01,"{""D0"": 0.04328561615565607, ""D1"": 0.022798018398246023}",0.022798018398246023,False,True,False,L-main-threeshift-50c-01__mixed__seed2__alpha_075,2,L-main-threeshift-50c-01__mixed__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed2__alpha_075.json,16893b82d847d84ec749157534d6a219cdf3b07fddaf4cd49fa6ac517b3aec82,0.0,181.17301352774837,1200.0,554.8432737748201,1213.1511152527448,0.0,0.0,11,"{""D0"": 3619.4845799161476, ""D1"": 2869.77201752854}",0.9922779880400118,"{""D0"": 1.0127655857974218, ""D1"": 0.9922779880400118}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed2__alpha_075.json,0669b38a4a200f419ff3a5440148aa070d74a813510484a13f00900615bd2abf,0.75,level_search,3149.167402555313,L-main-threeshift-50c-01__mixed__seed2,20000,4,0.8779198785670629
1.0,6,mixed,3.959399453010375,1.0,3,1.0,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",L-main-threeshift-50c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,False,True,False,L-main-threeshift-50c-01__mixed__seed2__alpha_100,2,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-50c-01__mixed__seed2__independent.json,e1de2c73c37da5fbaa7df0a7c865dafd64a73a06c2fdb6fd841884c82d0ded81,0.0,184.02208804157183,1200.0,560.1436557157518,1228.2912340060589,0.0,0.0,0,"{""D0"": 3573.862136188476, ""D1"": 2892.104886048144}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-50c-01__mixed__seed2__independent.json,5711644dbb8c553d18d3071d4cecf1917bfc19e09d141b32319d79cfcae85393,,independent_start,3172.4569777633824,L-main-threeshift-50c-01__mixed__seed2,20000,4,0.8779198785670629
0.0,6,mixed,0.0,0.9358050268683485,6,0.9358050268683485,"{""D0"": 3503.5827933613073, ""D1"": 2369.115529692631}",L-main-threeshift-50c-01,"{""D0"": 0.2838280449981804, ""D1"": 0.15914113539450458}",0.15914113539450458,False,True,False,L-main-threeshift-50c-01__mixed__seed3__alpha_000,3,L-main-threeshift-50c-01__mixed__seed3__alpha_100,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,0.0,153.80989606290052,1280.0,395.4036945616093,942.0710073752529,0.0,0.0,56,"{""D0"": 4273.085444805965, ""D1"": 2594.0539571942727}",1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,1.0,level_search,2771.284597999763,L-main-threeshift-50c-01__mixed__seed3,20000,6,0.9358050268683485
0.25,6,mixed,0.0,0.9518537701512614,5,0.9518537701512614,"{""D0"": 3503.5827933613073, ""D1"": 2369.115529692631}",L-main-threeshift-50c-01,"{""D0"": 0.26777930171526754, ""D1"": 0.14309239211159175}",0.14309239211159175,False,True,False,L-main-threeshift-50c-01__mixed__seed3__alpha_025,3,L-main-threeshift-50c-01__mixed__seed3__alpha_100,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,0.0,153.80989606290052,1280.0,395.4036945616093,942.0710073752529,0.0,0.0,56,"{""D0"": 4273.085444805965, ""D1"": 2594.0539571942727}",1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,1.0,level_search,2771.284597999763,L-main-threeshift-50c-01__mixed__seed3,20000,6,0.9358050268683485
0.5,6,mixed,0.0,0.9679025134341743,5,0.9679025134341743,"{""D0"": 3503.5827933613073, ""D1"": 2369.115529692631}",L-main-threeshift-50c-01,"{""D0"": 0.2517305584323546, ""D1"": 0.1270436488286788}",0.1270436488286788,False,True,False,L-main-threeshift-50c-01__mixed__seed3__alpha_050,3,L-main-threeshift-50c-01__mixed__seed3__alpha_100,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,0.0,153.80989606290052,1280.0,395.4036945616093,942.0710073752529,0.0,0.0,56,"{""D0"": 4273.085444805965, ""D1"": 2594.0539571942727}",1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,1.0,level_search,2771.284597999763,L-main-threeshift-50c-01__mixed__seed3,20000,6,0.9358050268683485
0.75,6,mixed,0.0,0.9839512567170872,5,0.9839512567170872,"{""D0"": 3503.5827933613073, ""D1"": 2369.115529692631}",L-main-threeshift-50c-01,"{""D0"": 0.23568181514944175, ""D1"": 0.11099490554576597}",0.11099490554576597,False,True,False,L-main-threeshift-50c-01__mixed__seed3__alpha_075,3,L-main-threeshift-50c-01__mixed__seed3__alpha_100,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,0.0,153.80989606290052,1280.0,395.4036945616093,942.0710073752529,0.0,0.0,56,"{""D0"": 4273.085444805965, ""D1"": 2594.0539571942727}",1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,1.0,level_search,2771.284597999763,L-main-threeshift-50c-01__mixed__seed3,20000,6,0.9358050268683485
1.0,6,mixed,0.0,1.0,5,1.0,"{""D0"": 3503.5827933613073, ""D1"": 2369.115529692631}",L-main-threeshift-50c-01,"{""D0"": 0.21963307186652892, ""D1"": 0.09494616226285313}",0.09494616226285313,False,True,False,L-main-threeshift-50c-01__mixed__seed3__alpha_100,3,L-main-threeshift-50c-01__mixed__seed3__alpha_100,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,a163f9c80f3e43e64071829cdc65fb307562a1d14838513d544999566f70870f,0.0,153.80989606290052,1280.0,395.4036945616093,942.0710073752529,0.0,0.0,56,"{""D0"": 4273.085444805965, ""D1"": 2594.0539571942727}",1.0949461622628531,"{""D0"": 1.219633071866529, ""D1"": 1.0949461622628531}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-50c-01__mixed__seed3__alpha_100.json,9e025784baa87c0a4666c76f6ffda93464b98dbb25ede421070f219722744ca9,1.0,level_search,2771.284597999763,L-main-threeshift-50c-01__mixed__seed3,20000,6,0.9358050268683485
0.0,6,geographic,0.0,1.0,6,1.0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",L-main-threeshift-75c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,True,True,False,L-main-threeshift-75c-01__geographic__seed1__alpha_000,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-75c-01__geographic__seed1__independent.json,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,274.8694376795349,2160.0,440.95190096851314,1341.353440180404,0.0,0.0,0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-75c-01__geographic__seed1__independent.json,8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,,independent_start,4217.174778828452,L-main-threeshift-75c-01__geographic__seed1,4000,1,1.0
0.25,6,geographic,0.0,1.0,6,1.0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",L-main-threeshift-75c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,True,False,True,L-main-threeshift-75c-01__geographic__seed1__alpha_025,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-75c-01__geographic__seed1__independent.json,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,274.8694376795349,2160.0,440.95190096851314,1341.353440180404,0.0,0.0,0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-75c-01__geographic__seed1__independent.json,8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,,independent_start,4217.174778828452,L-main-threeshift-75c-01__geographic__seed1,4000,1,1.0
0.5,6,geographic,0.0,1.0,6,1.0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",L-main-threeshift-75c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,True,False,True,L-main-threeshift-75c-01__geographic__seed1__alpha_050,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-75c-01__geographic__seed1__independent.json,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,274.8694376795349,2160.0,440.95190096851314,1341.353440180404,0.0,0.0,0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-75c-01__geographic__seed1__independent.json,8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,,independent_start,4217.174778828452,L-main-threeshift-75c-01__geographic__seed1,4000,1,1.0
0.75,6,geographic,0.0,1.0,6,1.0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",L-main-threeshift-75c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,True,False,True,L-main-threeshift-75c-01__geographic__seed1__alpha_075,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-75c-01__geographic__seed1__independent.json,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,274.8694376795349,2160.0,440.95190096851314,1341.353440180404,0.0,0.0,0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-75c-01__geographic__seed1__independent.json,8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,,independent_start,4217.174778828452,L-main-threeshift-75c-01__geographic__seed1,4000,1,1.0
1.0,6,geographic,0.0,1.0,6,1.0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",L-main-threeshift-75c-01,"{""D0"": 0.0, ""D1"": 0.0}",0.0,True,False,True,L-main-threeshift-75c-01__geographic__seed1__alpha_100,1,frozen_independent_start,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-75c-01__geographic__seed1__independent.json,3f45b5107ad2412beed478c25cb9f809568052a5d2297449e324d13e7c2c4f1f,0.0,274.8694376795349,2160.0,440.95190096851314,1341.353440180404,0.0,0.0,0,"{""D0"": 5373.227351195708, ""D1"": 5251.634669975838}",1.0,"{""D0"": 1.0, ""D1"": 1.0}",baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-75c-01__geographic__seed1__independent.json,8ded465880ee578de6f91fdf72e9c6189b73093b24cdbf005dae2c51d0f9a521,,independent_start,4217.174778828452,L-main-threeshift-75c-01__geographic__seed1,4000,1,1.0
0.0,6,geographic,0.0,0.9590765509281464,6,0.9590765509281464,"{""D0"": 5241.097771039782, ""D1"": 5171.751917463646}",L-main-threeshift-75c-01,"{""D0"": 0.10737229288888084, ""D1"": 0.053331776537179576}",0.053331776537179576,False,True,False,L-main-threeshift-75c-01__geographic__seed2__alpha_000,2,L-main-threeshift-75c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,0.0,215.01770078450076,1920.0,564.0349981057539,1317.6967340274048,0.0,0.0,3,"{""D0"": 5589.362658257374, ""D1"": 5235.924708824962}",1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,0.75,level_search,4016.7494329176598,L-main-threeshift-75c-01__geographic__seed2,20000,6,0.9590765509281464
0.25,6,geographic,0.0,0.9693074131961098,5,0.9693074131961098,"{""D0"": 5241.097771039782, ""D1"": 5171.751917463646}",L-main-threeshift-75c-01,"{""D0"": 0.0971414306209174, ""D1"": 0.04310091426921614}",0.04310091426921614,False,True,False,L-main-threeshift-75c-01__geographic__seed2__alpha_025,2,L-main-threeshift-75c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,0.0,215.01770078450076,1920.0,564.0349981057539,1317.6967340274048,0.0,0.0,3,"{""D0"": 5589.362658257374, ""D1"": 5235.924708824962}",1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,0.75,level_search,4016.7494329176598,L-main-threeshift-75c-01__geographic__seed2,20000,6,0.9590765509281464
0.5,6,geographic,0.0,0.9795382754640731,5,0.9795382754640731,"{""D0"": 5241.097771039782, ""D1"": 5171.751917463646}",L-main-threeshift-75c-01,"{""D0"": 0.08691056835295408, ""D1"": 0.032870052001252814}",0.032870052001252814,False,True,False,L-main-threeshift-75c-01__geographic__seed2__alpha_050,2,L-main-threeshift-75c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,0.0,215.01770078450076,1920.0,564.0349981057539,1317.6967340274048,0.0,0.0,3,"{""D0"": 5589.362658257374, ""D1"": 5235.924708824962}",1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,0.75,level_search,4016.7494329176598,L-main-threeshift-75c-01__geographic__seed2,20000,6,0.9590765509281464
0.75,6,geographic,0.0,0.9897691377320366,5,0.9897691377320366,"{""D0"": 5241.097771039782, ""D1"": 5171.751917463646}",L-main-threeshift-75c-01,"{""D0"": 0.07667970608499064, ""D1"": 0.022639189733289378}",0.022639189733289378,False,True,False,L-main-threeshift-75c-01__geographic__seed2__alpha_075,2,L-main-threeshift-75c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,0.0,215.01770078450076,1920.0,564.0349981057539,1317.6967340274048,0.0,0.0,3,"{""D0"": 5589.362658257374, ""D1"": 5235.924708824962}",1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,0.75,level_search,4016.7494329176598,L-main-threeshift-75c-01__geographic__seed2,20000,6,0.9590765509281464
1.0,6,geographic,0.0,1.0,5,1.0,"{""D0"": 5241.097771039782, ""D1"": 5171.751917463646}",L-main-threeshift-75c-01,"{""D0"": 0.0664488438170272, ""D1"": 0.012408327465325941}",0.012408327465325941,False,True,False,L-main-threeshift-75c-01__geographic__seed2__alpha_100,2,L-main-threeshift-75c-01__geographic__seed2__alpha_075,baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/certificates/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,bcfabebacc807326efa6d0bef1a33f5cad0b77a81eddb0a70d323880d08228ef,0.0,215.01770078450076,1920.0,564.0349981057539,1317.6967340274048,0.0,0.0,3,"{""D0"": 5589.362658257374, ""D1"": 5235.924708824962}",1.012408327465326,"{""D0"": 1.0664488438170272, ""D1"": 1.012408327465326}",baselines/e6_fairness/e6_profit_guarantee_frontier_20260715/solutions/L-main-threeshift-75c-01__geographic__seed2__alpha_075.json,ce43e4bc63405c50f6eee3cfd3cf8bc7b90fd436cac40a7239735cab180e9f73,0.75,level_search,4016.7494329176598,L-main-threeshift-75c-01__geographic__seed2,20000,6,0.9590765509281464
