task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed1,cn-prd-10c-03-V2-LOCATIONS,prd,10,1,495.7390882977884,7.557111166999675,495.11445205865334,7.446502208011225,495.11445205865334,7.082785042002797,495.11445205865334,22.156317125016358,29.54219965981413,29.12974351790412,29.12974351790412,29.12974351790412,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,495.11445205865334,495.11445205865334,0.0,0,5.0,True,best_exact_hgs_parent,b14a901b9ab59d7b6ea4254b2f1f79c713b5c36598e8574d34af3ddddae9fc99,b65e05d4af8a7e882f2a9e53be6078ac9fa94495c4beb0149600e04b9657df04,6ae696a45c8ffe640f067ff9a84f58f3383cf48284a0c35f063db58e65f9c351,PASS
D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed2,cn-prd-10c-03-V2-LOCATIONS,prd,10,2,495.7390882977884,7.664317707996815,495.11445205865334,7.501223957980983,495.11445205865334,6.8370771250047255,495.11445205865334,22.06928875000449,29.54219965981413,29.12974351790412,29.12974351790412,29.12974351790412,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,495.11445205865334,495.11445205865334,0.0,0,5.0,True,best_exact_hgs_parent,8b32f0e2ce18eba8b119447c6478fdee6bc5e330bcfc92734706139b4f5c3564,b65e05d4af8a7e882f2a9e53be6078ac9fa94495c4beb0149600e04b9657df04,6ae696a45c8ffe640f067ff9a84f58f3383cf48284a0c35f063db58e65f9c351,PASS
D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed3,cn-prd-10c-03-V2-LOCATIONS,prd,10,3,495.7390882977884,7.087554249999812,495.11445205865334,7.4278253329976,495.11445205865334,6.946201665996341,495.11445205865334,21.50679791701259,29.54219965981413,29.12974351790412,29.12974351790412,29.12974351790412,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,495.11445205865334,495.11445205865334,0.0,0,5.0,True,best_exact_hgs_parent,8b32f0e2ce18eba8b119447c6478fdee6bc5e330bcfc92734706139b4f5c3564,b65e05d4af8a7e882f2a9e53be6078ac9fa94495c4beb0149600e04b9657df04,6ae696a45c8ffe640f067ff9a84f58f3383cf48284a0c35f063db58e65f9c351,PASS
D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed4,cn-prd-10c-03-V2-LOCATIONS,prd,10,4,495.7390882977884,7.059953874995699,495.11445205865334,7.112493083026493,495.11445205865334,6.983554125006776,495.11445205865334,21.318920916004572,29.54219965981413,29.12974351790412,29.12974351790412,29.12974351790412,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,495.11445205865334,495.11445205865334,0.0,0,5.0,True,best_exact_hgs_parent,8b32f0e2ce18eba8b119447c6478fdee6bc5e330bcfc92734706139b4f5c3564,b65e05d4af8a7e882f2a9e53be6078ac9fa94495c4beb0149600e04b9657df04,6ae696a45c8ffe640f067ff9a84f58f3383cf48284a0c35f063db58e65f9c351,PASS
D6-E2__cn-prd-10c-03-V2-LOCATIONS__seed5,cn-prd-10c-03-V2-LOCATIONS,prd,10,5,495.7390882977884,6.877514916996006,495.11445205865334,7.2497336250089575,495.11445205865334,8.038801416987553,495.11445205865334,22.224985500011826,29.54219965981413,29.12974351790412,29.12974351790412,29.12974351790412,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,495.11445205865334,495.11445205865334,0.0,0,5.0,True,best_exact_hgs_parent,8b32f0e2ce18eba8b119447c6478fdee6bc5e330bcfc92734706139b4f5c3564,b65e05d4af8a7e882f2a9e53be6078ac9fa94495c4beb0149600e04b9657df04,6ae696a45c8ffe640f067ff9a84f58f3383cf48284a0c35f063db58e65f9c351,PASS
D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed1,cn-prd-150c-01-V2-LOCATIONS,prd,150,1,7376.685958412809,54.76668495798367,7282.524393597689,68.067801666999,7311.695531572403,72.22341149998829,7261.29880730491,212.54047504102346,626.0316166303496,605.0108918908036,573.8398288561688,601.5095778912848,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7261.298807304877,7238.990056258529,0.0030722810943829633,6,5.0,False,time_limited_mip_recombination,1fe4feb0f76ef34122aa15cf9f261794d69926ab51aedb68976bc70d0f9a5147,c3f0249831bb6a087de47d9a742da91033a48675e499548662e6bad614f7814d,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed2,cn-prd-150c-01-V2-LOCATIONS,prd,150,2,7399.842205856924,54.544156166986795,7277.671967750423,71.7852425420133,7290.175611085337,74.52281408300041,7263.059572889975,219.9846417499939,631.3146683369539,602.4154603100008,606.3881070782395,599.2810299304991,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7263.059572889908,7217.289172200682,0.006301807142002374,4,5.0,False,time_limited_mip_recombination,94b30e453002afd1be6685a5381df3c286f2048888d10decbb9db42a7527ce2f,c3f0249831bb6a087de47d9a742da91033a48675e499548662e6bad614f7814d,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed3,cn-prd-150c-01-V2-LOCATIONS,prd,150,3,7300.523605446706,55.41511391699896,7284.167369818631,69.83142091700574,7268.951100190016,66.2776202080131,7260.598043625577,212.127309375006,645.0850426866926,605.5848574099616,602.0887910224417,600.5583208144963,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7260.598043625574,7199.3283344458905,0.008438658745676626,5,5.0,False,time_limited_mip_recombination,403af515a0174d075b7a4be0e446ef1a8c9d1482ff0e300bfc9fb3ceb66e64d9,c3f0249831bb6a087de47d9a742da91033a48675e499548662e6bad614f7814d,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed4,cn-prd-150c-01-V2-LOCATIONS,prd,150,4,7283.8201851691965,54.9027885000105,7318.875024982495,73.29787583299913,7322.9344540950115,71.73433749997639,7264.862160095771,220.3788956250064,641.4465710455438,575.3806423302019,574.2681512912118,600.5268243756366,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7264.86216009577,7210.0813221633225,0.007540519933515946,1,5.0,False,time_limited_mip_recombination,5a16134fb19c2064dbc90a5a9e67b2f2ed3b7d6edfc9c439ff46a15f9a8ac1af,c3f0249831bb6a087de47d9a742da91033a48675e499548662e6bad614f7814d,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-01-V2-LOCATIONS__seed5,cn-prd-150c-01-V2-LOCATIONS,prd,150,5,7396.450245288987,54.37027375001344,7310.333823294616,75.1271519580041,7316.909522270763,75.65425525000319,7299.396696204457,215.25766104197828,630.6591288593328,573.397141134132,573.0163046383628,570.7472885019672,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7299.3966962044005,7298.952514354224,6.085185785386362e-05,1,5.0,True,time_limited_mip_recombination,9ecdce91c2ac166caf72ed12653d4680d42b36e56575c55d1ca74a54bf201a91,c3f0249831bb6a087de47d9a742da91033a48675e499548662e6bad614f7814d,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed1,cn-prd-150c-02-V2-LOCATIONS,prd,150,1,7413.040455760885,51.311611042008735,7257.702763350598,67.94242412500898,7403.595513992511,73.68989979100297,7254.7096191923865,203.77725350001128,633.8563738550768,639.8024512149025,593.0440988818391,639.2607367456167,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7254.709619067803,7254.709619067803,0.0,1,5.0,True,time_limited_mip_recombination,d89efb6db30c3cbe66a9c6f907f652f9accacea6d21488629158b3249e8b03d8,7944b34c39321d1acffa920d617d825910f4067157796fb71afef0380cea255f,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed2,cn-prd-150c-02-V2-LOCATIONS,prd,150,2,7452.630386819379,51.370472541981144,7355.721640428716,70.16758195799775,7409.97976169042,77.37760745798005,7355.721640428716,212.95308145799208,643.2905404326136,620.0052072623769,592.2188505872665,620.0052072623769,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7453.885477624088,7281.981363902546,0.023062349728552024,10,5.0,False,best_exact_hgs_parent,a5b1d34fde585057adc0b55d87d731de582f337fff236a4cafa7c5afa4900512,7944b34c39321d1acffa920d617d825910f4067157796fb71afef0380cea255f,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed3,cn-prd-150c-02-V2-LOCATIONS,prd,150,3,7404.932296324478,51.11332529201172,7370.911039379423,72.04368929198245,7376.766684513918,76.70769804200972,7359.374539813102,220.40513833297882,632.3925344049688,623.2104253982203,625.3019700466737,621.594903324753,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7359.374539813041,7266.443684585546,0.012627547996742667,1,5.0,False,time_limited_mip_recombination,a72c005f6efadd8541f2ae623283a7c1327e5df290a1394443f4d30ec010ec31,7944b34c39321d1acffa920d617d825910f4067157796fb71afef0380cea255f,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed4,cn-prd-150c-02-V2-LOCATIONS,prd,150,4,7279.40554396232,50.048760083009256,7371.122504321341,72.669856292021,7396.806175504311,81.19611058299779,7272.710494005061,224.43172870899434,643.364848056268,624.6902429947818,591.395109361116,642.4696062592024,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7272.710494005059,7272.498742375515,2.9115916234989244e-05,1,5.0,True,time_limited_mip_recombination,efdf360c9c88bc78e7ead9ed8fd40665c20008d66885fa3fb1c0942728442bc9,7944b34c39321d1acffa920d617d825910f4067157796fb71afef0380cea255f,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-02-V2-LOCATIONS__seed5,cn-prd-150c-02-V2-LOCATIONS,prd,150,5,7267.517397077587,49.90015837500687,7407.479144366185,67.30104354201467,7371.986749832684,76.36137866700301,7262.29913537005,212.7435913750087,641.0823217863921,594.8425214494034,623.9714504377234,639.9379199219219,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,7262.299135369951,7242.457198342456,0.0027321839348172627,1,5.0,False,time_limited_mip_recombination,225c22c4bb186d8367d20e119e02e07af1621431969985eebc557df2cd74dd5f,7944b34c39321d1acffa920d617d825910f4067157796fb71afef0380cea255f,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed1,cn-prd-150c-03-V2-LOCATIONS,prd,150,1,6910.341114323788,46.73102945802384,6849.246582324646,67.52761337501579,7004.733956263541,75.224985458015,6814.912135258702,200.77058195800055,601.8599025002237,588.140099750958,546.8065423198013,581.3670447227387,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,6814.91213527449,6814.378862527108,7.825086175657641e-05,1,5.0,True,time_limited_mip_recombination,ac2123c2c31320f2241bdca81dbda3642a655b7d28c050cb7d3ad01800608496,a7bf5596c8b5b505579d38558b175d5ff8aa457361f34a8892dab38bfd97bce1,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed2,cn-prd-150c-03-V2-LOCATIONS,prd,150,2,6912.747315952842,45.54161854099948,6813.360645192927,67.76001237501623,6809.457808001786,71.65828637499362,6805.196944450722,194.3571967500029,602.6863520704485,580.6299662745918,579.1929958112834,577.8681703561283,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,6805.1969444507,6805.1969444507,0.0,1,5.0,True,time_limited_mip_recombination,9538c780ea526d91a630b6243dcda74092c50eb098e4c5d84e1cd97577b132e9,a7bf5596c8b5b505579d38558b175d5ff8aa457361f34a8892dab38bfd97bce1,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed3,cn-prd-150c-03-V2-LOCATIONS,prd,150,3,6913.738574987229,56.50274450000143,6881.936017813226,68.43308908399194,7002.374983854576,76.44637795799645,6871.302970355159,218.92493308300618,602.1930952641147,558.231029997623,544.9130300715839,556.2958381477782,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,6871.302970355158,6871.302970355158,0.0,1,5.0,True,time_limited_mip_recombination,7945a79deee97a5fbf0161989dcfdd1a0b0b149db199051d5ed5895a96fe7992,a7bf5596c8b5b505579d38558b175d5ff8aa457361f34a8892dab38bfd97bce1,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed4,cn-prd-150c-03-V2-LOCATIONS,prd,150,4,6905.122960595344,54.85311399999773,6898.910415117405,72.6622540410026,7038.394973923798,77.12990420902497,6854.090777247968,223.61667833299725,599.8408750472066,599.9430056034577,551.871428505973,590.0287403384069,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,6854.090777247946,6854.090777247946,0.0,1,5.0,True,time_limited_mip_recombination,cdebe9f5d8d828d6f6afce7a89886658d3b39354befded09363a2a1a2e9bc35a,a7bf5596c8b5b505579d38558b175d5ff8aa457361f34a8892dab38bfd97bce1,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-150c-03-V2-LOCATIONS__seed5,cn-prd-150c-03-V2-LOCATIONS,prd,150,5,6911.1196869064515,54.17597799998475,6943.764619399044,68.83748833299614,6896.150476287943,75.47869979200186,6887.527735897474,211.8403443749994,602.2953901422278,570.1005130845123,563.4857673244425,559.2092390070793,80,False,True,True,True,1,LIMIT_WITH_INCUMBENT,Time limit reached. (HiGHS Status 13: Time limit reached),True,6887.527735890243,6819.547364537399,0.009870068616726627,15,5.0,False,time_limited_mip_recombination,6a91b68985fd071505760c7634961e122dcd1f5290e06f5fab644ec381a948e1,a7bf5596c8b5b505579d38558b175d5ff8aa457361f34a8892dab38bfd97bce1,a85684d59ba5e75b9f442c43aafae8ed0714fce2721daf64724a2d05143b2dc8,PASS
D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed1,cn-prd-15c-01-V2-LOCATIONS,prd,15,1,787.2819935020146,10.07769770899904,787.2819935020146,9.55129229099839,787.2819935020146,9.200301667005988,787.2819935020146,28.948812415997963,52.973676337092336,52.973676337092336,52.973676337092336,52.973676337092336,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,787.2819935020149,787.2819935020149,0.0,1,5.0,True,best_exact_hgs_parent,90366c8dad26fe11cff3bf517ca3a9da9d9cca34259df2c8a751eaf678102e5c,1468916433c28999256d9ead0081cc228dd05f2e279ae4b6b9122be5e69addad,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed2,cn-prd-15c-01-V2-LOCATIONS,prd,15,2,787.2819935020146,10.121113667002646,787.2819935020146,9.662018790986622,787.2819935020146,9.447547165997094,787.2819935020146,29.31431354198139,52.973676337092336,52.973676337092336,52.973676337092336,52.973676337092336,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,787.2819935020145,787.2819935020145,0.0,1,5.0,True,best_exact_hgs_parent,fca52d273d7627ce38a99e2ad324d1509863f207e5eedaef90e83bf5995c45f7,1468916433c28999256d9ead0081cc228dd05f2e279ae4b6b9122be5e69addad,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed3,cn-prd-15c-01-V2-LOCATIONS,prd,15,3,787.2819935020146,9.42593624998699,787.2819935020146,9.326838500011945,787.2819935020146,8.238761207991047,787.2819935020146,27.077193000004627,52.973676337092336,52.973676337092336,52.973676337092336,52.973676337092336,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,787.2819935019115,787.2819935019115,0.0,1,5.0,True,best_exact_hgs_parent,ea39cce12946cf6d5ce509fc7f04a16099cd9ebf1ec88f71128ac24425b47dab,1468916433c28999256d9ead0081cc228dd05f2e279ae4b6b9122be5e69addad,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed4,cn-prd-15c-01-V2-LOCATIONS,prd,15,4,787.2819935020146,8.245071375014959,787.2819935020146,10.405086042010225,787.2819935020146,9.917090874980204,787.2819935020146,28.6540615419799,52.973676337092336,52.973676337092336,52.973676337092336,52.973676337092336,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,787.2819935020145,787.2819935020145,0.0,1,5.0,True,best_exact_hgs_parent,0d8feb2c60d680ec687ed7acfe2db04979a74b90ba78508d16777caaca19ac5c,1468916433c28999256d9ead0081cc228dd05f2e279ae4b6b9122be5e69addad,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-01-V2-LOCATIONS__seed5,cn-prd-15c-01-V2-LOCATIONS,prd,15,5,787.2819935020146,8.235013041994534,787.2819935020146,10.974179457989521,787.2819935020146,9.58059745799983,787.2819935020146,28.900335957994685,52.973676337092336,52.973676337092336,52.973676337092336,52.973676337092336,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,787.2819935020145,787.2819935020145,0.0,1,5.0,True,best_exact_hgs_parent,c9a4a53dd5bf7c72b1da05e9dfe49e91495a4e9918e0428fe27c963f28bfbd65,1468916433c28999256d9ead0081cc228dd05f2e279ae4b6b9122be5e69addad,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed1,cn-prd-15c-02-V2-LOCATIONS,prd,15,1,767.5846266966431,9.877885750000132,766.6803387806436,9.60464091700851,766.6803387806436,10.07023366598878,766.6803387806436,29.666610833024606,50.12517068719541,49.9142855964795,49.9142855964795,49.9142855964795,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,766.6803387806435,766.6803387806435,0.0,1,5.0,True,best_exact_hgs_parent,031b66e4a876ace2e2b85d4fda952fd65d9c04f039a606ddfc831218e2cc293c,039464e96ab5e73c4bfae61258bb6b87e55ac39eb7a4690c368298610fd07108,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed2,cn-prd-15c-02-V2-LOCATIONS,prd,15,2,767.5846266966431,9.624013249995187,766.6803387806436,9.181658582994714,766.6803387806436,8.240546916989842,766.6803387806436,27.14055712497793,50.12517068719541,49.9142855964795,49.9142855964795,49.9142855964795,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,766.6803387806435,766.6803387806435,0.0,1,5.0,True,best_exact_hgs_parent,78d4789c5fc1abd3593a70a115c4d2f6f7f5bf993709c773fa93c9a6373df413,039464e96ab5e73c4bfae61258bb6b87e55ac39eb7a4690c368298610fd07108,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed3,cn-prd-15c-02-V2-LOCATIONS,prd,15,3,767.5846266966431,9.759696166991489,766.6803387806436,9.198214000003645,766.6803387806436,8.171512125001755,766.6803387806436,27.32206608299748,50.12517068719541,49.9142855964795,49.9142855964795,49.9142855964795,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,766.6803387806435,766.6803387806435,0.0,1,5.0,True,best_exact_hgs_parent,0dac390de7df82454dadbbf87662152427b363a341b28a2fba4df6202cf6dc1e,039464e96ab5e73c4bfae61258bb6b87e55ac39eb7a4690c368298610fd07108,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed4,cn-prd-15c-02-V2-LOCATIONS,prd,15,4,767.5846266966431,8.894571124983486,766.6803387806436,8.038629791000858,766.6803387806436,8.698500333994161,766.6803387806436,25.78234395798063,50.12517068719541,49.9142855964795,49.9142855964795,49.9142855964795,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,766.6803387806435,766.6803387806435,0.0,1,5.0,True,best_exact_hgs_parent,78d4789c5fc1abd3593a70a115c4d2f6f7f5bf993709c773fa93c9a6373df413,039464e96ab5e73c4bfae61258bb6b87e55ac39eb7a4690c368298610fd07108,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-02-V2-LOCATIONS__seed5,cn-prd-15c-02-V2-LOCATIONS,prd,15,5,767.5846266966431,8.823622833006084,766.6803387806436,8.478104874986457,766.6803387806436,9.27404279098846,766.6803387806436,26.71203950000927,50.12517068719541,49.9142855964795,49.9142855964795,49.9142855964795,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,766.6803387806435,766.6803387806435,0.0,1,5.0,True,best_exact_hgs_parent,d675378553be74e05684cd64fcd765796fc48ea1d72cc666dace898bc4a36293,039464e96ab5e73c4bfae61258bb6b87e55ac39eb7a4690c368298610fd07108,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed1,cn-prd-15c-03-V2-LOCATIONS,prd,15,1,776.7577606906021,9.411057124991203,774.2448575122603,8.210910499998135,774.2448575122603,9.27546170799178,774.2448575122603,27.027697915997123,52.15230733283296,51.22149547918295,51.22149547918295,51.22149547918295,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,774.2448575122603,774.2448575122603,0.0,1,5.0,True,best_exact_hgs_parent,76a66a2a9963ed84886795b3298a2ff0283236e25d31acec73ab566d826e7679,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed2,cn-prd-15c-03-V2-LOCATIONS,prd,15,2,776.7577606906021,8.670535750017734,774.2448575122603,9.39695400002529,774.2448575122603,8.033757166005671,774.2448575122603,26.286308083013864,52.15230733283296,51.22149547918295,51.22149547918295,51.22149547918295,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,774.2448575122603,774.2448575122603,0.0,1,5.0,True,best_exact_hgs_parent,94431341ebebb2e56153a786075985c494da3954c10efacb78e0fb44d48fb76b,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed3,cn-prd-15c-03-V2-LOCATIONS,prd,15,3,776.7577606906021,7.915497124980902,774.2448575122603,9.932824249990517,774.2448575122603,8.519993499998236,774.2448575122603,26.527647583017824,52.15230733283296,51.22149547918295,51.22149547918295,51.22149547918295,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,774.2448575122595,774.2448575122595,0.0,1,5.0,True,best_exact_hgs_parent,a82f2c9a9b3f57b76c69668b6d16271c0a49f04c17b9e9ecdb21b65830a9e53f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed4,cn-prd-15c-03-V2-LOCATIONS,prd,15,4,776.7577606906021,7.815449790999992,774.2448575122603,9.815695166005753,774.2448575122603,8.773742082994431,774.2448575122603,26.530472874990664,52.15230733283296,51.22149547918295,51.22149547918295,51.22149547918295,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,774.2448575122603,774.2448575122603,0.0,1,5.0,True,best_exact_hgs_parent,d9decd053534fa54ca14e94b32a4a75f8319a90c20e2d83f6c92c6d223e7f8d9,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
D6-E2__cn-prd-15c-03-V2-LOCATIONS__seed5,cn-prd-15c-03-V2-LOCATIONS,prd,15,5,776.7577606906021,9.652457958000014,774.2448575122603,8.565764750004746,774.2448575122603,10.826530708000064,774.2448575122603,29.170984709024196,52.15230733283296,51.22149547918295,51.22149547918295,51.22149547918295,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,774.2448575122603,774.2448575122603,0.0,1,5.0,True,best_exact_hgs_parent,73ba48957cbdb3e5165be51ed0a5782e03cc9940daa317c6be088c6c96e4fdc0,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,a8db8845cf28e33e735b9cda5740adc6adf7f20938065cb292cc78650e93e1c3,PASS
