E_total,battery_kwh,cost_elec,cost_fix,cost_fuel,ev_routes,failure_reason,feasible,mask,route_count,source_profile,source_seed,source_solution_path,source_start,total_cost
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C004 and C018,False,11101100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C004 and C018,False,11101101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C004 and C018,False,11101110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C004 and C018,False,11101111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,4,charging_repair:No feasible charging insert between C041 and C040,False,11110000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C041 and C040,False,11110001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C041 and C040,False,11110010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C041 and C040,False,11110011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C041 and C040,False,11110100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C041 and C040,False,11110101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C041 and C040,False,11110110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C041 and C040,False,11110111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,5,charging_repair:No feasible charging insert between C004 and C018,False,11111000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C004 and C018,False,11111001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C004 and C018,False,11111010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C004 and C018,False,11111011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,6,charging_repair:No feasible charging insert between C004 and C018,False,11111100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C004 and C018,False,11111101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,7,charging_repair:No feasible charging insert between C004 and C018,False,11111110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
N/A,80.0,,,,8,charging_repair:No feasible charging insert between C004 and C018,False,11111111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,N/A
606.3437979732488,280.0,0.0,640.0,338.0054989752153,0,,True,00000000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1432.3444316694386
561.7955254130084,280.0,12.429985189197195,640.0,309.558611675101,1,,True,00000001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1414.084969517839
567.1496271078632,280.0,10.986380304374602,640.0,312.8402095508637,1,,True,00000010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1416.1924879880978
522.6013545476227,280.0,23.416365493571796,640.0,284.39332225074935,2,,True,00000011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1397.9330258364985
559.2689229017818,280.0,12.433298012956932,640.0,309.70467369731597,1,,True,00000100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1414.1071551933985
514.7206503415413,280.0,24.86328320215413,640.0,281.25778639720164,2,,True,00000101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1395.847693041799
520.0747520363963,280.0,23.419678317331535,640.0,284.53938427296436,2,,True,00000110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1397.955211512058
475.52647947615566,280.0,35.84966350652873,640.0,256.09249697285003,3,,True,00000111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1379.6957493604584
493.42708975007974,280.0,30.3016763807109,640.0,268.65206943201673,1,,True,00001000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1387.6084514149966
448.87881718983914,280.0,42.7316615699081,640.0,240.2051821319024,2,,True,00001001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1369.3489892633968
454.2329188846942,280.0,41.28805668508551,640.0,243.48678000766512,2,,True,00001010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1371.4565077336563
409.6846463244536,280.0,53.7180418742827,640.0,215.0398927075508,3,,True,00001011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1353.1970455820565
446.35221467861277,280.0,42.734974393667834,640.0,240.3512441541174,2,,True,00001100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1369.3711749389568
401.8039421183722,280.0,55.16495958286503,640.0,211.90435685400308,3,,True,00001101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1351.111712787357
407.1580438132272,280.0,53.72135469804243,640.0,215.18595472976583,3,,True,00001110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1353.219231257616
362.6097712529866,280.0,66.15133988723963,640.0,186.7390674296515,4,,True,00001111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1334.9597691060162
573.434964722948,280.0,9.080242381048738,640.0,317.13989821472427,1,,True,00010000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1418.9024426241763
528.8866921627074,280.0,21.51022757024593,640.0,288.69301091460994,2,,True,00010001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1400.6429804725765
534.2407938575625,280.0,20.06662268542334,640.0,291.97460879037266,2,,True,00010010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1402.7504989428355
489.69252129732183,280.0,32.49660787462054,640.0,263.52772149025833,3,,True,00010011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1384.491036791236
526.3600896514811,280.0,21.51354039400567,640.0,288.8390729368249,2,,True,00010100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1400.665166148136
481.81181709124047,280.0,33.94352558320287,640.0,260.3921856367106,3,,True,00010101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1382.4057039965364
487.1659187860954,280.0,32.49992069838027,640.0,263.6737835124733,3,,True,00010110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1384.5132224667955
442.6176462258549,280.0,44.92990588757746,640.0,235.226896212359,4,,True,00010111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1366.253760315196
460.51825649977894,280.0,39.381918761759636,640.0,247.78646867152568,2,,True,00011000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1374.166462369734
415.9699839395384,280.0,51.81190395095683,640.0,219.3395813714114,3,,True,00011001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1355.9070002181345
421.3240856343933,280.0,50.36829906613424,640.0,222.62117924717407,3,,True,00011010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1358.0145186883938
376.7758130741528,280.0,62.79828425533144,640.0,194.1742919470598,4,,True,00011011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1339.7550565367942
413.4433814283119,280.0,51.815216774716575,640.0,219.48564339362636,3,,True,00011100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1355.9291858936942
368.89510886807136,280.0,64.24520196391377,640.0,191.03875609351203,4,,True,00011101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1337.6697237420947
374.24921056292635,280.0,62.80159707909117,640.0,194.32035396927475,4,,True,00011110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1339.7772422123535
329.7009380026858,280.0,75.23158226828836,640.0,165.87346666916045,5,,True,00011111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1321.517780060754
546.8044576529744,280.0,18.383621928459828,640.0,295.87045306666613,1,,True,00100000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1405.5957972976266
502.2561850927338,280.0,30.81360711765702,640.0,267.4235657665518,2,,True,00100001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1387.336335146027
507.61028678758885,280.0,29.37000223283443,640.0,270.7051636423145,2,,True,00100010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1389.443853616286
463.0620142273482,280.0,41.79998742203162,640.0,242.2582763422002,3,,True,00100011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1371.1843914646863
499.7295825815073,280.0,30.81691994141676,640.0,267.56962778876675,2,,True,00100100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1387.3585208215866
455.18131002126677,280.0,43.24690513061395,640.0,239.12274048865248,3,,True,00100101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1369.0990586699868
460.5354117161218,280.0,41.80330024579136,640.0,242.40433836441514,3,,True,00100110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1371.2065771402463
415.98713915588127,280.0,54.23328543498856,640.0,213.95745106430087,4,,True,00100111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1352.9471149886465
433.88774942980524,280.0,48.68529830917073,640.0,226.51702352346751,2,,True,00101000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1360.8598170431846
389.33947686956475,280.0,61.11528349836793,640.0,198.07013622335324,3,,True,00101001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1342.600354891585
394.6935785644197,280.0,59.67167861354534,640.0,201.3517340991159,3,,True,00101010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1344.707873361844
350.14530600417913,280.0,72.10166380274252,640.0,172.90484679900163,4,,True,00101011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1326.4484112102446
386.81287435833826,280.0,61.11859632212766,640.0,198.2161982455682,3,,True,00101100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1342.6225405671444
342.2646017980977,280.0,73.54858151132485,640.0,169.7693109454539,4,,True,00101101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1324.3630784155448
347.6187034929527,280.0,72.10497662650226,640.0,173.0509088212166,4,,True,00101110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1326.470596885804
303.07043093271216,280.0,84.53496181569946,640.0,144.60402152110228,5,,True,00101111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1308.2111347342045
513.8956244026735,280.0,27.463864309508565,640.0,275.00485230617505,2,,True,00110000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1392.1538082523641
469.34735184243294,280.0,39.89384949870576,640.0,246.55796500606073,3,,True,00110001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1373.8943461007646
474.701453537288,280.0,38.45024461388317,640.0,249.83956288182344,3,,True,00110010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1376.0018645710236
430.15318097704744,280.0,50.88022980308037,640.0,221.39267558170917,4,,True,00110011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1357.742402419424
466.82074933120657,280.0,39.8971623224655,640.0,246.70402702827573,3,,True,00110100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1373.916531776324
422.272476770966,280.0,52.3271475116627,640.0,218.2571397281614,4,,True,00110101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1355.6570696247243
427.626578465821,280.0,50.8835426268401,640.0,221.53873760392412,4,,True,00110110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1357.7645880949835
383.0783059055804,280.0,63.31352781603729,640.0,193.09185030380982,5,,True,00110111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1339.505125943384
400.9789161795045,280.0,57.76554069021947,640.0,205.65142276297652,3,,True,00111000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1347.4178279979224
356.43064361926383,280.0,70.19552587941666,640.0,177.2045354628622,4,,True,00111001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1329.1583658463226
361.78474531411894,280.0,68.75192099459407,640.0,180.4861333386249,4,,True,00111010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1331.2658843165816
317.23647275387833,280.0,81.18190618379127,640.0,152.03924603851058,5,,True,00111011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1313.0064221649818
353.90404110803746,280.0,70.1988387031764,640.0,177.35059748507717,4,,True,00111100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1329.180551521882
309.3557685477969,280.0,82.6288238923736,640.0,148.90371018496288,5,,True,00111101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1310.9210893702825
314.7098702426519,280.0,81.185219007551,640.0,152.18530806072556,5,,True,00111110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1313.0286078405418
270.16159768241135,280.0,93.6152041967482,640.0,123.73842076061126,6,,True,00111111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1294.769145688942
518.4197219120151,280.0,27.417255236436368,640.0,275.10546771785374,1,,True,01000000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1392.435557659591
473.87144935177446,280.0,39.847240425633565,640.0,246.6585804177394,2,,True,01000001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1374.1760955079912
479.2255510466295,280.0,38.40363554081097,640.0,249.94017829350213,2,,True,01000010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1376.2836139782503
434.6772784863889,280.0,50.833620730008164,640.0,221.4932909933878,3,,True,01000011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1358.0241518266505
471.3448468405481,280.0,39.8505532493933,640.0,246.80464243995442,2,,True,01000100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1374.1982811835508
426.7965742803075,280.0,52.2805384385905,640.0,218.3577551398401,3,,True,01000101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1355.938819031951
432.15067597516247,280.0,50.836933553767906,640.0,221.6393530156028,3,,True,01000110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1358.0463375022105
387.6024034149219,280.0,63.266918742965096,640.0,193.19246571548848,4,,True,01000111,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1339.7868753506107
405.503013688846,280.0,57.71893161714727,640.0,205.75203817465518,2,,True,01001000,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1347.6995774051488
360.9547411286054,280.0,70.14891680634446,640.0,177.30515087454086,3,,True,01001001,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1329.4401152535493
366.3088428234604,280.0,68.70531192152188,640.0,180.58674875030354,3,,True,01001010,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1331.5476337238083
321.7605702632198,280.0,81.13529711071907,640.0,152.13986145018924,4,,True,01001011,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1313.2881715722087
358.428138617379,280.0,70.1522296301042,640.0,177.45121289675583,3,,True,01001100,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1329.4623009291088
313.87986605713843,280.0,82.5822148193014,640.0,149.00432559664154,4,,True,01001101,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1311.2028387775094
319.2339677519934,280.0,81.13860993447881,640.0,152.28592347240422,4,,True,01001110,8,MINIMUM_COVERAGE,2,baselines/e2_alns/m1_scheduler_realization_20260710/solutions/MINIMUM_COVERAGE__SHARED_ONE_EV__seed2.json,SHARED_ONE_EV,1313.3103572477683
