all_cv_count,all_ev_count,balanced_count,battery_kwh,category,constraint_scenario,cv_heavy_count,ev_heavy_count,expected_winner_rows,fake_balance_flag,max_depot_peak_concurrent,mean_depot_charging_energy_share,mean_ev_customer_share,mean_ev_demand_share,mean_ev_distance_share,mean_ev_route_share,mean_public_charging_energy_share,missing_or_infeasible_winner_rows,phase,public_charge_route_total,route_share_in_practical_band,size,winner_count
1,0,0,60.0,vanilla,unbounded_reference,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,1,1.0,0.4,0.4831599365191324,0.4424582506359281,0.5,0.0,0,stage_a,0,True,10,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,1,1.0,0.3333333333333333,0.4326083945144757,0.2821609552112845,0.4,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,1,1.0,0.3,0.30132450331125826,0.2373656108474558,0.2857142857142857,0.0,0,stage_a,0,True,20,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,True,1,1.0,0.24,0.2757044935262757,0.19100597818202308,0.2857142857142857,0.0,0,stage_a,0,True,25,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,3,1.0,0.3,0.3871400155668944,0.30953459496435065,0.375,0.0,0,stage_a,0,True,50,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,5,1.0,0.32,0.3365989819933228,0.2816443884707214,0.37037037037037035,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,7,0.9350046983109054,0.33,0.3980915461458178,0.32195258109990077,0.42424242424242425,0.06499530168909456,0,stage_a,2,True,100,1
1,0,0,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,multidepot,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,0,1,False,3,0.9819162765227717,0.62,0.663977176481077,0.5380235427218348,0.6875,0.01808372347722833,0,stage_a,2,True,50,1
0,0,1,81.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,0,1,False,3,0.9658938344078744,0.5866666666666667,0.624639131056167,0.4838519838947673,0.64,0.03410616559212567,0,stage_a,3,True,75,1
0,0,1,81.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,0,1,False,6,0.9692445223438128,0.66,0.6721636478327476,0.5353963542697356,0.6875,0.030755477656187257,0,stage_a,3,True,100,1
0,0,1,81.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,0,1,False,8,0.9843060082370079,0.6933333333333334,0.7362851063230134,0.5464547102003204,0.7450980392156863,0.015693991762992136,0,stage_a,4,True,150,1
1,0,0,81.0,threeshift,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
0,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,0,1,True,1,1.0,0.2,0.21263332871588864,0.11534773171498756,0.2,0.0,0,stage_a,0,True,15,1
0,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,0,1,False,1,0.9304543081385998,0.15,0.16599017303994873,0.11647247510893836,0.16666666666666666,0.06954569186140021,0,stage_a,1,False,20,1
0,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,0,1,False,1,0.9172226629730537,0.08,0.14927646610814926,0.13474098230710302,0.14285714285714285,0.08277733702694637,0,stage_a,1,False,25,1
1,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,1,0,1,True,5,1.0,0.16,0.19355809753160746,0.13657953133440032,0.2,0.0,0,stage_a,0,True,75,1
1,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,100,1
1,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,vanilla,depot_chargers_manifest_ev_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,2,1.0,0.7,0.7268559336977606,0.6814339662848842,0.75,0.0,0,stage_a,0,True,10,1
1,0,0,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,15,1
0,0,1,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,3,1.0,0.5,0.5240333262123478,0.3749011168919849,0.5714285714285714,0.0,0,stage_a,0,True,20,1
1,0,0,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,25,1
0,0,1,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,6,0.9627308992389265,0.5,0.6120383983395312,0.48053760386660244,0.625,0.03726910076107355,0,stage_a,1,True,50,1
0,0,1,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,11,0.989926527338918,0.64,0.6486782332658311,0.5248283758055003,0.6666666666666666,0.01007347266108202,0,stage_a,2,True,75,1
0,0,1,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,14,0.9645840683730061,0.6,0.632367036571599,0.47241360796454535,0.6470588235294118,0.03541593162699392,0,stage_a,2,True,100,1
1,0,0,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,multidepot,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,threeshift,depot_chargers_manifest_total_diagnostic,0,0,1,False,3,0.9819162765227717,0.62,0.663977176481077,0.5380235427218348,0.6875,0.01808372347722833,0,stage_a,2,True,50,1
0,0,1,81.0,threeshift,depot_chargers_manifest_total_diagnostic,0,0,1,False,3,0.9658938344078744,0.5866666666666667,0.624639131056167,0.4838519838947673,0.64,0.03410616559212567,0,stage_a,3,True,75,1
0,0,1,81.0,threeshift,depot_chargers_manifest_total_diagnostic,0,0,1,False,6,0.9692445223438128,0.66,0.6721636478327476,0.5353963542697356,0.6875,0.030755477656187257,0,stage_a,3,True,100,1
0,0,1,81.0,threeshift,depot_chargers_manifest_total_diagnostic,0,0,1,False,8,0.9843060082370079,0.6933333333333334,0.7362851063230134,0.5464547102003204,0.7450980392156863,0.015693991762992136,0,stage_a,4,True,150,1
1,0,0,81.0,threeshift,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
0,0,0,81.0,vanilla,depot_chargers_manifest_total_diagnostic,1,0,1,True,1,1.0,0.2,0.21263332871588864,0.11534773171498756,0.2,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,3,0.9678534977359693,0.3,0.3742790002136296,0.25671061633347986,0.42857142857142855,0.03214650226403083,0,stage_a,1,True,20,1
0,0,1,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,3,0.9656761091479085,0.36,0.41555597867479055,0.3312875877090938,0.42857142857142855,0.0343238908520915,0,stage_a,1,True,25,1
0,0,1,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,7,0.9797595614328113,0.36,0.41170111562743233,0.3303419791934644,0.4375,0.02024043856718866,0,stage_a,1,True,50,1
0,0,1,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,9,0.9703717198526312,0.32,0.34877675004104863,0.2531780726292087,0.36,0.02962828014736875,0,stage_a,2,True,75,1
1,0,0,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,100,1
1,0,0,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,vanilla,depot_chargers_manifest_total_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,1,1.0,0.4,0.4831599365191324,0.4424582506359281,0.5,0.0,0,stage_a,0,True,10,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,1,1.0,0.3333333333333333,0.4326083945144757,0.2821609552112844,0.4,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,1,1.0,0.3,0.30132450331125826,0.2373656108474558,0.2857142857142857,0.0,0,stage_a,0,True,20,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,True,1,1.0,0.24,0.2757044935262757,0.19100597818202308,0.2857142857142857,0.0,0,stage_a,0,True,25,1
1,0,0,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,5,1.0,0.32,0.333178260631602,0.2686237290555708,0.37037037037037035,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,7,1.0,0.4,0.42030714179215745,0.31307355163316236,0.42424242424242425,0.0,0,stage_a,0,True,100,1
1,0,0,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,multidepot,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,0,1,False,3,1.0,0.54,0.5847635180314715,0.4377339909476147,0.625,0.0,0,stage_a,0,True,50,1
0,0,1,81.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,0,1,False,3,1.0,0.28,0.3378590824639131,0.216083214177841,0.3333333333333333,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,0,1,False,6,1.0,0.5,0.5032215914211048,0.337548955184861,0.5161290322580645,0.0,0,stage_a,0,True,100,1
0,0,1,81.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,0,1,False,8,1.0,0.5933333333333334,0.6307653284105802,0.41705867003621944,0.64,0.0,0,stage_a,0,True,150,1
1,0,0,81.0,threeshift,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
0,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,1,0,1,True,1,1.0,0.2,0.21263332871588864,0.11534773171498756,0.2,0.0,0,stage_a,0,True,15,1
0,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,1,0,1,False,1,1.0,0.1,0.1683400982696005,0.10908787193605715,0.16666666666666666,0.0,0,stage_a,0,False,20,1
0,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,1,0,1,False,1,1.0,0.08,0.12785605483625287,0.1152578923823096,0.14285714285714285,0.0,0,stage_a,0,False,25,1
1,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,1,0,1,True,5,1.0,0.17333333333333334,0.18548519511794648,0.1229313472199146,0.2,0.0,0,stage_a,0,True,75,1
1,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,100,1
1,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,vanilla,depot_manifest_ev_no_public_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,multidepot,goeke_ev_cap_only,0,0,1,False,1,1.0,0.2,0.2214776935284782,0.26632026688162,0.25,0.0,0,stage_a,0,True,10,1
1,0,0,81.0,multidepot,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,15,1
1,0,0,81.0,multidepot,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,20,1
0,0,0,81.0,multidepot,goeke_ev_cap_only,1,0,1,False,1,1.0,0.24,0.14813404417364814,0.1702591660059955,0.14285714285714285,0.0,0,stage_a,0,False,25,1
1,0,0,81.0,multidepot,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,0,81.0,multidepot,goeke_ev_cap_only,1,0,1,False,3,0.9470254599089324,0.17333333333333334,0.18228339992337583,0.16928057207993777,0.19230769230769232,0.05297454009106759,0,stage_a,2,False,75,1
0,0,1,81.0,multidepot,goeke_ev_cap_only,0,0,1,True,5,0.9452296930416041,0.22,0.20807684934716394,0.18451081973761185,0.21212121212121213,0.054770306958395874,0,stage_a,1,True,100,1
0,0,1,81.0,multidepot,goeke_ev_cap_only,0,0,1,True,7,0.979130593622533,0.2,0.2036887624386032,0.13141695902915854,0.20833333333333334,0.020869406377467016,0,stage_a,1,True,150,1
1,0,0,81.0,multidepot,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,0,81.0,threeshift,goeke_ev_cap_only,1,0,1,False,1,1.0,0.16,0.18495074221013685,0.1257915198892738,0.1875,0.0,0,stage_a,0,False,50,1
0,0,1,81.0,threeshift,goeke_ev_cap_only,0,0,1,True,2,1.0,0.2,0.20225811061883664,0.1524367517345085,0.20833333333333334,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,threeshift,goeke_ev_cap_only,0,0,1,False,3,0.8882156597810481,0.25,0.24342164548977202,0.22928170765117947,0.23333333333333334,0.11178434021895185,0,stage_a,2,True,100,1
0,0,1,81.0,threeshift,goeke_ev_cap_only,0,0,1,True,3,0.9557342651592323,0.17333333333333334,0.2086580330594817,0.16964386503234893,0.20408163265306123,0.04426573484076766,0,stage_a,3,True,150,1
1,0,0,81.0,threeshift,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,goeke_ev_cap_only,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
1,0,0,81.0,vanilla,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,15,1
0,0,0,81.0,vanilla,goeke_ev_cap_only,1,0,1,False,1,1.0,0.1,0.09517197180089725,0.07567581591345561,0.14285714285714285,0.0,0,stage_a,0,False,20,1
0,0,0,81.0,vanilla,goeke_ev_cap_only,1,0,1,False,1,0.9172226629730537,0.08,0.14927646610814926,0.13674796833853514,0.14285714285714285,0.08277733702694637,0,stage_a,1,False,25,1
1,0,0,81.0,vanilla,goeke_ev_cap_only,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,0,81.0,vanilla,goeke_ev_cap_only,1,0,1,True,5,1.0,0.16,0.19355809753160746,0.13689655372096968,0.2,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,vanilla,goeke_ev_cap_only,0,0,1,True,7,1.0,0.19,0.20166563718077063,0.12637277630618451,0.21875,0.0,0,stage_a,0,True,100,1
0,0,0,81.0,vanilla,goeke_ev_cap_only,1,0,1,True,10,0.9480308594087685,0.19333333333333333,0.19770124704516823,0.18213457918748385,0.2,0.051969140591231366,0,stage_a,4,True,150,1
0,0,0,81.0,vanilla,goeke_ev_cap_only,1,0,1,False,13,1.0,0.16,0.18755146574440051,0.11203925936648262,0.19402985074626866,0.0,0,stage_a,0,False,200,1
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,10,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,15,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,20,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,25,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,50,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,75,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,100,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,150,0
0,0,0,81.0,multidepot,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,200,0
0,0,0,81.0,threeshift,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,50,0
0,0,0,81.0,threeshift,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,75,0
0,0,0,81.0,threeshift,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,100,0
0,0,0,81.0,threeshift,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,150,0
0,0,0,81.0,threeshift,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,200,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,10,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,15,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,20,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,25,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,50,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,75,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,100,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,150,0
0,0,0,81.0,vanilla,goeke_total_cap,0,0,1,False,0,,,,,,,1,stage_a,0,False,200,0
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,2,1.0,0.7,0.7268559336977606,0.6814339662848842,0.75,0.0,0,stage_a,0,True,10,1
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,3,1.0,0.5333333333333333,0.5762570993212356,0.29263416321656965,0.6,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,3,1.0,0.55,0.5580004272591327,0.41036654659595523,0.5714285714285714,0.0,0,stage_a,0,True,20,1
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,4,1.0,0.64,0.7038271134805788,0.45099383343866245,0.75,0.0,0,stage_a,0,True,25,1
1,0,0,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,50,1
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,10,1.0,0.56,0.5563734880411582,0.4321298019460348,0.5925925925925926,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,13,1.0,0.61,0.6198215084453343,0.41530156754667225,0.6363636363636364,0.0,0,stage_a,0,True,100,1
1,0,0,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,multidepot,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,threeshift,public_charging_disabled_diagnostic,0,0,1,False,3,1.0,0.54,0.5847635180314715,0.4377339909476147,0.625,0.0,0,stage_a,0,True,50,1
0,0,1,81.0,threeshift,public_charging_disabled_diagnostic,0,0,1,False,3,1.0,0.28,0.3378590824639131,0.216083214177841,0.3333333333333333,0.0,0,stage_a,0,True,75,1
0,0,1,81.0,threeshift,public_charging_disabled_diagnostic,0,0,1,False,6,1.0,0.5,0.5032215914211048,0.337548955184861,0.5161290322580645,0.0,0,stage_a,0,True,100,1
0,0,1,81.0,threeshift,public_charging_disabled_diagnostic,0,0,1,False,8,1.0,0.5933333333333334,0.6307653284105802,0.41705867003621944,0.64,0.0,0,stage_a,0,True,150,1
1,0,0,81.0,threeshift,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
0,0,0,81.0,vanilla,public_charging_disabled_diagnostic,1,0,1,True,1,1.0,0.2,0.21263332871588864,0.11534773171498756,0.2,0.0,0,stage_a,0,True,15,1
0,0,0,81.0,vanilla,public_charging_disabled_diagnostic,1,0,1,False,1,1.0,0.1,0.1683400982696005,0.10813017113916777,0.16666666666666666,0.0,0,stage_a,0,False,20,1
0,0,1,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,True,2,1.0,0.16,0.25418888042650417,0.16949953087996136,0.2857142857142857,0.0,0,stage_a,0,True,25,1
0,0,1,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,False,6,1.0,0.36,0.35008215860935743,0.2640211694575777,0.375,0.0,0,stage_a,0,True,50,1
1,0,0,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,75,1
1,0,0,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,100,1
1,0,0,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
0,0,1,81.0,vanilla,public_charging_disabled_diagnostic,0,0,1,False,35,1.0,0.46,0.4786520092226614,0.3329121332246495,0.5072463768115942,0.0,0,stage_a,0,True,200,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,2,1.0,0.7,0.7268559336977606,0.6814339662848842,0.75,0.0,0,stage_a,0,True,10,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,3,1.0,0.5333333333333333,0.5762570993212356,0.29263416321656965,0.6,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,3,1.0,0.5,0.5240333262123478,0.3749011168919849,0.5714285714285714,0.0,0,stage_a,0,True,20,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,4,1.0,0.64,0.7038271134805788,0.45099383343866245,0.75,0.0,0,stage_a,0,True,25,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,6,0.9627308992389265,0.5,0.6120383983395312,0.48053760386660244,0.625,0.03726910076107355,0,stage_a,1,True,50,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,11,0.989926527338918,0.64,0.6486782332658311,0.5248283758055003,0.6666666666666666,0.01007347266108202,0,stage_a,2,True,75,1
0,0,1,81.0,multidepot,unbounded_reference,0,0,1,False,16,0.9672972767107378,0.67,0.6930499052162985,0.5116433478772865,0.7058823529411765,0.03270272328926219,0,stage_a,2,True,100,1
1,0,0,81.0,multidepot,unbounded_reference,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,150,1
1,0,0,81.0,multidepot,unbounded_reference,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,threeshift,unbounded_reference,0,0,1,False,3,0.9819162765227717,0.62,0.663977176481077,0.5380235427218348,0.6875,0.01808372347722833,0,stage_a,2,True,50,1
0,0,1,81.0,threeshift,unbounded_reference,0,0,1,False,3,0.9658938344078744,0.5866666666666667,0.624639131056167,0.4838519838947673,0.64,0.03410616559212567,0,stage_a,3,True,75,1
0,0,1,81.0,threeshift,unbounded_reference,0,0,1,False,6,0.9692445223438128,0.66,0.6721636478327476,0.5353963542697356,0.6875,0.030755477656187257,0,stage_a,3,True,100,1
0,0,1,81.0,threeshift,unbounded_reference,0,0,1,False,8,0.9843060082370079,0.6933333333333334,0.7362851063230134,0.5464547102003204,0.7450980392156863,0.015693991762992136,0,stage_a,4,True,150,1
1,0,0,81.0,threeshift,unbounded_reference,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,200,1
0,0,1,81.0,vanilla,unbounded_reference,0,0,1,True,1,1.0,0.2,0.2616822429906542,0.13513895558375247,0.25,0.0,0,stage_a,0,True,10,1
0,0,0,81.0,vanilla,unbounded_reference,1,0,1,True,1,1.0,0.2,0.21263332871588864,0.11534773171498756,0.2,0.0,0,stage_a,0,True,15,1
0,0,1,81.0,vanilla,unbounded_reference,0,0,1,False,3,0.9678534977359693,0.3,0.3742790002136296,0.25671061633347986,0.42857142857142855,0.03214650226403083,0,stage_a,1,True,20,1
0,0,1,81.0,vanilla,unbounded_reference,0,0,1,False,3,0.9592742669979222,0.28,0.40613099771515615,0.2880220421938043,0.42857142857142855,0.040725733002077845,0,stage_a,1,True,25,1
0,0,1,81.0,vanilla,unbounded_reference,0,0,1,False,7,0.9797595614328113,0.36,0.41170111562743233,0.3303419791934644,0.4375,0.02024043856718866,0,stage_a,1,True,50,1
0,0,1,81.0,vanilla,unbounded_reference,0,0,1,False,9,0.9703717198526312,0.32,0.34877675004104863,0.2531780726292087,0.36,0.02962828014736875,0,stage_a,2,True,75,1
1,0,0,81.0,vanilla,unbounded_reference,0,0,1,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,stage_a,0,False,100,1
