instance_id,route_index,depot_id,customers,distance_m,load_kg,ev_feasible,best_delta
cn-prd-200c-03-V2-LOCATIONS,11,D_guangzhou,6,63102.603,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,12,D_guangzhou,6,65593.326,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,13,D_guangzhou,6,70160.33,1668.0,False,
cn-prd-200c-03-V2-LOCATIONS,14,D_guangzhou,4,62156.689,1668.0,False,
cn-prd-200c-03-V2-LOCATIONS,15,D_guangzhou,6,66107.133,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,16,D_guangzhou,5,69257.717,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,17,D_guangzhou,7,77409.81,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,18,D_guangzhou,6,71333.22,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,19,D_guangzhou,6,71322.785,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,20,D_guangzhou,5,75974.453,1598.0,False,
cn-prd-200c-03-V2-LOCATIONS,22,D_shenzhen,7,65499.756,1528.0,False,
cn-prd-200c-03-V2-LOCATIONS,23,D_shenzhen,7,59706.766,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,24,D_shenzhen,7,56137.168,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,25,D_shenzhen,6,60206.815,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,26,D_shenzhen,6,61405.443,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,27,D_shenzhen,6,58907.074,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,28,D_shenzhen,7,57994.918,1735.0,False,
cn-prd-200c-03-V2-LOCATIONS,29,D_shenzhen,5,57718.323,1598.0,False,
cn-prd-200c-03-V2-LOCATIONS,30,D_shenzhen,7,56194.834,1666.0,False,
cn-prd-200c-03-V2-LOCATIONS,31,D_shenzhen,6,57516.796,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,32,D_shenzhen,4,50615.275,1458.0,False,
cn-prd-200c-03-V2-LOCATIONS,33,D_shenzhen,6,51763.169,1667.0,False,
cn-prd-200c-03-V2-LOCATIONS,34,D_shenzhen,5,54126.458,1667.0,False,
cn-prd-20c-01-V2-LOCATIONS,0,D_shenzhen,7,60437.202,1667.0,False,
cn-prd-20c-01-V2-LOCATIONS,1,D_shenzhen,5,56115.104,1528.0,False,
cn-prd-20c-02-V2-LOCATIONS,0,D_shenzhen,6,58988.027,1597.0,False,
cn-prd-20c-02-V2-LOCATIONS,1,D_shenzhen,5,56850.291,1597.0,False,
cn-prd-20c-02-V2-LOCATIONS,2,D_shenzhen,4,56224.981,1250.0,False,
cn-prd-20c-03-V2-LOCATIONS,0,D_shenzhen,6,61665.322,1666.0,False,
cn-prd-20c-03-V2-LOCATIONS,2,D_shenzhen,6,63706.988,1668.0,False,
cn-prd-20c-03-V2-LOCATIONS,3,D_shenzhen,5,54040.032,1458.0,False,
cn-prd-25c-01-V2-LOCATIONS,0,D_shenzhen,6,62985.291,1667.0,False,
cn-prd-25c-01-V2-LOCATIONS,1,D_shenzhen,5,65414.367,1459.0,False,
cn-prd-25c-01-V2-LOCATIONS,2,D_shenzhen,6,56070.914,1598.0,False,
cn-prd-25c-01-V2-LOCATIONS,3,D_shenzhen,8,64510.807,1735.0,False,
cn-prd-25c-02-V2-LOCATIONS,0,D_shenzhen,7,66525.309,1735.0,False,
cn-prd-25c-02-V2-LOCATIONS,1,D_shenzhen,5,61288.436,1667.0,False,
cn-prd-25c-02-V2-LOCATIONS,2,D_shenzhen,6,58175.425,1735.0,False,
cn-prd-25c-03-V2-LOCATIONS,0,D_shenzhen,6,66280.65,1667.0,False,
cn-prd-25c-03-V2-LOCATIONS,1,D_shenzhen,6,65640.561,1667.0,False,
cn-prd-25c-03-V2-LOCATIONS,2,D_shenzhen,7,60778.449,1667.0,False,
cn-prd-25c-03-V2-LOCATIONS,3,D_shenzhen,6,65693.659,1667.0,False,
cn-prd-50c-01-V2-LOCATIONS,1,D_guangzhou,8,69074.228,1735.0,False,
cn-prd-50c-01-V2-LOCATIONS,2,D_guangzhou,6,76354.011,1668.0,False,
cn-prd-50c-01-V2-LOCATIONS,4,D_shenzhen,5,59820.378,1598.0,False,
cn-prd-50c-01-V2-LOCATIONS,5,D_shenzhen,7,60321.62,1667.0,False,
cn-prd-50c-01-V2-LOCATIONS,6,D_shenzhen,6,60315.978,1667.0,False,
cn-prd-50c-02-V2-LOCATIONS,0,D_guangzhou,7,75247.046,1528.0,False,
cn-prd-50c-02-V2-LOCATIONS,1,D_guangzhou,6,72723.209,1667.0,False,
cn-prd-50c-02-V2-LOCATIONS,2,D_guangzhou,6,75839.603,1458.0,False,
cn-prd-50c-02-V2-LOCATIONS,4,D_shenzhen,5,57640.062,1319.0,False,
cn-prd-50c-02-V2-LOCATIONS,5,D_shenzhen,6,58763.551,1667.0,False,
cn-prd-50c-02-V2-LOCATIONS,6,D_shenzhen,7,58730.891,1735.0,False,
cn-prd-50c-02-V2-LOCATIONS,7,D_shenzhen,5,57178.292,1527.0,False,
cn-prd-50c-03-V2-LOCATIONS,0,D_guangzhou,6,66491.311,1320.0,False,
cn-prd-50c-03-V2-LOCATIONS,1,D_guangzhou,5,67784.532,1597.0,False,
cn-prd-50c-03-V2-LOCATIONS,2,D_guangzhou,5,70526.025,1667.0,False,
cn-prd-50c-03-V2-LOCATIONS,3,D_guangzhou,7,91182.396,1667.0,False,
cn-prd-50c-03-V2-LOCATIONS,4,D_shenzhen,5,57028.33,1668.0,False,
cn-prd-50c-03-V2-LOCATIONS,5,D_shenzhen,6,59665.877,1666.0,False,
cn-prd-50c-03-V2-LOCATIONS,6,D_shenzhen,6,52870.186,1666.0,False,
cn-prd-50c-03-V2-LOCATIONS,7,D_shenzhen,5,53139.046,1389.0,False,
cn-prd-75c-01-V2-LOCATIONS,0,D_guangzhou,6,66947.858,1528.0,False,
cn-prd-75c-01-V2-LOCATIONS,1,D_guangzhou,7,70112.419,1667.0,False,
cn-prd-75c-01-V2-LOCATIONS,2,D_guangzhou,7,71167.898,1667.0,False,
cn-prd-75c-01-V2-LOCATIONS,3,D_guangzhou,7,76945.69,1666.0,False,
cn-prd-75c-01-V2-LOCATIONS,4,D_guangzhou,7,77818.66,1598.0,False,
cn-prd-75c-01-V2-LOCATIONS,5,D_shenzhen,4,52324.563,1320.0,False,
cn-prd-75c-01-V2-LOCATIONS,6,D_shenzhen,4,56931.257,1668.0,False,
cn-prd-75c-01-V2-LOCATIONS,7,D_shenzhen,7,55084.667,1735.0,False,
cn-prd-75c-01-V2-LOCATIONS,8,D_shenzhen,5,55538.654,1527.0,False,
cn-prd-75c-01-V2-LOCATIONS,9,D_shenzhen,7,55777.476,1735.0,False,
cn-prd-75c-01-V2-LOCATIONS,10,D_shenzhen,5,52676.647,1598.0,False,
cn-prd-75c-01-V2-LOCATIONS,11,D_shenzhen,5,52602.037,1667.0,False,
cn-prd-75c-02-V2-LOCATIONS,0,D_guangzhou,6,61089.333,1458.0,False,
cn-prd-75c-02-V2-LOCATIONS,1,D_guangzhou,6,71453.82,1597.0,False,
cn-prd-75c-02-V2-LOCATIONS,2,D_guangzhou,6,73561.101,1598.0,False,
cn-prd-75c-02-V2-LOCATIONS,3,D_guangzhou,6,71504.342,1667.0,False,
cn-prd-75c-02-V2-LOCATIONS,4,D_guangzhou,5,72374.763,1597.0,False,
cn-prd-75c-02-V2-LOCATIONS,6,D_shenzhen,4,60442.526,1598.0,False,
cn-prd-75c-02-V2-LOCATIONS,7,D_shenzhen,6,57258.928,1667.0,False,
cn-prd-75c-02-V2-LOCATIONS,8,D_shenzhen,7,61870.828,1735.0,False,
cn-prd-75c-02-V2-LOCATIONS,9,D_shenzhen,5,64062.554,1668.0,False,
cn-prd-75c-02-V2-LOCATIONS,10,D_shenzhen,6,58326.827,1667.0,False,
cn-prd-75c-02-V2-LOCATIONS,11,D_shenzhen,6,55764.342,1458.0,False,
cn-prd-75c-02-V2-LOCATIONS,12,D_shenzhen,7,58048.535,1598.0,False,
cn-prd-75c-03-V2-LOCATIONS,0,D_guangzhou,6,67292.444,1667.0,False,
cn-prd-75c-03-V2-LOCATIONS,1,D_guangzhou,5,70555.397,1528.0,False,
cn-prd-75c-03-V2-LOCATIONS,2,D_guangzhou,6,69842.056,1735.0,False,
cn-prd-75c-03-V2-LOCATIONS,3,D_guangzhou,5,72228.942,1389.0,False,
cn-prd-75c-03-V2-LOCATIONS,4,D_guangzhou,6,84254.832,1667.0,False,
cn-prd-75c-03-V2-LOCATIONS,5,D_guangzhou,6,85139.921,1597.0,False,
cn-prd-75c-03-V2-LOCATIONS,6,D_shenzhen,5,55984.011,1668.0,False,
cn-prd-75c-03-V2-LOCATIONS,7,D_shenzhen,6,56286.945,1459.0,False,
cn-prd-75c-03-V2-LOCATIONS,8,D_shenzhen,5,56525.665,1667.0,False,
cn-prd-75c-03-V2-LOCATIONS,9,D_shenzhen,6,57192.49,1667.0,False,
cn-prd-75c-03-V2-LOCATIONS,10,D_shenzhen,5,58651.256,1598.0,False,
cn-prd-75c-03-V2-LOCATIONS,11,D_shenzhen,5,53340.449,1666.0,False,
cn-prd-75c-03-V2-LOCATIONS,12,D_shenzhen,5,53344.541,1597.0,False,
