episode_index,bundle,seed,policy_version,curriculum_phase,meta_mode,candidate_generator_mode,search_control_mode,accepted_for_update,candidate_generator_unique_count,candidate_generator_nondefault_count,search_control_unique_count,search_control_noncontinue_count,block_steps,reward_sum,reward_finite,best_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,worker_python_executable,worker_python_version,worker_numpy_version,pid,mask_invalid_rate_head_0,mask_invalid_rate_head_1,mask_invalid_rate_head_2,mask_invalid_rate_head_3,mask_invalid_rate_head_4,mask_invalid_rate_head_5,mask_invalid_rate_head_6
1676,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4877,135,carbon,0,0,0,1,0,0,0,0,4,37.52808116325838,1,484.9174762638759,120,120,10471,0,1,2.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1675,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4876,135,carbon,0,0,0,1,0,0,0,0,4,20.496923314801712,1,595.1881368087288,120,120,6916,0,1,2.6089999999385327,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1680,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4881,135,carbon,0,0,0,1,0,0,0,0,4,18.977895378290107,1,599.5440997769996,120,120,13748,0,1,3.844000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1682,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4883,135,carbon,0,0,0,1,0,0,0,0,4,25.487274656644743,1,593.0541191464716,120,120,23374,0,1,2.8899999998975545,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1681,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4882,135,carbon,0,0,0,1,0,0,0,0,4,35.4542685731326,1,492.07867894281355,120,120,21170,0,1,3.844000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1679,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4880,135,carbon,0,0,0,1,0,0,0,0,4,25.49097658950116,1,1048.0230072446118,120,120,55217,0,1,6.827999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1686,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4887,135,carbon,0,0,0,1,0,0,0,0,4,25.440557972676498,1,543.1276581505223,120,120,5682,0,1,1.8440000000409782,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1685,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4886,135,carbon,0,0,0,1,0,0,0,0,4,26.04983855574454,1,567.1450420516801,120,120,7713,0,1,2.140000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1678,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4879,135,carbon,0,0,0,1,0,0,0,0,4,35.25701130548443,1,1175.9940877358367,120,120,26445,0,1,8.421999999787658,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1687,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4888,136,carbon,0,0,0,1,0,0,0,0,4,33.144937200824565,1,552.3475594197236,120,120,9418,0,1,2.9840000001713634,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1690,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4891,136,carbon,0,0,0,1,0,0,0,0,4,24.343148602572786,1,575.7938538041823,120,120,20758,0,1,2.8600000001024455,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
1683,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4884,135,carbon,0,0,0,1,0,0,0,0,4,36.92815726044272,1,1144.224555582124,120,120,89443,0,1,9.765000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1691,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4892,136,carbon,0,0,0,1,0,0,0,0,4,12.24562428340745,1,587.6011380140618,120,120,37051,0,1,4.344000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1692,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4893,136,carbon,0,0,0,1,0,0,0,0,4,28.478915381864777,1,579.2590631265089,120,120,25444,0,1,6.094000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1694,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4895,136,carbon,0,0,0,1,0,0,0,0,4,30.575267693920306,1,1004.650104097554,120,120,18452,0,1,3.953999999910593,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1688,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4889,136,carbon,0,0,0,1,0,0,0,0,4,42.08980514087725,1,1104.5868467830312,120,120,49321,0,1,12.108999999938533,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1696,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4897,136,carbon,0,0,0,1,0,0,0,0,4,34.397367099876604,1,496.5639855307934,120,120,20613,0,1,2.7649999998975545,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1689,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4890,136,carbon,0,0,0,1,0,0,0,0,4,30.35061485908699,1,1000.0695292552111,120,120,76024,0,1,13.609000000171363,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1697,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4898,136,carbon,0,0,0,1,0,0,0,0,4,29.01042353986475,1,575.1896466993913,120,120,7522,0,1,2.2649999998975545,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
1695,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4896,136,carbon,0,0,0,1,0,0,0,0,4,18.2214843259908,1,601.3926817844315,120,120,35646,0,1,4.484000000171363,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1684,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4885,135,carbon,0,0,0,0,0,0,0,0,4,31.151039728321706,1,985.4128089955276,120,120,74874,0,1,18.765000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1701,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4902,137,carbon,0,0,0,1,0,0,0,0,4,35.84645191938875,1,489.00184162774974,120,120,12792,0,1,2.031999999890104,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1700,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4901,137,carbon,0,0,0,1,0,0,0,0,4,25.076167596122126,1,572.3887476178039,120,120,23227,0,1,4.844000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1702,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4903,137,carbon,0,0,0,1,0,0,0,0,4,33.608106699834245,1,551.794835737444,120,120,21639,0,1,5.202999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1698,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4899,136,carbon,0,0,0,1,0,0,0,0,4,34.1326517489438,1,1171.1820305139747,120,120,65569,0,1,8.187000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1705,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4906,137,carbon,0,0,0,1,0,0,0,0,4,20.60764773155571,1,593.9194800668777,120,120,3036,0,1,1.6409999998286366,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1703,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4904,137,carbon,0,0,0,1,0,0,0,0,4,35.913842708179985,1,1163.3124144914916,120,120,50547,0,1,5.936999999918044,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1706,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4907,137,carbon,0,0,0,1,0,0,0,0,4,12.01794624249779,1,588.1190096870329,120,120,20157,0,1,2.8910000000614673,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1707,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4908,137,carbon,0,0,0,1,0,0,0,0,4,26.827649435116626,1,590.1609329842794,120,120,18400,0,1,3.0,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1693,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4894,136,carbon,0,0,0,1,0,0,0,0,4,38.65939236443671,1,1131.9041809786036,120,120,98015,0,1,21.780999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1699,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4900,137,carbon,0,0,0,1,0,0,0,0,4,28.50283815124737,1,1021.5550741097223,120,120,123625,0,1,12.984000000171363,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1710,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4911,137,carbon,0,0,0,1,0,0,0,0,4,23.072422830850797,1,582.0554683187262,120,120,4933,0,1,2.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.1,0.0,0.0,0.0,0.0
1712,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4913,138,carbon,0,0,0,1,0,0,0,0,4,22.516151411065554,1,610.7864164676206,120,120,12306,0,1,2.125,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1711,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4912,137,carbon,0,0,0,1,0,0,0,0,4,37.947102697884986,1,484.148831622542,120,120,17158,0,1,4.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1704,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4905,137,carbon,0,0,0,1,0,0,0,0,4,34.74180227187266,1,954.4729066356434,120,120,85327,0,1,15.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1715,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4916,138,carbon,0,0,0,1,0,0,0,0,4,23.75409691004954,1,578.8090392058348,120,120,20942,0,1,3.952999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1713,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4914,138,carbon,0,0,0,1,0,0,0,0,4,47.228970216451636,1,1055.491434996355,120,120,71191,0,1,8.327999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1708,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4909,137,carbon,0,0,0,1,0,0,0,0,4,41.12148563696853,1,1098.6425083645106,120,120,62051,0,1,13.656000000191852,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1717,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4918,138,carbon,0,0,0,1,0,0,0,0,4,26.93940342513663,1,585.6661882376737,120,120,6801,0,1,2.578999999910593,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1714,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4915,138,carbon,0,0,0,1,0,0,0,0,4,30.439872171426607,1,1005.6601248809886,120,120,66206,0,1,15.530999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1716,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4917,138,carbon,0,0,0,1,0,0,0,0,4,34.9144938824944,1,496.30788419320993,120,120,27923,0,1,3.3899999998975545,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1709,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4910,137,carbon,0,0,0,1,0,0,0,0,4,34.16025078011878,1,967.3097926296656,120,120,50445,0,1,13.406000000191852,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1719,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4920,138,carbon,0,0,0,1,0,0,0,0,4,35.090819091113076,1,962.7107384951508,120,120,52878,0,1,11.609000000171363,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1718,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,4919,138,carbon,0,0,0,1,0,0,0,0,4,44.64714957935486,1,1064.53011996127,120,120,38496,0,1,9.437000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1720,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4921,138,carbon,0,0,0,1,0,0,0,0,4,11.241801671879731,1,622.6976844243491,120,120,18338,0,1,2.3120000001508743,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1725,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4926,138,carbon,0,0,0,1,0,0,0,0,4,22.373634183460005,1,587.4350786216363,120,120,10940,0,1,2.594000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
1722,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4923,138,carbon,0,0,0,1,0,0,0,0,4,29.256916143301126,1,573.9129646421569,120,120,11825,0,1,3.609999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1721,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4922,138,carbon,0,0,0,1,0,0,0,0,4,37.10352545544386,1,484.3565285871874,120,120,31830,0,1,4.797000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1726,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4927,139,carbon,0,0,0,1,0,0,0,0,4,35.11516015922889,1,498.66286753614355,120,120,25092,0,1,2.952999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
1727,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4928,139,carbon,0,0,0,1,0,0,0,0,4,28.927254800894392,1,572.2578954139633,120,120,10249,0,1,3.234999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1724,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4925,138,carbon,0,0,0,1,0,0,0,0,4,38.74819660838287,1,935.3049959446539,120,120,31901,0,1,8.0,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1731,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4932,139,carbon,0,0,0,1,0,0,0,0,4,35.672696958067824,1,489.40232693074284,120,120,20903,0,1,3.5939999998081475,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
1730,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4931,139,carbon,0,0,0,1,0,0,0,0,4,22.75314491827871,1,586.7060285961694,120,120,22652,0,1,4.265000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1732,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4933,139,carbon,0,0,0,1,0,0,0,0,4,25.29653936736792,1,593.7609706799485,120,120,15113,0,1,2.375,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
1729,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4930,139,carbon,0,0,0,1,0,0,0,0,4,30.376046274757872,1,995.1724332749636,120,120,45025,0,1,6.75,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1736,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,4937,139,carbon,0,0,0,1,0,0,0,0,4,36.47947077153929,1,485.12316497123254,120,120,6886,0,1,1.8590000001713634,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1735,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,4936,139,carbon,0,0,0,1,0,0,0,0,4,12.549032662504217,1,617.4001780930995,120,120,36039,0,1,3.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
1734,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,4935,139,carbon,0,0,0,1,0,0,0,0,4,36.81897674216416,1,950.171548709406,120,120,20933,0,1,6.6719999997876585,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
1737,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,4938,139,carbon,0,0,0,1,0,0,0,0,4,27.435233312039614,1,582.0253520898565,120,120,38773,0,1,4.187000000150874,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.1,0.0,0.0,0.0,0.0
