task_name,instance_id,seed,arm,route_count,customer_count,depot_count_used,distinct_resource_labels,distinct_vehicle_classes,cv_route_count,ev_route_count,ev_route_share,ev_customer_count,ev_customer_share,charging_action_count,depot_charging_action_count,public_charging_action_count,zero_start_charging_action_count,vehicles_with_multiple_charging_actions,cross_site_service_count,resource_label_customer_counts_json
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed2,cn-jjj-100c-01-V2-LOCATIONS,2,HGS-M,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed2,cn-jjj-100c-01-V2-LOCATIONS,2,MV-HGS-SP,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed3,cn-jjj-100c-01-V2-LOCATIONS,3,HGS-M,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed3,cn-jjj-100c-01-V2-LOCATIONS,3,MV-HGS-SP,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed4,cn-jjj-100c-01-V2-LOCATIONS,4,HGS-M,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed4,cn-jjj-100c-01-V2-LOCATIONS,4,MV-HGS-SP,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed5,cn-jjj-100c-01-V2-LOCATIONS,5,HGS-M,17,100,2,4,2,13,4,0.23529411764705882,16,0.16,4,4,0,4,0,0,"{""D_beijing|cv"": 64, ""D_beijing|ev"": 9, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-01-V2-LOCATIONS__seed5,cn-jjj-100c-01-V2-LOCATIONS,5,MV-HGS-SP,17,100,2,4,2,13,4,0.23529411764705882,15,0.15,4,4,0,4,0,0,"{""D_beijing|cv"": 65, ""D_beijing|ev"": 8, ""D_tianjin|cv"": 20, ""D_tianjin|ev"": 7}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed1,cn-jjj-100c-02-V2-LOCATIONS,1,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed1,cn-jjj-100c-02-V2-LOCATIONS,1,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed2,cn-jjj-100c-02-V2-LOCATIONS,2,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed2,cn-jjj-100c-02-V2-LOCATIONS,2,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed3,cn-jjj-100c-02-V2-LOCATIONS,3,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed3,cn-jjj-100c-02-V2-LOCATIONS,3,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed4,cn-jjj-100c-02-V2-LOCATIONS,4,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed4,cn-jjj-100c-02-V2-LOCATIONS,4,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed5,cn-jjj-100c-02-V2-LOCATIONS,5,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-02-V2-LOCATIONS__seed5,cn-jjj-100c-02-V2-LOCATIONS,5,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,5,0.05,1,1,0,1,0,0,"{""D_beijing|cv"": 68, ""D_beijing|ev"": 5, ""D_tianjin|cv"": 27}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed1,cn-jjj-100c-03-V2-LOCATIONS,1,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed1,cn-jjj-100c-03-V2-LOCATIONS,1,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed2,cn-jjj-100c-03-V2-LOCATIONS,2,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed2,cn-jjj-100c-03-V2-LOCATIONS,2,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed3,cn-jjj-100c-03-V2-LOCATIONS,3,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed3,cn-jjj-100c-03-V2-LOCATIONS,3,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed4,cn-jjj-100c-03-V2-LOCATIONS,4,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed4,cn-jjj-100c-03-V2-LOCATIONS,4,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed5,cn-jjj-100c-03-V2-LOCATIONS,5,HGS-M,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-100c-03-V2-LOCATIONS__seed5,cn-jjj-100c-03-V2-LOCATIONS,5,MV-HGS-SP,17,100,2,3,2,16,1,0.058823529411764705,4,0.04,1,1,0,1,0,0,"{""D_beijing|cv"": 73, ""D_tianjin|cv"": 23, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed1,cn-jjj-10c-01-V2-LOCATIONS,1,HGS-M,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed1,cn-jjj-10c-01-V2-LOCATIONS,1,MV-HGS-SP,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed2,cn-jjj-10c-01-V2-LOCATIONS,2,HGS-M,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed2,cn-jjj-10c-01-V2-LOCATIONS,2,MV-HGS-SP,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed3,cn-jjj-10c-01-V2-LOCATIONS,3,HGS-M,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed3,cn-jjj-10c-01-V2-LOCATIONS,3,MV-HGS-SP,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed4,cn-jjj-10c-01-V2-LOCATIONS,4,HGS-M,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed4,cn-jjj-10c-01-V2-LOCATIONS,4,MV-HGS-SP,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed5,cn-jjj-10c-01-V2-LOCATIONS,5,HGS-M,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-01-V2-LOCATIONS__seed5,cn-jjj-10c-01-V2-LOCATIONS,5,MV-HGS-SP,2,10,1,1,1,2,0,0.0,0,0.0,0,0,0,0,0,0,"{""D_beijing|cv"": 10}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,1,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,1,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,2,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,3,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,4,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,5,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,1,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,2,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,3,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,4,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,HGS-M,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,5,MV-HGS-SP,2,10,1,2,2,1,1,0.5,4,0.4,1,1,0,1,0,0,"{""D_beijing|cv"": 6, ""D_beijing|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,HGS-M,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,1,MV-HGS-SP,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,HGS-M,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,2,MV-HGS-SP,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,HGS-M,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,3,MV-HGS-SP,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,HGS-M,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,4,MV-HGS-SP,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed5,cn-jjj-150c-01-V2-LOCATIONS,5,HGS-M,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-01-V2-LOCATIONS__seed5,cn-jjj-150c-01-V2-LOCATIONS,5,MV-HGS-SP,24,150,3,5,2,22,2,0.08333333333333333,11,0.07333333333333333,2,2,0,1,0,0,"{""D_beijing|cv"": 92, ""D_beijing|ev"": 6, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed1,cn-jjj-150c-02-V2-LOCATIONS,1,HGS-M,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed1,cn-jjj-150c-02-V2-LOCATIONS,1,MV-HGS-SP,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed2,cn-jjj-150c-02-V2-LOCATIONS,2,HGS-M,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed2,cn-jjj-150c-02-V2-LOCATIONS,2,MV-HGS-SP,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed3,cn-jjj-150c-02-V2-LOCATIONS,3,HGS-M,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed3,cn-jjj-150c-02-V2-LOCATIONS,3,MV-HGS-SP,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed4,cn-jjj-150c-02-V2-LOCATIONS,4,HGS-M,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed4,cn-jjj-150c-02-V2-LOCATIONS,4,MV-HGS-SP,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed5,cn-jjj-150c-02-V2-LOCATIONS,5,HGS-M,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-02-V2-LOCATIONS__seed5,cn-jjj-150c-02-V2-LOCATIONS,5,MV-HGS-SP,25,150,3,4,2,24,1,0.04,5,0.03333333333333333,1,1,0,0,0,0,"{""D_beijing|cv"": 98, ""D_shijiazhuang|cv"": 11, ""D_shijiazhuang|ev"": 5, ""D_tianjin|cv"": 36}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed1,cn-jjj-150c-03-V2-LOCATIONS,1,HGS-M,25,150,3,5,2,23,2,0.08,8,0.05333333333333334,2,2,0,2,0,0,"{""D_beijing|cv"": 94, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed1,cn-jjj-150c-03-V2-LOCATIONS,1,MV-HGS-SP,25,150,3,5,2,23,2,0.08,8,0.05333333333333334,2,2,0,2,0,0,"{""D_beijing|cv"": 94, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed2,cn-jjj-150c-03-V2-LOCATIONS,2,HGS-M,25,150,3,5,2,23,2,0.08,7,0.04666666666666667,2,2,0,2,0,0,"{""D_beijing|cv"": 95, ""D_beijing|ev"": 3, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed2,cn-jjj-150c-03-V2-LOCATIONS,2,MV-HGS-SP,25,150,3,5,2,23,2,0.08,7,0.04666666666666667,2,2,0,2,0,0,"{""D_beijing|cv"": 95, ""D_beijing|ev"": 3, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed3,cn-jjj-150c-03-V2-LOCATIONS,3,HGS-M,25,150,3,5,2,23,2,0.08,8,0.05333333333333334,2,2,0,2,0,0,"{""D_beijing|cv"": 94, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
D6-E2-STAGED__cn-jjj-150c-03-V2-LOCATIONS__seed3,cn-jjj-150c-03-V2-LOCATIONS,3,MV-HGS-SP,25,150,3,5,2,23,2,0.08,8,0.05333333333333334,2,2,0,2,0,0,"{""D_beijing|cv"": 94, ""D_beijing|ev"": 4, ""D_shijiazhuang|cv"": 16, ""D_tianjin|cv"": 32, ""D_tianjin|ev"": 4}"
