active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,887.3747488211219,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-25c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,3,32.37931316700997,1,1,16000,494.14266193582455,,True,OK,e2-vanilla-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,4,300.0,wc100,100kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0037345569289755076}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.2750000981614e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13455006315780338}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.11344446268049069}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.6141808457614388}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.1172565181332175}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.08835265978996176}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12550255490350537}, ""final_check"": {""count"": 1.0, ""seconds"": 9.666600089985877e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.7026838777965168}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010291599028278142}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00021679099882021546}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 8.908015950000845}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 8.926201056136051}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.064527579874266}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.9358627990441164}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.39682260634435806}, ""route_model_cost"": {""count"": 28331.0, ""seconds"": 0.6519196144072339}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.014054543906240724}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.00886808696668595}}",0,False,False,0.25,,
{},16000,LNS,100.0,2320.739433561989,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-50c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,7,254.48925162499654,1,1,16000,62.871024602551195,,True,OK,e2-vanilla-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc100,100kWh same wall-clock,1,50,OK,{},0,False,False,0.125,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,2320.739433561989,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-50c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,4,7,76.40399579200312,1,1,16000,209.4131312655071,,True,OK,e2-vanilla-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc100,100kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0038459553179563954}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001311249943682924}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.22158942828536965}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.210034601870575}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.6365786250826204}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 3.089461091818521}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.17607552715344355}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.22828226214915048}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016687500465195626}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.769850573051372}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017749999824445695}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003300419921288267}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 22.012806265964173}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 22.486399069952313}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 22.367108763282886}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.596563085462549}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.6955182753736153}, ""route_model_cost"": {""count"": 122992.0, ""seconds"": 2.772692879414535}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0280594610812841}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.016095503015094437}}",0,False,False,0.125,,
{},16000,LNS,100.0,3817.814283649194,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-75c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,388.0877839589957,1,1,16000,41.227785726155496,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,100.0,3817.814283649194,vanilla,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc100/e2-vanilla-75c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,6,11,155.0534297090053,1,1,16000,103.19023597238586,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004258416956872679}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00018887499754782766}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3616923322697403}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3323520956619177}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 6.921428021800239}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.559308362993761}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.2943530186021235}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.37543655786430463}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024008299806155264}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.138139791975846}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00023533399507869035}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004941670049447566}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 45.6587042620813}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 47.970444717022474}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 46.98120219122211}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 9.007071264379192}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.49849076938699}, ""route_model_cost"": {""count"": 255420.0, ""seconds"": 6.1178159715927904}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04439025196188595}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02525524799420964}}",0,False,False,0.08333333333333333,,
{},16000,LNS,80.0,3960.9142264324673,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-100c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,571.5710440840048,1,1,16000,27.99302058004263,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,3960.9142264324673,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,7,14,285.26308308300213,1,1,16000,56.088575595127146,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004244261435815133}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024479199782945216}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4362048942857655}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.46155082546465565}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 14.170408360965666}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 9.220089425027254}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.41054653316678014}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4858598613354843}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00031404099718201905}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.126382484129863}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003027079947059974}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006040000007487833}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 84.42842791353178}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 85.87959008177859}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 86.21200116124237}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.76010608249635}, ""repair_solution_score"": {""count"": 7234.0, ""seconds"": 1.7934828175057191}, ""route_model_cost"": {""count"": 628491.0, ""seconds"": 15.007027292434941}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06498650500725489}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03455633005069103}}",0,False,False,0.06666666666666667,,
{},16000,LNS,80.0,476.14411336859115,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-10c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,2,35.33706629200606,1,1,16000,452.7823523261612,,True,OK,e2-multidepot-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,387.9007343319535,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-10c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,1,1,12.347239790993626,1,1,16000,1295.8361764117342,,True,OK,e2-multidepot-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.01222359151870478}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 7.86660093581304e-05}, ""destroy:random_customer_removal"": {""count"": 6558.0, ""seconds"": 0.2085773957078345}, ""destroy:route_segment_removal"": {""count"": 1425.0, ""seconds"": 0.03695974992297124}, ""destroy:shaw_related_removal"": {""count"": 1425.0, ""seconds"": 0.0863651000399841}, ""destroy:vehicle_type_swap"": {""count"": 1424.0, ""seconds"": 0.3229983389028348}, ""destroy:whole_route_removal"": {""count"": 3679.0, ""seconds"": 0.06662817434698809}, ""destroy:worst_customer_removal"": {""count"": 1425.0, ""seconds"": 0.037019015071564354}, ""final_check"": {""count"": 1.0, ""seconds"": 8.14589875517413e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.8776599328411976}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00010599999222904444}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00015208400145638734}, ""local_search"": {""count"": 2303.0, ""seconds"": 0.00260129822709132}, ""repair:greedy_insert_repair"": {""count"": 8162.0, ""seconds"": 4.534338346304139}, ""repair:regret2_insert_repair"": {""count"": 3784.0, ""seconds"": 2.3321178608748596}, ""repair:regret3_insert_repair"": {""count"": 3990.0, ""seconds"": 2.51485823506664}, ""repair_full_check"": {""count"": 19444.0, ""seconds"": 1.78766115300823}, ""repair_solution_score"": {""count"": 1427.0, ""seconds"": 0.04687581000325736}, ""route_model_cost"": {""count"": 874.0, ""seconds"": 0.017203082737978548}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005540251018828712}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004661163970013149}}",0,False,False,0.5,,
{},15464,LNS,80.0,5488.782859056312,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-150c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,21,902.225068292013,1,1,16000,17.13984740999786,,True,OK,e2-multidepot-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,5488.782859056312,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-150c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,10,21,686.1279446250119,1,1,16000,23.319265926043062,,True,OK,e2-multidepot-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004333073127781972}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003594170120777562}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7064874337811489}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7820097117073601}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 39.097025766110164}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 14.58066866119043}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.7149544922431232}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.8438777081028093}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00047862500650808215}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.812796305224765}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0004599999956553802}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008849160076351836}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 201.06798568347585}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 209.83833008386136}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 212.39473945618374}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 17.705781871205545}, ""repair_solution_score"": {""count"": 5674.0, ""seconds"": 2.099573952553328}, ""route_model_cost"": {""count"": 1299627.0, ""seconds"": 33.48876432221732}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.10826637495483737}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.051131871034158394}}",0,False,False,0.045454545454545456,,
{},16000,LNS,80.0,621.371321439464,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-15c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,31.75907250000455,0,0,16000,503.7930500016242,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,{},0,True,False,0.0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,621.371321439464,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-15c-01__alns_e2_throughput__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,2,2,13.639749999987544,0,0,16000,1173.042027897477,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.005200029831030406}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 8.837498899083585e-05}, ""destroy:random_customer_removal"": {""count"": 2180.0, ""seconds"": 0.0740205579350004}, ""destroy:route_segment_removal"": {""count"": 2319.0, ""seconds"": 0.06410129017604049}, ""destroy:shaw_related_removal"": {""count"": 6284.0, ""seconds"": 0.5488632475753548}, ""destroy:vehicle_type_swap"": {""count"": 1449.0, ""seconds"": 0.32056841895973776}, ""destroy:whole_route_removal"": {""count"": 2255.0, ""seconds"": 0.04322463760036044}, ""destroy:worst_customer_removal"": {""count"": 1449.0, ""seconds"": 0.04162975294457283}, ""final_check"": {""count"": 1.0, ""seconds"": 4.0457991417497396e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.3372074237413472}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00010879199544433504}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00012954199337400496}, ""local_search"": {""count"": 353.0, ""seconds"": 0.0004177179653197527}, ""repair:greedy_insert_repair"": {""count"": 3627.0, ""seconds"": 2.4271770231134724}, ""repair:regret2_insert_repair"": {""count"": 3769.0, ""seconds"": 2.149825035216054}, ""repair:regret3_insert_repair"": {""count"": 8540.0, ""seconds"": 6.066090942549636}, ""repair_full_check"": {""count"": 19757.0, ""seconds"": 1.2018198423902504}, ""route_model_cost"": {""count"": 3367.0, ""seconds"": 0.06676141897332855}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.008291912949061953}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.006561128029716201}}",0,True,False,0.0,,
{},10258,LNS,80.0,6608.239546640648,multidepot,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_wallclock_retry_data/checkpoints/wc80/e2-multidepot-200c-01__LNS__seed1.json,True,f72c31cc8a2f3321050580cbab2c3c18e58b4ec7,wallclock,14,28,906.0366488750005,1,1,16000,11.32183782271618,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
