task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,objective_before,objective_after,improvement_absolute,improvement_relative,objective_type
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,7,128,128,2455541,2438186,17355,0.007067688953269361,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,8,161,161,2438186,2420917,17269,0.007082724615759421,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,9,495,495,2420917,2417392,3525,0.0014560598318736247,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,10,646,646,2417392,2415219,2173,0.0008989026190208291,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,11,705,705,2415219,2414884,335,0.00013870377800108397,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,12,749,749,2414884,2411669,3215,0.00133132688775113,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,13,1079,1079,2411669,2409762,1907,0.0007907386958989812,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,14,1122,1122,2409762,2406914,2848,0.0011818594533402054,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,15,1130,1130,2406914,2393381,13533,0.005622552363732148,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,16,2155,2155,2393381,2393256,125,5.22273720732303e-05,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,17,2574,2574,2393256,2386540,6716,0.002806218808184331,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,18,2940,2940,2386540,2384070,2470,0.0010349711297526964,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,19,3009,3009,2384070,2381291,2779,0.0011656536930543147,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,cv_only,20,5356,5356,2381291,2372311,8980,0.0037710636793235265,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,1,1,6001,9223372036854775807,1967588,9223372036852808219,0.9999999999997867,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,2,14,6014,1967588,1912185,55403,0.028157825723677924,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,3,84,6084,1912185,1908511,3674,0.0019213622112923174,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,4,165,6165,1908511,1904330,4181,0.002190713074223832,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,5,255,6255,1904330,1900433,3897,0.0020463890187099923,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,6,350,6350,1900433,1854681,45752,0.024074513545071043,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,7,470,6470,1854681,1847976,6705,0.0036151769495670685,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,8,1683,7683,1847976,1839065,8911,0.00482203232076607,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,9,1809,7809,1839065,1833374,5691,0.003094507263201681,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,10,2586,8586,1833374,1832764,610,0.00033271989239511417,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,11,3114,9114,1832764,1818340,14424,0.007870080381325691,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,naive_ev,12,4388,10388,1818340,1806912,11428,0.006284853217770054,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,1,4,12004,9223372036854775807,2214241,9223372036852561566,0.99999999999976,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,2,18,12018,2214241,2157586,56655,0.025586645717426422,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,3,43,12043,2157586,1883189,274397,0.12717778109424144,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,4,67,12067,1883189,1850475,32714,0.01737159679671026,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,5,97,12097,1850475,1823304,27171,0.014683257001580675,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,6,107,12107,1823304,1778794,44510,0.024411727281901427,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,7,594,12594,1778794,1770782,8012,0.004504175300793683,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,8,894,12894,1770782,1768868,1914,0.001080878391580669,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,9,1131,13131,1768868,1740978,27890,0.015767145993935104,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,10,2072,14072,1740978,1727298,13680,0.007857652422948481,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,11,4869,16869,1727298,1712637,14661,0.00848782317816613,PyVRP integer proxy objective
T24__CY__ASAP__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080210,mechanism_ev,12,6620,18620,1712637,1705281,7356,0.0042951308420873776,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,1,1,1,9223372036854775807,3351702,9223372036851424105,0.9999999999996366,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,2,4,4,3351702,2528651,823051,0.24556210546164306,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,3,12,12,2528651,2474691,53960,0.021339441465034123,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,4,83,83,2474691,2471448,3243,0.0013104666400774886,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,5,97,97,2471448,2430912,40536,0.016401720772599708,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,6,102,102,2430912,2425007,5905,0.002429129478977437,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,7,154,154,2425007,2415449,9558,0.0039414319216398135,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,8,324,324,2415449,2406923,8526,0.0035297785215088373,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,9,1214,1214,2406923,2402992,3931,0.0016332055491596533,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,10,1268,1268,2402992,2401917,1075,0.0004473589591642419,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,11,1343,1343,2401917,2392419,9498,0.003954341469751037,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,12,1552,1552,2392419,2387142,5277,0.002205717309551546,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,13,1801,1801,2387142,2385298,1844,0.0007724718512765475,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,14,2312,2312,2385298,2376120,9178,0.0038477372638555016,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,15,2343,2343,2376120,2375815,305,0.00012836052051243204,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,cv_only,16,4718,4718,2375815,2374691,1124,0.0004731008096169104,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,1,2,6002,9223372036854775807,3914429,9223372036850861378,0.9999999999995756,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,2,7,6007,3914429,2161803,1752626,0.4477347781758208,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,3,18,6018,2161803,2051808,109995,0.05088113949328408,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,4,28,6028,2051808,2046800,5008,0.0024407741854988382,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,5,41,6041,2046800,1997882,48918,0.023899745944889583,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,6,90,6090,1997882,1989942,7940,0.003974208686999533,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,7,107,6107,1989942,1968099,21843,0.010976701833520775,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,8,285,6285,1968099,1944647,23452,0.011916067230357822,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,9,287,6287,1944647,1925663,18984,0.009762183059444722,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,10,420,6420,1925663,1909963,15700,0.008153036123143042,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,11,487,6487,1909963,1876849,33114,0.017337508632366178,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,12,537,6537,1876849,1836622,40227,0.021433263943982706,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,13,1952,7952,1836622,1833360,3262,0.0017760867505670736,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,14,3322,9322,1833360,1829568,3792,0.002068333551511978,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,naive_ev,15,3377,9377,1829568,1828716,852,0.0004656837023822017,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,1,2,12002,9223372036854775807,2395215,9223372036852380592,0.9999999999997403,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,2,4,12004,2395215,2141155,254060,0.10606981001705483,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,3,8,12008,2141155,2077365,63790,0.029792331708820705,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,4,60,12060,2077365,1905904,171461,0.08253773410065154,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,5,112,12112,1905904,1874075,31829,0.016700211553152728,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,6,196,12196,1874075,1860363,13712,0.007316676226938623,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,7,199,12199,1860363,1829135,31228,0.016785971340001923,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,8,233,12233,1829135,1817157,11978,0.0065484504970928885,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,9,364,12364,1817157,1799906,17251,0.009493400955448539,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,10,372,12372,1799906,1791487,8419,0.004677466489916696,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,11,485,12485,1791487,1789536,1951,0.001089039440420165,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,12,487,12487,1789536,1781055,8481,0.004739217316667561,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,13,627,12627,1781055,1745636,35419,0.019886527928671488,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,14,776,12776,1745636,1744329,1307,0.0007487242472084673,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,15,1227,13227,1744329,1720941,23388,0.013408021078592399,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,16,1661,13661,1720941,1707784,13157,0.0076452359494021006,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,17,3048,15048,1707784,1707311,473,0.0002769671105947825,PyVRP integer proxy objective
T24__CY__COST__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080201,mechanism_ev,18,7622,19622,1707311,1704458,2853,0.0016710488013021647,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,1,5,5,9223372036854775807,2555683,9223372036852220124,0.9999999999997229,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,2,48,48,2555683,2451104,104579,0.04092017671988271,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,3,127,127,2451104,2433638,17466,0.007125768633236288,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,4,233,233,2433638,2418154,15484,0.00636249105249014,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,5,260,260,2418154,2407257,10897,0.004506330035225217,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,6,346,346,2407257,2407145,112,4.6525983723383086e-05,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,7,665,665,2407145,2399991,7154,0.0029719854848793904,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,8,777,777,2399991,2399910,81,3.375012656297461e-05,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,9,1017,1017,2399910,2396645,3265,0.0013604676842048243,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,10,1025,1025,2396645,2392835,3810,0.0015897222992975596,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,11,1339,1339,2392835,2392710,125,5.223928937849873e-05,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,12,1390,1390,2392710,2386908,5802,0.0024248655290444727,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,13,2598,2598,2386908,2386606,302,0.0001265235191301885,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,14,2798,2798,2386606,2384523,2083,0.0008727875485103113,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,15,4488,4488,2384523,2383377,1146,0.00048059926450698946,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,16,4645,4645,2383377,2383002,375,0.00015733977461391966,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,17,4678,4678,2383002,2382639,363,0.0001523288692162239,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,18,4967,4967,2382639,2381761,878,0.00036849896270479916,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,19,5577,5577,2381761,2374821,6940,0.0029138104117079756,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,cv_only,20,5738,5738,2374821,2372381,2440,0.001027445858024668,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,1,3,6003,9223372036854775807,2807639,9223372036851968168,0.9999999999996956,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,2,12,6012,2807639,2679102,128537,0.0457811705849648,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,3,14,6014,2679102,2095427,583675,0.2178621791928788,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,4,23,6023,2095427,2001260,94167,0.04493928922362841,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,5,48,6048,2001260,1973455,27805,0.01389374693942816,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,6,51,6051,1973455,1972430,1025,0.0005193936522494813,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,7,58,6058,1972430,1961423,11007,0.005580426174819892,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,8,67,6067,1961423,1946396,15027,0.0076612744930593755,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,9,115,6115,1946396,1900224,46172,0.02372179145456526,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,10,148,6148,1900224,1899924,300,0.00015787612407800342,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,11,165,6165,1899924,1869272,30652,0.01613327691002377,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,12,561,6561,1869272,1843995,25277,0.013522376625766608,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,13,1097,7097,1843995,1830324,13671,0.007413794505950396,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,14,2728,8728,1830324,1820449,9875,0.005395219644172289,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,15,5719,11719,1820449,1813124,7325,0.004023732606626167,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,naive_ev,16,5891,11891,1813124,1798805,14319,0.007897419040286268,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,1,1,12001,9223372036854775807,3654343,9223372036851121464,0.9999999999996038,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,2,6,12006,3654343,2864106,790237,0.2162459845723294,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,3,7,12007,2864106,2769253,94853,0.033117838515753256,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,4,12,12012,2769253,2314083,455170,0.164365624953733,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,5,16,12016,2314083,1934520,379563,0.16402307090972967,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,6,17,12017,1934520,1892819,41701,0.02155625168000331,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,7,47,12047,1892819,1863379,29440,0.015553520965290396,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,8,105,12105,1863379,1843499,19880,0.010668790407104512,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,9,146,12146,1843499,1767913,75586,0.04100137835713499,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,10,460,12460,1767913,1752169,15744,0.008905415594545659,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,11,500,12500,1752169,1742986,9183,0.005240932809563461,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,12,736,12736,1742986,1740244,2742,0.0015731623776668315,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,13,1220,13220,1740244,1728404,11840,0.006803643626985641,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,14,2835,14835,1728404,1726106,2298,0.001329550267182904,PyVRP integer proxy objective
T24__CY__COST__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST,cost_min,2026080202,mechanism_ev,15,4501,16501,1726106,1724499,1607,0.0009309972852188684,PyVRP integer proxy objective
