task_id,instance_id,seed,candidate_signature,action_type,source_route,target_route,source_pos,target_pos,aux,proxy_score,proxy_feasible,exact_status,exact_objective,exact_improvement,exact_violation_count,exact_completion_seconds,error
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,8d7904927d908fa529c5f1911c73a7d2bb4b5302451939be8c53b84c258d67f7,swap,11,9,4,2,0,10171700,False,INFEASIBLE_OR_ERROR,,,,0.0013054590090177953,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0010:C027:late by 2691.975 s (due l=58893.902, start=61585.877); CAPACITY:CH81-0012:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0012:C040:late by 543.363 s (due l=58924.233, start=59467.596)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,3d6abbed4cb503446e197404a433faad3ed5fb03e5d1ba49990f88163a029867,swap,18,31,5,1,0,11447661,False,INFEASIBLE_OR_ERROR,,,,0.0012968750088475645,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0019:C186:late by 18205.096 s (due l=45946.492, start=64151.588); TIME_WINDOW:CH81-0032:C162:late by 19567.699 s (due l=45814.755, start=65382.454); TIME_WINDOW:CH81-0032:C176:late by 16833.654 s (due l=49494.100, start=66327.754); TIME_WINDOW:CH81-0032:C172:late by 12956.209 s (due l=54456.345, start=67412.554)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,a2df320dc62e4cdcc58598553d229000e21d9c3a96649c811a9a27e0cbfa191a,swap,8,24,5,5,0,10838160,False,INFEASIBLE_OR_ERROR,,,,0.0012992920237593353,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0009:D_foshan:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0009:C127:late by 6789.119 s (due l=58463.607, start=65252.726); TIME_WINDOW:CH81-0025:C032:late by 569.022 s (due l=60316.761, start=60885.782)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,8817b9696e1542ded145aa9fcd751c57fe2f47ca56f55fd3d563b29a72f6fff3,swap,30,21,5,2,0,10043225,False,INFEASIBLE_OR_ERROR,,,,0.0012874159729108214,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0031:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0031:C190:late by 4534.342 s (due l=53470.341, start=58004.683)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,5f4e059b0dd8856bf9b546cff972aad84aadf7dcf5997e768ad43688dc7cd967,swap,3,17,2,3,0,10519272,False,INFEASIBLE_OR_ERROR,,,,0.001291791966650635,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0004:C018:late by 3611.408 s (due l=48704.141, start=52315.550); TIME_WINDOW:CH81-0004:C011:late by 4200.423 s (due l=48780.827, start=52981.250); TIME_WINDOW:CH81-0018:C020:late by 3051.465 s (due l=50896.835, start=53948.300)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b1f431b0bb458a66cf55ba3e0e6d9537cf2e13edc17ed2a61011c09ace96b663,swap,10,6,3,4,0,10152478,False,INFEASIBLE_OR_ERROR,,,,0.0012881659786216915,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_foshan:initial load 1805.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C051:late by 1927.434 s (due l=58346.265, start=60273.699)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,81279915f479a755a9dd223a0e2591b75c16ca4f47cbbc91f8779976e748fd80,swap,13,2,3,1,0,10612600,False,INFEASIBLE_OR_ERROR,,,,0.001296082977205515,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C019:late by 8041.837 s (due l=44968.974, start=53010.811); TIME_WINDOW:CH81-0003:C023:late by 1823.804 s (due l=52406.407, start=54230.211); TIME_WINDOW:CH81-0014:C022:late by 5109.403 s (due l=46011.060, start=51120.463)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,f9f23ba7a0b9ac520c964c9cce5fd07bc7155aedab11d905547f80b38f470319,swap,20,25,6,2,0,11419450,False,INFEASIBLE_OR_ERROR,,,,0.0012924160109832883,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0021:C152:late by 18968.066 s (due l=46601.463, start=65569.529); TIME_WINDOW:CH81-0026:C182:late by 16215.699 s (due l=47074.492, start=63290.191); TIME_WINDOW:CH81-0026:C200:late by 4936.315 s (due l=58751.176, start=63687.491); TIME_WINDOW:CH81-0026:C144:late by 1877.029 s (due l=62238.362, start=64115.391); TIME_WINDOW:CH81-0026:C174:late by 2130.944 s (due l=63160.447, start=65291.391)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,2b595063bef65433b26871d28e4589fe5675c6c0c8bd44d36b5519caa758299e,swap,2,12,4,1,0,10443802,False,INFEASIBLE_OR_ERROR,,,,0.0013025830266997218,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C086:late by 1377.717 s (due l=51430.039, start=52807.756); CAPACITY:CH81-0013:D_guangzhou:initial load 1874.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0013:C087:late by 1937.860 s (due l=57263.842, start=59201.702); TIME_WINDOW:CH81-0013:C057:late by 1211.878 s (due l=58756.624, start=59968.502); TIME_WINDOW:CH81-0013:C108:late by 2022.105 s (due l=58920.597, start=60942.702)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,f580b632d78600c6d413c82c50d55caae4c027af0b2fa9a65c579cb9c53784f2,swap,28,2,2,2,0,10563713,False,INFEASIBLE_OR_ERROR,,,,0.0013027089880779386,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0029:C019:late by 4993.582 s (due l=44968.974, start=49962.555); TIME_WINDOW:CH81-0029:C154:late by 3017.016 s (due l=51430.039, start=54447.055)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,285b0441ae670a8fe91ebfad36aba20c301d25bba73c528aed25a40376d91dc4,swap,31,22,2,3,0,9990747,False,INFEASIBLE_OR_ERROR,,,,0.00128995900740847,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0023:C162:late by 1434.082 s (due l=45814.755, start=47248.837)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,f55368fd2e8d9185d0f4b82638aded7454afb8924de44cbe9df3c1093280519b,swap,18,16,4,0,0,10426574,False,INFEASIBLE_OR_ERROR,,,,0.0012949579977430403,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0017:D_guangzhou:initial load 1943.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0017:C105:late by 11186.195 s (due l=45369.188, start=56555.383); TIME_WINDOW:CH81-0017:C058:late by 8277.070 s (due l=48994.913, start=57271.983); TIME_WINDOW:CH81-0017:C073:late by 6594.408 s (due l=51342.675, start=57937.083); TIME_WINDOW:CH81-0017:C089:late by 7322.881 s (due l=51304.602, start=58627.483); TIME_WINDOW:CH81-0017:C063:late by 7927.491 s (due l=51906.692, start=59834.183); TIME_WINDOW:CH81-0017:C106:late by 7399.164 s (due l=53356.920, start=60756.083); TIME_WINDOW:CH81-0019:C111:late by 11853.594 s (due l=45997.294, start=57850.888)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,49edcc39e3d7b91ddd49164954b0be1dda65fcb61ca069866bb9d109744fec8f,swap,7,3,4,4,0,10624569,False,INFEASIBLE_OR_ERROR,,,,0.001300124975387007,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0004:C046:late by 4339.280 s (due l=47702.218, start=52041.498); CAPACITY:CH81-0008:D_foshan:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0008:C039:late by 1810.727 s (due l=51585.236, start=53395.963); TIME_WINDOW:CH81-0008:C052:late by 2214.214 s (due l=52191.750, start=54405.963)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,ad5a83b217428b2f09ef3c1e055b877774578940a97dda1bb431501665a969da,swap,6,20,0,3,0,10190004,False,INFEASIBLE_OR_ERROR,,,,0.0013017080491408706,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0007:D_foshan:initial load 1805.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C042:late by 9106.861 s (due l=49232.338, start=58339.199); TIME_WINDOW:CH81-0007:C029:late by 7086.353 s (due l=52005.245, start=59091.599); TIME_WINDOW:CH81-0007:C031:late by 7650.507 s (due l=52082.891, start=59733.399); TIME_WINDOW:CH81-0007:C047:late by 4833.690 s (due l=55685.209, start=60518.899); TIME_WINDOW:CH81-0007:C051:late by 2591.334 s (due l=58346.265, start=60937.599); TIME_WINDOW:CH81-0021:C043:late by 161.305 s (due l=47479.233, start=47640.538)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,8517889a20b8432c82b1269c5d4ecac57cd803e8524c0aba7bc2c67cb2ef9ed4,swap,20,29,1,1,0,11122618,False,INFEASIBLE_OR_ERROR,,,,0.0013024589861743152,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0021:D_guangzhou:initial load 1874.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0021:C080:late by 6874.190 s (due l=48545.393, start=55419.584); TIME_WINDOW:CH81-0030:C076:late by 1155.752 s (due l=48758.418, start=49914.170); TIME_WINDOW:CH81-0030:C126:late by 1646.181 s (due l=54517.189, start=56163.370); TIME_WINDOW:CH81-0030:C184:late by 3515.292 s (due l=53465.678, start=56980.970)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b2923e469abf751915cbaa47743d0f15aa23177d9dded1675ea9f14790154859,swap,0,11,2,1,0,10693396,False,INFEASIBLE_OR_ERROR,,,,0.0012973339762538671,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C070:late by 6625.094 s (due l=49690.887, start=56315.981); CAPACITY:CH81-0012:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0012:C117:late by 11330.762 s (due l=48704.141, start=60034.903); TIME_WINDOW:CH81-0012:C103:late by 855.743 s (due l=59544.060, start=60399.803); TIME_WINDOW:CH81-0012:C085:late by 200.984 s (due l=61354.919, start=61555.903)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,5efb01197c31e1596a61731e3e005c8426a04ad116b9651024ec2e6a7297091a,swap,7,27,3,0,0,11046208,False,INFEASIBLE_OR_ERROR,,,,0.001305250043515116,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0008:D_foshan:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0008:C155:late by 4161.980 s (due l=45479.400, start=49641.380); TIME_WINDOW:CH81-0008:C046:late by 8621.061 s (due l=47702.218, start=56323.280); TIME_WINDOW:CH81-0008:C033:late by 3726.528 s (due l=53356.052, start=57082.580); TIME_WINDOW:CH81-0008:C039:late by 5918.644 s (due l=51585.236, start=57503.880); TIME_WINDOW:CH81-0008:C052:late by 6322.130 s (due l=52191.750, start=58513.880); TIME_WINDOW:CH81-0028:C181:late by 2460.418 s (due l=47945.546, start=50405.963)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,8153be85e9875fb83d9b765642097fc80fe9b3945042cac41e8e85b398a8a927,swap,2,17,1,2,0,10661770,False,INFEASIBLE_OR_ERROR,,,,0.001296166970860213,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C019:late by 8577.869 s (due l=44968.974, start=53546.843); TIME_WINDOW:CH81-0003:C023:late by 2359.836 s (due l=52406.407, start=54766.243); CAPACITY:CH81-0018:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0018:C022:late by 6977.640 s (due l=46011.060, start=52988.700); TIME_WINDOW:CH81-0018:C095:late by 5719.467 s (due l=51094.434, start=56813.900)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,025d1f19b625a9fa668e6867b807e64460049eb9f13f5d1ae2ec60412eb5e46a,swap,25,12,0,2,0,11277290,False,INFEASIBLE_OR_ERROR,,,,0.0013032910064794123,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0013:D_guangzhou:initial load 1805.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0013:C142:late by 10027.483 s (due l=44285.943, start=54313.426); TIME_WINDOW:CH81-0013:C057:late by 2059.901 s (due l=58756.624, start=60816.526); TIME_WINDOW:CH81-0013:C108:late by 2870.129 s (due l=58920.597, start=61790.726); TIME_WINDOW:CH81-0026:C193:late by 15325.655 s (due l=44978.476, start=60304.131); TIME_WINDOW:CH81-0026:C152:late by 14462.169 s (due l=46601.463, start=61063.631); TIME_WINDOW:CH81-0026:C182:late by 14933.939 s (due l=47074.492, start=62008.431); TIME_WINDOW:CH81-0026:C200:late by 3654.555 s (due l=58751.176, start=62405.731)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,07925baeb2a1445a1bd5952a971eacae5001b7961222496bf92c8e46b2f6c27b,swap,8,21,0,5,0,11427786,False,INFEASIBLE_OR_ERROR,,,,0.0013011660194024444,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0009:D_foshan:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0009:C053:late by 14975.791 s (due l=52226.322, start=67202.113); TIME_WINDOW:CH81-0009:C028:late by 16266.288 s (due l=51595.225, start=67861.513); TIME_WINDOW:CH81-0009:C030:late by 9054.917 s (due l=59914.296, start=68969.213); TIME_WINDOW:CH81-0009:C034:late by 11026.182 s (due l=58696.631, start=69722.813); TIME_WINDOW:CH81-0009:C032:late by 10719.652 s (due l=60316.761, start=71036.413); TIME_WINDOW:CH81-0022:C055:late by 24445.232 s (due l=44566.959, start=69012.192)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,1f945e1463d56d5c05b37edfe4dd42700c1e5537fa8ab82f4addfd248984f8d0,swap,23,8,3,1,0,11109531,False,INFEASIBLE_OR_ERROR,,,,0.0012989580282010138,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0009:C028:late by 2987.861 s (due l=51595.225, start=54583.086); TIME_WINDOW:CH81-0024:C053:late by 2053.880 s (due l=52226.322, start=54280.201); TIME_WINDOW:CH81-0024:C196:late by 8079.358 s (due l=52684.744, start=60764.101); TIME_WINDOW:CH81-0024:C125:late by 5855.510 s (due l=55984.292, start=61839.801)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,664d5db4b3322705f4cd0ceaa4f3e2d7f16532d91f65e5f3aab3d5bf910517dd,segment_reversal,25,25,2,6,0,10181821,False,INFEASIBLE_OR_ERROR,,,,0.0012899580178782344,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0026:C200:late by 513.764 s (due l=58751.176, start=59264.940); TIME_WINDOW:CH81-0026:C182:late by 12590.948 s (due l=47074.492, start=59665.440); TIME_WINDOW:CH81-0026:C152:late by 13472.377 s (due l=46601.463, start=60073.840)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,ec0415afab4af727efe60c5e0b0e61eed7eb24b15de1f135cb0b781ec790bb7f,segment_reversal,13,13,0,2,0,9944946,True,PASS,9940.619643654987,-5.810145254963572,0,0.3102308749803342,
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,c5fee1a2e7d3f24e095fcfb82f284e66deb2031f62e131bc2c470fa4260438d5,segment_reversal,22,22,2,5,0,10015236,False,INFEASIBLE_OR_ERROR,,,,0.0013152500032447278,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0023:C160:late by 847.860 s (due l=49057.678, start=49905.538); TIME_WINDOW:CH81-0023:C177:late by 2021.133 s (due l=49756.105, start=51777.238)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,a3605752267b0ffd1e8cca3288e73e603274223a3b6ae4fa8c5ebb09d54b6b27,segment_reversal,20,20,1,7,0,10229547,False,INFEASIBLE_OR_ERROR,,,,0.001308874983806163,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0021:C075:late by 560.006 s (due l=59607.622, start=60167.629); TIME_WINDOW:CH81-0021:C072:late by 3094.163 s (due l=58403.565, start=61497.729); TIME_WINDOW:CH81-0021:C080:late by 13991.935 s (due l=48545.393, start=62537.329); TIME_WINDOW:CH81-0021:C076:late by 14359.511 s (due l=48758.418, start=63117.929)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b6e18bba324dc0c71f2ee71cc68ce94534dff055f739bb4ce6ae551f9f9c673d,segment_reversal,4,4,1,3,0,10004219,False,INFEASIBLE_OR_ERROR,,,,0.0013063339865766466,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0005:C003:late by 3491.498 s (due l=46601.463, start=50092.960)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b449fd6f74377985477bfb105e847c555191a52d25d231135d73930740f5afe7,segment_reversal,30,30,1,4,0,10050214,False,INFEASIBLE_OR_ERROR,,,,0.001296499976888299,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0031:C134:late by 3045.982 s (due l=53157.919, start=56203.901); TIME_WINDOW:CH81-0031:C163:late by 6071.837 s (due l=50950.365, start=57022.201)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,50c41ab72e4156a4735e31f6c5d827ffca4938ec1358ffe300d05f52edd7e510,segment_reversal,26,26,5,7,0,9981409,False,INFEASIBLE_OR_ERROR,,,,0.0012920420267619193,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0027:C192:late by 1975.661 s (due l=61862.588, start=63838.250)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,237f269f11ac60f87353cd58ffb8392bf875cc086e934c882463570de8e1aee7,segment_reversal,0,0,0,3,0,10090067,False,INFEASIBLE_OR_ERROR,,,,0.0012907080235891044,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C004:late by 2012.960 s (due l=55337.343, start=57350.303); TIME_WINDOW:CH81-0001:C006:late by 7310.696 s (due l=50716.507, start=58027.203)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,f8c1c60465d98c5b833819ecbb4950b6c218a9a3f8fb1a7d3f15bc47001a0499,segment_reversal,9,9,2,4,0,9940352,True,PASS,9935.967324140633,-1.1578257406090415,0,0.3060722079826519,
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,bd8f04db9abdec059de169c29b1c2d679eff304a88b7d0f5bf08e22b0de5afa1,segment_reversal,3,3,0,5,0,9979329,False,INFEASIBLE_OR_ERROR,,,,0.001298332994338125,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0004:C007:late by 207.371 s (due l=47580.527, start=47787.898); TIME_WINDOW:CH81-0004:C002:late by 2184.914 s (due l=46735.084, start=48919.998)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,749ff76befefadd69809be1477b41b0f765b31981d93797b7ac7d4e7474fbbc3,segment_reversal,1,1,2,6,0,9988847,False,INFEASIBLE_OR_ERROR,,,,0.0012834160006605089,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0002:C024:late by 1780.825 s (due l=49760.515, start=51541.340); TIME_WINDOW:CH81-0002:C014:late by 1884.628 s (due l=50840.112, start=52724.740)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b9842ddb2902a2b358fd0c0c2539b6cb9232adee061d376b804dff7469a58d7b,segment_reversal,18,18,3,6,0,9976669,False,INFEASIBLE_OR_ERROR,,,,0.0012770839966833591,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0019:C067:late by 1873.543 s (due l=57963.911, start=59837.454); TIME_WINDOW:CH81-0019:C077:late by 1313.787 s (due l=59637.167, start=60950.954)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,05b94a4788277bf54de504eb9acc601542055266ca8959f6a1f6f4788a04e809,segment_reversal,2,2,1,5,0,10166539,False,INFEASIBLE_OR_ERROR,,,,0.0012710840092040598,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0003:C023:late by 4089.095 s (due l=52406.407, start=56495.502); TIME_WINDOW:CH81-0003:C019:late by 11996.828 s (due l=44968.974, start=56965.802); TIME_WINDOW:CH81-0003:C022:late by 12309.042 s (due l=46011.060, start=58320.102)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,b71533a4d21857b9f12677292dd4e091030a267310456705d4126e7176bc302a,segment_reversal,7,7,0,4,0,9999985,False,INFEASIBLE_OR_ERROR,,,,0.00127408403204754,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0008:C035:late by 1372.930 s (due l=43635.633, start=45008.563); TIME_WINDOW:CH81-0008:C049:late by 3116.428 s (due l=42614.335, start=45730.763)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,062edadecf985882c7140ddbfb1a6b5bce4404244e8c8598062daf9db18850ca,segment_reversal,3,3,1,4,0,9947200,False,INFEASIBLE_OR_ERROR,,,,0.0012707500136457384,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0004:C007:late by 207.371 s (due l=47580.527, start=47787.898); TIME_WINDOW:CH81-0004:C011:late by 384.271 s (due l=48780.827, start=49165.098)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,90f9b2cfa55d0df709412afebda87ab1c31ca2f760335afa871d2450cab90211,segment_reversal,8,8,0,3,0,10052002,False,INFEASIBLE_OR_ERROR,,,,0.0012716250494122505,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0009:C055:late by 6078.628 s (due l=44566.959, start=50645.587)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,2cf7e65f895f260ca0a20ff6b8e8e738ce1f72f516f0e72f4189641a06f0e2f8,segment_reversal,7,7,3,7,0,10047761,False,INFEASIBLE_OR_ERROR,,,,0.0012702500098384917,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0008:C046:late by 3178.033 s (due l=47702.218, start=50880.252); TIME_WINDOW:CH81-0008:C038:late by 5749.457 s (due l=45997.294, start=51746.752); TIME_WINDOW:CH81-0008:C052:late by 243.402 s (due l=52191.750, start=52435.152)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,5488398a113c83bf3673a4bf96ed2f6ddd30bb98d40230e1206ac5c33a8dd030,segment_reversal,23,23,5,7,0,10018041,False,INFEASIBLE_OR_ERROR,,,,0.0012702500098384917,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0024:C125:late by 4517.646 s (due l=55984.292, start=60501.937)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,61f9e4cbdc6af1114cd1dc0edeb61ab6e790d0245c1de334bfa574bd06ebf751,segment_reversal,0,0,0,4,0,10188427,False,INFEASIBLE_OR_ERROR,,,,0.0012731250026263297,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C013:late by 3132.383 s (due l=58502.541, start=61634.924); TIME_WINDOW:CH81-0001:C004:late by 7627.481 s (due l=55337.343, start=62964.824); TIME_WINDOW:CH81-0001:C006:late by 12925.217 s (due l=50716.507, start=63641.724); TIME_WINDOW:CH81-0001:C008:late by 54.109 s (due l=64891.616, start=64945.724)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,5318d23ae64c7b65f9aeb8f789463a32af6378b3f379c098336696a1e24a6630,segment_reversal,25,25,0,5,0,10203371,False,INFEASIBLE_OR_ERROR,,,,0.0012709579896181822,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0026:C182:late by 9740.925 s (due l=47074.492, start=56815.417); TIME_WINDOW:CH81-0026:C152:late by 10622.354 s (due l=46601.463, start=57223.817); TIME_WINDOW:CH81-0026:C193:late by 13184.640 s (due l=44978.476, start=58163.117); TIME_WINDOW:CH81-0026:C142:late by 14676.374 s (due l=44285.943, start=58962.317)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,9b6c71be07334a5981d3991ecf11005b839fbdf2a7a8fe20cb661e044725fb29,segment_reversal,7,7,2,5,0,9958733,False,INFEASIBLE_OR_ERROR,,,,0.0012658750056289136,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0008:C038:late by 667.585 s (due l=45997.294, start=46664.880); TIME_WINDOW:CH81-0008:C044:late by 1099.775 s (due l=46086.804, start=47186.579)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,666ab000df92bf273bac05e6a24809ed0a5c9eea806107ce65d92a8fc433c07a,segment_reversal,13,13,1,3,0,10003820,False,INFEASIBLE_OR_ERROR,,,,0.0012699579820036888,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0014:C102:late by 3241.268 s (due l=45288.895, start=48530.163)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,efb6a88e61a1fe5704aca53c2f9a25358adbdfd7243541b16c460aa671dce7d3,segment_reversal,16,16,2,6,0,10010772,False,INFEASIBLE_OR_ERROR,,,,0.0012719579972326756,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0017:C058:late by 2777.104 s (due l=48994.913, start=51772.018)"
cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,c04601368cb10f2b70dba8aa9938f7d4dad7aac71747d733881699cecc0061c8,segment_reversal,18,18,4,6,0,9971983,False,INFEASIBLE_OR_ERROR,,,,0.001262958045117557,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0019:C067:late by 1873.543 s (due l=57963.911, start=59837.454)"
