category,instance,seed,profile,display_algorithm,best_cost,route_count,native_best_updates,scan_restart_attempts,scan_restart_accepts,scan_rebuild_attempts,scan_rebuild_accepts,scan_infeasible,route_elimination_selected_count,route_elimination_best_improve_count,route_elimination_objective_improve_count,route_elimination_accepted_non_improve_count,route_elimination_rejected_or_reverted_count,route_elimination_route_count_drop_count,route_elimination_reverted_reason,local_search_call_count,local_search_seconds,local_search_improve_count,local_search_route_count_delta,best_update_operator_distribution,best_update_operator_route_counts,history_route_count_available,destroy_operator_counts,repair_operator_counts
threeshift,e2-threeshift-150c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,4077.412248622571,22,95,1,0,56,0,57,12,0,0,0,12,UNKNOWN,UNKNOWN,4617,449.35380873496615,UNKNOWN,UNKNOWN,route_segment_removal+greedy_insert_repair:82|vehicle_type_swap+greedy_insert_repair:7|whole_route_removal+regret2_insert_repair:6,route_segment_removal+greedy_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|whole_route_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:0,0,1,20|route_elimination_removal:0,0,0,12|route_segment_removal:82,2,2197,12649|shaw_related_removal:0,1,1,47|vehicle_type_swap:7,0,0,389|whole_route_removal:6,1,28,476|worst_customer_removal:0,0,0,12","greedy_insert_repair:89,3,2197,13069|regret2_insert_repair:6,1,29,500|regret3_insert_repair:0,0,1,36"
threeshift,e2-threeshift-150c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,4134.617559460493,23,79,1,0,56,0,57,61,1,0,0,60,UNKNOWN,UNKNOWN,5168,507.48314512504294,UNKNOWN,UNKNOWN,route_elimination_removal+greedy_insert_repair:1|route_segment_removal+greedy_insert_repair:61|shaw_related_removal+regret2_insert_repair:11|vehicle_type_swap+greedy_insert_repair:6,route_elimination_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:0,0,0,9|route_elimination_removal:1,0,0,60|route_segment_removal:61,2,2958,11672|shaw_related_removal:11,3,12,579|vehicle_type_swap:6,10,8,466|whole_route_removal:0,0,1,15|worst_customer_removal:0,0,0,9","greedy_insert_repair:68,12,2967,12198|regret2_insert_repair:11,3,11,585|regret3_insert_repair:0,0,1,27"
threeshift,e2-threeshift-150c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3625.8356863787267,21,104,1,0,56,0,57,15,0,0,0,15,UNKNOWN,UNKNOWN,6090,642.84467696703,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:96|vehicle_type_swap+greedy_insert_repair:5|whole_route_removal+regret3_insert_repair:3,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|whole_route_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:96,8,265,6443|route_elimination_removal:0,0,0,15|route_segment_removal:0,0,1675,6840|shaw_related_removal:0,0,0,15|vehicle_type_swap:5,0,0,309|whole_route_removal:3,0,7,232|worst_customer_removal:0,0,0,15","greedy_insert_repair:5,0,0,329|regret2_insert_repair:96,8,266,6470|regret3_insert_repair:3,0,1681,7070"
threeshift,e2-threeshift-50c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1359.0922800453534,7,34,1,0,62,0,63,9,0,0,0,9,UNKNOWN,UNKNOWN,9528,253.77869922372338,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:34,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:34,8,3711,12109|route_elimination_removal:0,0,0,9|route_segment_removal:0,0,2,19|shaw_related_removal:0,0,0,9|vehicle_type_swap:0,0,0,9|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:34,8,3711,12121|regret2_insert_repair:0,0,2,31|regret3_insert_repair:0,0,0,21"
threeshift,e2-threeshift-50c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1451.663997033074,8,35,1,0,59,0,60,3,0,0,0,3,UNKNOWN,UNKNOWN,10395,334.04441120009506,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:26|random_customer_removal+regret3_insert_repair:8|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:34,17,6161,9664|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,1,7|shaw_related_removal:0,0,1,7|vehicle_type_swap:1,0,0,35|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:27,17,795,2282|regret2_insert_repair:0,0,2,15|regret3_insert_repair:8,0,5366,7425"
threeshift,e2-threeshift-50c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1345.795527227774,7,25,1,0,59,0,60,27,0,0,0,27,UNKNOWN,UNKNOWN,10487,277.6729139042982,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:17|random_customer_removal+regret3_insert_repair:4|vehicle_type_swap+greedy_insert_repair:1|vehicle_type_swap+regret2_insert_repair:1|worst_customer_removal+regret2_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|vehicle_type_swap+regret2_insert_repair:UNKNOWN|worst_customer_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:21,23,2534,12629|route_elimination_removal:0,0,0,27|route_segment_removal:0,0,2,48|shaw_related_removal:0,0,0,27|vehicle_type_swap:2,0,0,219|whole_route_removal:0,0,0,27|worst_customer_removal:2,0,18,334","greedy_insert_repair:18,23,254,3831|regret2_insert_repair:3,0,37,624|regret3_insert_repair:4,0,2263,8856"
threeshift,e2-threeshift-75c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2002.8545259818611,11,73,1,0,53,0,54,3,0,0,0,3,UNKNOWN,UNKNOWN,12882,540.6370507960237,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:70|route_segment_removal+greedy_insert_repair:1|whole_route_removal+regret2_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|whole_route_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:70,18,5109,10513|route_elimination_removal:0,0,0,3|route_segment_removal:1,0,23,91|shaw_related_removal:0,0,0,3|vehicle_type_swap:0,0,0,3|whole_route_removal:2,0,6,82|worst_customer_removal:0,0,4,15","greedy_insert_repair:71,18,5124,10584|regret2_insert_repair:2,0,15,110|regret3_insert_repair:0,0,3,16"
threeshift,e2-threeshift-75c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1938.0773172860786,11,44,1,0,61,0,62,3,0,0,0,3,UNKNOWN,UNKNOWN,8468,393.433112765797,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:35|vehicle_type_swap+greedy_insert_repair:2|whole_route_removal+regret3_insert_repair:3|worst_customer_removal+regret2_insert_repair:4,random_customer_removal+greedy_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|whole_route_removal+regret3_insert_repair:UNKNOWN|worst_customer_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:35,17,551,2002|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,4928,7947|shaw_related_removal:0,0,0,3|vehicle_type_swap:2,0,0,63|whole_route_removal:3,0,7,103|worst_customer_removal:4,0,54,213","greedy_insert_repair:37,17,554,2074|regret2_insert_repair:4,0,4965,8123|regret3_insert_repair:3,0,21,137"
threeshift,e2-threeshift-75c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1910.6499097485062,11,67,1,0,56,0,57,117,2,0,0,115,UNKNOWN,UNKNOWN,8977,478.29558184794587,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:62|route_elimination_removal+regret3_insert_repair:2|vehicle_type_swap+greedy_insert_repair:3,random_customer_removal+regret2_insert_repair:UNKNOWN|route_elimination_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:62,9,266,3965|route_elimination_removal:2,0,0,115|route_segment_removal:0,0,2636,8569|shaw_related_removal:0,0,1,16|vehicle_type_swap:3,0,0,164|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:3,0,0,176|regret2_insert_repair:62,9,266,3977|regret3_insert_repair:2,0,2637,8694"
vanilla,e2-vanilla-100c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2856.156785920067,14,59,1,0,56,0,57,24,0,0,0,24,UNKNOWN,UNKNOWN,10105,279.07158114102276,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:57|random_customer_removal+regret3_insert_repair:1|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+regret2_insert_repair:UNKNOWN|random_customer_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:58,7,2452,13145|route_elimination_removal:0,0,0,24|route_segment_removal:0,0,2,44|shaw_related_removal:0,0,0,24|vehicle_type_swap:1,0,0,114|whole_route_removal:0,0,0,24|worst_customer_removal:0,0,0,24","greedy_insert_repair:1,0,0,146|regret2_insert_repair:57,7,2450,13079|regret3_insert_repair:1,0,4,174"
vanilla,e2-vanilla-100c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2885.1909184084993,14,66,1,0,59,0,60,9,0,0,0,9,UNKNOWN,UNKNOWN,13532,396.3207643548849,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:64|vehicle_type_swap+greedy_insert_repair:2,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:64,10,3704,11994|route_elimination_removal:0,0,0,9|route_segment_removal:0,0,1,15|shaw_related_removal:0,0,0,9|vehicle_type_swap:2,0,0,105|whole_route_removal:0,0,0,9|worst_customer_removal:0,0,0,9","greedy_insert_repair:2,0,3,133|regret2_insert_repair:64,10,3702,11996|regret3_insert_repair:0,0,0,21"
vanilla,e2-vanilla-100c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,2881.542861473484,14,64,1,0,57,0,58,3,0,0,0,3,UNKNOWN,UNKNOWN,12714,385.97468580297937,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:61|vehicle_type_swap+greedy_insert_repair:3,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:61,12,5172,10554|route_elimination_removal:0,0,0,3|route_segment_removal:0,0,1,8|shaw_related_removal:0,0,0,3|vehicle_type_swap:3,0,0,116|whole_route_removal:0,0,0,3|worst_customer_removal:0,0,0,3","greedy_insert_repair:3,0,0,120|regret2_insert_repair:61,12,5172,10558|regret3_insert_repair:0,0,1,12"
vanilla,e2-vanilla-150c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3624.3453825323318,22,73,1,0,52,0,53,88,2,0,0,86,UNKNOWN,UNKNOWN,6764,451.170107552065,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:60|route_elimination_removal+greedy_insert_repair:2|route_segment_removal+greedy_insert_repair:3|vehicle_type_swap+greedy_insert_repair:7|worst_customer_removal+regret3_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|worst_customer_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:60,17,74,2530|route_elimination_removal:2,0,0,86|route_segment_removal:3,0,4281,8470|shaw_related_removal:0,0,0,6|vehicle_type_swap:7,0,0,265|whole_route_removal:0,0,0,6|worst_customer_removal:1,0,1,51","greedy_insert_repair:72,17,4355,11345|regret2_insert_repair:0,0,0,12|regret3_insert_repair:1,0,1,57"
vanilla,e2-vanilla-150c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3477.2659033254818,21,79,1,0,56,0,57,91,2,0,0,89,UNKNOWN,UNKNOWN,5651,388.3667972121293,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:70|route_elimination_removal+regret3_insert_repair:2|route_segment_removal+regret2_insert_repair:2|vehicle_type_swap+greedy_insert_repair:5,random_customer_removal+regret2_insert_repair:UNKNOWN|route_elimination_removal+regret3_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:70,18,200,3289|route_elimination_removal:2,0,0,89|route_segment_removal:2,0,3329,8622|shaw_related_removal:0,0,0,6|vehicle_type_swap:5,0,0,202|whole_route_removal:0,0,0,6|worst_customer_removal:0,0,1,11","greedy_insert_repair:5,0,0,210|regret2_insert_repair:72,18,3527,11904|regret3_insert_repair:2,0,3,111"
vanilla,e2-vanilla-150c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,3526.622342614507,21,66,1,0,56,0,57,75,1,0,0,74,UNKNOWN,UNKNOWN,7206,503.06577135402404,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:46|route_elimination_removal+regret3_insert_repair:1|route_segment_removal+greedy_insert_repair:5|route_segment_removal+regret3_insert_repair:1|vehicle_type_swap+greedy_insert_repair:6|worst_customer_removal+regret3_insert_repair:7,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+regret3_insert_repair:UNKNOWN|route_segment_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret3_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|worst_customer_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:46,6,22,2523|route_elimination_removal:1,0,0,74|route_segment_removal:6,0,2455,9894|shaw_related_removal:0,0,0,12|vehicle_type_swap:6,0,0,336|whole_route_removal:0,0,0,12|worst_customer_removal:7,0,16,452","greedy_insert_repair:57,6,2251,11768|regret2_insert_repair:0,0,0,28|regret3_insert_repair:9,0,242,1507"
vanilla,e2-vanilla-15c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,642.185285005708,2,16,1,0,61,0,62,319,1,0,0,318,UNKNOWN,UNKNOWN,8882,19.132034773112537,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:13|route_elimination_removal+greedy_insert_repair:1|whole_route_removal+regret3_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+greedy_insert_repair:UNKNOWN|whole_route_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:13,25,27,4074|route_elimination_removal:1,0,0,318|route_segment_removal:0,0,0,117|shaw_related_removal:0,0,0,117|vehicle_type_swap:0,0,0,117|whole_route_removal:2,0,671,10020|worst_customer_removal:0,0,0,117","greedy_insert_repair:14,25,362,9189|regret2_insert_repair:0,0,21,636|regret3_insert_repair:2,0,315,5055"
vanilla,e2-vanilla-15c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,728.6687678158102,3,8,1,0,59,0,60,965,0,0,0,965,UNKNOWN,UNKNOWN,2091,5.333283827920241,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:8,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:8,17,15,8865|route_elimination_removal:0,0,0,965|route_segment_removal:0,0,0,963|shaw_related_removal:0,1,0,1246|vehicle_type_swap:0,0,0,963|whole_route_removal:0,0,0,966|worst_customer_removal:0,0,0,966","greedy_insert_repair:8,17,15,10151|regret2_insert_repair:0,0,0,2252|regret3_insert_repair:0,1,0,2531"
vanilla,e2-vanilla-15c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,642.185285005708,2,10,1,0,60,0,61,311,1,0,0,310,UNKNOWN,UNKNOWN,9350,20.07912995190054,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:7|route_elimination_removal+regret2_insert_repair:1|whole_route_removal+greedy_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|route_elimination_removal+regret2_insert_repair:UNKNOWN|whole_route_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:7,29,29,3396|route_elimination_removal:1,0,0,310|route_segment_removal:0,2,1,289|shaw_related_removal:0,0,0,114|vehicle_type_swap:0,0,0,114|whole_route_removal:2,0,718,10502|worst_customer_removal:0,0,0,114","greedy_insert_repair:9,28,388,8728|regret2_insert_repair:1,1,101,2043|regret3_insert_repair:0,2,259,4068"
vanilla,e2-vanilla-25c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,640.1754851140676,3,15,1,0,59,0,60,777,0,0,0,777,UNKNOWN,UNKNOWN,1642,7.029495548013074,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:13|shaw_related_removal+regret2_insert_repair:2,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:13,15,13,9406|route_elimination_removal:0,0,0,777|route_segment_removal:0,0,0,777|shaw_related_removal:2,0,0,1832|vehicle_type_swap:0,0,0,774|whole_route_removal:0,0,0,777|worst_customer_removal:0,0,0,777","greedy_insert_repair:13,15,13,10441|regret2_insert_repair:2,0,0,2867|regret3_insert_repair:0,0,0,1812"
vanilla,e2-vanilla-25c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,651.626936659881,3,9,1,0,59,0,60,816,0,0,0,816,UNKNOWN,UNKNOWN,1227,6.837954804006586,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:9,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:9,23,14,9378|route_elimination_removal:0,0,0,816|route_segment_removal:0,0,0,816|shaw_related_removal:0,3,2,1617|vehicle_type_swap:0,0,0,814|whole_route_removal:0,0,0,816|worst_customer_removal:0,0,0,816","greedy_insert_repair:9,23,14,10466|regret2_insert_repair:0,3,1,2636|regret3_insert_repair:0,0,1,1971"
vanilla,e2-vanilla-25c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,651.626936659881,3,18,1,0,60,0,61,594,0,0,0,594,UNKNOWN,UNKNOWN,1297,6.182515251995937,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:18,random_customer_removal+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:18,26,26,11711|route_elimination_removal:0,0,0,594|route_segment_removal:0,0,0,594|shaw_related_removal:0,0,0,594|vehicle_type_swap:0,0,0,594|whole_route_removal:0,0,0,594|worst_customer_removal:0,0,0,594","greedy_insert_repair:18,26,26,12503|regret2_insert_repair:0,0,0,1386|regret3_insert_repair:0,0,0,1386"
vanilla,e2-vanilla-50c-01,1,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1400.1420268014353,7,48,1,0,57,0,58,21,0,0,0,21,UNKNOWN,UNKNOWN,9481,173.65236761614142,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:42|shaw_related_removal+regret2_insert_repair:1|vehicle_type_swap+greedy_insert_repair:1|vehicle_type_swap+regret2_insert_repair:1|worst_customer_removal+regret3_insert_repair:3,random_customer_removal+greedy_insert_repair:UNKNOWN|shaw_related_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN|vehicle_type_swap+regret2_insert_repair:UNKNOWN|worst_customer_removal+regret3_insert_repair:UNKNOWN,False,"random_customer_removal:42,6,3537,11716|route_elimination_removal:0,0,0,21|route_segment_removal:0,0,0,21|shaw_related_removal:1,0,0,105|vehicle_type_swap:2,0,0,189|whole_route_removal:0,0,0,21|worst_customer_removal:3,0,1,256","greedy_insert_repair:43,6,3537,11828|regret2_insert_repair:2,0,0,217|regret3_insert_repair:3,0,1,284"
vanilla,e2-vanilla-50c-01,2,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1393.1167049431776,7,53,1,0,60,0,61,6,0,0,0,6,UNKNOWN,UNKNOWN,8224,135.95146010104872,UNKNOWN,UNKNOWN,random_customer_removal+regret2_insert_repair:52|vehicle_type_swap+greedy_insert_repair:1,random_customer_removal+regret2_insert_repair:UNKNOWN|vehicle_type_swap+greedy_insert_repair:UNKNOWN,False,"random_customer_removal:52,15,3597,12185|route_elimination_removal:0,0,0,6|route_segment_removal:0,0,0,6|shaw_related_removal:0,0,0,6|vehicle_type_swap:1,0,0,53|whole_route_removal:0,0,0,6|worst_customer_removal:0,0,0,6","greedy_insert_repair:1,0,0,61|regret2_insert_repair:52,15,3597,12193|regret3_insert_repair:0,0,0,14"
vanilla,e2-vanilla-50c-01,3,A2_RELAXED_ROUTE_COMPRESSION_LOCAL_SEARCH,alns_e2_throughput+RELAXED_ROUTE_COMPRESSION+LOCAL_SEARCH,1388.2976527846358,7,61,1,0,56,0,57,219,0,0,0,219,UNKNOWN,UNKNOWN,6645,92.47001076608285,UNKNOWN,UNKNOWN,random_customer_removal+greedy_insert_repair:44|route_segment_removal+regret2_insert_repair:3|shaw_related_removal+regret3_insert_repair:13|whole_route_removal+regret2_insert_repair:1,random_customer_removal+greedy_insert_repair:UNKNOWN|route_segment_removal+regret2_insert_repair:UNKNOWN|shaw_related_removal+regret3_insert_repair:UNKNOWN|whole_route_removal+regret2_insert_repair:UNKNOWN,False,"random_customer_removal:44,6,21,10371|route_elimination_removal:0,0,0,219|route_segment_removal:3,0,0,974|shaw_related_removal:13,0,0,3132|vehicle_type_swap:0,0,0,219|whole_route_removal:1,0,0,502|worst_customer_removal:0,0,0,219","greedy_insert_repair:44,6,21,10663|regret2_insert_repair:4,0,0,1549|regret3_insert_repair:13,0,0,3424"
