category,instance,seed,trace_source,update_index,eval,time_seconds,best_cost,best_cost_before,current_cost,operator,channel,operator_family,route_count,signature
vanilla,e2-vanilla-100c-01,3,probe,23,117,4.796677792008268,2982.413225410637,2986.1528716644916,2986.1528716644916,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,ed820727f8d124f50c1ab7f706be039b90537320fb887f6b3fbe060ca3a7d4e4
vanilla,e2-vanilla-100c-01,3,probe,24,121,4.8910548749845475,2977.9483468786843,2982.413225410637,2982.413225410637,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,1212c42565e5a30070a219c3a9e29f32d17956f90fb71a92e25c81ee1f2d535d
vanilla,e2-vanilla-100c-01,3,probe,25,140,5.538073667004937,2965.624701996538,2977.9483468786843,2977.9483468786843,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,e152a761a555d4a8fb5ecb28888f575ef29e436fdead207f1f8b4adcde3113ab
vanilla,e2-vanilla-100c-01,3,probe,26,164,6.4850717920053285,2965.504134361721,2965.624701996538,2965.624701996538,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,5867d7781a6102a9e37553986f7bb17b3c55501abb5769c6e609e78d66eeb2b1
vanilla,e2-vanilla-100c-01,3,probe,27,223,8.721328207990155,2964.2433686361087,2965.504134361721,2965.504134361721,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,0c7488a8a9dac6a3884abe6234e2292920c4826ed97a14fa21d2ca2c9c155689
vanilla,e2-vanilla-100c-01,3,probe,28,288,11.191951541986782,2961.2983863081013,2964.2433686361087,2964.2433686361087,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,c42484bde36da3c8c9501910b5342a4b3c850453225717e03c3df953affda5ee
vanilla,e2-vanilla-100c-01,3,probe,29,311,12.178838541993173,2958.053504846863,2961.2983863081013,2961.2983863081013,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,b46a8307713cc0fd48748c2ce7a1ef76c41aea8a84cb1c1829c48b90322d48e1
vanilla,e2-vanilla-100c-01,3,probe,30,325,12.648121417005314,2956.8388114316954,2958.053504846863,2958.053504846863,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,f68930d54e76b228667ce6f010b1a8a220e09db6cc48607597b744ae1b185ce1
vanilla,e2-vanilla-100c-01,3,probe,31,336,12.94832274998771,2955.4222615712,2956.8388114316954,2956.8388114316954,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,da0285a49c9881c86efa1e02ad8a54abe548999fca6c73f6d8a6841ca88c6df1
vanilla,e2-vanilla-100c-01,3,probe,32,337,13.017439082992496,2955.3016939363824,2955.4222615712,2955.4222615712,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,14,843f6cc25186ba2ff8420052c5ea00f80ce34339bc4f71749fa4a3503fb28f83
vanilla,e2-vanilla-100c-01,3,probe,33,356,13.76191016699886,2950.1707414776038,2955.3016939363824,2955.3016939363824,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,e73a49cd070fdbb95e6e48e14ad423f2f9f7804e40c7b0d075481538b083cb02
vanilla,e2-vanilla-100c-01,3,probe,34,363,14.003873916983139,2949.5890830734006,2950.1707414776038,2950.1707414776038,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,a65c58e092bfd32ea405dda231d1eded273406abb1a5ba20bbe8d3027ec275ca
vanilla,e2-vanilla-100c-01,3,probe,35,366,14.15584104199661,2949.361652602634,2949.5890830734006,2949.5890830734006,lns_worst_customer_removal_greedy_insert_repair,native_lns_worst_customer_removal_greedy_insert_repair,lns_destroy_repair,14,84686e051799ac774bebe772eff3068a65c7d0c12c30268fb42beea76b0e9528
vanilla,e2-vanilla-100c-01,3,probe,36,404,15.83605024998542,2948.4132813056235,2949.361652602634,2949.361652602634,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,53fb5ce6d37e659597de641357a66128e1874ddd42d7cfdad6ee924486f7702f
vanilla,e2-vanilla-100c-01,3,probe,37,416,16.230304666998563,2947.9868840467284,2948.4132813056235,2948.4132813056235,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,a161454a93f605d29799d11f08caca09600af63faf10a4526495777c99c0d48f
vanilla,e2-vanilla-100c-01,3,probe,38,571,22.12656262499513,2941.4563331196055,2947.9868840467284,2947.9868840467284,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,3623e5ccc1927d0e62cbc09f14ffc5aa713c9e81f799ceebd164a6ee9c1c89cd
vanilla,e2-vanilla-100c-01,3,probe,39,621,23.68071845799568,2940.0024521131136,2941.4563331196055,2941.4563331196055,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,a815c3a7c02b6b3fe945108d192b3a353a2a0d4afe16d53cba638ac2ecca2cf7
vanilla,e2-vanilla-100c-01,3,probe,40,625,23.852713250002125,2936.208130436185,2940.0024521131136,2940.0024521131136,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,14,8f56a671124b8ad058c060d40c7a4f94cfe9bb71884e39934f17d60e37a7019c
vanilla,e2-vanilla-100c-01,3,probe,41,666,25.523005124996416,2933.7675396290947,2936.208130436185,2936.208130436185,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,83535d59486d65b35252a7fc2e8d53d63c5fedfcef6053096cad201b1cd4670c
vanilla,e2-vanilla-100c-01,3,probe,42,1494,59.474835458007874,2930.478597371777,2933.7675396290947,2933.772161892259,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,8494b4fb7e98c7f46f59e661ea66e00a989108aa6a68480e476aa29754e99d8e
vanilla,e2-vanilla-100c-01,3,probe,43,1507,60.18277279200265,2926.4153997359617,2930.478597371777,2930.478597371777,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,afddf5de6695fc7bec05fe3c67275051217f2c06e640b593835048442e362971
vanilla,e2-vanilla-100c-01,3,probe,44,1516,60.62487358300132,2926.050867062339,2926.4153997359617,2926.4153997359617,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,ab0ba64733f0e459e12cd81cc8295fbf805702ff9a796c8ac5047bbab7b3dabb
vanilla,e2-vanilla-100c-01,3,probe,45,1521,60.93052312498912,2926.031769752032,2926.050867062339,2926.050867062339,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,c15659048a96b102ac41e710249b71b4752e59d154bd99355c190dc39a4b9e9b
vanilla,e2-vanilla-100c-01,3,probe,46,1554,62.44795629198779,2922.573841269214,2926.031769752032,2926.031769752032,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,a59523d52584e44395000dc1c9f40253a6f719167d6f825573bc561cfa3d60f2
vanilla,e2-vanilla-100c-01,3,probe,47,1586,63.95445462499629,2914.0269201708543,2922.573841269214,2922.573841269214,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,dca2e52d5b6cad00852a260e3dfbd652ec7eaf4014f93441d903804e548b6ae6
vanilla,e2-vanilla-100c-01,3,probe,48,1619,65.55648404199746,2913.6286163754944,2914.0269201708543,2914.0269201708543,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,8c99d4566a0f27fb191f762de9a2c34fa2dcfd51c055803690af22a69ec8bfdd
vanilla,e2-vanilla-100c-01,3,probe,49,1748,71.53557375000673,2913.5917366999765,2913.6286163754944,2913.6286163754944,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,466175aacb18b190a807cace91f77827c0be0c788242c5fc6bfcf37af71ab8e6
vanilla,e2-vanilla-100c-01,3,probe,50,1850,76.34413241699804,2910.3281494961193,2913.5917366999765,2913.5917366999765,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,23d4263896be02b137ac47334dc29a64aa739db2a2cbd88d8c7567bfbd5fba75
vanilla,e2-vanilla-100c-01,3,probe,51,1927,79.47983104200102,2910.2934356302853,2910.3281494961193,2910.3281494961193,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,cda7d5828660822a30d1881393b546beedfe90774576f67d33ee98e4b42b99f6
vanilla,e2-vanilla-100c-01,3,probe,52,1937,80.00298829199164,2909.3610202856376,2910.2934356302853,2910.2934356302853,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,c544a0d4f520b747c43975cd534da915b465e8feb0d5dae74526449e9885a726
vanilla,e2-vanilla-100c-01,3,probe,53,1971,81.65011862499523,2907.8781397059693,2909.3610202856376,2909.3610202856376,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,b2c2f54931fc8acfdfbd071216b7f7fda2e40e6c098773170e023ccb596c8c25
vanilla,e2-vanilla-100c-01,3,probe,54,1990,82.40866362498491,2906.5762633276736,2907.8781397059693,2907.8781397059693,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,14,a8401bcc74484201398f107870305ef6d52ed3944b8561d9130c8a113f722df1
vanilla,e2-vanilla-100c-01,3,probe,55,2178,90.92689783300739,2899.4880569194083,2906.5762633276736,2908.9011194706145,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,2bac21324ba4cd06fa283cc3d01fe9267a4ec7b1748ead63670250c7127aaa97
vanilla,e2-vanilla-100c-01,3,probe,56,2205,92.0717001669982,2898.7048752560613,2899.4880569194083,2899.4880569194083,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,f020d87c3289dbcc18b1cb464439d230e7e19bad756beb44e7a42ebd9eaed0bd
vanilla,e2-vanilla-100c-01,3,probe,57,2257,94.67386633300339,2898.530505889585,2898.7048752560613,2898.7048752560613,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,14,67d489c691cba7aaa13e1be95a10e7de336b6fdd9e77514465afe6037dc18337
vanilla,e2-vanilla-100c-01,3,probe,58,2342,98.35941629199078,2898.297619306196,2898.530505889585,2898.530505889585,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,bfccc981126dff95b5a34e802a43b96f530eaa5318eda3113a6f5a03fe9a649b
vanilla,e2-vanilla-100c-01,3,probe,59,4204,182.08532170800027,2896.683903579173,2898.297619306196,2899.993904606404,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,54e39c12acc2d544ec0cdc61b7b7b5bc323e7f5f663da1b206fa670634c337b7
vanilla,e2-vanilla-100c-01,3,probe,60,4219,182.73876624999684,2892.489891091195,2896.683903579173,2896.683903579173,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,24b1ea7f0b125437e90ea7cc3cf3ec25d839b4bc2f18ef8c781580f8c250d629
vanilla,e2-vanilla-100c-01,3,probe,61,4221,182.87562991699087,2880.9256426071706,2892.489891091195,2892.489891091195,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,15d2d168f60b51c999d760efbe76161d0ec2319a54f3ccecac6f7c221cde1988
vanilla,e2-vanilla-100c-01,3,probe,62,4251,184.6470017079846,2878.8385346220175,2880.9256426071706,2880.9256426071706,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,14,11c7a51aaaf6e670d5b27f98a7caf302282b823f4a29fa8159b7dadb76559b76
vanilla,e2-vanilla-100c-01,3,probe,63,4271,185.38038333298755,2877.9021907166452,2878.8385346220175,2878.8385346220175,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,9db0df04112c7046ec1c93712c41ad84d1ef0d15dbf9ceb77fbe7ab290fc5b23
vanilla,e2-vanilla-100c-01,3,probe,64,4315,187.2774878749915,2877.665060268917,2877.9021907166452,2877.9021907166452,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,1efce2a0e462e64de3ace45e94a02ab137e27e1c8d96f3db5899dc59c988b6bf
vanilla,e2-vanilla-100c-01,3,probe,65,4449,193.28218095799093,2872.951735631011,2877.665060268917,2877.665060268917,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,409ee17f553c7c3293249525e8a57f3c5f44906f6ed71c74294fe346d17f7fc1
vanilla,e2-vanilla-100c-01,3,probe,66,4512,196.17630054199253,2872.7321965616843,2872.951735631011,2872.951735631011,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,ddc66373710424f00e3b713dca5fdb055d44f26d06504ed338e5e5b578ff7623
vanilla,e2-vanilla-100c-01,3,probe,67,4925,214.64365499999258,2872.2976789880618,2872.7321965616843,2872.7321965616843,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,6935008840c1fa2823e2b0492b9a1c76d293daed0d6ff0603ae262c046a369fe
vanilla,e2-vanilla-100c-01,3,probe,68,12604,558.7342597919924,2872.0405019888776,2872.2976789880618,2875.915980786457,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,14,9b9e64776ab5e01237d0b9eeff433aefce1e182b3f5dabdf0cd4d164af55e3f3
vanilla,e2-vanilla-100c-01,3,probe,69,12613,559.0856764999917,2866.423842038983,2872.0405019888776,2872.0405019888776,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,c793544e4e72803bb026d513a40cf09fa4b6d779bea39d5f6507c0e2daecf623
vanilla,e2-vanilla-100c-01,3,probe,70,12698,564.1355298749986,2865.7623904052775,2866.423842038983,2866.423842038983,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,9b75562a4ca4980d838afb65562bc84828edf5fdc20c5abfbdeefea99e8d5b4e
vanilla,e2-vanilla-100c-01,3,probe,71,12769,567.8359481249936,2862.2098718400644,2865.7623904052775,2865.7623904052775,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,14,edb60869b7aaf383f6715ccc8d1d1057f6b8b70550e75c59604f5e6570050d00
vanilla,e2-vanilla-100c-01,3,probe,72,12902,574.9960758749803,2849.808737264312,2862.2098718400644,2862.2098718400644,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,14,9a09c3ff9f584658213cb8db3e450e810d3e0f65dfc33dc5ed0c3035af7eedc0
vanilla,e2-vanilla-100c-01,3,probe,73,12911,575.333332292008,2848.223791996355,2849.808737264312,2849.808737264312,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,14,0f3c9c83cd107df529dfcabddd1e14fc71c21010368f8ca25b017afb619a1b94
vanilla,e2-vanilla-150c-01,1,probe,0,0,0.0,6015.377586977482,UNKNOWN,6015.377586977482,shared_warm_start,shared_warm_start,shared_warm_start,21,930f396d3da49722f6d1f78707e5dfd1f90b84542781a85f7ad72b092e7af411
vanilla,e2-vanilla-150c-01,1,probe,1,1,0.02402745798463002,5131.303335810326,6015.377586977482,6015.377586977482,lns_scan_initial,native_lns_scan_initial,lns_scan_initial,20,b8cb2f05bf2c35f354ee7c13ee08d0f5fa781821b84dfa969a59110b228eb816
vanilla,e2-vanilla-150c-01,1,probe,2,3,0.08442983299028128,5109.881925324086,5131.303335810326,5131.303335810326,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,20,337377e9ed81409e1d9db057f8b9925542536025eb75d20a727e0548898db2e6
vanilla,e2-vanilla-150c-01,1,probe,3,12,0.5921709579997696,5106.468757728961,5109.881925324086,5252.342519211247,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,21,a408d95619b7fd58316e989a3c45b2ec6333d81cbd56b973830850f811a95c44
vanilla,e2-vanilla-150c-01,1,probe,4,14,0.660272957989946,5094.9681865755065,5106.468757728961,5106.468757728961,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,21,b5448d23b274730d7aa86401c2b83d1140e245a3a191b8b4edbe974c753ab606
vanilla,e2-vanilla-150c-01,1,probe,5,16,0.7601445830077864,5005.792220778308,5094.9681865755065,5094.9681865755065,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,20,29942c4d69c31ed08667f56205b023ed05da3c44c2e78d696542d1dd0cfad49b
vanilla,e2-vanilla-150c-01,1,probe,6,17,0.8175239999836776,4819.048650971337,5005.792220778308,5005.792220778308,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,22,4713b79a6969e226553d4fef06553d86d8235620971c41dc08537de73b23c90d
vanilla,e2-vanilla-150c-01,1,probe,7,18,0.8311135419935454,4807.784627476563,4819.048650971337,4819.048650971337,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,d6ba99fdfd0821b02e6f1c7f4af7114fbbdeac2fd8018405862439f0c1ec88d6
vanilla,e2-vanilla-150c-01,1,probe,8,19,0.8439977499947418,4800.733339884157,4807.784627476563,4807.784627476563,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,1a1cd397a12c3ff055a3b683b8e202708530dd66575dd17cf3b6566c7ed30464
vanilla,e2-vanilla-150c-01,1,probe,9,20,0.9686014170001727,4776.059907985507,4800.733339884157,4800.733339884157,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,23,95b44efc75ea3373527a5a8ea63a7fb005611f9d0cdedca91c38073cfde608dd
vanilla,e2-vanilla-150c-01,1,probe,10,25,1.2077557079901453,4703.259703274795,4776.059907985507,4805.779351911888,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,24,f3e0951969d285a214be1d6215fda961f990b2c748b6af1326c506e63574a2f4
vanilla,e2-vanilla-150c-01,1,probe,11,29,1.5426549580006395,4679.144226996472,4703.259703274795,4756.858071031883,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,25,d62a29830119fb21e1ed8350f6b68bb58a2544d0d1f154e8b8a83843cb7eab41
vanilla,e2-vanilla-150c-01,1,probe,12,33,1.736365457996726,4673.257944412386,4679.144226996472,4697.902102950739,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,26,4e8e563dd2db10254aba601860c3280408aac2a05b27943e8d678d554cc045e6
vanilla,e2-vanilla-150c-01,1,probe,13,34,1.749665332987206,4660.97201571815,4673.257944412386,4673.257944412386,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,c4875f9fb18500c2d4ef6f289d0d3b398938c08eafaa78c93b85a2c771935984
vanilla,e2-vanilla-150c-01,1,probe,14,35,1.7602056250034366,4650.2104067110995,4660.97201571815,4660.97201571815,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,26,ccda42bcdf2fdf7b2cdd5f95f90edfb745dd9bbe4d0bf9e9eed9c5f59eb71576
vanilla,e2-vanilla-150c-01,1,probe,15,44,2.222720791993197,4625.790441958975,4650.2104067110995,4706.4531104292855,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,21,70cee59cf20007805894799f416abdbea5fdfac407a5ecec0ca7d022375babb5
vanilla,e2-vanilla-150c-01,1,probe,16,46,2.3089162920077797,4604.357861036626,4625.790441958975,4625.790441958975,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,24,3405195601d3a332cb82ed63495991ca14556ebcd452212fbe732f925ac20f5c
vanilla,e2-vanilla-150c-01,1,probe,17,47,2.384889667009702,4495.536372345803,4604.357861036626,4604.357861036626,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,24,e627890677f5e43f668214d49a2d5c1a9ff036ef7a7a4ea27bb0006494cf8191
vanilla,e2-vanilla-150c-01,1,probe,18,48,2.483662666985765,4462.981644660621,4495.536372345803,4495.536372345803,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,24,4b3f92146fbf40fbe5ad05d0d281de35cb54b852de33afd7b6a6b30ecf87e041
vanilla,e2-vanilla-150c-01,1,probe,19,49,2.5510145419975743,4405.313689308057,4462.981644660621,4462.981644660621,lns_random_customer_removal_regret2_insert_repair,native_lns_random_customer_removal_regret2_insert_repair,lns_destroy_repair,24,415effa9b8d7801c72f556685ad6bd6c7e5ed3d4f1510b7d2703b63f84427727
vanilla,e2-vanilla-150c-01,1,probe,20,50,2.605090500001097,4272.113650273251,4405.313689308057,4405.313689308057,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,23,dc1978e8e95124e8b37b32957e912f2fcb084dfd1026730817dbf6b90d025399
vanilla,e2-vanilla-150c-01,1,probe,21,54,2.807278166990727,4188.86502366295,4272.113650273251,4275.321840717088,lns_shaw_related_removal_regret2_insert_repair,native_lns_shaw_related_removal_regret2_insert_repair,lns_destroy_repair,22,e91d6f55430c7183216298d4496ceec12278ed630f83992acdd40b689bfe07bc
vanilla,e2-vanilla-150c-01,1,probe,22,55,2.8708593329938594,4176.802733964183,4188.86502366295,4188.86502366295,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,22,76989fbfe1e088f500bc035dc37cdde712be407e66408f91722e0d2788f6b33d
vanilla,e2-vanilla-150c-01,1,probe,23,56,2.8812113750027493,4169.701937572368,4176.802733964183,4176.802733964183,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,d128a41def972084b381958a799b88cc83aac75f099ce4971a9469b3f65b474c
vanilla,e2-vanilla-150c-01,1,probe,24,72,4.019420249998802,4069.478666412618,4169.701937572368,4192.718357625265,lns_worst_customer_removal_regret3_insert_repair,native_lns_worst_customer_removal_regret3_insert_repair,lns_destroy_repair,21,3a90554d6d0a369f1c247bdfc3d86a46a44681d54ddd3559a6e6df6f7c9f9329
vanilla,e2-vanilla-150c-01,1,probe,25,73,4.094231666997075,4050.757428507341,4069.478666412618,4069.478666412618,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,21,827b2b38253117442c5975b93a28a2475ef7cb230d56c2555d550e97f0d0e345
vanilla,e2-vanilla-150c-01,1,probe,26,75,4.22015358300996,4020.7989806703827,4050.757428507341,4050.757428507341,lns_worst_customer_removal_regret2_insert_repair,native_lns_worst_customer_removal_regret2_insert_repair,lns_destroy_repair,21,29800fb5531dd07c4b2233f387149d38c54bbc3cd7764e1c9e2e1695f8f0e29b
vanilla,e2-vanilla-150c-01,1,probe,27,78,4.442858708003769,4009.7263540386693,4020.7989806703827,4020.7989806703827,lns_shaw_related_removal_greedy_insert_repair,native_lns_shaw_related_removal_greedy_insert_repair,lns_destroy_repair,21,b14f2fedd59edbbabe582a61b144305fdc902194cc7747a71c4d609e5931c41a
vanilla,e2-vanilla-150c-01,1,probe,28,79,4.518004499987001,4009.2065934075413,4009.7263540386693,4009.7263540386693,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,21,c43b29f8e78c83d9ca809fdbc75d0970c5fdc417e01a2b7a19f973fd7c39b213
vanilla,e2-vanilla-150c-01,1,probe,29,80,4.5926123750105035,4001.7991032253685,4009.2065934075413,4009.2065934075413,lns_random_customer_removal_greedy_insert_repair,native_lns_random_customer_removal_greedy_insert_repair,lns_destroy_repair,21,5a3a2b8240cadfa915b04b2dd1651837b189f8af74b53e45881e72e5c21c4e22
vanilla,e2-vanilla-150c-01,1,probe,30,81,4.603968082985375,3987.380771105508,4001.7991032253685,4001.7991032253685,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,542240663129ca9c31b0a75c66446c75a5e1121f413990d715494ac5e6fc38d4
vanilla,e2-vanilla-150c-01,1,probe,31,84,4.7772480830026325,3966.7511084078205,3987.380771105508,3987.380771105508,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,ec034f59018e31c623063c4bf275b0a8ff061a2943efb2e6207206c80f5359f7
vanilla,e2-vanilla-150c-01,1,probe,32,85,4.787135082995519,3962.6015726952455,3966.7511084078205,3966.7511084078205,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,e5d55d6d397866abc4b63dda5d50f0382b77b83148329f9f7114bf4ca0676a55
vanilla,e2-vanilla-150c-01,1,probe,33,86,4.805888833012432,3956.31398697012,3962.6015726952455,3962.6015726952455,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,21,40bddd4049d1cc762739b5d1fabc671c3096dd32c91a82f9de52c2773b7adee7
vanilla,e2-vanilla-150c-01,1,probe,34,2051,175.20399904198712,3955.315522293012,3956.31398697012,3957.4051316401606,lns_random_customer_removal_regret3_insert_repair,native_lns_random_customer_removal_regret3_insert_repair,lns_destroy_repair,22,79d49ed04d6c230e12f1095275cbdaed0893c2372f8abf3a37a76961672be57b
vanilla,e2-vanilla-150c-01,1,probe,35,2054,175.4211975419894,3939.6951055001095,3955.315522293012,3955.315522293012,lns_vehicle_type_mutation,flip_operator,lns_vehicle_type_mutation,22,c89473f4593bc3eb903b157419d720a08d75fb4b7d42099f88c16b502644a7ab
vanilla,e2-vanilla-150c-01,1,probe,36,2093,178.2164461670036,3938.680009329205,3939.6951055001095,3939.6951055001095,lns_shaw_related_removal_regret3_insert_repair,native_lns_shaw_related_removal_regret3_insert_repair,lns_destroy_repair,22,bfbfa8526a359c0fc24f2ec442cd709cadbeb57071fb7c3b5a80944205acc764
