instance_id,region,customer_count,replicate,route_index,source_vehicle_id,arc_count,ev_road_distance_m,ev_road_distance_km,reference_range_km,exceeds_reference_range,excess_km,formal_six_instance
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,4,FLEET-CV-0005,8,113635.050413473,113.635050413473,95.0,True,18.635050413472996,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,5,FLEET-CV-0006,8,105558.179405207,105.558179405207,95.0,True,10.558179405207,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,6,FLEET-CV-0007,8,103528.37215954601,103.52837215954601,95.0,True,8.52837215954601,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,7,FLEET-CV-0008,6,86755.235595487,86.755235595487,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,8,FLEET-CV-0009,9,121338.493280904,121.338493280904,95.0,True,26.338493280904004,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,9,FLEET-CV-0010,7,116621.731604947,116.621731604947,95.0,True,21.621731604947,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,10,FLEET-CV-0011,9,134951.181934839,134.95118193483898,95.0,True,39.951181934838985,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,11,FLEET-CV-0012,6,107001.303085487,107.001303085487,95.0,True,12.001303085486995,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,12,FLEET-CV-0013,8,102712.58064401899,102.71258064401898,95.0,True,7.712580644018985,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,13,FLEET-CV-0014,7,96722.607192716,96.722607192716,95.0,True,1.7226071927159978,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,14,FLEET-CV-0015,6,105409.562002807,105.409562002807,95.0,True,10.409562002806993,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,15,FLEET-CV-0016,6,92489.947386183,92.489947386183,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,16,FLEET-CV-0017,7,112183.24919329099,112.18324919329099,95.0,True,17.18324919329099,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,17,FLEET-CV-0018,7,104000.838316821,104.000838316821,95.0,True,9.000838316821003,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,18,FLEET-CV-0019,6,115213.217500577,115.213217500577,95.0,True,20.213217500577002,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,19,FLEET-CV-0020,7,113945.00656247,113.94500656247,95.0,True,18.94500656247,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,20,FLEET-CV-0021,6,115044.446324073,115.044446324073,95.0,True,20.044446324072993,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,21,FLEET-CV-0022,5,89782.934268449,89.782934268449,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,22,FLEET-CV-0023,8,96098.029099294,96.098029099294,95.0,True,1.0980290992939956,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,23,FLEET-CV-0024,7,65811.246508889,65.811246508889,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,24,FLEET-CV-0025,7,77833.431598147,77.833431598147,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,25,FLEET-CV-0026,4,56552.997772472,56.552997772472004,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,26,FLEET-CV-0027,8,70780.35281979,70.78035281979,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,27,FLEET-CV-0028,6,80554.675834627,80.554675834627,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,28,FLEET-CV-0029,6,60510.937631929,60.510937631929,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,29,FLEET-CV-0030,8,71991.854558749,71.991854558749,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,30,FLEET-CV-0031,8,78151.102340654,78.151102340654,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,31,FLEET-CV-0032,9,106356.27529985,106.35627529985,95.0,True,11.356275299849997,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,32,FLEET-CV-0033,7,84616.060191852,84.616060191852,95.0,False,0.0,False
cn-jjj-200c-03-V2-LOCATIONS,jjj,200,3,33,FLEET-CV-0034,3,41347.545692231,41.347545692230995,95.0,False,0.0,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,0,FLEET-CV-0001,9,90764.987182454,90.764987182454,95.0,False,0.0,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,1,FLEET-CV-0002,8,156153.87260131,156.15387260130998,95.0,True,61.153872601309985,False
cn-jjj-20c-01-V2-LOCATIONS,jjj,20,1,2,FLEET-CV-0003,6,100838.023317826,100.838023317826,95.0,True,5.838023317826,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,0,FLEET-CV-0001,8,119168.659125215,119.168659125215,95.0,True,24.168659125215,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,1,FLEET-CV-0002,8,143484.194232227,143.484194232227,95.0,True,48.484194232227,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,2,FLEET-CV-0003,5,89238.624646345,89.23862464634499,95.0,False,0.0,False
cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,3,FLEET-CV-0004,3,71985.74437892801,71.985744378928,95.0,False,0.0,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,0,FLEET-CV-0001,8,132794.618874906,132.794618874906,95.0,True,37.79461887490601,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,1,FLEET-CV-0002,7,116117.380581601,116.117380581601,95.0,True,21.117380581600997,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,2,FLEET-CV-0003,7,111953.26233776,111.95326233776,95.0,True,16.953262337759995,False
cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,3,FLEET-CV-0004,2,59917.245644521,59.917245644520996,95.0,False,0.0,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,0,FLEET-CV-0001,9,153517.858355916,153.517858355916,95.0,True,58.51785835591599,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,1,FLEET-CV-0002,7,140695.811774446,140.69581177444599,95.0,True,45.695811774445986,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,2,FLEET-CV-0003,8,126142.509642552,126.142509642552,95.0,True,31.142509642552,False
cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,3,FLEET-CV-0004,5,79471.637020576,79.471637020576,95.0,False,0.0,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,0,FLEET-CV-0001,7,93813.539413273,93.813539413273,95.0,False,0.0,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,1,FLEET-CV-0002,7,114407.661597601,114.407661597601,95.0,True,19.407661597601006,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,2,FLEET-CV-0003,6,83160.08602842099,83.16008602842099,95.0,False,0.0,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,3,FLEET-CV-0004,7,112991.873378529,112.991873378529,95.0,True,17.991873378528993,False
cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,4,FLEET-CV-0005,3,72483.459408783,72.483459408783,95.0,False,0.0,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,0,FLEET-CV-0001,7,92669.862726742,92.669862726742,95.0,False,0.0,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,1,FLEET-CV-0002,6,80053.26991702699,80.053269917027,95.0,False,0.0,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,2,FLEET-CV-0003,7,136759.448570362,136.759448570362,95.0,True,41.759448570362,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,3,FLEET-CV-0004,8,142960.441528176,142.96044152817598,95.0,True,47.96044152817598,False
cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,4,FLEET-CV-0005,2,67166.58123966999,67.16658123967,95.0,False,0.0,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,0,FLEET-CV-0001,8,110228.433205679,110.228433205679,95.0,True,15.228433205678996,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,1,FLEET-CV-0002,7,102345.365231232,102.34536523123201,95.0,True,7.345365231232009,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,2,FLEET-CV-0003,7,118106.79525982801,118.106795259828,95.0,True,23.106795259828004,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,3,FLEET-CV-0004,8,105663.246874728,105.663246874728,95.0,True,10.663246874728003,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,4,FLEET-CV-0005,6,126838.895790076,126.838895790076,95.0,True,31.838895790075995,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,5,FLEET-CV-0006,6,118951.700342818,118.951700342818,95.0,True,23.951700342818,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,6,FLEET-CV-0007,2,69254.593445302,69.254593445302,95.0,False,0.0,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,7,FLEET-CV-0008,7,79173.445252214,79.17344525221401,95.0,False,0.0,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,8,FLEET-CV-0009,7,80953.764407835,80.953764407835,95.0,False,0.0,False
cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,9,FLEET-CV-0010,2,32454.025614621998,32.454025614622,95.0,False,0.0,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,0,FLEET-CV-0001,8,117251.889384517,117.251889384517,95.0,True,22.251889384517,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,1,FLEET-CV-0002,8,121426.726729676,121.42672672967599,95.0,True,26.42672672967599,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,2,FLEET-CV-0003,8,94608.026689803,94.608026689803,95.0,False,0.0,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,3,FLEET-CV-0004,6,118354.185432099,118.354185432099,95.0,True,23.354185432099,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,4,FLEET-CV-0005,6,104276.898589135,104.276898589135,95.0,True,9.276898589135001,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,5,FLEET-CV-0006,6,140524.707700995,140.524707700995,95.0,True,45.52470770099501,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,6,FLEET-CV-0007,2,74079.569965926,74.079569965926,95.0,False,0.0,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,7,FLEET-CV-0008,7,70620.832090311,70.620832090311,95.0,False,0.0,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,8,FLEET-CV-0009,6,50034.255187208,50.034255187208004,95.0,False,0.0,False
cn-jjj-50c-02-V2-LOCATIONS,jjj,50,2,9,FLEET-CV-0010,3,44891.371267553,44.891371267553,95.0,False,0.0,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,0,FLEET-CV-0001,7,100625.066316526,100.625066316526,95.0,True,5.625066316526002,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,1,FLEET-CV-0002,7,115028.306403819,115.028306403819,95.0,True,20.028306403819002,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,2,FLEET-CV-0003,6,106337.986837042,106.337986837042,95.0,True,11.337986837041996,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,3,FLEET-CV-0004,8,125727.702504471,125.727702504471,95.0,True,30.727702504470997,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,4,FLEET-CV-0005,6,88360.203414262,88.360203414262,95.0,False,0.0,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,5,FLEET-CV-0006,5,89366.290302867,89.366290302867,95.0,False,0.0,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,6,FLEET-CV-0007,5,104835.37018369601,104.83537018369601,95.0,True,9.835370183696014,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,7,FLEET-CV-0008,7,74209.262014085,74.209262014085,95.0,False,0.0,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,8,FLEET-CV-0009,6,84268.389144465,84.268389144465,95.0,False,0.0,False
cn-jjj-50c-03-V2-LOCATIONS,jjj,50,3,9,FLEET-CV-0010,3,44353.269234029,44.353269234029,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,0,FLEET-CV-0001,6,95261.246738919,95.261246738919,95.0,True,0.26124673891899874,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,1,FLEET-CV-0002,7,110926.104773337,110.926104773337,95.0,True,15.926104773337002,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,2,FLEET-CV-0003,7,99571.264861585,99.57126486158501,95.0,True,4.571264861585007,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,3,FLEET-CV-0004,6,89761.103592973,89.761103592973,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,4,FLEET-CV-0005,7,102613.608906647,102.613608906647,95.0,True,7.613608906647002,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,5,FLEET-CV-0006,9,122960.07421482,122.96007421482,95.0,True,27.960074214819997,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,6,FLEET-CV-0007,7,96801.77752099201,96.801777520992,95.0,True,1.8017775209920046,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,7,FLEET-CV-0008,6,79161.32871857799,79.16132871857799,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,8,FLEET-CV-0009,7,136992.720619472,136.992720619472,95.0,True,41.99272061947201,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,9,FLEET-CV-0010,3,77687.33158885699,77.68733158885699,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,10,FLEET-CV-0011,9,101778.724685233,101.778724685233,95.0,True,6.778724685233001,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,11,FLEET-CV-0012,7,90998.322233485,90.998322233485,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,12,FLEET-CV-0013,6,68938.099566163,68.938099566163,95.0,False,0.0,False
cn-jjj-75c-01-V2-LOCATIONS,jjj,75,1,13,FLEET-CV-0014,2,48648.373096120995,48.64837309612099,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,0,FLEET-CV-0001,8,100190.256819716,100.190256819716,95.0,True,5.190256819715998,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,1,FLEET-CV-0002,6,100852.774247448,100.85277424744801,95.0,True,5.852774247448011,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,2,FLEET-CV-0003,7,118574.506824843,118.574506824843,95.0,True,23.574506824843,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,3,FLEET-CV-0004,9,126316.837634846,126.316837634846,95.0,True,31.316837634845996,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,4,FLEET-CV-0005,7,111026.430891106,111.026430891106,95.0,True,16.026430891106003,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,5,FLEET-CV-0006,6,115296.395581564,115.296395581564,95.0,True,20.296395581564,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,6,FLEET-CV-0007,7,96760.456902025,96.76045690202501,95.0,True,1.7604569020250125,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,7,FLEET-CV-0008,6,94976.828327358,94.976828327358,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,8,FLEET-CV-0009,6,112126.27680837101,112.12627680837102,95.0,True,17.126276808371017,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,9,FLEET-CV-0010,3,70989.549875543,70.989549875543,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,10,FLEET-CV-0011,8,68182.3355701,68.1823355701,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,11,FLEET-CV-0012,7,72767.580406095,72.76758040609501,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,12,FLEET-CV-0013,7,74963.910574414,74.963910574414,95.0,False,0.0,False
cn-jjj-75c-02-V2-LOCATIONS,jjj,75,2,13,FLEET-CV-0014,2,43657.294726568,43.657294726568,95.0,False,0.0,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,0,FLEET-CV-0001,8,127339.532344038,127.339532344038,95.0,True,32.339532344038005,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,1,FLEET-CV-0002,7,96935.181397737,96.935181397737,95.0,True,1.9351813977369972,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,2,FLEET-CV-0003,7,101371.824803795,101.371824803795,95.0,True,6.371824803794993,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,3,FLEET-CV-0004,7,121952.383331107,121.952383331107,95.0,True,26.952383331107,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,4,FLEET-CV-0005,8,97726.18325485001,97.72618325485001,95.0,True,2.726183254850014,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,5,FLEET-CV-0006,6,100451.198849212,100.451198849212,95.0,True,5.451198849212005,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,6,FLEET-CV-0007,6,110417.073755339,110.417073755339,95.0,True,15.417073755339004,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,7,FLEET-CV-0008,7,119447.253306238,119.447253306238,95.0,True,24.447253306237997,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,8,FLEET-CV-0009,6,98845.835369533,98.845835369533,95.0,True,3.845835369533006,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,9,FLEET-CV-0010,3,75113.581269201,75.11358126920099,95.0,False,0.0,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,10,FLEET-CV-0011,10,79747.75707963601,79.747757079636,95.0,False,0.0,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,11,FLEET-CV-0012,8,96681.981172575,96.68198117257501,95.0,True,1.6819811725750071,False
cn-jjj-75c-03-V2-LOCATIONS,jjj,75,3,12,FLEET-CV-0013,5,66166.687294021,66.166687294021,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,0,FLEET-CV-0001,9,130181.120133977,130.181120133977,95.0,True,35.181120133977004,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,1,FLEET-CV-0002,7,90171.154545704,90.171154545704,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,2,FLEET-CV-0003,9,114845.177608484,114.845177608484,95.0,True,19.845177608483993,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,3,FLEET-CV-0004,7,92331.458871202,92.331458871202,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,4,FLEET-CV-0005,8,96167.27465437,96.16727465437,95.0,True,1.1672746543700043,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,5,FLEET-CV-0006,8,88473.67772557499,88.47367772557499,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,6,FLEET-CV-0007,5,91076.990852139,91.076990852139,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,7,FLEET-CV-0008,8,83325.402962272,83.325402962272,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,8,FLEET-CV-0009,7,78417.61695804799,78.41761695804799,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,9,FLEET-CV-0010,8,73821.923012887,73.821923012887,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,10,FLEET-CV-0011,6,58738.958987429,58.738958987429,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,11,FLEET-CV-0012,8,87482.253831421,87.48225383142099,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,12,FLEET-CV-0013,9,77112.342289013,77.112342289013,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,13,FLEET-CV-0014,8,87848.875962017,87.848875962017,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,14,FLEET-CV-0015,6,68115.879710596,68.11587971059599,95.0,False,0.0,False
cn-prd-100c-01-V2-LOCATIONS,prd,100,1,15,FLEET-CV-0016,3,55371.961312781,55.371961312781,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,0,FLEET-CV-0001,7,101117.40044193799,101.11740044193799,95.0,True,6.117400441937988,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,1,FLEET-CV-0002,9,95222.214687626,95.22221468762599,95.0,True,0.22221468762599272,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,2,FLEET-CV-0003,7,94553.572333928,94.55357233392799,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,3,FLEET-CV-0004,7,94803.975335234,94.803975335234,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,4,FLEET-CV-0005,5,84670.740035528,84.670740035528,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,5,FLEET-CV-0006,7,92277.51249761,92.27751249761,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,6,FLEET-CV-0007,7,89232.196312995,89.232196312995,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,7,FLEET-CV-0008,5,76324.52999842,76.32452999841999,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,8,FLEET-CV-0009,7,84475.4601786,84.4754601786,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,9,FLEET-CV-0010,6,72999.702002878,72.999702002878,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,10,FLEET-CV-0011,7,72389.916395562,72.389916395562,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,11,FLEET-CV-0012,7,72708.233564168,72.708233564168,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,12,FLEET-CV-0013,7,76223.738941504,76.223738941504,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,13,FLEET-CV-0014,7,72304.962245309,72.304962245309,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,14,FLEET-CV-0015,6,70231.510403223,70.231510403223,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,15,FLEET-CV-0016,6,62643.526070055996,62.643526070056,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,16,FLEET-CV-0017,6,84524.741349616,84.524741349616,95.0,False,0.0,False
cn-prd-100c-02-V2-LOCATIONS,prd,100,2,17,FLEET-CV-0018,5,67721.10978847201,67.721109788472,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,0,FLEET-CV-0001,7,81421.378504031,81.421378504031,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,1,FLEET-CV-0002,8,100435.96674247,100.43596674247,95.0,True,5.435966742470001,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,2,FLEET-CV-0003,9,90537.947272875,90.537947272875,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,3,FLEET-CV-0004,9,102261.310152942,102.26131015294199,95.0,True,7.261310152941988,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,4,FLEET-CV-0005,7,92446.076072664,92.446076072664,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,5,FLEET-CV-0006,7,91321.314553847,91.321314553847,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,6,FLEET-CV-0007,6,86254.20061047899,86.25420061047899,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,7,FLEET-CV-0008,7,76362.162108682,76.362162108682,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,8,FLEET-CV-0009,6,74741.805191009,74.74180519100899,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,9,FLEET-CV-0010,8,79808.52637900799,79.80852637900799,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,10,FLEET-CV-0011,6,66489.713086541,66.489713086541,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,11,FLEET-CV-0012,6,69851.258203727,69.851258203727,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,12,FLEET-CV-0013,6,70919.050392551,70.919050392551,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,13,FLEET-CV-0014,8,90397.15572628,90.39715572628,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,14,FLEET-CV-0015,6,72251.13889491401,72.251138894914,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,15,FLEET-CV-0016,8,74228.158215,74.22815821500001,95.0,False,0.0,False
cn-prd-100c-03-V2-LOCATIONS,prd,100,3,16,FLEET-CV-0017,3,56065.014251657994,56.06501425165799,95.0,False,0.0,False
cn-prd-10c-01-V2-LOCATIONS,prd,10,1,0,FLEET-CV-0001,6,57658.407135486,57.658407135486,95.0,False,0.0,False
cn-prd-10c-01-V2-LOCATIONS,prd,10,1,1,FLEET-CV-0002,5,76873.60822953499,76.873608229535,95.0,False,0.0,False
cn-prd-10c-01-V2-LOCATIONS,prd,10,1,2,FLEET-CV-0003,2,47778.191107542996,47.778191107542995,95.0,False,0.0,False
cn-prd-10c-02-V2-LOCATIONS,prd,10,2,0,FLEET-CV-0001,8,75117.373891788,75.11737389178799,95.0,False,0.0,False
cn-prd-10c-02-V2-LOCATIONS,prd,10,2,1,FLEET-CV-0002,4,70283.36715668,70.28336715668,95.0,False,0.0,False
cn-prd-10c-03-V2-LOCATIONS,prd,10,3,0,FLEET-CV-0001,9,79282.60341576001,79.28260341576001,95.0,False,0.0,False
cn-prd-10c-03-V2-LOCATIONS,prd,10,3,1,FLEET-CV-0002,3,57829.499238375996,57.829499238375995,95.0,False,0.0,False
cn-prd-150c-01-V2-LOCATIONS,prd,150,1,0,FLEET-CV-0001,7,88944.977895057,88.94497789505701,95.0,False,0.0,True
cn-prd-150c-01-V2-LOCATIONS,prd,150,1,1,FLEET-CV-0002,8,78082.143415756,78.082143415756,95.0,False,0.0,True
cn-prd-150c-01-V2-LOCATIONS,prd,150,1,2,FLEET-CV-0003,5,75493.52568362199,75.493525683622,95.0,False,0.0,True
cn-prd-150c-01-V2-LOCATIONS,prd,150,1,3,FLEET-CV-0004,4,68919.720420268,68.919720420268,95.0,False,0.0,True
cn-prd-150c-01-V2-LOCATIONS,prd,150,1,4,FLEET-CV-0005,9,93912.865458885,93.91286545888501,95.0,False,0.0,True
