task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,input_file_manifest_sha256,path_identity_sha256,settlement_trace_sha256
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed3,cn-prd-15c-03-V2-LOCATIONS,3,HGS-M,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed3,cn-prd-15c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed4,cn-prd-15c-03-V2-LOCATIONS,4,HGS-F,PASS,776.7577606906021,776.7577606906021,True,52.15230733283296,52.15230733283296,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,be897a26a45cee15cc71dd3f65399bc60e837ffc5a83873d28c4ddd10b7f6141
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed4,cn-prd-15c-03-V2-LOCATIONS,4,HGS-E,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed4,cn-prd-15c-03-V2-LOCATIONS,4,HGS-M,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed4,cn-prd-15c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed5,cn-prd-15c-03-V2-LOCATIONS,5,HGS-F,PASS,776.7577606906021,776.7577606906021,True,52.15230733283296,52.15230733283296,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,d27e48c152ed43a649f373935756ec88e023d552227d8e488a39c3d04ac4ae64
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed5,cn-prd-15c-03-V2-LOCATIONS,5,HGS-E,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed5,cn-prd-15c-03-V2-LOCATIONS,5,HGS-M,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-15c-03-V2-LOCATIONS__seed5,cn-prd-15c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,774.2448575122603,774.2448575122603,True,51.22149547918295,51.22149547918295,True,0,0,True,True,True,True,c6ebfbd7abf46ad191e0c4453d9cf63a029fa354053d8586f669d692177e5a8f,460b366dbe7ea30debfb51c0d3ca97209badc1b5cbd81a1669b10831f4a3d8a0,7d8a4ec990301598ead8eccfb42636f66058aab9b897cb6dd0102744886749d4
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed1,cn-prd-200c-01-V2-LOCATIONS,1,HGS-F,PASS,9691.502888227165,9691.502888227165,True,818.8461465297548,818.8461465297548,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,69dc3c047d1d8dbc83b66d41b14c985d1d4d9d8abbe743913f505c8531fef393
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed1,cn-prd-200c-01-V2-LOCATIONS,1,HGS-E,PASS,9623.551657040445,9623.551657040445,True,803.651585280795,803.651585280795,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed1,cn-prd-200c-01-V2-LOCATIONS,1,HGS-M,PASS,9630.782176466551,9630.782176466551,True,806.0574841411699,806.0574841411699,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,5f491e6e4838c541d880d152e15eeaf366103d1cc366f202c95b3336e3fb11a5
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed1,cn-prd-200c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,9619.350720807923,9619.350720807923,True,802.8543271964863,802.8543271964863,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,d4dd41ed6bf2ab428afab016a9e71ced61e46aad9766cbba74aaee5be261e64c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed2,cn-prd-200c-01-V2-LOCATIONS,2,HGS-F,PASS,9680.721849546278,9680.721849546278,True,816.6891309728273,816.6891309728273,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,69dc3c047d1d8dbc83b66d41b14c985d1d4d9d8abbe743913f505c8531fef393
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed2,cn-prd-200c-01-V2-LOCATIONS,2,HGS-E,PASS,9626.752442632736,9626.752442632736,True,804.3567850922028,804.3567850922028,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed2,cn-prd-200c-01-V2-LOCATIONS,2,HGS-M,PASS,9622.243491532674,9622.243491532674,True,805.15969499445,805.15969499445,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,f5e2294c2a206306cf78fb43a3eec6b022cdbc46340f2cf8a52708b07b17c877
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed2,cn-prd-200c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,9616.40929176155,9616.40929176155,True,802.195441734421,802.195441734421,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,beca45a49da238431fd904888a901bf87bf893dad007310289f3b21a0058a291
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed3,cn-prd-200c-01-V2-LOCATIONS,3,HGS-F,PASS,9679.250084433272,9679.250084433272,True,816.1132076546714,816.1132076546714,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,0463ade7548081850d143105e7ce60ffe948e2962875f7b15cfcd7f19005b16a
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed3,cn-prd-200c-01-V2-LOCATIONS,3,HGS-E,PASS,9618.011752176446,9618.011752176446,True,802.3689056731977,802.3689056731977,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,d268a10e4149db9115c97546713227ff84bcc12ae1d4c20d8f3394046df1aa72
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed3,cn-prd-200c-01-V2-LOCATIONS,3,HGS-M,PASS,9623.856255353618,9623.856255353618,True,804.2455502671155,804.2455502671155,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,4619642d02725c5c5f52772739f3a08210ebf9209070f444e68ef0061cc14e10
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed3,cn-prd-200c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,9616.415439109223,9616.415439109223,True,802.1906676774751,802.1906676774751,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,a8f1077939b9c963fe214f1aa0ffaec955c3a598d333c1881f5144dac6206f20
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed4,cn-prd-200c-01-V2-LOCATIONS,4,HGS-F,PASS,9670.901272741563,9670.901272741563,True,813.0858950939686,813.0858950939686,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,5ff59606954be51f897ff5f0852e22065707aa8a1a84eba58ac1ee17e43d5f1e
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed4,cn-prd-200c-01-V2-LOCATIONS,4,HGS-E,PASS,9619.54754832769,9619.54754832769,True,803.0352809646452,803.0352809646452,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed4,cn-prd-200c-01-V2-LOCATIONS,4,HGS-M,PASS,9636.188568592646,9636.188568592646,True,808.1121930675682,808.1121930675682,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,113dd5619ca73f46e744e520c8335e81210183db8f88893b932a62850f3c9495
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed4,cn-prd-200c-01-V2-LOCATIONS,4,MV-HGS-SP,PASS,9619.54754832769,9619.54754832769,True,803.0352809646452,803.0352809646452,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed5,cn-prd-200c-01-V2-LOCATIONS,5,HGS-F,PASS,9667.122767756633,9667.122767756633,True,813.1772677826272,813.1772677826272,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,0463ade7548081850d143105e7ce60ffe948e2962875f7b15cfcd7f19005b16a
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed5,cn-prd-200c-01-V2-LOCATIONS,5,HGS-E,PASS,9627.099417648915,9627.099417648915,True,804.5938465762044,804.5938465762044,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed5,cn-prd-200c-01-V2-LOCATIONS,5,HGS-M,PASS,9634.367566742227,9634.367566742227,True,807.0369488724763,807.0369488724763,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,bf2acf2f3b46ffbb229cb25f8fa0aa4fe125d1979c09da853cf8375054f2bdaf
D6-E2-STAGED__cn-prd-200c-01-V2-LOCATIONS__seed5,cn-prd-200c-01-V2-LOCATIONS,5,MV-HGS-SP,PASS,9627.099417648915,9627.099417648915,True,804.5938465762044,804.5938465762044,True,0,0,True,True,True,True,515dff5a5152d34456ef2d060645601f9a64305fe9826731278b11b15a4d24db,ded480aae38e211eb2d79d880f0987e20b7d702a7dd65c86e1f99fae486bd28d,60be9cedcff42a40d8b6f8a2ef44a54abc6411de4a45527775982381a268c97c
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,HGS-F,PASS,9988.339476612005,9988.339476612005,True,844.6366032565043,844.6366032565043,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,HGS-E,PASS,9943.771802730702,9943.771802730702,True,833.7178838130727,833.7178838130727,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,50d1419da690e21c1d04500bedae7b52b0bc2c6a7cf274836dd431cdf58e2c57
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,HGS-M,PASS,9934.809498400024,9934.809498400024,True,832.2319382138531,832.2319382138531,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,4077fea36ae5d04cc70cd3ce11e1ac891eab693c6e62c69a1a5b25fe3195a89f
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed1,cn-prd-200c-02-V2-LOCATIONS,1,MV-HGS-SP,PASS,9934.809498400024,9934.809498400024,True,832.2319382138531,832.2319382138531,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,4077fea36ae5d04cc70cd3ce11e1ac891eab693c6e62c69a1a5b25fe3195a89f
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,HGS-F,PASS,9986.842271894908,9986.842271894908,True,844.4272958349989,844.4272958349989,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,HGS-E,PASS,10049.408926608548,10049.408926608548,True,819.3662061449844,819.3662061449844,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,b7a1b6d2d0c1f3713f2505d44fda3b69012d9b2e8b299a5022ea34dd56372933
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,HGS-M,PASS,10067.207041427835,10067.207041427835,True,800.3309201795049,800.3309201795049,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,7b1797e29b5342711e985d6ca5d645d61c4d13f4ae96378afa5077c3f4d1a216
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,9950.289488944858,9950.289488944858,True,835.5317548225681,835.5317548225681,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,55019c7944411f699aa712c5c6f803c75843192d242805eeb54ce68e5127faca
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-F,PASS,9986.930822391472,9986.930822391472,True,844.3510891771775,844.3510891771775,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-E,PASS,9939.260127225056,9939.260127225056,True,832.557746815866,832.557746815866,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,4077fea36ae5d04cc70cd3ce11e1ac891eab693c6e62c69a1a5b25fe3195a89f
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-M,PASS,10048.914570107516,10048.914570107516,True,818.1133768846614,818.1133768846614,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,c1ca51dccce13b7722561e868cd6cdc4680f072c1ff0da1e57d5aae8528623d6
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,9939.260127225056,9939.260127225056,True,832.557746815866,832.557746815866,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,4077fea36ae5d04cc70cd3ce11e1ac891eab693c6e62c69a1a5b25fe3195a89f
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-F,PASS,9989.543649773668,9989.543649773668,True,844.8862364790923,844.8862364790923,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-E,PASS,10062.783848130428,10062.783848130428,True,822.9066116799365,822.9066116799365,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,76617f4ecc450fcbaf5ae1994559968ee0174fe18bf88ff7bd2b0beed8dfddff
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-M,PASS,9946.285987336933,9946.285987336933,True,834.7306010689538,834.7306010689538,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,3e7e48b3fad51ba85ada642a58729a3c48b5c3a5bf978cef6b68b29527aa9f0c
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,9946.285987336933,9946.285987336933,True,834.7306010689538,834.7306010689538,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,3e7e48b3fad51ba85ada642a58729a3c48b5c3a5bf978cef6b68b29527aa9f0c
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-F,PASS,9989.803139456748,9989.803139456748,True,844.8970916455505,844.8970916455505,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-E,PASS,9938.55567802728,9938.55567802728,True,832.7646550910208,832.7646550910208,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8eb419a8aca7a5c2a42549a6ccfcdb57a980d8cee477c26427a5fa1fa7c079e
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-M,PASS,10052.513075538911,10052.513075538911,True,820.7705478087215,820.7705478087215,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,9366a44fc2984abe67dae81a96b7a345e2c1cd0b2ab58be474525064b5f5fa71
D6-E2-STAGED__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,9938.55567802728,9938.55567802728,True,832.7646550910208,832.7646550910208,True,0,0,True,True,True,True,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,a8eb419a8aca7a5c2a42549a6ccfcdb57a980d8cee477c26427a5fa1fa7c079e
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-F,PASS,10008.507867410173,10008.507867410173,True,847.5728534568456,847.5728534568456,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-E,PASS,10001.533906631263,10001.533906631263,True,806.663716276773,806.663716276773,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,7598faf06b97d40fa3149f976630b8453a14d000c8250632649587490378e571
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-M,PASS,10128.45808292155,10128.45808292155,True,796.3276807922647,796.3276807922647,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,4240575c1b62839a40f18659930440068f71237f3411e413c66a3433a60659ce
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,MV-HGS-SP,PASS,10001.533906631263,10001.533906631263,True,806.663716276773,806.663716276773,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,7598faf06b97d40fa3149f976630b8453a14d000c8250632649587490378e571
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,HGS-F,PASS,10011.157964795308,10011.157964795308,True,848.2129568976328,848.2129568976328,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2-STAGED__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,HGS-E,PASS,9971.306107835255,9971.306107835255,True,840.1226129725992,840.1226129725992,True,0,0,True,True,True,True,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,149f396fab05613e906028c61937b64773afb8f1aaa1c6d7929a8150f65e9a33
