instance_id,seed,contractor,standalone_profit_cny,shapley_profit_cny,nucleolus_profit_cny,nucleolus_cost_share_cny,nucleolus_gain_over_standalone_cny,nucleolus_minus_shapley_cny
cn-prd-150c-01-V2-LOCATIONS,9,D_foshan,4546.532044453011,5108.59674631821,4889.329794373406,842.170205626594,342.7977499203953,-219.26695194480362
cn-prd-150c-01-V2-LOCATIONS,9,D_guangzhou,19295.785291880602,20357.224506428487,20260.719654321,2764.280345678999,964.9343624403991,-96.50485210748593
cn-prd-150c-01-V2-LOCATIONS,9,D_shenzhen,20119.743348536496,21672.8264474178,22011.25755252292,2153.7424474770814,1891.5142039864222,338.43110510511906
cn-prd-150c-01-V2-LOCATIONS,10,D_dongguan,5816.605792349326,6357.031326943273,6329.2063996759025,1065.7936003240975,512.6006073265762,-27.824927267370185
cn-prd-150c-01-V2-LOCATIONS,10,D_foshan,4546.532044453011,5091.882397421179,4856.555409936194,874.9445900638057,310.0233654831836,-235.32698748498478
cn-prd-150c-01-V2-LOCATIONS,10,D_guangzhou,19315.903302249346,20391.674868949085,20337.327380154697,2687.6726198453034,1021.4240779053507,-54.34748879438848
cn-prd-150c-01-V2-LOCATIONS,10,D_shenzhen,20128.799431493466,21650.832443889372,21968.331847436155,2196.668152563845,1839.532415942689,317.49940354678256
cn-prd-150c-02-V2-LOCATIONS,1,D_dongguan,4985.580370137924,5647.105207985951,5633.510709322945,822.4892906770547,647.9303391850217,-13.594498663005652
cn-prd-150c-02-V2-LOCATIONS,1,D_foshan,4714.721064653351,5451.777902114043,5246.392685553358,902.1073144466418,531.6716209000069,-205.38521656068497
cn-prd-150c-02-V2-LOCATIONS,1,D_guangzhou,18140.636272269272,19089.36635201436,18950.106785068867,2507.393214931133,809.4705127995949,-139.25956694549313
cn-prd-150c-02-V2-LOCATIONS,1,D_shenzhen,22225.583601826613,23687.60731526072,24045.846597429892,2622.6534025701076,1820.2629956032797,358.23928216917193
cn-prd-150c-02-V2-LOCATIONS,2,D_dongguan,4985.580370137924,5624.253158373587,5538.842539285465,917.1574607145349,553.2621691475415,-85.41061908812208
cn-prd-150c-02-V2-LOCATIONS,2,D_foshan,4714.721064653351,5490.452599083017,5358.394948065915,790.1050519340852,643.6738834125636,-132.05765101710222
cn-prd-150c-02-V2-LOCATIONS,2,D_guangzhou,18143.77945091336,19083.023862268325,18935.825167428593,2521.674832571407,792.0457165152329,-147.19869483973162
cn-prd-150c-02-V2-LOCATIONS,2,D_shenzhen,22206.26458766516,23690.790992849245,24055.45795779418,2613.0420422058196,1849.1933701290218,364.6669649449359
