active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,1130.7005298293218,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,23.838859625000623,1,1,16000,671.1730448389509,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc150,150kWh same wall-clock,1,20,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0038032141419535037}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.795800072723068e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13761463798073237}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.11882078008056851}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.5221966880490072}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 1.498594776072423}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.09390295906632673}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.12296092997712549}, ""final_check"": {""count"": 1.0, ""seconds"": 9.624999802326784e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.5656182558341243}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 9.59999997576233e-05}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00021391600239439867}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 6.405676708051033}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 6.34900635680242}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 6.588643158036575}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.564788627842063}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 0.3446791159331042}, ""route_model_cost"": {""count"": 9852.0, ""seconds"": 0.19434265100426273}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.010739037024904974}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.007814083008270245}}",0,False,False,0.2,,
{},16000,LNS,150.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,134.88071483300155,1,1,16000,118.62333336392763,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc150,150kWh same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,32.679047666999395,1,1,16000,489.61035104329056,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc150,150kWh same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0038922447129152715}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.750000077066943e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.14432987401960418}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.12626520494086435}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.6939176868909271}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 2.3919690589391394}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.1002636239209096}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13597835397013114}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001042910007527098}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.8274309041007655}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010737499906099401}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00021970899979351088}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.136489285945572}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 8.893668802160391}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.046069035954133}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.8750464643781015}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.5739344069806975}, ""route_model_cost"": {""count"": 21848.0, ""seconds"": 0.4892083331105823}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.01363100399976247}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009006667012727121}}",0,False,False,0.2,,
{},16000,LNS,150.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,240.39315237499977,1,1,16000,66.55763628009213,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc150,150kWh same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,79.70118954099962,1,1,16000,200.74982684881175,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,9,600.0,wc150,150kWh same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004135750044952147}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001336249988526106}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.2373944619030226}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.22632829593203496}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.887765671883244}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.3325564749357}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.1927703659494}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.23863247202098137}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0001710840006126091}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.855994655044924}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017529199976706877}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00036212499981047586}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 22.254420581924933}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 22.374535690843913}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 23.13711262495417}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.38136154771928}, ""repair_solution_score"": {""count"": 10620.0, ""seconds"": 1.383721084199351}, ""route_model_cost"": {""count"": 143678.0, ""seconds"": 3.1674945705708524}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.027802542008430464}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.016628164004941937}}",0,False,False,0.1111111111111111,,
{},16000,LNS,150.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,361.81965420800043,1,1,16000,44.22092557415919,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc150,150kWh same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,153.5119344170016,1,1,16000,104.2264242240438,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,13,900.0,wc150,150kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004009376236354001}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002797089982777834}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.32248702099605}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3374992879398633}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.105815842896845}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 4.186092826152162}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.29605649299628567}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.35769612800504547}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00024083400057861581}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 6.972373390894063}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00024108400248223916}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004727499981527217}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 45.022252206916164}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 46.26891429585157}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 46.73144264705115}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.287342670799262}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.1754441728335223}, ""route_model_cost"": {""count"": 347951.0, ""seconds"": 7.630894278838241}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04330104700056836}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.024755910962994676}}",0,False,False,0.07692307692307693,,
{},16000,LNS,150.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,521.9441449170008,1,1,16000,30.654621104226216,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,259.8585639999983,1,1,16000,61.57195573512099,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc150,150kWh same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0041047579143196344}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00025100000129896216}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.407094601810968}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4450184209708823}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.811229945047671}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 15.819757167057105}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3973782850698626}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.46037288598745363}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00040158399860956706}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.828040487678663}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00031679200037615374}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005807919988001231}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 71.47355093810256}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 78.1434547040044}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 75.75440407508358}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.076455421887658}, ""repair_solution_score"": {""count"": 11785.0, ""seconds"": 2.913468659935461}, ""route_model_cost"": {""count"": 288902.0, ""seconds"": 7.124674268285162}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06888887400054955}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.04463462302010157}}",0,False,False,0.06666666666666667,,
{},16000,LNS,150.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,835.0942262089993,1,1,16000,19.159514576736726,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc150,150kWh same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,150.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,604.6551524999995,1,1,16000,26.46136385979116,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc150,150kWh same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004187526712485123}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003584590012906119}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6318704519908351}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7504016130005766}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 38.430342542927974}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 28.71008884387993}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6840145241476421}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7455504797653703}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0004767079990415368}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.263815213962516}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00042866700096055865}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000872374999744352}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 173.09107036394562}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 183.83161761509837}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 172.53938063713213}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 18.114457250027044}, ""repair_solution_score"": {""count"": 15789.0, ""seconds"": 5.751502935898316}, ""route_model_cost"": {""count"": 595411.0, ""seconds"": 15.215046444543987}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.11691795598744648}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.06187187201430788}}",0,False,False,0.045454545454545456,,
{},11765,LNS,150.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.7058614999987,1,1,16000,13.018616456102311,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc150,150kWh same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",9604,alns_e2_throughput,150.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.3319364169984,1,1,16000,10.608263791079134,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,27,900.0,wc150,150kWh same wall-clock,1,200,OK,"{""acceptance"": {""count"": 9565.0, ""seconds"": 0.0025657049081928562}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0005825000007462222}, ""destroy:random_customer_removal"": {""count"": 1596.0, ""seconds"": 0.5322735148838547}, ""destroy:route_segment_removal"": {""count"": 1593.0, ""seconds"": 0.6732744640066812}, ""destroy:shaw_related_removal"": {""count"": 1594.0, ""seconds"": 50.29910962703434}, ""destroy:vehicle_type_swap"": {""count"": 1593.0, ""seconds"": 17.756647752910794}, ""destroy:whole_route_removal"": {""count"": 1593.0, ""seconds"": 0.6260916029168584}, ""destroy:worst_customer_removal"": {""count"": 1596.0, ""seconds"": 0.64283164101289}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006280419984250329}, ""full_candidate_score"": {""count"": 9565.0, ""seconds"": 10.68966409505083}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005688330020348076}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011303749997750856}, ""repair:greedy_insert_repair"": {""count"": 3189.0, ""seconds"": 268.6767626811379}, ""repair:regret2_insert_repair"": {""count"": 3188.0, ""seconds"": 282.4143145238959}, ""repair:regret3_insert_repair"": {""count"": 3188.0, ""seconds"": 277.3742464830102}, ""repair_full_check"": {""count"": 19130.0, ""seconds"": 14.989298990054522}, ""repair_solution_score"": {""count"": 8885.0, ""seconds"": 4.195131621971086}, ""route_model_cost"": {""count"": 1029095.0, ""seconds"": 27.48211850966618}, ""scan_build"": {""count"": 39.0, ""seconds"": 0.1082724179905199}, ""scan_score"": {""count"": 39.0, ""seconds"": 0.056001668992394116}}",0,False,False,0.037037037037037035,,
{},16000,LNS,150.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_stage_a_data/checkpoints/wc150/e2-threeshift-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,248.43340341599833,1,1,16000,64.40357769928474,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,8,600.0,wc150,150kWh same wall-clock,1,50,OK,{},0,False,False,0.125,,
