instance_id,seed,arm,complete_candidate_budget_cap,complete_candidate_evaluations_consumed,termination_reason,evaluation_index,segment,view,source,status,failure_category,complete_objective_cny,incumbent_best_cny,relative_gap_to_final_search_best
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,205,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,206,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,207,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,208,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,209,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,210,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,211,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,212,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,213,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,214,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,215,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,216,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,217,MULTI_VIEW_SEARCH,naive_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,218,MULTI_VIEW_SEARCH,naive_ev,common_initial_solution,PASS,FEASIBLE,2556.407003603442,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,219,MULTI_VIEW_SEARCH,naive_ev,proxy_best_solution,PASS,FEASIBLE,2307.476746312019,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,220,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2307.9688474504032,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,221,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2498.021307062546,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,222,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2308.740414311945,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,223,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2303.0353859650218,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,224,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2308.812408386151,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,225,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2303.4348440014637,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,226,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2501.7315168521477,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,227,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2482.900624931217,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,228,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2491.8192374721552,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,229,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2486.273522082218,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,230,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2501.2703999322257,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,231,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2492.340440547967,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,232,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2501.8546082769262,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,233,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2301.5998753580984,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,234,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2484.2675333203524,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,235,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2296.242154318858,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,236,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2483.0937817430113,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,237,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2483.4692216739304,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,238,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2493.9967927186117,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,239,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2302.323181600084,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,240,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2299.32525250548,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,241,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2303.7345229541093,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,242,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2486.3130025438118,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,243,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2293.531483098455,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,244,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2307.7310985085055,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,245,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2308.767967172871,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,246,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2304.6126247803068,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,247,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2297.751841383615,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,248,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2484.5438707259664,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,249,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2315.2812054416763,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,250,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2480.056303433881,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,251,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2483.0092571102014,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,252,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2496.0900583023595,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,253,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2489.55896041769,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,254,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2327.6024207628875,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,255,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2321.437217573454,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,256,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2503.1742840587976,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,257,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2507.169759094837,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,258,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2510.2872901279425,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,259,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2318.9001074088505,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,260,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2333.119045430456,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,261,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2320.9022411616265,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,262,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2326.2805458841212,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,263,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2487.2624610438975,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,264,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2501.2605388992865,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,265,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2349.722688140058,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,266,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2350.392465635136,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,267,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2353.7061486083735,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,268,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2353.9376169872935,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,269,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2354.764936283618,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,270,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2358.1464038184336,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,271,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2363.231187749241,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,272,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2363.5686457152847,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,273,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2364.8640319581827,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,274,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2368.3068264310523,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,275,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2510.2878289886203,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,276,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,PASS,FEASIBLE,2511.192438546599,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,277,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,278,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,279,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,280,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,281,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,282,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,283,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,284,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,285,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,286,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,287,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,288,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,289,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,290,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,291,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,292,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,293,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,294,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,295,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,296,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,297,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,298,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,299,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,300,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,301,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,302,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,303,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,304,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,305,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,306,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,307,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,308,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,309,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
cn-prd-50c-01-V2-LOCATIONS,1,JOINT,1500,331,CANDIDATES_EXHAUSTED,310,MULTI_VIEW_SEARCH,mechanism_ev,terminal_population_archive,INFEASIBLE_OR_ERROR,LEGITIMATE_INFEASIBLE,NA_INFEASIBLE,2290.1857525902215,0.0
