active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,queue_action,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
{},16000,LNS,80.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-25c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,140.88855962500384,1,1,16000,113.56493417624834,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,25,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,828.678306576153,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-25c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,2,4,34.54895341699739,1,1,16000,463.11098940925723,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,5,300.0,wc80,Goeke80 same wall-clock,1,25,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004048797571158502}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 7.754100079182535e-05}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.14955393326090416}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.12838229208864504}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 0.698118383937981}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 3.827481811073085}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.10211942197929602}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.13772054900618969}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00011287500092294067}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 2.8489747299681767}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00011329200060572475}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00023033299657981843}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 9.020206517234328}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 8.877979690565553}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 9.043246408036794}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 2.8914794517404516}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 0.574175207875669}, ""route_model_cost"": {""count"": 21823.0, ""seconds"": 0.4860622579944902}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.013685416037333198}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.009093449967622291}}",0,False,False,0.2,,
{},16000,LNS,80.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,259.8520235840042,1,1,16000,61.57350548716265,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc80,Goeke80 same wall-clock,1,50,OK,{},0,False,False,0.1111111111111111,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,2020.688951370618,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,8,89.35206012499839,1,1,16000,179.06694011998067,,True,OK,e2-multidepot-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,9,600.0,wc80,Goeke80 same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004260255525878165}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00014116700185695663}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.26911703992664116}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.23863249490386806}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 3.0300484130275436}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 7.084522587087122}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.20506118102639448}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.260373707038525}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00017366699466947466}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 5.260150864029129}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018104199989465997}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00036587499926099554}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 24.71544857472327}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 24.867637323550298}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 25.382026479768683}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.791772862903599}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 1.1213358477980364}, ""route_model_cost"": {""count"": 143238.0, ""seconds"": 3.6759413729741937}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.02978949803946307}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.017718835981213488}}",0,False,False,0.1111111111111111,,
{},16000,LNS,80.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,389.022931917003,1,1,16000,41.12868082392006,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc80,Goeke80 same wall-clock,1,75,OK,{},0,False,False,0.07692307692307693,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,3062.7977925322516,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-multidepot-75c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,12,173.4946992499972,1,1,16000,92.22183772280442,,True,OK,e2-multidepot-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,13,900.0,wc80,Goeke80 same wall-clock,1,75,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00482473912416026}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00019150000298395753}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4170928289677249}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3814952540778904}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 7.830223197081068}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 6.925947227260622}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.3363389440928586}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4187853211769834}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002589169962448068}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.803719688912679}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00024649999977555126}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000506583004607819}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 49.69619065187726}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 51.502191103762016}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 51.98639063400333}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 9.436924047629873}, ""repair_solution_score"": {""count"": 6199.0, ""seconds"": 1.2988211620322545}, ""route_model_cost"": {""count"": 345077.0, ""seconds"": 8.11225805162394}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04606433797744103}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.030576502009353135}}",0,False,False,0.07692307692307693,,
{},16000,LNS,80.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-100c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,555.6414596670002,1,1,16000,28.79554741935368,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,4086.253616024695,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-100c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,7,14,256.78202916699956,1,1,16000,62.309656372387,,True,OK,e2-threeshift-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004168451356235892}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024345800193259493}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4098550037815585}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4466508361438173}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.779682467968087}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 11.462490116929985}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.398120263205783}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.461014164131484}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003073329935432412}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.890604530191922}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030441700073424727}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006308330048341304}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 72.27853359694564}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 77.96283777082863}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 75.99938100980944}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.885709515176131}, ""repair_solution_score"": {""count"": 7228.0, ""seconds"": 1.776379357179394}, ""route_model_cost"": {""count"": 287182.0, ""seconds"": 7.216068912988703}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.07002879401989048}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.045446495030773804}}",0,False,False,0.06666666666666667,,
{},15720,LNS,80.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-150c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,902.2838126660063,1,1,16000,17.422455971532532,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,5803.553350198798,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-150c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,10,21,606.7529687499991,1,1,16000,26.36987509589342,,True,OK,e2-threeshift-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0043829199858009815}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0003542499980540015}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.6424212842903216}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.7525750690110726}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 38.745431456161896}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 20.494077249888505}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.6855050599260721}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.7519985839098808}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0004824999996344559}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 13.349454072078515}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.000425750004069414}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0008655830024508759}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 178.38402601403504}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 185.9856031870222}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 174.89856644035171}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 17.743930515207467}, ""repair_solution_score"": {""count"": 6673.0, ""seconds"": 2.4262483572456404}, ""route_model_cost"": {""count"": 589221.0, ""seconds"": 15.203379650389252}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.11674349598615663}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.061415748998115305}}",0,False,False,0.045454545454545456,,
{},11343,LNS,80.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-200c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,903.7206397909977,1,1,16000,12.551445104344724,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.037037037037037035,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",8750,alns_e2_throughput,80.0,6633.4344963179965,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-200c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,14,26,905.1355645420044,1,1,16000,9.667060209293036,,True,OK,e2-threeshift-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,27,900.0,wc80,Goeke80 same wall-clock,1,200,OK,"{""acceptance"": {""count"": 8715.0, ""seconds"": 0.0024166862276615575}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00046062500041443855}, ""destroy:random_customer_removal"": {""count"": 1455.0, ""seconds"": 0.5036746457699337}, ""destroy:route_segment_removal"": {""count"": 1452.0, ""seconds"": 0.6379938098980347}, ""destroy:shaw_related_removal"": {""count"": 1452.0, ""seconds"": 46.25914731804369}, ""destroy:vehicle_type_swap"": {""count"": 1452.0, ""seconds"": 18.46582908082928}, ""destroy:whole_route_removal"": {""count"": 1452.0, ""seconds"": 0.5828070972856949}, ""destroy:worst_customer_removal"": {""count"": 1452.0, ""seconds"": 0.6025005519695696}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006308750016614795}, ""full_candidate_score"": {""count"": 8715.0, ""seconds"": 9.878037470771233}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005552500006160699}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011409159997128882}, ""repair:greedy_insert_repair"": {""count"": 2905.0, ""seconds"": 271.33387691682583}, ""repair:regret2_insert_repair"": {""count"": 2905.0, ""seconds"": 284.1955492929774}, ""repair:regret3_insert_repair"": {""count"": 2905.0, ""seconds"": 276.30892744020093}, ""repair_full_check"": {""count"": 17430.0, ""seconds"": 13.954543504034518}, ""repair_solution_score"": {""count"": 6344.0, ""seconds"": 3.053207083394227}, ""route_model_cost"": {""count"": 969144.0, ""seconds"": 26.35023546696175}, ""scan_build"": {""count"": 35.0, ""seconds"": 0.10007508398848586}, ""scan_score"": {""count"": 35.0, ""seconds"": 0.05219262799801072}}",0,False,False,0.037037037037037035,,
{},16000,LNS,80.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-50c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,258.01437999999325,1,1,16000,62.012047545568656,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc80,Goeke80 same wall-clock,1,50,OK,{},0,False,False,0.125,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,1783.6949728422799,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-50c-01__alns_e2_throughput__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,4,7,77.96297441700153,1,1,16000,205.2256230556392,,True,OK,e2-threeshift-50c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,8,600.0,wc80,Goeke80 same wall-clock,1,50,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004129560911678709}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00013125000259606168}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.26000898097117897}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.2148688960733125}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 2.6876428009345545}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 8.006168937972689}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.18497954009944806}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.24171298705186928}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002662920014699921}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 4.832007427183271}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00017691699758870527}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003572080022422597}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 20.310521431885718}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 21.495183522587467}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 21.377148948813556}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 5.473870901361806}, ""repair_solution_score"": {""count"": 7965.0, ""seconds"": 1.0952512009534985}, ""route_model_cost"": {""count"": 39016.0, ""seconds"": 0.950866231105465}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.030535623969626613}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02000420801778091}}",0,False,False,0.125,,
{},16000,LNS,80.0,2732.803960039656,threeshift,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/high_tension_separation_probe_09w_stage_a_data/checkpoints/wc80/e2-threeshift-75c-01__LNS__seed1.json,True,7cb71f35c46fbd099747fc0d18c15a95315b746d,wallclock,6,11,378.0869075829978,1,1,16000,42.31831274529831,,True,OK,e2-threeshift-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,SKIPPED_EXISTING,1,12,900.0,wc80,Goeke80 same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
