active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,timings,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,9317.960096575536,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__alns_e2_throughput__seed2.csv,13,289.50505370800965,58,16000,55.26673816249631,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,71,900.0,2,OK,"{""acceptance"": {""count"": 15942.0, ""seconds"": 0.08487922084168531}, ""checkpoint_model_cost"": {""count"": 67.0, ""seconds"": 0.05290138110285625}, ""destroy:random_customer_removal"": {""count"": 3.0, ""seconds"": 0.0018269999709445983}, ""destroy:route_segment_removal"": {""count"": 13754.0, ""seconds"": 21.781184448715067}, ""destroy:shaw_related_removal"": {""count"": 15.0, ""seconds"": 1.1711528770101722}, ""destroy:vehicle_type_swap"": {""count"": 409.0, ""seconds"": 9.00598999907379}, ""destroy:whole_route_removal"": {""count"": 1505.0, ""seconds"": 2.250047190085752}, ""destroy:worst_customer_removal"": {""count"": 256.0, ""seconds"": 0.25929699806147255}, ""final_check"": {""count"": 1.0, ""seconds"": 0.004857541003730148}, ""full_candidate_score"": {""count"": 15942.0, ""seconds"": 88.93642840860412}, ""history_model_cost"": {""count"": 67.0, ""seconds"": 0.05332575098145753}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016014169959817082}, ""local_search"": {""count"": 13781.0, ""seconds"": 0.020651008293498307}, ""repair:greedy_insert_repair"": {""count"": 665.0, ""seconds"": 71.50179815964657}, ""repair:regret2_insert_repair"": {""count"": 13757.0, ""seconds"": 154.92044592488674}, ""repair:regret3_insert_repair"": {""count"": 1520.0, ""seconds"": 20.92895217196201}, ""repair_full_check"": {""count"": 16514.0, ""seconds"": 78.64470747552696}, ""repair_solution_score"": {""count"": 5061.0, ""seconds"": 4.193046035565203}, ""route_model_cost"": {""count"": 14392.0, ""seconds"": 0.3534380011842586}, ""scan_build"": {""count"": 58.0, ""seconds"": 0.14896741305710748}, ""scan_score"": {""count"": 58.0, ""seconds"": 0.1028767091629561}}",0,,
{},9396,LNS,9023.865534400882,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__LNS__seed3.csv,63,900.0542713330069,0,16000,10.439370490497476,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,63,900.0,3,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,9478.381062979111,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__alns_e2_throughput__seed3.csv,12,380.57254629099043,61,16000,42.04191856699565,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,73,900.0,3,OK,"{""acceptance"": {""count"": 15942.0, ""seconds"": 0.1558403150702361}, ""checkpoint_model_cost"": {""count"": 55.0, ""seconds"": 0.04513845601468347}, ""destroy:random_customer_removal"": {""count"": 475.0, ""seconds"": 0.5531716328987386}, ""destroy:route_segment_removal"": {""count"": 14196.0, ""seconds"": 24.33800323968171}, ""destroy:shaw_related_removal"": {""count"": 27.0, ""seconds"": 2.1616920010128524}, ""destroy:vehicle_type_swap"": {""count"": 153.0, ""seconds"": 2.8830001289898064}, ""destroy:whole_route_removal"": {""count"": 1088.0, ""seconds"": 1.7448907532088924}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.003387125994777307}, ""final_check"": {""count"": 1.0, ""seconds"": 0.005776500009233132}, ""full_candidate_score"": {""count"": 15942.0, ""seconds"": 96.98424909237656}, ""history_model_cost"": {""count"": 55.0, ""seconds"": 0.04649062600219622}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.001573416986502707}, ""local_search"": {""count"": 13963.0, ""seconds"": 0.02870433236239478}, ""repair:greedy_insert_repair"": {""count"": 12049.0, ""seconds"": 274.17415775347035}, ""repair:regret2_insert_repair"": {""count"": 3860.0, ""seconds"": 54.07778571249219}, ""repair:regret3_insert_repair"": {""count"": 33.0, ""seconds"": 12.05531808399246}, ""repair_full_check"": {""count"": 16597.0, ""seconds"": 86.3577813456941}, ""repair_solution_score"": {""count"": 1832.0, ""seconds"": 1.5303700448421296}, ""route_model_cost"": {""count"": 33404.0, ""seconds"": 0.8243338810862042}, ""scan_build"": {""count"": 58.0, ""seconds"": 0.1549342530197464}, ""scan_score"": {""count"": 58.0, ""seconds"": 0.1074329610564746}}",0,,
{},9580,LNS,8987.12889058315,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__LNS__seed4.csv,62,900.0381115830096,0,16000,10.643993711722336,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,62,900.0,4,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,9454.593470360065,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__alns_e2_throughput__seed4.csv,10,480.035401540983,62,16000,33.33087507429179,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,72,900.0,4,OK,"{""acceptance"": {""count"": 15941.0, ""seconds"": 0.2610441440483555}, ""checkpoint_model_cost"": {""count"": 60.0, ""seconds"": 0.05099525098921731}, ""destroy:random_customer_removal"": {""count"": 650.0, ""seconds"": 0.7419228342478164}, ""destroy:route_segment_removal"": {""count"": 13930.0, ""seconds"": 23.66007559694117}, ""destroy:shaw_related_removal"": {""count"": 62.0, ""seconds"": 5.064024417079054}, ""destroy:vehicle_type_swap"": {""count"": 587.0, ""seconds"": 11.606416368973441}, ""destroy:whole_route_removal"": {""count"": 678.0, ""seconds"": 1.0964136321854312}, ""destroy:worst_customer_removal"": {""count"": 34.0, ""seconds"": 0.03843391506234184}, ""final_check"": {""count"": 1.0, ""seconds"": 0.005586750019574538}, ""full_candidate_score"": {""count"": 15941.0, ""seconds"": 98.52391818308388}, ""history_model_cost"": {""count"": 60.0, ""seconds"": 0.05070316800265573}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016052919963840395}, ""local_search"": {""count"": 14660.0, ""seconds"": 0.04149146948475391}, ""repair:greedy_insert_repair"": {""count"": 1237.0, ""seconds"": 212.01033151886077}, ""repair:regret2_insert_repair"": {""count"": 13930.0, ""seconds"": 173.30673643064802}, ""repair:regret3_insert_repair"": {""count"": 774.0, ""seconds"": 42.66749849150074}, ""repair_full_check"": {""count"": 16374.0, ""seconds"": 86.84025028240285}, ""repair_solution_score"": {""count"": 7098.0, ""seconds"": 6.2540454424743075}, ""route_model_cost"": {""count"": 44004.0, ""seconds"": 1.1898989705950953}, ""scan_build"": {""count"": 59.0, ""seconds"": 0.16598112913197838}, ""scan_score"": {""count"": 59.0, ""seconds"": 0.11848129404825158}}",0,,
{},9660,LNS,8985.990256279352,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__LNS__seed5.csv,62,900.0273223340046,0,16000,10.733007499093596,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,62,900.0,5,HALT_RUNTIME_UNDER_EVAL,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,9093.841324328952,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-200c-01__alns_e2_throughput__seed5.csv,13,383.6887486669875,55,16000,41.70046699463365,,True,OK,e2-threeshift-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,68,900.0,5,OK,"{""acceptance"": {""count"": 15943.0, ""seconds"": 0.08440490913926624}, ""checkpoint_model_cost"": {""count"": 51.0, ""seconds"": 0.03861721002613194}, ""destroy:random_customer_removal"": {""count"": 3.0, ""seconds"": 0.0018924999749287963}, ""destroy:route_segment_removal"": {""count"": 13817.0, ""seconds"": 20.51292958963313}, ""destroy:shaw_related_removal"": {""count"": 119.0, ""seconds"": 9.10721337099676}, ""destroy:vehicle_type_swap"": {""count"": 498.0, ""seconds"": 10.745801914221374}, ""destroy:whole_route_removal"": {""count"": 1028.0, ""seconds"": 1.4339399699820206}, ""destroy:worst_customer_removal"": {""count"": 478.0, ""seconds"": 0.4707713059615344}, ""final_check"": {""count"": 1.0, ""seconds"": 0.004648542002541944}, ""full_candidate_score"": {""count"": 15943.0, ""seconds"": 85.41165101953084}, ""history_model_cost"": {""count"": 51.0, ""seconds"": 0.039752293057972565}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0016203749983105808}, ""local_search"": {""count"": 14029.0, ""seconds"": 0.01973744109272957}, ""repair:greedy_insert_repair"": {""count"": 1862.0, ""seconds"": 159.73590799578233}, ""repair:regret2_insert_repair"": {""count"": 78.0, ""seconds"": 22.3562072897912}, ""repair:regret3_insert_repair"": {""count"": 14003.0, ""seconds"": 151.3532356111682}, ""repair_full_check"": {""count"": 16483.0, ""seconds"": 75.27522816686542}, ""repair_solution_score"": {""count"": 5866.0, ""seconds"": 4.636751677870052}, ""route_model_cost"": {""count"": 32567.0, ""seconds"": 0.8776000474172179}, ""scan_build"": {""count"": 57.0, ""seconds"": 0.15442900190828368}, ""scan_score"": {""count"": 57.0, ""seconds"": 0.1052377100859303}}",0,,
{},16000,LNS,2355.672498655246,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__LNS__seed1.csv,15,210.0123332500225,0,16000,76.18600180472156,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,15,300.0,1,OK,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2358.589427973675,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__alns_e2_throughput__seed1.csv,4,47.257088207989,13,16000,338.5735475190606,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,1,OK,"{""acceptance"": {""count"": 15938.0, ""seconds"": 0.08635925894486718}, ""checkpoint_model_cost"": {""count"": 25.0, ""seconds"": 0.005228291003732011}, ""destroy:random_customer_removal"": {""count"": 814.0, ""seconds"": 0.12962901624268852}, ""destroy:route_segment_removal"": {""count"": 14922.0, ""seconds"": 2.4961716903490014}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.005430208024336025}, ""destroy:vehicle_type_swap"": {""count"": 58.0, ""seconds"": 0.2440216650138609}, ""destroy:whole_route_removal"": {""count"": 138.0, ""seconds"": 0.02041529308189638}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0004693760129157454}, ""final_check"": {""count"": 1.0, ""seconds"": 0.000735165987862274}, ""full_candidate_score"": {""count"": 15938.0, ""seconds"": 16.100584666535724}, ""history_model_cost"": {""count"": 26.0, ""seconds"": 0.005910668056458235}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004333329852670431}, ""local_search"": {""count"": 12204.0, ""seconds"": 0.019541961257345974}, ""repair:greedy_insert_repair"": {""count"": 999.0, ""seconds"": 9.495131582196336}, ""repair:regret2_insert_repair"": {""count"": 1002.0, ""seconds"": 2.020148176176008}, ""repair:regret3_insert_repair"": {""count"": 13937.0, ""seconds"": 28.54516954938299}, ""repair_full_check"": {""count"": 15946.0, ""seconds"": 12.453161430865293}, ""repair_solution_score"": {""count"": 583.0, ""seconds"": 0.13424354419112206}, ""route_model_cost"": {""count"": 3629.0, ""seconds"": 0.078659022168722}, ""scan_build"": {""count"": 62.0, ""seconds"": 0.027548087964532897}, ""scan_score"": {""count"": 62.0, ""seconds"": 0.022945667908061296}}",0,,
{},16000,LNS,2358.6526503893247,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__LNS__seed2.csv,15,211.7502897499944,0,16000,75.56069943937548,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,15,300.0,2,OK,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2373.6744980962753,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__alns_e2_throughput__seed2.csv,4,54.62190041699796,13,16000,292.9227997900437,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,2,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.09437809587689117}, ""checkpoint_model_cost"": {""count"": 32.0, ""seconds"": 0.0068218740343581885}, ""destroy:random_customer_removal"": {""count"": 1530.0, ""seconds"": 0.24536575470119715}, ""destroy:route_segment_removal"": {""count"": 14161.0, ""seconds"": 2.411570494878106}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.0051557090191636235}, ""destroy:vehicle_type_swap"": {""count"": 215.0, ""seconds"": 0.8444102820940316}, ""destroy:whole_route_removal"": {""count"": 28.0, ""seconds"": 0.0040436249691993}, ""destroy:worst_customer_removal"": {""count"": 3.0, ""seconds"": 0.0004399579775054008}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007628329913131893}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 16.26800167944748}, ""history_model_cost"": {""count"": 33.0, ""seconds"": 0.0067656229075510055}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00044437500764615834}, ""local_search"": {""count"": 12552.0, ""seconds"": 0.022146594244986773}, ""repair:greedy_insert_repair"": {""count"": 15903.0, ""seconds"": 46.57783400439075}, ""repair:regret2_insert_repair"": {""count"": 31.0, ""seconds"": 0.0831202520057559}, ""repair:regret3_insert_repair"": {""count"": 6.0, ""seconds"": 0.06274725002003834}, ""repair_full_check"": {""count"": 16079.0, ""seconds"": 12.764276879868703}, ""repair_solution_score"": {""count"": 2189.0, ""seconds"": 0.4628592265944462}, ""route_model_cost"": {""count"": 5660.0, ""seconds"": 0.12346050050109625}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.02596870606066659}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.022259544988628477}}",0,,
{},16000,LNS,2360.506383996435,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__LNS__seed3.csv,15,211.7447277919855,0,16000,75.56268421340877,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,15,300.0,3,OK,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2356.5979501925162,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__alns_e2_throughput__seed3.csv,5,59.30557670799317,12,16000,269.7891309409277,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,3,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.10103579683345743}, ""checkpoint_model_cost"": {""count"": 45.0, ""seconds"": 0.010500581993255764}, ""destroy:random_customer_removal"": {""count"": 2318.0, ""seconds"": 0.3983454690896906}, ""destroy:route_segment_removal"": {""count"": 13575.0, ""seconds"": 2.1970792133943178}, ""destroy:shaw_related_removal"": {""count"": 3.0, ""seconds"": 0.006310208991635591}, ""destroy:vehicle_type_swap"": {""count"": 34.0, ""seconds"": 0.18427845698897727}, ""destroy:whole_route_removal"": {""count"": 3.0, ""seconds"": 0.00045812601456418633}, ""destroy:worst_customer_removal"": {""count"": 7.0, ""seconds"": 0.0014388319686986506}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006870840152259916}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 15.051942550839158}, ""history_model_cost"": {""count"": 46.0, ""seconds"": 0.01022379010100849}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004172910121269524}, ""local_search"": {""count"": 11978.0, ""seconds"": 0.01980897251632996}, ""repair:greedy_insert_repair"": {""count"": 15924.0, ""seconds"": 52.243989901122404}, ""repair:regret2_insert_repair"": {""count"": 10.0, ""seconds"": 0.11700058297719806}, ""repair:regret3_insert_repair"": {""count"": 6.0, ""seconds"": 0.05025170897715725}, ""repair_full_check"": {""count"": 15948.0, ""seconds"": 11.645540376513964}, ""repair_solution_score"": {""count"": 375.0, ""seconds"": 0.11045063295750879}, ""route_model_cost"": {""count"": 5932.0, ""seconds"": 0.17077064610202797}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.024948618054622784}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.022005460981745273}}",0,,
{},16000,LNS,2365.060745548055,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__LNS__seed4.csv,15,209.93675933298073,0,16000,76.21342756188018,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,15,300.0,4,OK,{},0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2386.141538309524,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__alns_e2_throughput__seed4.csv,5,58.157513833022676,12,16000,275.11492403093354,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,17,300.0,4,OK,"{""acceptance"": {""count"": 15940.0, ""seconds"": 0.11370202747639269}, ""checkpoint_model_cost"": {""count"": 34.0, ""seconds"": 0.007386458950350061}, ""destroy:random_customer_removal"": {""count"": 2022.0, ""seconds"": 0.362804576929193}, ""destroy:route_segment_removal"": {""count"": 13812.0, ""seconds"": 2.2690114878932945}, ""destroy:shaw_related_removal"": {""count"": 6.0, ""seconds"": 0.010640124994097278}, ""destroy:vehicle_type_swap"": {""count"": 88.0, ""seconds"": 0.39233716783928685}, ""destroy:whole_route_removal"": {""count"": 6.0, ""seconds"": 0.0008661250176373869}, ""destroy:worst_customer_removal"": {""count"": 6.0, ""seconds"": 0.0009374590590596199}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006791660271119326}, ""full_candidate_score"": {""count"": 15940.0, ""seconds"": 15.334928405034589}, ""history_model_cost"": {""count"": 35.0, ""seconds"": 0.0077777049446012825}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011621250014286488}, ""local_search"": {""count"": 11800.0, ""seconds"": 0.02074370501213707}, ""repair:greedy_insert_repair"": {""count"": 2102.0, ""seconds"": 23.317690888332436}, ""repair:regret2_insert_repair"": {""count"": 13828.0, ""seconds"": 27.065471228095703}, ""repair:regret3_insert_repair"": {""count"": 10.0, ""seconds"": 0.06811537305475213}, ""repair_full_check"": {""count"": 16019.0, ""seconds"": 11.871418320457451}, ""repair_solution_score"": {""count"": 996.0, ""seconds"": 0.21057126694358885}, ""route_model_cost"": {""count"": 5558.0, ""seconds"": 0.13744250099989586}, ""scan_build"": {""count"": 60.0, ""seconds"": 0.025953376025427133}, ""scan_score"": {""count"": 60.0, ""seconds"": 0.02220666507491842}}",0,,
{},16000,LNS,2351.3471635682135,threeshift,c769600e1e746ae20c0e6136ddcf9876ba62f641,baselines/e2_alns/convergence_throughput/e2-threeshift-50c-01__LNS__seed5.csv,15,210.70490508299554,0,16000,75.93558390915335,,True,OK,e2-threeshift-50c-01,2.3.5,/opt/anaconda3/bin/python3.13,15,300.0,5,OK,{},0,,
