active_flags,actual_evals,algorithm,best_cost,category,commit_hash,convergence_path,cv_route_count,elapsed_seconds,ev_route_count,eval_budget_backstop,failure_reason,feasible,gate_status,instance,numpy,python,route_count,runtime_cap_seconds,seed,status,violation_count,worker_stderr_tail,worker_stdout_tail
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1118,alns_sa_lns_cooling,5708.176712395874,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_lns_cooling__seed2.csv,17,301.6991473340022,16,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,2,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1270,alns_sa_lns_cooling,5858.929755427591,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_lns_cooling__seed3.csv,20,301.69151520801825,14,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,34,300.0,3,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1276,alns_sa_lns_cooling,5754.1917877753085,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_lns_cooling__seed4.csv,19,302.02565541601507,14,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,4,OK,0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",1229,alns_sa_lns_cooling,5732.360694136206,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,baselines/e2_alns/convergence/e2-vanilla-100c-01__alns_sa_lns_cooling__seed5.csv,20,301.95709966597497,13,16000,,True,OK,e2-vanilla-100c-01,2.3.5,/opt/anaconda3/bin/python3.13,33,300.0,5,OK,0,,
,0,LNS,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0044870410056,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,1,HALT_HARD_TIMEOUT,-1,,
,0,LNS,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.005173374986,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,2,HALT_HARD_TIMEOUT,-1,,
,0,LNS,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0055888339994,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,3,HALT_HARD_TIMEOUT,-1,,
,0,LNS,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0056188750023,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,4,HALT_HARD_TIMEOUT,-1,,
,0,LNS,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0040211669984,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,5,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_autofit,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0148648750037,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,1,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_autofit,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0164721249894,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,2,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_autofit,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0203272920044,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,3,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_autofit,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0205419170088,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,4,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_autofit,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.013827207993,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,5,HALT_HARD_TIMEOUT,-1,,
,0,alns_sa_lns_cooling,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0190863329917,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,1,HALT_HARD_TIMEOUT,-1,"/Volumes/移动硬盘（512G）/ReSETP/Reference Algorithm/ALNS-7.0.0@N-Wouda/alns/accept/SimulatedAnnealing.py:102: RuntimeWarning: overflow encountered in exp
  probability = np.exp(
",
,0,alns_sa_lns_cooling,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0131796659844,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,2,HALT_HARD_TIMEOUT,-1,"/Volumes/移动硬盘（512G）/ReSETP/Reference Algorithm/ALNS-7.0.0@N-Wouda/alns/accept/SimulatedAnnealing.py:102: RuntimeWarning: overflow encountered in exp
  probability = np.exp(
",
,0,alns_sa_lns_cooling,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0153579999751,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,3,HALT_HARD_TIMEOUT,-1,"/Volumes/移动硬盘（512G）/ReSETP/Reference Algorithm/ALNS-7.0.0@N-Wouda/alns/accept/SimulatedAnnealing.py:102: RuntimeWarning: overflow encountered in exp
  probability = np.exp(
",
,0,alns_sa_lns_cooling,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0147585420054,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,4,HALT_HARD_TIMEOUT,-1,"/Volumes/移动硬盘（512G）/ReSETP/Reference Algorithm/ALNS-7.0.0@N-Wouda/alns/accept/SimulatedAnnealing.py:102: RuntimeWarning: overflow encountered in exp
  probability = np.exp(
",
,0,alns_sa_lns_cooling,inf,vanilla,8ae7727ee6fd2b6d68b75a631e0476107e60cb32,,0,915.0087012499862,0,16000,Worker exceeded runtime cap plus hard-timeout grace.,False,HALT_HARD_TIMEOUT,e2-vanilla-200c-01,2.3.5,/opt/anaconda3/bin/python3.13,0,900.0,5,HALT_HARD_TIMEOUT,-1,"/Volumes/移动硬盘（512G）/ReSETP/Reference Algorithm/ALNS-7.0.0@N-Wouda/alns/accept/SimulatedAnnealing.py:102: RuntimeWarning: overflow encountered in exp
  probability = np.exp(
",
