instance,condition,arm,seed,operating_day,curve,curve_role,nonlinear_feasible,fixed_start_feasible,linear_early_actual_kg,linear_carbon_actual_kg,linear_saving_kg,nl_early_actual_kg,nl_carbon_actual_kg,nl_saving_kg,nl_saving_pct,total_operational_reduction_pct,fixed_start_regret_kg,direction_reversal,infeasible_nl_early_actions,infeasible_nl_carbon_actions,infeasible_fixed_start_actions,exact_capacity_excess,half_hour_capacity_excess
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-14,NL90_mild,primary,True,True,38.079334500769036,38.079334500769036,0.0,38.181781594952994,38.181781594952994,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-14,NL80_stress,secondary_stress,True,True,38.079334500769036,38.079334500769036,0.0,39.74997911549369,39.74997911549369,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-15,NL90_mild,primary,True,True,40.68403951342882,40.68403951342882,0.0,40.69084299577907,40.69084299577907,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-15,NL80_stress,secondary_stress,True,True,40.68403951342882,40.68403951342882,0.0,40.57715916530799,40.57715916530799,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-16,NL90_mild,primary,True,True,33.81728686602389,33.81728686602389,0.0,33.92086923808621,33.92086923808621,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-16,NL80_stress,secondary_stress,True,True,33.81728686602389,33.81728686602389,0.0,35.19506266673797,35.19506266673797,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-17,NL90_mild,primary,True,True,72.29213453513047,72.29213453513047,0.0,72.28429723331064,72.28429723331062,1.4210854715202004e-14,1.9659670577323178e-14,2.680594955815504e-15,1.4210854715202004e-14,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-17,NL80_stress,secondary_stress,True,True,72.29213453513047,72.29213453513047,0.0,72.54843917054914,72.54843917054914,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-18,NL90_mild,primary,True,True,53.455777721168865,53.455777721168865,0.0,53.539658069289715,53.539658069289715,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-18,NL80_stress,secondary_stress,True,True,53.455777721168865,53.455777721168865,0.0,54.645868277009065,54.645868277009065,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-19,NL90_mild,primary,True,False,100.62588716488524,95.19707817624321,5.428808988642032,100.59251053730405,100.59251053730405,0.0,0.0,0.0,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-19,NL80_stress,secondary_stress,True,False,100.62588716488524,95.19707817624321,5.428808988642032,100.48342213742323,100.48342213742323,0.0,0.0,0.0,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-20,NL90_mild,primary,True,True,63.645726627676844,63.645726627676844,0.0,63.62515348244594,63.62515348244594,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-20,NL80_stress,secondary_stress,True,True,63.645726627676844,63.645726627676844,0.0,63.72700756333337,63.72700756333337,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-21,NL90_mild,primary,True,True,80.68996825142287,80.68996825142287,0.0,80.67322600884401,80.67322600884401,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-21,NL80_stress,secondary_stress,True,True,80.68996825142287,80.68996825142287,0.0,80.96065323496238,80.96065323496238,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-22,NL90_mild,primary,True,False,125.61755750814294,102.57020919373961,23.047348314403322,125.54594593002675,104.79000024796157,20.755945682065175,16.532549520661973,3.557757151708863,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-22,NL80_stress,secondary_stress,True,False,125.61755750814294,102.57020919373961,23.047348314403322,125.05011067415136,111.6614449958461,13.388665678305259,10.70664040689472,2.2968907494188446,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-23,NL90_mild,primary,True,True,63.00664103685542,63.00664103685542,0.0,63.065286434441234,63.065286434441234,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-23,NL80_stress,secondary_stress,True,True,63.00664103685542,63.00664103685542,0.0,63.46674454120867,63.46674454120867,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-24,NL90_mild,primary,True,True,33.02857287138102,31.145947973402482,1.8826248979785412,33.06180782191606,31.325822926388476,1.7359848955275865,5.250725867376297,0.3536218685543819,0.012560346895348573,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-24,NL80_stress,secondary_stress,True,True,33.02857287138102,31.145947973402482,1.8826248979785412,33.71222146797971,32.82025182710202,0.89196964087769,2.645834661844797,0.18145470344098433,-0.2067777366436303,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-25,NL90_mild,primary,True,True,71.95131571096951,71.95131571096951,0.0,71.93184402414735,71.93184402414735,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-25,NL80_stress,secondary_stress,True,True,71.95131571096951,71.95131571096951,0.0,71.70890961714207,71.70890961714207,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-26,NL90_mild,primary,True,True,85.27430856972067,85.27430856972067,0.0,85.25773542448975,85.25773542448975,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-26,NL80_stress,secondary_stress,True,True,85.27430856972067,85.27430856972067,0.0,85.51888748143571,85.51888748143571,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-27,NL90_mild,primary,True,False,109.67308713149468,86.31081746861402,23.362269662880664,109.6613512880836,88.85757942793899,20.803771860144607,18.970924227891818,3.665765104239489,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-27,NL80_stress,secondary_stress,True,False,109.67308713149468,86.31081746861402,23.362269662880664,109.59895735990806,96.81437967111376,12.7845776887943,11.664871634509703,2.252976629464451,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-28,NL90_mild,primary,True,True,46.07427218439407,46.2141889194557,-0.13991673506163238,46.066401063104635,46.12112678680827,-0.05472572370363338,-0.11879748024740779,-0.010859998293371169,0.06192454806123493,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-28,NL80_stress,secondary_stress,True,True,46.07427218439407,46.2141889194557,-0.13991673506163238,46.026334317041496,46.026334317041496,0.0,0.0,0.0,0.17596067423867368,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-29,NL90_mild,primary,True,True,45.03912759125955,44.078827047729796,0.9603005435297547,45.029391747848464,44.079700996682845,0.949690751165619,2.1090463679447677,0.18884917877280197,-0.005877148536931998,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,1,2025-11-29,NL80_stress,secondary_stress,True,True,45.03912759125955,44.078827047729796,0.9603005435297547,45.18502817879524,44.51125840475767,0.6737697740375737,1.49113500908198,0.13393991779297518,0.0974954601968463,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-02,NL90_mild,primary,True,True,29.39435519328215,29.736668168441366,-0.3423129751592171,29.402458912082366,29.772743914361634,-0.3702850022792674,-1.2593674678246247,-0.06384846927674813,-0.0423569167270621,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-02,NL80_stress,secondary_stress,True,True,29.39435519328215,29.736668168441366,-0.3423129751592171,29.663749022177736,30.027940991077998,-0.3641919689002613,-1.2277341229794576,-0.06276956334833103,0.08798020568661258,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-03,NL90_mild,primary,True,True,42.20768354793455,42.52743789559439,-0.31975434765983834,42.219839126134865,42.514712967327476,-0.2948738411926115,-0.6984248336703849,-0.049745839546012346,0.024797752093981273,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-03,NL80_stress,secondary_stress,True,True,42.20768354793455,42.52743789559439,-0.31975434765983834,42.44747183927135,42.56294390353738,-0.1154720642660294,-0.27203519847605506,-0.01947290301852919,0.46184273960351874,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-04,NL90_mild,primary,True,True,39.16458429227535,38.66663465430056,0.4979496379747914,39.165584292275355,38.70303148716766,0.46255280510769836,1.181018522935525,0.07843779273546976,-0.023834491253502676,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-04,NL80_stress,secondary_stress,True,True,39.16458429227535,38.66663465430056,0.4979496379747914,39.22841641310298,38.837791887502824,0.3906245256001526,0.9957692951114825,0.06623343536340602,-0.06917089824323597,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-05,NL90_mild,primary,True,True,43.88153445167838,43.893973560214036,-0.012439108535659216,43.90184560807903,43.91428471661468,-0.01243910853565211,-0.02833390797894612,-0.002092566046879668,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-05,NL80_stress,secondary_stress,True,True,43.88153445167838,43.893973560214036,-0.012439108535659216,44.26678073228293,44.279219840818584,-0.01243910853565211,-0.0281003233799211,-0.0020912821852474275,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-06,NL90_mild,primary,True,True,64.877539330029,64.877539330029,0.0,64.89574676762943,64.89574676762943,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-06,NL80_stress,secondary_stress,True,True,64.877539330029,64.877539330029,0.0,65.21176409453928,65.21176409453928,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-07,NL90_mild,primary,True,True,106.98842838188268,106.94720962164628,0.04121876023640425,107.00668767888324,106.96546891864685,0.04121876023639004,0.03851979827661199,0.006268558595062183,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-07,NL80_stress,secondary_stress,True,True,106.98842838188268,106.94720962164628,0.04121876023640425,107.41839258230118,107.37717382206478,0.04121876023640425,0.03837216257432218,0.006264636169978244,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-08,NL90_mild,primary,True,True,120.25976120523838,120.75432354685196,-0.49456234161358736,120.25876120523839,120.78347912505232,-0.5247179198139378,-0.43632406866260104,-0.07822273848672527,-0.016000000000005343,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-08,NL80_stress,secondary_stress,True,True,120.25976120523838,120.75432354685196,-0.49456234161358736,120.13143719619838,120.70548472413829,-0.5740475279399107,-0.47784954657820133,-0.0855928351082088,0.29572216939578766,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-09,NL90_mild,primary,True,True,104.72323492960795,105.11129853831281,-0.38806360870485435,104.74049422660853,105.28793061790368,-0.5474363912951503,-0.5226597366542484,-0.08354217551644066,-0.17035090878405867,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-09,NL80_stress,secondary_stress,True,True,104.72323492960795,105.11129853831281,-0.38806360870485435,104.97259549310455,105.06896835757317,-0.09637286446861992,-0.09180764180966686,-0.014701887113359948,0.4957541225391253,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-10,NL90_mild,primary,True,True,79.35743392099407,79.1366171445611,0.2208167764329687,79.39800437439528,79.11599483175979,0.2820095426354925,0.3551846735412868,0.04476775591505563,0.06724462560262623,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-10,NL80_stress,secondary_stress,True,True,79.35743392099407,79.1366171445611,0.2208167764329687,80.23806920776416,80.19752568430572,0.04054352345843881,0.050529036726267164,0.0064275318159608885,0.19305185940011427,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-11,NL90_mild,primary,True,True,64.40505821419401,64.27454888695155,0.13050932724246422,64.41111007359413,64.28060074635167,0.13050932724246422,0.20261927964499965,0.021222682447788997,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-11,NL80_stress,secondary_stress,True,True,64.40505821419401,64.27454888695155,0.13050932724246422,64.74037858571691,64.60986925847443,0.13050932724247843,0.2015887612854824,0.02121132510519594,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-12,NL90_mild,primary,True,False,66.80649266480974,51.82449266480974,14.982,66.79949266480975,52.594347362639056,14.205145302170692,21.265349084984926,2.3010228799715775,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-12,NL80_stress,secondary_stress,True,False,66.80649266480974,51.82449266480974,14.982,66.49262909734166,57.89505066847637,8.59757842886529,12.93012254979254,1.3933728140630506,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-13,NL90_mild,primary,True,True,48.31489684950405,48.31489684950405,0.0,48.335156146504616,48.335156146504616,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-13,NL80_stress,secondary_stress,True,True,48.31489684950405,48.31489684950405,0.0,48.82532960328209,48.82532960328209,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-14,NL90_mild,primary,True,True,44.525200608857034,44.525200608857034,0.0,44.55361548405792,44.55361548405792,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-14,NL80_stress,secondary_stress,True,True,44.525200608857034,44.525200608857034,0.0,45.461301363136855,45.461301363136855,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-15,NL90_mild,primary,True,True,48.151393823623124,48.151393823623124,0.0,48.15244568302323,48.15244568302323,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-15,NL80_stress,secondary_stress,True,True,48.151393823623124,48.151393823623124,0.0,48.09938397495526,48.09938397495526,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-16,NL90_mild,primary,True,True,45.09226010693004,45.09226010693004,0.0,45.12567498213092,45.12567498213092,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-16,NL80_stress,secondary_stress,True,True,45.09226010693004,45.09226010693004,0.0,46.00737624803172,46.00737624803172,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-17,NL90_mild,primary,True,True,80.40791917885336,80.44247225811907,-0.03455307926570583,80.40486731945326,80.43942039871897,-0.03455307926570583,-0.04297386516219773,-0.005476393883704415,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-17,NL80_stress,secondary_stress,True,True,80.40791917885336,80.44247225811907,-0.03455307926570583,80.52433342050863,80.55888649977433,-0.03455307926570583,-0.04291010902911189,-0.005475357155142124,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-18,NL90_mild,primary,True,True,65.34259674822539,65.25844596611927,0.08415078210612137,65.36495976402615,65.28080898192003,0.08415078210612137,0.1287398973546589,0.013662927727507346,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-18,NL80_stress,secondary_stress,True,True,65.34259674822539,65.25844596611927,0.08415078210612137,65.91856478936872,65.8344140072626,0.08415078210612137,0.12765869884305056,0.013650657878443105,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-19,NL90_mild,primary,True,False,108.09850341300854,102.71845940039405,5.380044012614491,108.08334783480822,108.10299084703453,-0.01964301222631093,-0.018173948734760508,-0.00298243045129437,,True,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-19,NL80_stress,secondary_stress,True,False,108.09850341300854,102.71845940039405,5.380044012614491,107.80590598723737,107.82554899946368,-0.01964301222631093,-0.01822071995632259,-0.002983687313055778,,True,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-20,NL90_mild,primary,True,True,74.23636716714293,74.35588440714173,-0.1195172399987996,74.22826344834272,74.34778068834152,-0.1195172399987996,-0.1610131160915203,-0.019129821624680306,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-20,NL80_stress,secondary_stress,True,True,74.23636716714293,74.35588440714173,-0.1195172399987996,74.14498884639862,74.26450608639742,-0.1195172399987996,-0.16119395505796857,-0.019132371751279933,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-21,NL90_mild,primary,True,True,90.83066207952811,90.64189332133358,0.1887687581945272,90.82155836072792,90.63278960253339,0.1887687581945272,0.20784575997338597,0.02943245820156788,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-21,NL80_stress,secondary_stress,True,True,90.83066207952811,90.64189332133358,0.1887687581945272,90.86997015007896,90.68120139188443,0.1887687581945272,0.20773502828575893,0.029430236727195545,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-22,NL90_mild,primary,True,False,134.316315450428,111.33685346674879,22.9794619836792,134.28505615342743,112.51791053381356,21.76714561961387,16.20965596852699,3.1784927523184425,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-22,NL80_stress,secondary_stress,True,False,134.316315450428,111.33685346674879,22.9794619836792,133.65504211557513,118.29485916217266,15.360182953402472,11.49240815031887,2.2449974382625077,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-23,NL90_mild,primary,True,True,64.95093250344728,64.95093250344728,0.0,64.97019180044784,64.97019180044784,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-23,NL80_stress,secondary_stress,True,True,64.95093250344728,64.95093250344728,0.0,65.28257633234287,65.28257633234287,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-24,NL90_mild,primary,True,True,45.98214373944762,43.751710996313065,2.230432743134557,45.993247458247836,43.811540746714826,2.1817067115330104,4.743537001846934,0.3657303548167697,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-24,NL80_stress,secondary_stress,True,True,45.98214373944762,43.751710996313065,2.230432743134557,46.39274318718508,44.89494399394037,1.4977991932447097,3.228520433037126,0.2509154968436416,-0.06498925120524035,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-25,NL90_mild,primary,True,True,84.58605916232746,84.68073603588013,-0.09467687355267174,84.58195544352725,84.67663231707994,-0.09467687355268595,-0.11193507297889177,-0.0149068581375348,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-25,NL80_stress,secondary_stress,True,True,84.58605916232746,84.68073603588013,-0.09467687355267174,84.49528071965852,84.5899575932112,-0.09467687355267174,-0.1120498952678719,-0.014908892742345385,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-26,NL90_mild,primary,True,True,94.44650959598889,94.43266864558791,0.013840950400975771,94.44240587718865,94.42856492678769,0.01384095040096156,0.014655440289143104,0.0021459390908809906,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-26,NL80_stress,secondary_stress,True,True,94.44650959598889,94.43266864558791,0.013840950400975771,94.50677692289871,94.49293597249775,0.01384095040096156,0.014645458084189452,0.002145724941860417,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-27,NL90_mild,primary,True,False,113.58357645944615,90.22686774832066,23.356708711125492,113.57952460004603,91.59680808018919,21.982716519856837,19.354471325061283,3.310049409068172,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-27,NL80_stress,secondary_stress,True,False,113.58357645944615,90.22686774832066,23.356708711125492,113.47407527423319,98.51818159617366,14.955893678059525,13.180009303372215,2.2523425900900738,,False,0,0,2,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-28,NL90_mild,primary,True,True,49.16006015381457,49.4165225243758,-0.25646237056123056,49.156008294414455,49.32952142104118,-0.17351312662672314,-0.35298457431182273,-0.02893346686653447,0.06815759091423956,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-28,NL80_stress,secondary_stress,True,True,49.16006015381457,49.4165225243758,-0.25646237056123056,49.11975829441445,49.164157056270845,-0.044398761856392355,-0.09038880360582122,-0.0074039802396158715,0.22713294353842883,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-29,NL90_mild,primary,True,True,50.280004667054534,49.02068452632415,1.259320140730381,50.27795280765442,48.97492230723042,1.3030305004240006,2.5916538515578234,0.21687574244384866,0.03948104828693744,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,2,2025-11-29,NL80_stress,secondary_stress,True,True,50.280004667054534,49.02068452632415,1.259320140730381,50.30240842649629,49.302853978620156,0.999554447876136,1.9870906366972891,0.16635856915792296,0.10501585076388409,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-02,NL90_mild,primary,True,True,28.51651357709186,28.58236619147179,-0.0658526143799314,28.517513577091854,28.609097643505866,-0.09158406641401129,-0.32115025093765837,-0.017643702044517172,-0.028744310480412594,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-02,NL80_stress,secondary_stress,True,True,28.51651357709186,28.58236619147179,-0.0658526143799314,28.632693595340584,28.679439132037388,-0.046745536696803924,-0.16325930545497422,-0.009003545959923911,0.030094958940374283,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-03,NL90_mild,primary,True,True,38.76969402966481,39.00755355978073,-0.23785953011591943,38.771194029664805,39.04681072870748,-0.27561669904267205,-0.7108800900787086,-0.0520690924410418,-0.03120573514139835,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-03,NL80_stress,secondary_stress,True,True,38.76969402966481,39.00755355978073,-0.23785953011591943,38.857451198591555,39.060200692210024,-0.2027494936184695,-0.5217776446073705,-0.03829688883743751,0.11596933329132497,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-04,NL90_mild,primary,True,True,37.0044589734607,36.44710387423841,0.557355099222292,37.0049589734607,36.46723245870179,0.5377265147589156,1.4531201484227114,0.10192658779254599,-0.016102867570701562,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-04,NL80_stress,secondary_stress,True,True,37.0044589734607,36.44710387423841,0.557355099222292,37.02501040724606,36.51098962762853,0.5140207796175247,1.388306914606369,0.09742943939931288,-0.027526456596255855,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-05,NL90_mild,primary,True,True,42.13399835013341,42.13399835013341,0.0,42.1349983501334,42.1349983501334,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-05,NL80_stress,secondary_stress,True,True,42.13399835013341,42.13399835013341,0.0,42.283884103523526,42.283884103523526,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-06,NL90_mild,primary,True,True,64.05917574957691,64.05917574957691,0.0,64.06217574957691,64.06217574957691,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-06,NL80_stress,secondary_stress,True,True,64.05917574957691,64.05917574957691,0.0,64.18288148471831,64.18288148471831,0.0,0.0,0.0,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-07,NL90_mild,primary,True,True,97.81388572301103,97.79950460275963,0.014381120251400148,97.81538572301102,97.80100460275962,0.014381120251400148,0.014702308992701744,0.0024442183108555234,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-07,NL80_stress,secondary_stress,True,True,97.81388572301103,97.79950460275963,0.014381120251400148,97.98079719329381,97.96641607304242,0.014381120251385937,0.014677488511361324,0.002443531351860342,0.0,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-08,NL90_mild,primary,True,True,110.01208448901087,110.9311536787803,-0.9190691897694307,110.01158448901089,110.9491536787803,-0.9375691897694196,-0.8522458740361784,-0.15611343606983963,-0.015999999999991132,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-08,NL80_stress,secondary_stress,True,True,110.01208448901087,110.9311536787803,-0.9190691897694307,109.94200733833287,110.88154068346853,-0.9395333451356578,-0.8545717582219148,-0.1564586110910721,0.15026729666782046,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-09,NL90_mild,primary,True,True,94.2393567302282,94.44917671197948,-0.2098199817512807,94.24035673022821,94.50453674847694,-0.26418001824872306,-0.2803257833636633,-0.04517457956907451,-0.0533471780510979,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-09,NL80_stress,secondary_stress,True,True,94.2393567302282,94.44917671197948,-0.2098199817512807,94.32803674847695,94.35466533294033,-0.026628584463381344,-0.028229766441960107,-0.004552784816996249,0.2582307123304872,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-10,NL90_mild,primary,True,True,75.16311858258709,73.05222096730888,2.110897615278205,75.16661858258708,73.0632209673089,2.1033976152781833,2.7983134733766666,0.371806181608649,-0.006000000000000227,False,0,0,0,0,0
L-main-threeshift-20c-01,mixed,ownership_fixed,3,2025-11-10,NL80_stress,secondary_stress,True,True,75.16311858258709,73.05222096730888,2.110897615278205,75.4973129386893,73.51074964301588,1.9865632956734203,2.631303311796925,0.35094886565229655,0.058000000000006935,False,0,0,0,0,0
