B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,best_penalized_obj,carbon_price,category,commit_hash,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cv_route_count,cv_route_share,depot_charging_kwh,elapsed_seconds,ev_drive_kwh,ev_route_count,ev_route_share,eval_budget,fuel_liters,instance,route_count,runtime_cap_seconds,seed,solver_reported_feasible,station_charging_kwh,status,subprocess_returncode,total_cost,v_speed_ms,variant,violation_count
280.0,320.68980932322916,316.5798282762345,637.2696375994636,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7465.660678923831,0.05034,threeshift,b6930603,ev_heavy_mixed,32.080153556757004,655.6912289350456,4400.0,178.76808401254064,2199.1212124194876,0.0,3,0.05454545454545454,3538.538742229064,123.26558637499693,3535.8476845578525,52,0.9454545454545454,3000,124.74222595250899,e2-threeshift-150c-01,55,900.0,1,True,0.0,OK,0,7465.660678923831,25.0,free_mixed,0
280.0,3515.7696742060525,0.0,3515.7696742060525,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8763.891111357876,0.05034,threeshift,b6930603,all_cv,176.9838453995327,0.0,4080.0,1959.860869335346,2547.0463966229986,0.0,51,1.0,0.0,28.548527709004702,0.0,0,0.0,3000,1367.567419813932,e2-threeshift-150c-01,51,900.0,1,True,0.0,OK,0,8763.891111357876,25.0,cv_shell,0
280.0,98.13074670870228,367.47816376400067,465.608910472703,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,6981.465201373701,0.05034,threeshift,b6930603,ev_heavy_mixed,23.43875255319587,668.2567717047986,4160.0,54.702846993660096,2075.066830122047,0.0,1,0.019230769230769232,3606.3506298154266,157.47765208300552,3601.096748164522,51,0.9807692307692307,3000,38.17099085455313,e2-threeshift-150c-01,52,900.0,1,True,0.0,OK,0,6981.465201373701,25.0,ev_shell,0
280.0,211.55139704305319,330.513745015331,542.0651420583841,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7240.01569694116,0.05034,threeshift,b6930603,ev_heavy_mixed,27.287559251219058,654.5310660801242,4320.0,117.92902929897836,2120.2680423108386,0.0,2,0.037037037037037035,3532.2777446310006,136.00718504199176,3532.2777446310006,52,0.9629629629629629,3000,82.28946291185427,e2-threeshift-150c-01,54,900.0,2,True,0.0,OK,0,7240.01569694116,25.0,free_mixed,0
280.0,2938.3865269841517,0.0,2938.3865269841517,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7752.50558279969,0.05034,threeshift,b6930603,all_cv,147.91837776838221,0.0,3840.0,1637.9994444655745,2126.587760565733,0.0,48,1.0,0.0,71.47224104200723,0.0,0,0.0,3000,1142.9763760139379,e2-threeshift-150c-01,48,900.0,2,True,0.0,OK,0,7752.50558279969,25.0,cv_shell,0
280.0,211.55139704305319,331.87728037900945,543.4286774220626,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7448.803535379744,0.05034,threeshift,b6930603,ev_heavy_mixed,27.356199621426633,666.1768355970247,4480.0,117.92902929897836,2157.3414708623154,0.0,2,0.03571428571428571,3595.1259341447644,159.1322367080138,3595.1259341447644,54,0.9642857142857143,3000,82.28946291185427,e2-threeshift-150c-01,56,900.0,2,True,0.0,OK,0,7448.803535379744,25.0,ev_shell,0
280.0,210.7985608493873,363.80755790651386,574.6061187559012,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7699.558465460812,0.05034,threeshift,b6930603,ev_heavy_mixed,28.92567201817207,707.6807328443003,4560.0,117.50936181967502,2285.442698778665,0.0,2,0.03508771929824561,3819.1081103308165,111.20274249999784,3817.894293331778,55,0.9649122807017544,3000,81.99662397576932,e2-threeshift-150c-01,57,900.0,3,True,0.0,OK,0,7699.558465460812,25.0,free_mixed,0
280.0,2907.151747987588,0.0,2907.151747987588,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7708.740066379589,0.05034,threeshift,b6930603,all_cv,146.3460189936952,0.0,3840.0,1620.5876607623297,2101.806386623564,0.0,48,1.0,0.0,54.656677541002864,0.0,0,0.0,3000,1130.8266420782427,e2-threeshift-150c-01,48,900.0,3,True,0.0,OK,0,7708.740066379589,25.0,cv_shell,0
280.0,210.7985608493873,365.12745275057114,575.9260135999584,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,7378.178606863607,0.05034,threeshift,b6930603,ev_heavy_mixed,28.99211552462191,688.5307516236164,4320.0,117.50936181967502,2223.1463778956936,0.0,2,0.037037037037037035,3715.7622861501154,116.38022816600278,3715.7622861501154,52,0.9629629629629629,3000,81.99662397576932,e2-threeshift-150c-01,54,900.0,3,True,0.0,OK,0,7378.178606863607,25.0,ev_shell,0
280.0,0.0,391.36345751203265,391.36345751203265,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8958.65641269902,0.05034,threeshift,b6930603,all_ev,19.701236451155726,813.231101428502,5680.0,0.0,2445.7240748193626,0.0,0,0.0,4388.726937012964,172.79082037499757,4388.726937012964,71,1.0,3000,0.0,e2-threeshift-200c-01,71,900.0,1,True,0.0,OK,0,8958.65641269902,25.0,free_mixed,0
280.0,3300.53379054215,0.0,3300.53379054215,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,9593.344441393387,0.05034,threeshift,b6930603,all_cv,166.14887101589184,0.0,5200.0,1839.8779281419766,2387.3176422355177,0.0,65,1.0,0.0,91.28571504200227,0.0,0,0.0,3000,1283.8447618044634,e2-threeshift-200c-01,65,900.0,1,True,0.0,OK,0,9593.344441393387,25.0,cv_shell,0
280.0,0.0,380.47479146928174,380.47479146928174,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8848.60763209961,0.05034,threeshift,b6930603,all_ev,19.153101002563645,805.8728246953647,5600.0,0.0,2423.5817064016824,0.0,0,0.0,4349.016862899973,189.7825001659803,4349.016862899973,70,1.0,3000,0.0,e2-threeshift-200c-01,70,900.0,1,True,0.0,OK,0,8848.60763209961,25.0,ev_shell,0
280.0,91.77376981773695,390.4133258315135,482.1870956492504,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8894.848825057663,0.05034,threeshift,b6930603,ev_heavy_mixed,24.273298394983268,787.089136343891,5600.0,51.15915914992058,2432.3272311688684,0.0,1,0.014285714285714285,4247.647794624345,160.94604137499118,4247.647794624345,69,0.9857142857142858,3000,35.69824795891465,e2-threeshift-200c-01,70,900.0,2,True,0.0,OK,0,8894.848825057663,25.0,free_mixed,0
280.0,3143.7721503107523,0.0,3143.7721503107523,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,9143.676897656356,0.05034,threeshift,b6930603,all_cv,158.25749004664328,0.0,4960.0,1752.4913718620282,2272.928035747686,0.0,62,1.0,0.0,236.2340245830128,0.0,0,0.0,3000,1222.8674704221814,e2-threeshift-200c-01,62,900.0,2,True,0.0,OK,0,9143.676897656356,25.0,cv_shell,0
280.0,91.77376981773695,372.2589301103501,464.032699928087,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8934.026814898947,0.05034,threeshift,b6930603,ev_heavy_mixed,23.3594061143799,777.4889306196828,5680.0,51.15915914992058,2402.0193190149644,0.0,1,0.014084507042253521,4195.838805287009,216.98477708300925,4191.896896637772,70,0.9859154929577465,3000,35.69824795891465,e2-threeshift-200c-01,71,900.0,2,True,0.0,OK,0,8934.026814898947,25.0,ev_shell,0
280.0,0.0,339.22639336153264,339.22639336153264,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,9143.578030906534,0.05034,threeshift,b6930603,all_ev,17.076656641819554,819.3134505010443,5840.0,0.0,2467.187923763671,0.0,0,0.0,4421.551270917669,144.2586357500113,4421.551270917669,73,1.0,3000,0.0,e2-threeshift-200c-01,73,900.0,3,True,0.0,OK,0,9143.578030906534,25.0,free_mixed,0
280.0,3159.3362655963065,0.0,3159.3362655963065,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,9244.454997079307,0.05034,threeshift,b6930603,all_cv,159.04098761011807,0.0,5040.0,1761.1675660785536,2284.2464433906357,0.0,63,1.0,0.0,95.94097274998785,0.0,0,0.0,3000,1228.9216147362736,e2-threeshift-200c-01,63,900.0,3,True,0.0,OK,0,9244.454997079307,25.0,cv_shell,0
280.0,0.0,350.5366351937131,350.5366351937131,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,8866.206863874466,0.05034,threeshift,b6930603,all_ev,17.64601421565152,810.5162719463464,5600.0,0.0,2438.044577712468,0.0,0,0.0,4374.075941426587,210.55488549999427,4374.075941426587,70,1.0,3000,0.0,e2-threeshift-200c-01,70,900.0,3,True,0.0,OK,0,8866.206863874466,25.0,ev_shell,0
280.0,0.0,129.7495724878031,129.7495724878031,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2198.754981997946,0.05034,threeshift,b6930603,all_ev,6.531593479036009,228.4258494438032,1280.0,0.0,683.7975390751068,0.0,0,0.0,1232.7352911160456,18.810052541986806,1232.7352911160456,16,1.0,3000,0.0,e2-threeshift-50c-01,16,180.0,1,True,0.0,OK,0,2198.754981997946,25.0,free_mixed,0
280.0,994.6934181369554,0.0,994.6934181369554,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2523.783984589867,0.05034,threeshift,b6930603,all_cv,50.07286666901434,0.0,1200.0,554.4904495577563,719.2206683630967,0.0,15,1.0,0.0,7.98506733297836,0.0,0,0.0,3000,386.91678847097637,e2-threeshift-50c-01,15,180.0,1,True,0.0,OK,0,2523.783984589867,25.0,cv_shell,0
280.0,0.0,122.81428020586435,122.81428020586435,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",3000,2186.093709487608,0.05034,threeshift,b6930603,all_ev,6.182470865563212,225.35569102598924,1280.0,0.0,674.5555475960556,0.0,0,0.0,1216.1667081812698,17.80162216600729,1216.1667081812698,16,1.0,3000,0.0,e2-threeshift-50c-01,16,180.0,1,True,0.0,OK,0,2186.093709487608,25.0,ev_shell,0
