record_type,record_id,instance_id,target_ev_share,target_ev_percent,depot_count,total_fleet_cap,target_ev_available,target_cv_available,physical_cv_used,physical_ev_used,violation_count,violations_json,status,route_search_executed,search_evaluations
fleet_authority_zero_search_certification,W2/cn-jjj-75c-03-V2-LOCATIONS/ev_share_25,cn-jjj-75c-03-V2-LOCATIONS,0.25,25,2,13,3,10,7,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-03-V2-LOCATIONS/ev_share_50,cn-jjj-75c-03-V2-LOCATIONS,0.50,50,2,13,7,6,5,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-03-V2-LOCATIONS/ev_share_75,cn-jjj-75c-03-V2-LOCATIONS,0.75,75,2,13,10,3,0,10,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-jjj-75c-03-V2-LOCATIONS/ev_share_100,cn-jjj-75c-03-V2-LOCATIONS,1.00,100,2,13,13,0,0,10,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-01-V2-LOCATIONS/ev_share_0,cn-prd-100c-01-V2-LOCATIONS,0.00,0,2,13,0,13,10,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-01-V2-LOCATIONS/ev_share_25,cn-prd-100c-01-V2-LOCATIONS,0.25,25,2,13,3,10,7,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-01-V2-LOCATIONS/ev_share_50,cn-prd-100c-01-V2-LOCATIONS,0.50,50,2,13,7,6,6,5,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-01-V2-LOCATIONS/ev_share_75,cn-prd-100c-01-V2-LOCATIONS,0.75,75,2,13,10,3,3,10,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-01-V2-LOCATIONS/ev_share_100,cn-prd-100c-01-V2-LOCATIONS,1.00,100,2,13,13,0,0,13,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-02-V2-LOCATIONS/ev_share_0,cn-prd-100c-02-V2-LOCATIONS,0.00,0,2,17,0,17,11,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-02-V2-LOCATIONS/ev_share_25,cn-prd-100c-02-V2-LOCATIONS,0.25,25,2,17,4,13,11,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-02-V2-LOCATIONS/ev_share_50,cn-prd-100c-02-V2-LOCATIONS,0.50,50,2,17,9,8,8,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-02-V2-LOCATIONS/ev_share_75,cn-prd-100c-02-V2-LOCATIONS,0.75,75,2,17,13,4,2,13,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-02-V2-LOCATIONS/ev_share_100,cn-prd-100c-02-V2-LOCATIONS,1.00,100,2,17,17,0,0,15,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-03-V2-LOCATIONS/ev_share_0,cn-prd-100c-03-V2-LOCATIONS,0.00,0,2,16,0,16,12,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-03-V2-LOCATIONS/ev_share_25,cn-prd-100c-03-V2-LOCATIONS,0.25,25,2,16,4,12,9,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-03-V2-LOCATIONS/ev_share_50,cn-prd-100c-03-V2-LOCATIONS,0.50,50,2,16,8,8,7,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-03-V2-LOCATIONS/ev_share_75,cn-prd-100c-03-V2-LOCATIONS,0.75,75,2,16,12,4,3,12,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-100c-03-V2-LOCATIONS/ev_share_100,cn-prd-100c-03-V2-LOCATIONS,1.00,100,2,16,16,0,0,14,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-01-V2-LOCATIONS/ev_share_0,cn-prd-10c-01-V2-LOCATIONS,0.00,0,1,2,0,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-01-V2-LOCATIONS/ev_share_25,cn-prd-10c-01-V2-LOCATIONS,0.25,25,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-01-V2-LOCATIONS/ev_share_50,cn-prd-10c-01-V2-LOCATIONS,0.50,50,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-01-V2-LOCATIONS/ev_share_75,cn-prd-10c-01-V2-LOCATIONS,0.75,75,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-01-V2-LOCATIONS/ev_share_100,cn-prd-10c-01-V2-LOCATIONS,1.00,100,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-02-V2-LOCATIONS/ev_share_0,cn-prd-10c-02-V2-LOCATIONS,0.00,0,1,2,0,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-02-V2-LOCATIONS/ev_share_25,cn-prd-10c-02-V2-LOCATIONS,0.25,25,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-02-V2-LOCATIONS/ev_share_50,cn-prd-10c-02-V2-LOCATIONS,0.50,50,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-02-V2-LOCATIONS/ev_share_75,cn-prd-10c-02-V2-LOCATIONS,0.75,75,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-02-V2-LOCATIONS/ev_share_100,cn-prd-10c-02-V2-LOCATIONS,1.00,100,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-03-V2-LOCATIONS/ev_share_0,cn-prd-10c-03-V2-LOCATIONS,0.00,0,1,2,0,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-03-V2-LOCATIONS/ev_share_25,cn-prd-10c-03-V2-LOCATIONS,0.25,25,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-03-V2-LOCATIONS/ev_share_50,cn-prd-10c-03-V2-LOCATIONS,0.50,50,1,2,1,1,1,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-03-V2-LOCATIONS/ev_share_75,cn-prd-10c-03-V2-LOCATIONS,0.75,75,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-10c-03-V2-LOCATIONS/ev_share_100,cn-prd-10c-03-V2-LOCATIONS,1.00,100,1,2,2,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-01-V2-LOCATIONS/ev_share_0,cn-prd-150c-01-V2-LOCATIONS,0.00,0,4,24,0,24,16,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-01-V2-LOCATIONS/ev_share_25,cn-prd-150c-01-V2-LOCATIONS,0.25,25,4,24,6,18,14,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-01-V2-LOCATIONS/ev_share_50,cn-prd-150c-01-V2-LOCATIONS,0.50,50,4,24,12,12,12,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-01-V2-LOCATIONS/ev_share_75,cn-prd-150c-01-V2-LOCATIONS,0.75,75,4,24,18,6,3,18,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-01-V2-LOCATIONS/ev_share_100,cn-prd-150c-01-V2-LOCATIONS,1.00,100,4,24,24,0,0,20,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-02-V2-LOCATIONS/ev_share_0,cn-prd-150c-02-V2-LOCATIONS,0.00,0,4,23,0,23,18,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-02-V2-LOCATIONS/ev_share_25,cn-prd-150c-02-V2-LOCATIONS,0.25,25,4,23,6,17,15,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-02-V2-LOCATIONS/ev_share_50,cn-prd-150c-02-V2-LOCATIONS,0.50,50,4,23,12,11,11,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-02-V2-LOCATIONS/ev_share_75,cn-prd-150c-02-V2-LOCATIONS,0.75,75,4,23,17,6,3,17,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-02-V2-LOCATIONS/ev_share_100,cn-prd-150c-02-V2-LOCATIONS,1.00,100,4,23,23,0,0,20,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-03-V2-LOCATIONS/ev_share_0,cn-prd-150c-03-V2-LOCATIONS,0.00,0,4,23,0,23,16,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-03-V2-LOCATIONS/ev_share_25,cn-prd-150c-03-V2-LOCATIONS,0.25,25,4,23,6,17,15,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-03-V2-LOCATIONS/ev_share_50,cn-prd-150c-03-V2-LOCATIONS,0.50,50,4,23,12,11,11,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-03-V2-LOCATIONS/ev_share_75,cn-prd-150c-03-V2-LOCATIONS,0.75,75,4,23,17,6,4,17,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-150c-03-V2-LOCATIONS/ev_share_100,cn-prd-150c-03-V2-LOCATIONS,1.00,100,4,23,23,0,0,19,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-01-V2-LOCATIONS/ev_share_0,cn-prd-15c-01-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-01-V2-LOCATIONS/ev_share_25,cn-prd-15c-01-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-01-V2-LOCATIONS/ev_share_50,cn-prd-15c-01-V2-LOCATIONS,0.50,50,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-01-V2-LOCATIONS/ev_share_75,cn-prd-15c-01-V2-LOCATIONS,0.75,75,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-01-V2-LOCATIONS/ev_share_100,cn-prd-15c-01-V2-LOCATIONS,1.00,100,1,3,3,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-02-V2-LOCATIONS/ev_share_0,cn-prd-15c-02-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-02-V2-LOCATIONS/ev_share_25,cn-prd-15c-02-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-02-V2-LOCATIONS/ev_share_50,cn-prd-15c-02-V2-LOCATIONS,0.50,50,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-02-V2-LOCATIONS/ev_share_75,cn-prd-15c-02-V2-LOCATIONS,0.75,75,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-02-V2-LOCATIONS/ev_share_100,cn-prd-15c-02-V2-LOCATIONS,1.00,100,1,3,3,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-03-V2-LOCATIONS/ev_share_0,cn-prd-15c-03-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-03-V2-LOCATIONS/ev_share_25,cn-prd-15c-03-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-03-V2-LOCATIONS/ev_share_50,cn-prd-15c-03-V2-LOCATIONS,0.50,50,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-03-V2-LOCATIONS/ev_share_75,cn-prd-15c-03-V2-LOCATIONS,0.75,75,1,3,2,1,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-15c-03-V2-LOCATIONS/ev_share_100,cn-prd-15c-03-V2-LOCATIONS,1.00,100,1,3,3,0,0,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-01-V2-LOCATIONS/ev_share_0,cn-prd-200c-01-V2-LOCATIONS,0.00,0,4,32,0,32,22,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-01-V2-LOCATIONS/ev_share_25,cn-prd-200c-01-V2-LOCATIONS,0.25,25,4,32,8,24,21,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-01-V2-LOCATIONS/ev_share_50,cn-prd-200c-01-V2-LOCATIONS,0.50,50,4,32,16,16,16,11,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-01-V2-LOCATIONS/ev_share_75,cn-prd-200c-01-V2-LOCATIONS,0.75,75,4,32,24,8,3,24,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-01-V2-LOCATIONS/ev_share_100,cn-prd-200c-01-V2-LOCATIONS,1.00,100,4,32,32,0,0,27,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-02-V2-LOCATIONS/ev_share_0,cn-prd-200c-02-V2-LOCATIONS,0.00,0,4,31,0,31,21,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-02-V2-LOCATIONS/ev_share_25,cn-prd-200c-02-V2-LOCATIONS,0.25,25,4,31,8,23,19,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-02-V2-LOCATIONS/ev_share_50,cn-prd-200c-02-V2-LOCATIONS,0.50,50,4,31,16,15,15,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-02-V2-LOCATIONS/ev_share_75,cn-prd-200c-02-V2-LOCATIONS,0.75,75,4,31,23,8,5,23,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-02-V2-LOCATIONS/ev_share_100,cn-prd-200c-02-V2-LOCATIONS,1.00,100,4,31,31,0,0,28,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-03-V2-LOCATIONS/ev_share_0,cn-prd-200c-03-V2-LOCATIONS,0.00,0,4,33,0,33,25,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-03-V2-LOCATIONS/ev_share_25,cn-prd-200c-03-V2-LOCATIONS,0.25,25,4,33,8,25,21,5,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-03-V2-LOCATIONS/ev_share_50,cn-prd-200c-03-V2-LOCATIONS,0.50,50,4,33,17,16,15,15,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-03-V2-LOCATIONS/ev_share_75,cn-prd-200c-03-V2-LOCATIONS,0.75,75,4,33,25,8,6,24,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-200c-03-V2-LOCATIONS/ev_share_100,cn-prd-200c-03-V2-LOCATIONS,1.00,100,4,33,33,0,0,29,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-01-V2-LOCATIONS/ev_share_0,cn-prd-20c-01-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-01-V2-LOCATIONS/ev_share_25,cn-prd-20c-01-V2-LOCATIONS,0.25,25,1,4,1,3,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-01-V2-LOCATIONS/ev_share_50,cn-prd-20c-01-V2-LOCATIONS,0.50,50,1,4,2,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-01-V2-LOCATIONS/ev_share_75,cn-prd-20c-01-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-01-V2-LOCATIONS/ev_share_100,cn-prd-20c-01-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-02-V2-LOCATIONS/ev_share_0,cn-prd-20c-02-V2-LOCATIONS,0.00,0,1,3,0,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-02-V2-LOCATIONS/ev_share_25,cn-prd-20c-02-V2-LOCATIONS,0.25,25,1,3,1,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-02-V2-LOCATIONS/ev_share_50,cn-prd-20c-02-V2-LOCATIONS,0.50,50,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-02-V2-LOCATIONS/ev_share_75,cn-prd-20c-02-V2-LOCATIONS,0.75,75,1,3,2,1,1,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-02-V2-LOCATIONS/ev_share_100,cn-prd-20c-02-V2-LOCATIONS,1.00,100,1,3,3,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-03-V2-LOCATIONS/ev_share_0,cn-prd-20c-03-V2-LOCATIONS,0.00,0,1,4,0,4,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-03-V2-LOCATIONS/ev_share_25,cn-prd-20c-03-V2-LOCATIONS,0.25,25,1,4,1,3,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-03-V2-LOCATIONS/ev_share_50,cn-prd-20c-03-V2-LOCATIONS,0.50,50,1,4,2,2,2,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-03-V2-LOCATIONS/ev_share_75,cn-prd-20c-03-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-20c-03-V2-LOCATIONS/ev_share_100,cn-prd-20c-03-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-01-V2-LOCATIONS/ev_share_0,cn-prd-25c-01-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-01-V2-LOCATIONS/ev_share_25,cn-prd-25c-01-V2-LOCATIONS,0.25,25,1,4,1,3,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-01-V2-LOCATIONS/ev_share_50,cn-prd-25c-01-V2-LOCATIONS,0.50,50,1,4,2,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-01-V2-LOCATIONS/ev_share_75,cn-prd-25c-01-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-01-V2-LOCATIONS/ev_share_100,cn-prd-25c-01-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-02-V2-LOCATIONS/ev_share_0,cn-prd-25c-02-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-02-V2-LOCATIONS/ev_share_25,cn-prd-25c-02-V2-LOCATIONS,0.25,25,1,4,1,3,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-02-V2-LOCATIONS/ev_share_50,cn-prd-25c-02-V2-LOCATIONS,0.50,50,1,4,2,2,2,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-02-V2-LOCATIONS/ev_share_75,cn-prd-25c-02-V2-LOCATIONS,0.75,75,1,4,3,1,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-02-V2-LOCATIONS/ev_share_100,cn-prd-25c-02-V2-LOCATIONS,1.00,100,1,4,4,0,0,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-03-V2-LOCATIONS/ev_share_0,cn-prd-25c-03-V2-LOCATIONS,0.00,0,1,4,0,4,3,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-03-V2-LOCATIONS/ev_share_25,cn-prd-25c-03-V2-LOCATIONS,0.25,25,1,4,1,3,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-03-V2-LOCATIONS/ev_share_50,cn-prd-25c-03-V2-LOCATIONS,0.50,50,1,4,2,2,2,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-03-V2-LOCATIONS/ev_share_75,cn-prd-25c-03-V2-LOCATIONS,0.75,75,1,4,3,1,1,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-25c-03-V2-LOCATIONS/ev_share_100,cn-prd-25c-03-V2-LOCATIONS,1.00,100,1,4,4,0,0,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-01-V2-LOCATIONS/ev_share_0,cn-prd-50c-01-V2-LOCATIONS,0.00,0,2,8,0,8,5,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-01-V2-LOCATIONS/ev_share_25,cn-prd-50c-01-V2-LOCATIONS,0.25,25,2,8,2,6,4,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-01-V2-LOCATIONS/ev_share_50,cn-prd-50c-01-V2-LOCATIONS,0.50,50,2,8,4,4,4,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-01-V2-LOCATIONS/ev_share_75,cn-prd-50c-01-V2-LOCATIONS,0.75,75,2,8,6,2,1,6,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-01-V2-LOCATIONS/ev_share_100,cn-prd-50c-01-V2-LOCATIONS,1.00,100,2,8,8,0,0,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-02-V2-LOCATIONS/ev_share_0,cn-prd-50c-02-V2-LOCATIONS,0.00,0,2,7,0,7,7,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-02-V2-LOCATIONS/ev_share_25,cn-prd-50c-02-V2-LOCATIONS,0.25,25,2,7,2,5,5,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-02-V2-LOCATIONS/ev_share_50,cn-prd-50c-02-V2-LOCATIONS,0.50,50,2,7,4,3,3,4,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-02-V2-LOCATIONS/ev_share_75,cn-prd-50c-02-V2-LOCATIONS,0.75,75,2,7,5,2,2,5,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-02-V2-LOCATIONS/ev_share_100,cn-prd-50c-02-V2-LOCATIONS,1.00,100,2,7,7,0,0,7,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-03-V2-LOCATIONS/ev_share_0,cn-prd-50c-03-V2-LOCATIONS,0.00,0,2,8,0,8,6,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-03-V2-LOCATIONS/ev_share_25,cn-prd-50c-03-V2-LOCATIONS,0.25,25,2,8,2,6,5,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-03-V2-LOCATIONS/ev_share_50,cn-prd-50c-03-V2-LOCATIONS,0.50,50,2,8,4,4,4,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-03-V2-LOCATIONS/ev_share_75,cn-prd-50c-03-V2-LOCATIONS,0.75,75,2,8,6,2,0,6,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-50c-03-V2-LOCATIONS/ev_share_100,cn-prd-50c-03-V2-LOCATIONS,1.00,100,2,8,8,0,0,6,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-01-V2-LOCATIONS/ev_share_0,cn-prd-75c-01-V2-LOCATIONS,0.00,0,2,12,0,12,8,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-01-V2-LOCATIONS/ev_share_25,cn-prd-75c-01-V2-LOCATIONS,0.25,25,2,12,3,9,7,1,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-01-V2-LOCATIONS/ev_share_50,cn-prd-75c-01-V2-LOCATIONS,0.50,50,2,12,6,6,6,3,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-01-V2-LOCATIONS/ev_share_75,cn-prd-75c-01-V2-LOCATIONS,0.75,75,2,12,9,3,0,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-01-V2-LOCATIONS/ev_share_100,cn-prd-75c-01-V2-LOCATIONS,1.00,100,2,12,12,0,0,9,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-02-V2-LOCATIONS/ev_share_0,cn-prd-75c-02-V2-LOCATIONS,0.00,0,2,11,0,11,10,0,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-02-V2-LOCATIONS/ev_share_25,cn-prd-75c-02-V2-LOCATIONS,0.25,25,2,11,3,8,8,2,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-02-V2-LOCATIONS/ev_share_50,cn-prd-75c-02-V2-LOCATIONS,0.50,50,2,11,6,5,5,6,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-02-V2-LOCATIONS/ev_share_75,cn-prd-75c-02-V2-LOCATIONS,0.75,75,2,11,8,3,3,8,0,[],CERTIFIED,False,0
fleet_authority_zero_search_certification,W2/cn-prd-75c-02-V2-LOCATIONS/ev_share_100,cn-prd-75c-02-V2-LOCATIONS,1.00,100,2,11,11,0,0,11,0,[],CERTIFIED,False,0
