instance,condition,operating_day,reassignment_minus_fixed_reduction_percentage_points,reassignment_minus_fixed_total_reduction_percentage_points,reassignment_minus_fixed_realized_saving_kg,reassignment_minus_fixed_oracle_percentage_points
L-main-threeshift-75c-01,geographic,2025-11-09,-0.7389443563502163,-0.15230122259411952,-1.8649954904163717,-0.7593864037809367
L-main-threeshift-75c-01,geographic,2025-11-10,-0.3177150635801178,0.0881916220229848,-0.675038878330545,-0.6100616550233635
L-main-threeshift-75c-01,geographic,2025-11-11,-0.6068847945342414,-0.09085536849465706,-0.8035803130430661,-0.2595156054621245
L-main-threeshift-75c-01,geographic,2025-11-12,2.415103085531353,0.8448409793544673,4.9732473418240275,2.4056154659642424
L-main-threeshift-75c-01,geographic,2025-11-13,0.01528810953462964,0.0007475283400150499,0.014011746074691203,-0.0263368761860582
L-main-threeshift-75c-01,geographic,2025-11-14,-0.43925104102336154,-0.03324396955285161,-0.47481064010980367,-0.539178184673275
L-main-threeshift-75c-01,geographic,2025-11-15,0.4366875888959041,0.009572703588947018,0.3513571392517081,-0.34421994062408545
L-main-threeshift-75c-01,geographic,2025-11-16,0.2535994597112914,0.024458134640340287,0.09099700349763395,0.004891991385985506
L-main-threeshift-75c-01,geographic,2025-11-17,-1.0290834760116092,-0.10909397106738472,-1.6394551511687516,-1.1825289604572609
L-main-threeshift-75c-01,geographic,2025-11-18,-0.5696507084310716,-0.08369095885864879,-0.8974902776536027,-0.4420859203903589
L-main-threeshift-75c-01,geographic,2025-11-19,-0.9850344972056337,-0.0786611244176948,-1.9146068422218523,-0.49410208690993684
L-main-threeshift-75c-01,geographic,2025-11-20,-0.022789180911281126,-0.006393198952312787,0.025220638179395904,-0.04906621892335916
L-main-threeshift-75c-01,geographic,2025-11-21,-0.10151565507378611,-0.019951144831809656,-0.24059455873240648,-0.12962131978715766
L-main-threeshift-75c-01,geographic,2025-11-22,0.9058451761089259,1.0230343428853583,7.127099025423789,0.8273971391895323
L-main-threeshift-75c-01,geographic,2025-11-23,-0.8620225565372697,-0.09554066649157975,-1.1131962756860219,-1.0814218539471898
L-main-threeshift-75c-01,geographic,2025-11-24,2.4481392818405663,0.23376653963953564,-0.3164227405127633,2.486960728164229
L-main-threeshift-75c-01,geographic,2025-11-25,0.009488751244839017,0.001199029638966632,0.01710306752741531,-0.023369391593908866
L-main-threeshift-75c-01,geographic,2025-11-26,-0.0378595199662774,-0.007138125240192238,-0.08619317326396943,-0.11223324434820779
L-main-threeshift-75c-01,geographic,2025-11-27,0.41503569446611976,1.1056450977452634,7.041344027761568,0.4025484563113153
L-main-threeshift-75c-01,geographic,2025-11-28,-0.6841251808253422,-0.06866022689321952,-0.9163262389329485,-0.6631428227039429
L-main-threeshift-75c-01,geographic,2025-11-29,0.12316198249369847,0.11577247168074523,-0.005864266329496104,0.08656785647823284
L-main-threeshift-75c-01,mixed,2025-11-02,0.6113949934361804,0.04384533222789852,0.7679211265702767,0.20590753945472517
L-main-threeshift-75c-01,mixed,2025-11-03,0.16899725666157794,0.0021524006268984833,0.3345320000860473,0.28208806583437773
L-main-threeshift-75c-01,mixed,2025-11-04,-0.70061683505401,-0.016917418676733825,-1.1918056374024293,-0.172828622784305
L-main-threeshift-75c-01,mixed,2025-11-05,0.291257654294403,0.02448042657652265,0.4763564264311905,0.4812494965093504
L-main-threeshift-75c-01,mixed,2025-11-06,0.4017278843267491,0.05547675661291573,1.0376293682891458,0.6048008549493766
L-main-threeshift-75c-01,mixed,2025-11-07,-0.01989083331309032,-0.0036780288095827,-0.07274453469439852,-0.08868022339988955
L-main-threeshift-75c-01,mixed,2025-11-08,0.8089886593416015,0.10104435603789394,3.851658745456291,0.5061420295559002
L-main-threeshift-75c-01,mixed,2025-11-09,0.1535854897971679,0.004911512615498555,0.75557437855385,0.8049283996290586
L-main-threeshift-75c-01,mixed,2025-11-10,0.6788487476111653,0.265944138268803,0.12719898815463715,1.0808879069904993
L-main-threeshift-75c-01,mixed,2025-11-11,-1.5070836487954207,-0.13691705708210777,-3.4428925224531306,-0.8799101746530431
L-main-threeshift-75c-01,mixed,2025-11-12,-1.9829820189857976,0.413906791203255,-14.378349751810646,-1.9735238802209203
L-main-threeshift-75c-01,mixed,2025-11-13,-0.007378568614567378,-0.0006209702655687511,-0.010930523484953861,0.017198425629061428
L-main-threeshift-75c-01,mixed,2025-11-14,0.7469468438105633,0.06139304644095932,1.07834505649141,1.0019340366415723
L-main-threeshift-75c-01,mixed,2025-11-15,-0.9851303164909777,-0.0867420692278356,-1.3587733966383173,0.5840254421868815
L-main-threeshift-75c-01,mixed,2025-11-16,0.9605421397210074,0.08742785733242364,1.7854452205809253,0.9194693169003441
L-main-threeshift-75c-01,mixed,2025-11-17,2.1055018100420657,0.28058512875361497,5.213216651424394,2.4403560664198154
L-main-threeshift-75c-01,mixed,2025-11-18,0.12964333032582973,0.012448101680562207,0.34068121920873295,0.9767586029788233
L-main-threeshift-75c-01,mixed,2025-11-19,3.6803070533606568,0.6094597268720375,11.919205014117003,1.9392157659552556
L-main-threeshift-75c-01,mixed,2025-11-20,-0.2733161505576053,-0.037087178978014335,-0.6917455083141041,0.16587380013157424
L-main-threeshift-75c-01,mixed,2025-11-21,-0.6432406723622038,-0.07429631391180998,-2.3028313041698047,-0.575209888728308
L-main-threeshift-75c-01,mixed,2025-11-22,0.019687052054091936,0.7688263273678428,-18.03718358101908,0.041178065757542015
L-main-threeshift-75c-01,mixed,2025-11-23,0.4694243643016167,0.048627210899896425,0.8745056217371617,0.7910225613003796
L-main-threeshift-75c-01,mixed,2025-11-24,-0.531968049392809,0.3267726492589573,-1.8226640820003865,-0.4997300083552343
L-main-threeshift-75c-01,mixed,2025-11-25,-0.01760644374309524,-0.002456729656000142,-0.04602724563683106,0.020681971520537547
L-main-threeshift-75c-01,mixed,2025-11-26,-0.9750242431583885,-0.11565449162482033,-3.4320641744016407,-0.8702382369631108
L-main-threeshift-75c-01,mixed,2025-11-27,0.2688215273437322,0.8357372981992062,-20.319128377420796,0.36271583735280544
L-main-threeshift-75c-01,mixed,2025-11-28,0.9274068101874893,0.0843549961905527,1.6295863047715404,1.423522035819264
L-main-threeshift-75c-01,mixed,2025-11-29,-0.6337294125216806,0.1156268140103725,-2.8347533649049783,-0.4257798941300024
