aware_minus_blind_charging_action_changes,aware_minus_blind_cost_cny,aware_minus_blind_distance_m,aware_minus_blind_emissions_kg,aware_minus_blind_remaining_charging_window_minutes,aware_minus_blind_route_arc_changes,aware_minus_blind_used_cv,aware_minus_blind_used_ev,aware_minus_blind_vehicle_count,aware_minus_blind_vehicle_type_customer_changes,aware_solution_sha256,blind_solution_sha256,event_ids,policy,same_frozen_state,stage,state_sha256_aware,state_sha256_blind,stream_seed,trigger_second
0,0.0,0.0,0.0,0,0,0,0,0,0,620b3fae3e667927020096908c255f2f4d2cc8564db798a2ed1f95001b899232,620b3fae3e667927020096908c255f2f4d2cc8564db798a2ed1f95001b899232,ADD_019_C092|ADD_015_C069,hybrid_500kg_or_30_minutes,True,10,c3d0bb5f5f345ac5ee7b67242d14d956f90ac58def33a16211930a64ddf42c2f,c3d0bb5f5f345ac5ee7b67242d14d956f90ac58def33a16211930a64ddf42c2f,9,42786.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,be0c4c04065fd7cecc0dd30c14e40ea6018b54cec268a778cb3b7db9620200b7,be0c4c04065fd7cecc0dd30c14e40ea6018b54cec268a778cb3b7db9620200b7,ADD_006_C038,hybrid_500kg_or_30_minutes,True,11,961efc37a2e19857aa156a0b644fc495e1cc27ddee31b52f81c2dd150f36fb2b,961efc37a2e19857aa156a0b644fc495e1cc27ddee31b52f81c2dd150f36fb2b,9,44586.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,f2fb82091873fbe55533575add39877ba676c4f478821f009c8820e8836f14e8,f2fb82091873fbe55533575add39877ba676c4f478821f009c8820e8836f14e8,ADD_010_C046,hybrid_500kg_or_30_minutes,True,12,0d014dac2127f7c1b2f6ab756a119d15b4d849978f42c3f38703181de3595543,0d014dac2127f7c1b2f6ab756a119d15b4d849978f42c3f38703181de3595543,9,46386.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,81a5b74326d8475515d6a86433e6043270ae645ea0ad48b6c5676c4a122a3de7,81a5b74326d8475515d6a86433e6043270ae645ea0ad48b6c5676c4a122a3de7,ADD_008_C041,hybrid_500kg_or_30_minutes,True,13,730262c01f26a5221fe77679be4153d4828ceeeee4eba0a22c57a89e641410f2,730262c01f26a5221fe77679be4153d4828ceeeee4eba0a22c57a89e641410f2,9,49986.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,b37a9086c4250fa3b28a418d40048431165a3726983055c4ec68059499ce3029,b37a9086c4250fa3b28a418d40048431165a3726983055c4ec68059499ce3029,ADD_007_C040,hybrid_500kg_or_30_minutes,True,14,e93aa3b3af6500377ab33d870ae18d622d464f7df5b4029144066bfcce6b78b6,e93aa3b3af6500377ab33d870ae18d622d464f7df5b4029144066bfcce6b78b6,9,55386.052460002546
0,0.0,0.0,0.0,0,0,0,0,0,0,626652ea152d6f08c808e9154ac3f81e9ab3b9be51689398507f8812b5d6adb9,626652ea152d6f08c808e9154ac3f81e9ab3b9be51689398507f8812b5d6adb9,ADD_011_C053,hybrid_500kg_or_30_minutes,True,15,b069c294df2edd4b232c8ae35136f771e132480e4e9e5e9f565220a7227debe1,b069c294df2edd4b232c8ae35136f771e132480e4e9e5e9f565220a7227debe1,9,58986.052460002546
0,1.393157564988087,0.0,-0.8610836330140614,0.0,0,0,0,0,0,306618f3367a3f439de2dd2e36d8a8269351a0b470b09caef3a3c33e52405ce8,121310a09e57d0c55778f837a9405a907f913ba612a269415b8ef12c9bc95d9c,ADD_014_C072|ADD_012_C069|ADD_015_C076,hybrid_500kg_or_30_minutes,True,1,a5bd1bea46631eec2d743afb7de129bbec3b6fd4ec27c8f55ea524ea5f1ddec7,a5bd1bea46631eec2d743afb7de129bbec3b6fd4ec27c8f55ea524ea5f1ddec7,10,22750.651142766164
0,0.0,0.0,0.0,0.0,0,0,0,0,0,053b18b32b7f03b62869106dfb479109ffbcbfdc8754d2b5927e5e5c80179552,053b18b32b7f03b62869106dfb479109ffbcbfdc8754d2b5927e5e5c80179552,ADD_017_C082|ADD_011_C062|ADD_013_C071,hybrid_500kg_or_30_minutes,True,2,eedaba8497089155f0d071d166aa694178b737019789341766d1560a416c85fa,eedaba8497089155f0d071d166aa694178b737019789341766d1560a416c85fa,10,24382.233203611526
0,0.0,0.0,0.0,0.0,0,0,0,0,0,5d9916f7fafbe80229128d5d8ce1f812c000dda6ccb6c46e4e6bf09851b67423,5d9916f7fafbe80229128d5d8ce1f812c000dda6ccb6c46e4e6bf09851b67423,ADD_019_C097,hybrid_500kg_or_30_minutes,True,3,93e357e17158c7b0b16ce91bd2074337e97470822d169590158b410b070eaef4,93e357e17158c7b0b16ce91bd2074337e97470822d169590158b410b070eaef4,10,26182.233203611526
0,0.0,0.0,0.0,0.0,0,0,0,0,0,50848252253a2dd6c97705707709d40e4cf81e4be101a0e4022509f9276b7c1e,50848252253a2dd6c97705707709d40e4cf81e4be101a0e4022509f9276b7c1e,ADD_009_C045,hybrid_500kg_or_30_minutes,True,4,5f06c70f0b114de2ae7fdf2025c6d70f1e0c8b089d9c349495c5c8fe934199d5,5f06c70f0b114de2ae7fdf2025c6d70f1e0c8b089d9c349495c5c8fe934199d5,10,27982.233203611526
-2,0.0,0.0,0.0,0.0,0,0,0,0,0,0383390d10dc4a618eb18bd5f40f3a172cf4ae067d3dddac0d4ed1e6ab19f5f3,83d6b0b54da44c8890f7968beffc17e774a2c2304a9997cec279a6d2a52edcdb,ADD_003_C018,hybrid_500kg_or_30_minutes,True,5,7e54d234195342bd29c340b76a27796bfeb718b5c7a9c77e1dcd28e868c1cb13,7e54d234195342bd29c340b76a27796bfeb718b5c7a9c77e1dcd28e868c1cb13,10,31582.233203611526
0,0.0,0.0,0.0,0.0,0,0,0,0,0,47e0a14445cefa1d4768dcc01c8acefe78d0d43faf26a3ba03744ab2c69bc8cf,47e0a14445cefa1d4768dcc01c8acefe78d0d43faf26a3ba03744ab2c69bc8cf,ADD_020_C099,hybrid_500kg_or_30_minutes,True,6,a450563784eac18992c91995ca9864001229b188296cee40d91c53f989d39eb5,a450563784eac18992c91995ca9864001229b188296cee40d91c53f989d39eb5,10,33382.233203611526
0,0.0,0.0,0.0,0.0,0,0,0,0,0,42f2f1622ec2696fce1ebd1d072023c37db284634b6942397d169a44ce78fe78,42f2f1622ec2696fce1ebd1d072023c37db284634b6942397d169a44ce78fe78,ADD_016_C077|ADD_007_C033|ADD_010_C053,hybrid_500kg_or_30_minutes,True,7,122a49ad553c916955d19eaed32f8ae9f3206144399022394a3c08a98240be57,122a49ad553c916955d19eaed32f8ae9f3206144399022394a3c08a98240be57,10,38226.98636746613
-2,-1.5395088666991796e-05,0.0,-0.00020521311557786248,0.0,0,0,0,0,0,fe889afb3182977b1fb2ca9ac0522964750facc577054de52c67ad83baba9176,b79142643b5bf1ac0cd33708ac9612840a52d8476be3cf1b6e368e6ed617aae5,ADD_001_C002,hybrid_500kg_or_30_minutes,True,8,1f5cfc15a4b490969724593eac484afcbb454b76eb3d51b22bde9ddb555259c2,1f5cfc15a4b490969724593eac484afcbb454b76eb3d51b22bde9ddb555259c2,10,40026.98636746613
2,-1.5395087757497095e-05,0.0,-0.00020521311546417564,0.0,0,0,0,0,0,a8581c158d5ae7f55dd5ec422a90cb09ebea68a7d9d5c5abdfaa09eb7bda34c3,c624572e9fc2257e5af1be5887e687bb4b4556c88c9e43b912a25b608823b34c,ADD_006_C026|ADD_002_C009,hybrid_500kg_or_30_minutes,True,9,8ebd21552b30bd34dfe1d8c841dcd29f055ee01bdc40338ffb66f31dcfda0fdf,8ebd21552b30bd34dfe1d8c841dcd29f055ee01bdc40338ffb66f31dcfda0fdf,10,40900.68867798392
2,-1.5395087757497095e-05,0.0,-0.00020521311546417564,0.0,0,0,0,0,0,385e42ead0f5405d47a04b6efedf70d2dad2dd52847bafd9bf864e0fc8c0a894,2fb625f988bc77801ce67f57fdb20a05898226471280eabfe4c193dcaca65229,ADD_018_C090,hybrid_500kg_or_30_minutes,True,10,40d120285acfc432eadaaf0f7e9d3f568cc8b8d19c98370e39dbc64830ea0133,40d120285acfc432eadaaf0f7e9d3f568cc8b8d19c98370e39dbc64830ea0133,10,42700.68867798392
0,0.0,0.0,0.0,0.0,0,0,0,0,0,edba8d445357c018edb1097d8dc76006354bea77cec69a07e4f1cab01156ae36,edba8d445357c018edb1097d8dc76006354bea77cec69a07e4f1cab01156ae36,ADD_004_C021,hybrid_500kg_or_30_minutes,True,11,e5a58b6ec741e65ad509be19e228afee82cea361b63a9aab6eaf2ff0ca41b156,e5a58b6ec741e65ad509be19e228afee82cea361b63a9aab6eaf2ff0ca41b156,10,48100.68867798392
0,0.0,0.0,0.0,0.0,0,0,0,0,0,b636289695b3a1938b22b8713299bbcc2aa0b793e9ef2502793427e0df3aac01,b636289695b3a1938b22b8713299bbcc2aa0b793e9ef2502793427e0df3aac01,ADD_008_C040,hybrid_500kg_or_30_minutes,True,12,1fb5f68febb6a92e8b9b37fc3e00a268118d9d48b34f74c1f071822042a42df7,1fb5f68febb6a92e8b9b37fc3e00a268118d9d48b34f74c1f071822042a42df7,10,51700.68867798392
0,0.0,0.0,0.0,0.0,0,0,0,0,0,9123d9e56f7f0860ef26604280b15ce5fd992caaa37e98d44abe81c0712f7091,9123d9e56f7f0860ef26604280b15ce5fd992caaa37e98d44abe81c0712f7091,ADD_005_C025,hybrid_500kg_or_30_minutes,True,13,bfc52867f07321e01e5a674191b1c04781a0895cf43efa98cf97adebc014636f,bfc52867f07321e01e5a674191b1c04781a0895cf43efa98cf97adebc014636f,10,58900.68867798392
0,0.0,0.0,0.0,0,0,0,0,0,0,46add4b187ac71c73e7fb22a11c2546b0757fdb9957820a6d2840391413bc24e,46add4b187ac71c73e7fb22a11c2546b0757fdb9957820a6d2840391413bc24e,ADD_016_C076,per_order,True,1,3eed5dccfab54c4678b27a50d84b9afd1ba6fce64e11e1b2b3d351d91b263dd3,3eed5dccfab54c4678b27a50d84b9afd1ba6fce64e11e1b2b3d351d91b263dd3,1,21604.530760467118
0,0.0,0.0,0.0,0,0,0,0,0,0,ff97b4fbaa6a06a2fc6ea238cada493f7885c8525221efdb0e81b6871dfa7e04,ff97b4fbaa6a06a2fc6ea238cada493f7885c8525221efdb0e81b6871dfa7e04,ADD_011_C037,per_order,True,2,46d623eac8a8c2fece0835aa56d9670399901aa6b617f56191ee7e3bee0dc9f8,46d623eac8a8c2fece0835aa56d9670399901aa6b617f56191ee7e3bee0dc9f8,1,22099.405912435628
0,0.0,0.0,0.0,0,0,0,0,0,0,361574545cb1cf0503f7858395756914a82146de301a2cb3e737db522cfe710a,361574545cb1cf0503f7858395756914a82146de301a2cb3e737db522cfe710a,ADD_001_C004,per_order,True,3,77535277c4cbe2b8476655374a17aa3b12b7f14950554f9ebab51bbef33cb63c,77535277c4cbe2b8476655374a17aa3b12b7f14950554f9ebab51bbef33cb63c,1,22591.827011555506
0,0.0,0.0,0.0,0,0,0,0,0,0,5c83a9fd4c71116bf118420d07afe5a70bcc849f7fe1536e7a2df656b7a43b31,5c83a9fd4c71116bf118420d07afe5a70bcc849f7fe1536e7a2df656b7a43b31,ADD_013_C056,per_order,True,4,db2b737648e5600fbf4d3aee25ae24d0fc3eb64902db3c35e3c33e4b6589dfe8,db2b737648e5600fbf4d3aee25ae24d0fc3eb64902db3c35e3c33e4b6589dfe8,1,23617.620073631722
0,0.0,0.0,0.0,0,0,0,0,0,0,9922fcabeef9644639cb02ad8084da02dfcc544f337344ef16674d0a20579a99,9922fcabeef9644639cb02ad8084da02dfcc544f337344ef16674d0a20579a99,ADD_002_C007,per_order,True,5,6c6bf7fa50686892a4843cf9624afe11144fd957337e52b4afc429cf92f6b21d,6c6bf7fa50686892a4843cf9624afe11144fd957337e52b4afc429cf92f6b21d,1,24329.88291888348
0,0.0,0.0,0.0,0,0,0,0,0,0,528811a4297635648d09c972097156243210d24697a659ee0ded6c02cfd84141,528811a4297635648d09c972097156243210d24697a659ee0ded6c02cfd84141,ADD_019_C087,per_order,True,6,472a1c370db45ccd8bac1454d7adf052013328c24da42910d7a1424eedbea580,472a1c370db45ccd8bac1454d7adf052013328c24da42910d7a1424eedbea580,1,31065.832157231685
0,0.0,0.0,0.0,0,0,0,0,0,0,553c067cde48f7fae1fa5d89ed1f82798d7e313416dd680adb308af9071ad805,553c067cde48f7fae1fa5d89ed1f82798d7e313416dd680adb308af9071ad805,ADD_008_C028,per_order,True,7,664178eb42b4e9928190048fdbe77b3712e9c64f4088b01fc5d289a9af9c8096,664178eb42b4e9928190048fdbe77b3712e9c64f4088b01fc5d289a9af9c8096,1,31439.542518977465
0,0.0,0.0,0.0,0,0,0,0,0,0,deb06ab899b9a4110930ae52e4b4e0a89780521f2cc0746310d80b64e40836f9,deb06ab899b9a4110930ae52e4b4e0a89780521f2cc0746310d80b64e40836f9,ADD_004_C011,per_order,True,8,32735fd7c81befdf9b9211d0c62c1c8f5164b4371fe45e470d87a002e211b98b,32735fd7c81befdf9b9211d0c62c1c8f5164b4371fe45e470d87a002e211b98b,1,33366.26444846315
0,0.0,0.0,0.0,0,0,0,0,0,0,f09018a737af70cbe1dc863df0de50abf37a66bcc7b6ba3cf5104899a2df368f,f09018a737af70cbe1dc863df0de50abf37a66bcc7b6ba3cf5104899a2df368f,ADD_003_C008,per_order,True,9,c477b8c509ac0997c0aa4733a21d8adb520592fc4035497ce084adbbff883d25,c477b8c509ac0997c0aa4733a21d8adb520592fc4035497ce084adbbff883d25,1,33887.4435503899
0,0.0,0.0,0.0,0,0,0,0,0,0,8f35305638881f1b88e58e25ce7ee43d836d94b55d1ec08c8f2876a69b57b383,8f35305638881f1b88e58e25ce7ee43d836d94b55d1ec08c8f2876a69b57b383,ADD_018_C086,per_order,True,10,b8e835b64e9472b9123dc710fda83d5406c899d40dfbb69cd092e0440563cd64,b8e835b64e9472b9123dc710fda83d5406c899d40dfbb69cd092e0440563cd64,1,36988.93782274706
0,0.0,0.0,0.0,0,0,0,0,0,0,86eaaf5e11946f03bef0d3415fdd1f2aa1c2114762acd14e404dc479571271f6,86eaaf5e11946f03bef0d3415fdd1f2aa1c2114762acd14e404dc479571271f6,ADD_009_C030,per_order,True,11,98347ab005f28862cd3ada29a30e188c23f627f4ae020a6879faaf8fbd5439e9,98347ab005f28862cd3ada29a30e188c23f627f4ae020a6879faaf8fbd5439e9,1,37106.7358751613
0,0.0,0.0,0.0,0,0,0,0,0,0,bdef77884252d6548a8f7d0d7e642ebba945cfd57d9f75ca6210b7797a49fb47,bdef77884252d6548a8f7d0d7e642ebba945cfd57d9f75ca6210b7797a49fb47,ADD_015_C064,per_order,True,12,4e9938771d71f4b5c6481fec8607d12b93a6159b490b69af08d9e1e79f0827a1,4e9938771d71f4b5c6481fec8607d12b93a6159b490b69af08d9e1e79f0827a1,1,37969.577158989814
0,0.0,0.0,0.0,0,0,0,0,0,0,edcfcecbe4cf07c8dc6f3942693389ea518066d577fa2b49c87da434f90fc216,edcfcecbe4cf07c8dc6f3942693389ea518066d577fa2b49c87da434f90fc216,ADD_014_C062,per_order,True,13,c7ba8d6c9714cc726d3ffd056164e14ab7d7666b1aa4ec553693ee13df9467c3,c7ba8d6c9714cc726d3ffd056164e14ab7d7666b1aa4ec553693ee13df9467c3,1,38610.11726859689
0,0.0,0.0,0.0,0,0,0,0,0,0,cae0fc8c66aada6ebc4399ae2a7ceb993a37241fcd1eafac889bbca891f0f171,cae0fc8c66aada6ebc4399ae2a7ceb993a37241fcd1eafac889bbca891f0f171,ADD_012_C041,per_order,True,14,850abf44b4d1224e83f0840cf43b0e6d281b9ce1ddf798099fc6367f473d8d0b,850abf44b4d1224e83f0840cf43b0e6d281b9ce1ddf798099fc6367f473d8d0b,1,39573.789145671275
0,0.0,0.0,0.0,0,0,0,0,0,0,8c347e0719a48acdfcc7b669aeffd3cb46c68555ebafecda9653898d614f6354,8c347e0719a48acdfcc7b669aeffd3cb46c68555ebafecda9653898d614f6354,ADD_017_C082,per_order,True,15,6d34aa301466c812cb05e3bf1d7dc723ad1a0bd2a46e2fd381a446aa562abbb2,6d34aa301466c812cb05e3bf1d7dc723ad1a0bd2a46e2fd381a446aa562abbb2,1,40256.18589941707
0,0.0,0.0,0.0,0,0,0,0,0,0,90021d668382ae5af9b5857c9b3558c570890ba24749c84c8bbece559161c11d,90021d668382ae5af9b5857c9b3558c570890ba24749c84c8bbece559161c11d,ADD_008_C050,per_order,True,1,a93bbf4761519c9d8a1614dec8233d1a9ef556f4069b022620400fcda7c57ea2,a93bbf4761519c9d8a1614dec8233d1a9ef556f4069b022620400fcda7c57ea2,2,24560.129613631536
0,0.0,0.0,0.0,0,0,0,0,0,0,6f11d118c7d98271998378deea203dc01db11790dae9f2efada157480c80afa4,6f11d118c7d98271998378deea203dc01db11790dae9f2efada157480c80afa4,ADD_011_C071,per_order,True,2,5c9123fa95ad21392cc4d6141f6dd0ad8c34c464469cfc68871be8973a7f7970,5c9123fa95ad21392cc4d6141f6dd0ad8c34c464469cfc68871be8973a7f7970,2,25391.5133473184
0,0.0,0.0,0.0,0,0,0,0,0,0,1811d63becb943682f59b671c7118cd1c6a7f6ba3f77e42d9b4577392a2c93e6,1811d63becb943682f59b671c7118cd1c6a7f6ba3f77e42d9b4577392a2c93e6,ADD_018_C089,per_order,True,3,5cf1163c4220b52b37e96bf72984cdd91b66ad2660746fc7dc398c67e879388b,5cf1163c4220b52b37e96bf72984cdd91b66ad2660746fc7dc398c67e879388b,2,25826.76349013525
0,0.0,0.0,0.0,0,0,0,0,0,0,894b242eb48280ca488f0a2d4deb0eb6545d122c1048bbe9eb040c801719a7f0,894b242eb48280ca488f0a2d4deb0eb6545d122c1048bbe9eb040c801719a7f0,ADD_019_C097,per_order,True,4,d7f034ac6c915f137e0abf201aab8acc6c59d4f8b2b3948e8f12e7f89636230a,d7f034ac6c915f137e0abf201aab8acc6c59d4f8b2b3948e8f12e7f89636230a,2,29288.071477176254
0,0.0,0.0,0.0,0,0,0,0,0,0,090ea84c3b03ea43011ec51c40b0fbe2d722c89408e07047dcbd667c4488c18d,090ea84c3b03ea43011ec51c40b0fbe2d722c89408e07047dcbd667c4488c18d,ADD_007_C048,per_order,True,5,1c5d5cc4ff9c1c956f444a3672c5ecf76052dddcc5b88520904af90f9689ae26,1c5d5cc4ff9c1c956f444a3672c5ecf76052dddcc5b88520904af90f9689ae26,2,30961.84815559017
0,0.0,0.0,0.0,0,0,0,0,0,0,b9988907e633ebc717b3871e3405a1c550151ac2038aae6832fc5d66ab5fb505,b9988907e633ebc717b3871e3405a1c550151ac2038aae6832fc5d66ab5fb505,ADD_013_C076,per_order,True,6,9d5ac2b99511a3ab492003665110bd8927eb68518c42f720512bb7f1a8ba6084,9d5ac2b99511a3ab492003665110bd8927eb68518c42f720512bb7f1a8ba6084,2,32490.850708216254
0,0.0,0.0,0.0,0,0,0,0,0,0,db886e920463875740341ca249b9975a979be04b6dbed32a3ef4b305553ff783,db886e920463875740341ca249b9975a979be04b6dbed32a3ef4b305553ff783,ADD_002_C023,per_order,True,7,33fd7fa7ace1753d308c036397df7e54a62ae8c72e3a851a3846d6fa7d1831e6,33fd7fa7ace1753d308c036397df7e54a62ae8c72e3a851a3846d6fa7d1831e6,2,32666.601078424173
0,0.0,0.0,0.0,0,0,0,0,0,0,a62dbeffc99e411ac008dccf3ed30371fa242be7b673303a20880ad4d1d9cb6e,a62dbeffc99e411ac008dccf3ed30371fa242be7b673303a20880ad4d1d9cb6e,ADD_012_C073,per_order,True,8,0167f15d933f76e35533fc1cc0b0fcaf5ef5815d79cae55045900a3162c3b2e2,0167f15d933f76e35533fc1cc0b0fcaf5ef5815d79cae55045900a3162c3b2e2,2,35026.14760366367
0,0.0,0.0,0.0,0,0,0,0,0,0,f7009f575b68d9a58556d256268cbfe5f904e6e9f62ee377d9cf182ff9b29679,f7009f575b68d9a58556d256268cbfe5f904e6e9f62ee377d9cf182ff9b29679,ADD_006_C046,per_order,True,9,870d32d6bbadd735f4c7c7b9ce73163f3aabb247b24056ab1f71defc6903db0a,870d32d6bbadd735f4c7c7b9ce73163f3aabb247b24056ab1f71defc6903db0a,2,35268.755293911956
0,0.0,0.0,0.0,0,0,0,0,0,0,7b9e6dc85747a8ef4189892ac7efb02895199f6563a83a825a91e1c96f19b716,7b9e6dc85747a8ef4189892ac7efb02895199f6563a83a825a91e1c96f19b716,ADD_005_C042,per_order,True,10,7fb91955a95747ecb1acc6d13ffedac9b81382e52fd85c0ecdc4cfd6b71513ca,7fb91955a95747ecb1acc6d13ffedac9b81382e52fd85c0ecdc4cfd6b71513ca,2,35715.007719477006
0,0.0,0.0,0.0,0,0,0,0,0,0,a922da0ae593e0c8a1a997b91ba93f16ea98d9fdf829cf797d3f62e43cd35080,a922da0ae593e0c8a1a997b91ba93f16ea98d9fdf829cf797d3f62e43cd35080,ADD_014_C077,per_order,True,11,d537097af99ce6d1da50ae636e8986770d9378b328612a5539bfb6a665801d63,d537097af99ce6d1da50ae636e8986770d9378b328612a5539bfb6a665801d63,2,35760.95897444072
0,0.0,0.0,0.0,0,0,0,0,0,0,e8b49470f593d6300b79f225c8f81bdff266a6ce8ddeca1b1b2fcdf6ba97d30d,e8b49470f593d6300b79f225c8f81bdff266a6ce8ddeca1b1b2fcdf6ba97d30d,ADD_009_C056,per_order,True,12,d2ad042e0de19c588e1848b827c15fb75770cd7ef3b2d6ea93641a216f845135,d2ad042e0de19c588e1848b827c15fb75770cd7ef3b2d6ea93641a216f845135,2,36456.042313125254
0,0.0,0.0,0.0,0,0,0,0,0,0,c6c0b51dab9e1eddc29f5bbd9b03e397b17509b738fb9e7ea07bc85776dcb4ce,c6c0b51dab9e1eddc29f5bbd9b03e397b17509b738fb9e7ea07bc85776dcb4ce,ADD_010_C066,per_order,True,13,4e17c8077553b2d5bedd16c0113316e3aa515bd09783064dfe3f0a93e0a3b370,4e17c8077553b2d5bedd16c0113316e3aa515bd09783064dfe3f0a93e0a3b370,2,36999.006787374055
0,0.0,0.0,0.0,0,0,0,0,0,0,3faef5007bc40d2fd50f2c21c64d6a2d4bd3b75fd2fbf09f759ab0b3e1e69658,3faef5007bc40d2fd50f2c21c64d6a2d4bd3b75fd2fbf09f759ab0b3e1e69658,ADD_003_C032,per_order,True,14,19b10b04abc9f27409bd9e9486b1aa503a8863aab0907483013069dae38797a4,19b10b04abc9f27409bd9e9486b1aa503a8863aab0907483013069dae38797a4,2,40135.57769165913
0,0.0,0.0,0.0,0,0,0,0,0,0,d17bdc9adc1310e9c5788be8f88d036b7cdf2a618f09d87de0725ce957cd9545,d17bdc9adc1310e9c5788be8f88d036b7cdf2a618f09d87de0725ce957cd9545,ADD_001_C005,per_order,True,15,553192dbf94325cac2743e406ee08d70af2177311d194646d06172c52527b4f3,553192dbf94325cac2743e406ee08d70af2177311d194646d06172c52527b4f3,2,40876.55611368218
0,0.0,0.0,0.0,0,0,0,0,0,0,dae270c0f63e2fe16719f7cbb45bc222e4709c40bc13f97db4c15d3e59ea1d4b,dae270c0f63e2fe16719f7cbb45bc222e4709c40bc13f97db4c15d3e59ea1d4b,ADD_015_C079,per_order,True,16,16423e1524a8c6eac1e8dadbf906c2023b38992a98db2e2ae41a733ae7601d77,16423e1524a8c6eac1e8dadbf906c2023b38992a98db2e2ae41a733ae7601d77,2,41065.97903214577
0,0.0,0.0,0.0,0,0,0,0,0,0,d132bc9c31ff34040041aa7db6b504ba9d180c0681de521bd52ae1a4fecc8e0e,d132bc9c31ff34040041aa7db6b504ba9d180c0681de521bd52ae1a4fecc8e0e,ADD_020_C098,per_order,True,17,ab1d36fde6b4db55e3840c7357df84ff3d697253f86879fa94dea438328331da,ab1d36fde6b4db55e3840c7357df84ff3d697253f86879fa94dea438328331da,2,41202.51333104893
0,0.0,0.0,0.0,0,0,0,0,0,0,93f491b3889db7aa9e3c07bb25fa7cec8136d8ed21c72b80a430e565ec136c8c,93f491b3889db7aa9e3c07bb25fa7cec8136d8ed21c72b80a430e565ec136c8c,ADD_016_C082,per_order,True,18,1595f7b726bf36e1740bb2c80a03de18c0827072798f4685e74bd24c5264f917,1595f7b726bf36e1740bb2c80a03de18c0827072798f4685e74bd24c5264f917,2,42469.869620665224
0,0.0,0.0,0.0,0,0,0,0,0,0,86659d9747ce56d374a2489f0f1dc043377c9a3525d07a69f2b45b62763cd79a,86659d9747ce56d374a2489f0f1dc043377c9a3525d07a69f2b45b62763cd79a,ADD_004_C036,per_order,True,19,a22ff4c4aac1f8404af4c3ba52dce533203208b94ff860b0d31f6becb7a37671,a22ff4c4aac1f8404af4c3ba52dce533203208b94ff860b0d31f6becb7a37671,2,44512.47309671997
0,0.0,0.0,0.0,0.0,0,0,0,0,0,59e69536199d6df72b6ac9acf5bc46e800bbbb0ef4dfe5c81d0dc96e3c15d8d0,59e69536199d6df72b6ac9acf5bc46e800bbbb0ef4dfe5c81d0dc96e3c15d8d0,ADD_017_C085,per_order,True,20,7507b594a9147d64fef2bacfec2a075ff52976b839e027f33a79694ac25126b7,7507b594a9147d64fef2bacfec2a075ff52976b839e027f33a79694ac25126b7,2,56411.98515085962
0,0.0,0.0,0.0,0,0,0,0,0,0,4a906d249682a4155d73631d7ea0ac1f3ae4077a4b21a4b40028893339a8ac7f,4a906d249682a4155d73631d7ea0ac1f3ae4077a4b21a4b40028893339a8ac7f,ADD_016_C071,per_order,True,1,a9e4a1db88c21433b3c1120791f7c3815a8e3c0e8947d6a25a1d09767467c30d,a9e4a1db88c21433b3c1120791f7c3815a8e3c0e8947d6a25a1d09767467c30d,3,22324.632746745632
0,0.0,0.0,0.0,0,0,0,0,0,0,67467737fe7a95da52f327c58e3c58a965fa4a6556378defe9c7688ec9bb8018,67467737fe7a95da52f327c58e3c58a965fa4a6556378defe9c7688ec9bb8018,ADD_015_C069,per_order,True,2,6f56a9b3437ba9598506a2885567ef0bcbd968a7f2e8b9cdd2e3c703373065e5,6f56a9b3437ba9598506a2885567ef0bcbd968a7f2e8b9cdd2e3c703373065e5,3,22856.219674503824
0,0.0,0.0,0.0,0,0,0,0,0,0,86aef103c7c988b82bff98360b7ce2d2558c6063c2d0ebc2b1bd58d84e434ece,86aef103c7c988b82bff98360b7ce2d2558c6063c2d0ebc2b1bd58d84e434ece,ADD_006_C043,per_order,True,3,77ce198b70578e4a08711b5a1326ec8ead76943a7ee614b56428dd03592b62c4,77ce198b70578e4a08711b5a1326ec8ead76943a7ee614b56428dd03592b62c4,3,23460.302330573315
0,0.0,0.0,0.0,0,0,0,0,0,0,2df1192ae4565186e282fcadf966a2161a1e18124b1367ab7589e4cbd79265ec,2df1192ae4565186e282fcadf966a2161a1e18124b1367ab7589e4cbd79265ec,ADD_005_C026,per_order,True,4,b8a8a0dfa26cca088264c323aefc084558c9f58ed91d603bfc5fa18c0a804150,b8a8a0dfa26cca088264c323aefc084558c9f58ed91d603bfc5fa18c0a804150,3,23776.471427487235
0,0.0,0.0,0.0,0,0,0,0,0,0,6f0ca63551b99e937c47c8ba7dda00a1af4df37fbe90d6dfc43f3a2fa2aaa9d3,6f0ca63551b99e937c47c8ba7dda00a1af4df37fbe90d6dfc43f3a2fa2aaa9d3,ADD_014_C068,per_order,True,5,e2bdb5d972219c39a7a91c126c56b91ff3b9a0c821bcac41cdffc20bcc2a6189,e2bdb5d972219c39a7a91c126c56b91ff3b9a0c821bcac41cdffc20bcc2a6189,3,26615.764726945512
