arm,arm_code,instance_id,seed,point_index,elapsed_seconds,elapsed_minutes,observed_cost_cny,best_so_far_cost_cny,phase,source
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,48,82.902102708031,1.381701711801,4325.844242701730,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,49,84.144013333018,1.402400222217,4324.768599271715,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,50,85.404437583027,1.423407293050,4323.668324778809,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,51,86.658640417008,1.444310673617,4323.668324778809,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,52,87.836460167018,1.463941002784,4322.734269074003,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,53,89.109191250027,1.485153187500,4322.734269074003,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,54,90.290345167014,1.504839086117,4319.566445964501,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,55,91.445220958005,1.524087015967,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,56,92.654621333029,1.544243688884,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,57,94.646565333009,1.577442755550,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,58,95.897982958006,1.598299715967,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,59,97.141363375005,1.619022722917,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,60,98.365653750021,1.639427562500,4318.039507384791,4312.626170601234,stage_1,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,61,110.235299333988,1.837254988900,4312.626170601234,4312.626170601234,stage_1_pool,stage_1_parent
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,62,113.995327001001,1.899922116683,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,63,117.581850666989,1.959697511116,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,64,121.199740084005,2.019995668067,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,65,125.961817375995,2.099363622933,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,66,129.744301458995,2.162405024317,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,67,133.288916875987,2.221481947933,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,68,136.813618334010,2.280226972234,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,69,140.370236666990,2.339503944450,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,70,143.900271166989,2.398337852783,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,71,147.699847459007,2.461664124317,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,72,152.336962166999,2.538949369450,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,73,157.410548166983,2.623509136116,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,74,161.263197500986,2.687719958350,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,75,164.931384125986,2.748856402100,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,76,168.561599000997,2.809359983350,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,77,172.357983791997,2.872633063200,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,78,176.073339250986,2.934555654183,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,79,179.729191250983,2.995486520850,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,80,183.424142125994,3.057069035433,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,81,187.932696292002,3.132211604867,4387.090664667165,4312.626170601234,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,82,199.616692625976,3.326944877100,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,83,203.978045458964,3.399634090983,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,84,208.295655042981,3.471594250716,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,85,212.357638000976,3.539293966683,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,86,217.464975333976,3.624416255566,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,87,221.811837375979,3.696863956266,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,88,225.968961375969,3.766149356266,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,89,230.157911500981,3.835965191683,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,90,234.472804708959,3.907880078483,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,91,238.789578375960,3.979826306266,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,92,242.854234708968,4.047570578483,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,93,247.844037708972,4.130733961816,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,94,252.091146167979,4.201519102800,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,95,256.445520792971,4.274092013216,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,96,260.692118625971,4.344868643766,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,97,265.066122208955,4.417768703483,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,98,269.375830750971,4.489597179183,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,99,273.476263375982,4.557937722933,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,100,278.454541917978,4.640909031966,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,101,282.916992583981,4.715283209733,4312.568682805785,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,102,298.017984751961,4.966966412533,4318.039507384791,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,103,302.360441376950,5.039340689616,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,104,307.319896751957,5.121998279199,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,105,311.691705667967,5.194861761133,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,106,316.082148834947,5.268035813916,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,107,320.479727084952,5.341328784749,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,108,324.793181792949,5.413219696549,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,109,329.034716209950,5.483911936832,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,110,333.470939209947,5.557848986832,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,111,338.655021917948,5.644250365299,4317.861826424059,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,112,342.872875751957,5.714547929199,4312.626170601234,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,113,347.045745001960,5.784095750033,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,114,351.286413334950,5.854773555583,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,115,355.395885376958,5.923264756283,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,116,359.558049751970,5.992634162533,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,117,364.046279417962,6.067437990299,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,118,368.778461709968,6.146307695166,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,119,373.030827459967,6.217180457666,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,120,377.352325626969,6.289205427116,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,121,381.693970126944,6.361566168782,4312.448489640502,4312.448489640502,stage_2,online_complete_checkpoint
MV-HGS-SP,MV,cn-prd-100c-01-V2-LOCATIONS,1,122,392.850108541985,6.547501809033,4312.448489640502,4312.448489640502,final,two_stage_best_parent
