episode_index,bundle,seed,collection_policy,block_step_index,eval_budget,block_size,action_destroy,action_repair,action_q,action_threshold,action_exploration,decoded_destroy_id,decoded_repair_id,decoded_q_ratio,decoded_threshold_ratio,decoded_exploration_ratio,reward,block_best_delta,block_current_delta,block_best_route_delta,block_current_route_delta,block_accepted_count,block_rejected_count,block_improved_current_count,block_improved_best_count,block_iterations,actual_evals_before,actual_evals_after,best_obj,current_obj,violation_count,worker_python_executable,worker_python_version,worker_numpy_version,obs_00,obs_01,obs_02,obs_03,obs_04,obs_05,obs_06,obs_07,obs_08,obs_09,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,91,16000,128,5,3,0,3,0,vehicle_type_swap,alpha_ucb,0.1,0.02,0.0,-0.02,0.0,513.8491314606363,0,5,121,7,34,0,128,11648,11776,5675.329731422587,6296.180695000697,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.01885385252535343,0.7279999852180481,-0.0,0.012258291244506836,0.609375,0.15625,0.0,0.390625,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.10000000149011612,0.375,0.30000001192092896,0.2759999930858612,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,92,16000,128,5,3,0,3,1,vehicle_type_swap,alpha_ucb,0.1,0.02,0.05,-0.02,0.0,562.44447875695,0,5,122,6,37,0,128,11776,11904,5675.329731422587,6858.625173757647,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.10939469188451767,0.7360000014305115,-0.0,-0.08886538445949554,0.9453125,0.265625,0.0,0.0546875,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.10000000149011612,1.0,0.0,0.2840000092983246,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,93,16000,128,5,3,0,3,2,vehicle_type_swap,alpha_ucb,0.1,0.02,0.15,0.7634312759350083,0.0,-537.3261471036922,0,-5,124,4,44,0,128,11904,12032,5675.329731422587,6321.299026653955,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.20849809050559998,0.7440000176429749,-0.0,-0.08933106064796448,0.953125,0.2890625,0.0,0.046875,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.10000000149011612,1.0,0.05000000074505806,0.2919999957084656,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,94,16000,128,5,3,0,3,3,vehicle_type_swap,alpha_ucb,0.1,0.02,0.3,-0.014022698407961613,0.0,-3.7784310735769395,0,1,121,7,47,0,128,12032,12160,5675.329731422587,6317.520595580378,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.11382057517766953,0.7519999742507935,-0.0,0.07834313064813614,0.96875,0.34375,0.0,0.03125,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.10000000149011612,1.0,0.15000000596046448,0.30000001192092896,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,95,16000,128,5,3,1,0,0,vehicle_type_swap,alpha_ucb,0.16,0.0,0.0,0.7328251280053362,0.0,-475.5988251044146,0,-5,61,67,12,0,128,12160,12288,5675.329731422587,5841.921770475963,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.1131548136472702,0.7599999904632568,-0.0,0.0005977301625534892,0.9453125,0.3671875,0.0,0.0546875,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.10000000149011612,1.0,0.30000001192092896,0.30799999833106995,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,96,16000,128,5,3,1,0,1,vehicle_type_swap,alpha_ucb,0.16,0.0,0.05,0.05700707740599707,0.0,-44.9869321978822,0,0,64,64,11,0,128,12288,12416,5675.329731422587,5796.934838278081,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.02935371920466423,0.7680000066757202,-0.0,0.0752825140953064,0.4765625,0.09375,0.0,0.5234375,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.1599999964237213,0.0,0.0,0.3160000145435333,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,97,16000,128,5,3,1,0,2,vehicle_type_swap,alpha_ucb,0.16,0.0,0.15,0.11729291668142917,0.0,-79.58780917593867,0,0,44,84,5,0,128,12416,12544,5675.329731422587,5717.347029102142,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.021426968276500702,0.7760000228881836,-0.0,0.007700707763433456,0.5,0.0859375,0.0,0.5,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.1599999964237213,0.0,0.05000000074505806,0.3240000009536743,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,98,16000,128,5,3,1,0,3,vehicle_type_swap,alpha_ucb,0.16,0.0,0.3,8.925876608770873,-143.63398717855398,-185.65128485810874,-4,-1,47,81,12,9,128,12544,12672,5531.695744244033,5531.695744244033,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0074034989811480045,0.7839999794960022,-0.0,0.013729291968047619,0.34375,0.0390625,0.0,0.65625,0.1538461595773697,0.0,1.0,1.0192307233810425,0.7329970598220825,0.19859623908996582,0.1599999964237213,0.0,0.15000000596046448,0.3319999873638153,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,99,16000,128,5,3,1,1,0,vehicle_type_swap,alpha_ucb,0.16,0.0025,0.0,-0.02,0.0,75.0040422263346,0,0,83,45,5,0,128,12672,12800,5531.695744244033,5606.699786470368,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.7919999957084656,0.025308482348918915,0.03247157856822014,0.3671875,0.09375,0.0703125,0.6328125,0.0833333358168602,-0.0833333358168602,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.0,0.30000001192092896,0.000375000003259629,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,100,16000,128,5,3,1,1,1,vehicle_type_swap,alpha_ucb,0.16,0.0025,0.05,0.006313836317318609,0.0,-14.753378046152648,0,0,72,56,7,0,128,12800,12928,5531.695744244033,5591.946408424215,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.013558960519731045,0.800000011920929,-0.0,-0.013558960519731045,0.6484375,0.0390625,0.0,0.3515625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.125,0.0,0.008375000208616257,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,101,16000,128,5,3,1,1,2,vehicle_type_swap,alpha_ucb,0.16,0.0025,0.15,-0.02,0.0,9.220281516288196,0,0,69,59,12,0,128,12928,13056,5531.695744244033,5601.166689940504,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.010891897603869438,0.8080000281333923,-0.0,0.002631383715197444,0.5625,0.0546875,0.0,0.4375,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.125,0.05000000074505806,0.016374999657273293,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,102,16000,128,5,3,1,1,3,vehicle_type_swap,alpha_ucb,0.16,0.0025,0.3,0.08802322442949449,0.0,-60.50560864144518,0,0,71,57,13,0,128,13056,13184,5531.695744244033,5540.661081299058,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.012558707036077976,0.8159999847412109,-0.0,-0.0016488501569256186,0.5390625,0.09375,0.0,0.4609375,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.125,0.15000000596046448,0.02437499910593033,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,103,16000,128,5,3,1,2,0,vehicle_type_swap,alpha_ucb,0.16,0.0075,0.0,-0.02,0.0,201.35740155128315,0,0,96,32,10,0,128,13184,13312,5531.695744244033,5742.018482850342,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0016207213047891855,0.8240000009536743,-0.0,0.010802322067320347,0.5546875,0.1015625,0.0,0.4453125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.125,0.30000001192092896,0.03237500041723251,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,104,16000,128,5,3,1,2,1,vehicle_type_swap,alpha_ucb,0.16,0.0075,0.05,-0.02,0.0,11.11570091802696,0,0,94,34,13,0,128,13312,13440,5531.695744244033,5753.1341837683685,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.03802138566970825,0.8320000171661377,-0.0,-0.03634176403284073,0.75,0.078125,0.0,0.25,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.375,0.0,0.0403750017285347,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,105,16000,128,5,3,1,2,2,vehicle_type_swap,alpha_ucb,0.16,0.0075,0.15,-0.0006900990597677008,0.0,-11.109245118443141,0,0,90,38,18,0,128,13440,13568,5531.695744244033,5742.024938649925,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.040030840784311295,0.8399999737739563,-0.0,-0.0019358524587005377,0.734375,0.1015625,0.0,0.265625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.375,0.05000000074505806,0.048374999314546585,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,106,16000,128,5,3,1,2,3,vehicle_type_swap,alpha_ucb,0.16,0.0075,0.3,0.1271389985339007,0.0,-84.48757990296326,0,0,75,53,18,0,128,13568,13696,5531.695744244033,5657.537358746962,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.03802255168557167,0.8479999899864197,-0.0,0.001930990139953792,0.703125,0.140625,0.0,0.296875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.375,0.15000000596046448,0.05637500062584877,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,107,16000,128,5,3,1,3,0,vehicle_type_swap,alpha_ucb,0.16,0.02,0.0,-0.02,0.0,661.6330869638023,0,5,121,7,32,0,128,13696,13824,5531.695744244033,6319.170445710764,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.022749193012714386,0.8560000061988831,-0.0,0.014713900163769722,0.5859375,0.140625,0.0,0.4140625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,0.375,0.30000001192092896,0.06437499821186066,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,108,16000,128,5,3,1,3,1,vehicle_type_swap,alpha_ucb,0.16,0.02,0.05,-0.02,0.0,91.54734359675876,0,1,127,1,39,0,128,13824,13952,5531.695744244033,6410.717789307523,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.14235684275627136,0.8640000224113464,-0.0,-0.11694718897342682,0.9453125,0.25,0.0,0.0546875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,1.0,0.0,0.07237499952316284,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,109,16000,128,5,3,1,3,2,vehicle_type_swap,alpha_ucb,0.16,0.02,0.15,0.07182286803251219,0.0,-58.86504935612629,0,0,121,7,48,0,128,13952,14080,5531.695744244033,6351.852739951397,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.15890643000602722,0.871999979019165,-0.0,-0.014487240463495255,0.9921875,0.3046875,0.0,0.0078125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,1.0,0.05000000074505806,0.08037500083446503,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,110,16000,128,5,3,1,3,3,vehicle_type_swap,alpha_ucb,0.16,0.02,0.3,0.29769618105423584,0.0,-201.79593581014433,0,-2,120,8,51,0,128,14080,14208,5531.695744244033,6150.0568041412525,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.1482650190591812,0.8799999952316284,-0.0,0.009182286448776722,0.9453125,0.375,0.0,0.0546875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,1.0,0.15000000596046448,0.08837500214576721,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,111,16000,128,5,3,2,0,0,vehicle_type_swap,alpha_ucb,0.23,0.0,0.0,0.24981685582037885,0.0,-165.93889900101203,0,-1,65,63,13,0,128,14208,14336,5531.695744244033,5984.1179051402405,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.11178508400917053,0.8880000114440918,-0.0,0.03176961839199066,0.9375,0.3984375,0.0,0.0625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.1599999964237213,1.0,0.30000001192092896,0.0963750034570694,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,112,16000,128,5,3,2,0,1,vehicle_type_swap,alpha_ucb,0.23,0.0,0.05,0.12184830132814166,0.0,-84.88369597914607,0,0,56,72,8,0,128,14336,14464,5531.695744244033,5899.234209161094,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.08178724348545074,0.8960000276565552,-0.0,0.026981685310602188,0.5078125,0.1015625,0.0,0.4921875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.0,0.0,0.10437499731779099,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,113,16000,128,5,3,2,0,2,vehicle_type_swap,alpha_ucb,0.23,0.0,0.15,0.2059518904200964,0.0,-133.29431215908517,0,-1,38,90,5,0,128,14464,14592,5531.695744244033,5765.939897002009,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.06644228100776672,0.9039999842643738,-0.0,0.014184829778969288,0.4375,0.0625,0.0,0.5625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.0,0.05000000074505806,0.11237499862909317,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,114,16000,128,5,3,2,0,3,vehicle_type_swap,alpha_ucb,0.23,0.0,0.3,0.07889582453248815,0.0,-57.02273803187836,0,0,43,85,7,0,128,14592,14720,5531.695744244033,5708.917158970131,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.042345814406871796,0.9120000004768372,-0.0,0.02259518951177597,0.296875,0.0390625,0.0,0.703125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.0,0.15000000596046448,0.12037499994039536,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,115,16000,128,5,3,2,1,0,vehicle_type_swap,alpha_ucb,0.23,0.0025,0.0,0.05774544780183538,0.0,-44.38423209877146,0,-1,73,55,15,0,128,14720,14848,5531.695744244033,5664.532926871359,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.03203744813799858,0.9200000166893005,-0.0,0.009889582172036171,0.3359375,0.0546875,0.0,0.6640625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.0,0.30000001192092896,0.12837499380111694,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,116,16000,128,5,3,2,1,1,vehicle_type_swap,alpha_ucb,0.23,0.0025,0.05,-0.02,0.0,15.127716934466662,0,0,62,66,9,0,128,14848,14976,5531.695744244033,5679.660643805826,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.024013826623558998,0.9279999732971191,-0.0,0.007774544879794121,0.5703125,0.1171875,0.0,0.4296875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.125,0.0,0.13637499511241913,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,117,16000,128,5,3,2,1,2,vehicle_type_swap,alpha_ucb,0.23,0.0025,0.15,0.01979465879804203,0.0,-22.602015740892057,0,0,68,60,12,0,128,14976,15104,5531.695744244033,5657.058628064934,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.02674856036901474,0.9359999895095825,-0.0,-0.0026706026401370764,0.484375,0.0703125,0.0,0.515625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.125,0.05000000074505806,0.1443749964237213,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,118,16000,128,5,3,2,1,3,vehicle_type_swap,alpha_ucb,0.23,0.0025,0.3,0.03254725400777078,0.0,-29.72628966657794,0,0,55,73,12,0,128,15104,15232,5531.695744244033,5627.332338398356,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.022662650793790817,0.9440000057220459,-0.0,0.003979465924203396,0.53125,0.09375,0.0,0.46875,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.125,0.15000000596046448,0.1523749977350235,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,119,16000,128,5,3,2,2,0,vehicle_type_swap,alpha_ucb,0.23,0.0075,0.0,-0.02,0.0,229.69046157945922,0,0,94,34,11,0,128,15232,15360,5531.695744244033,5857.022799977815,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.01728883758187294,0.9520000219345093,-0.0,0.005254725459963083,0.4296875,0.09375,0.0,0.5703125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.125,0.30000001192092896,0.16037499904632568,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,120,16000,128,5,3,2,2,1,vehicle_type_swap,alpha_ucb,0.23,0.0075,0.05,-0.02,0.0,20.22348032701484,0,0,86,42,21,0,128,15360,15488,5531.695744244033,5877.24628030483,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.058811452239751816,0.9599999785423279,-0.0,-0.040816936641931534,0.734375,0.0859375,0.0,0.265625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.375,0.0,0.16837500035762787,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,121,16000,128,5,3,2,2,2,vehicle_type_swap,alpha_ucb,0.23,0.0075,0.15,0.10345397808319394,0.0,-72.55694334782856,0,-1,96,32,18,0,128,15488,15616,5531.695744244033,5804.689336957002,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.06246737763285637,0.9679999947547913,-0.0,-0.003452860051766038,0.671875,0.1640625,0.0,0.328125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.375,0.05000000074505806,0.17637500166893005,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,122,16000,128,5,3,2,2,3,vehicle_type_swap,alpha_ucb,0.23,0.0075,0.3,0.011711883041524662,0.0,-18.407762934596576,0,0,71,57,12,0,128,15616,15744,5531.695744244033,5786.281574022405,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0493507981300354,0.9760000109672546,-0.0,0.012345397844910622,0.75,0.140625,0.0,0.25,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.375,0.15000000596046448,0.18437500298023224,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,123,16000,128,5,3,2,3,0,vehicle_type_swap,alpha_ucb,0.23,0.02,0.0,-0.02,0.0,745.8765252667499,0,7,126,2,32,0,128,15744,15872,5531.695744244033,6532.158099289155,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.046023108065128326,0.984000027179718,-0.0,0.0031711882911622524,0.5546875,0.09375,0.0,0.4453125,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,0.375,0.30000001192092896,0.19237500429153442,0.0
13,models/data_bundle/generated_instances/E-UK24h-三班-150,100014,stratified_random,124,16000,128,5,3,2,3,1,vehicle_type_swap,alpha_ucb,0.23,0.02,0.05,9.98,0.0,32.247641516242766,0,0,122,6,38,0,128,15872,16000,5531.695744244033,6564.405740805398,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.18085996806621552,0.9919999837875366,-0.0,-0.1289042979478836,0.984375,0.25,0.0,0.015625,0.0833333358168602,0.0,0.3541666567325592,0.3541666567325592,0.6941813230514526,0.18980427086353302,0.23000000417232513,1.0,0.0,0.2003750056028366,0.0
15,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,100016,stratified_random,0,16000,128,4,2,4,2,3,route_segment_removal,regret3_insert_repair,0.4,0.0075,0.3,21.40257551569493,-864.1398064893997,-864.1398064893997,-1,-1,54,74,38,33,128,0,128,3974.5736276146768,3974.5736276146768,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5125329494476318,0.26392224431037903,0.0,0.0,0.0,0.0,0.0
15,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,100016,stratified_random,1,16000,128,4,2,4,3,0,route_segment_removal,regret3_insert_repair,0.4,0.02,0.0,0.37148770349423804,-14.144025163598599,1.7060310670631225,0,0,26,102,7,2,128,128,256,3960.429602451078,3976.27965868174,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0,0.00800000037997961,0.17858874797821045,0.17858874797821045,0.421875,0.296875,0.2578125,0.578125,0.06666667014360428,-0.03333333507180214,0.13333334028720856,0.1666666716337204,0.6038383841514587,0.22447405755519867,0.4000000059604645,0.375,0.30000001192092896,0.00043750001350417733,0.0
15,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,100016,stratified_random,2,16000,128,4,2,4,3,1,route_segment_removal,regret3_insert_repair,0.4,0.02,0.05,0.5876554751792004,-20.857417337627794,-14.939936599545035,0,0,25,103,9,3,128,256,384,3939.5721851134504,3961.339722082195,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.0040021054446697235,0.01600000075995922,0.0035586270969361067,-0.0004292362427804619,0.203125,0.0546875,0.015625,0.796875,0.06666667014360428,0.0,0.13333334028720856,0.1666666716337204,0.6059948801994324,0.22331997752189636,0.4000000059604645,1.0,0.0,0.004937500227242708,0.0
15,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,100016,stratified_random,3,16000,128,4,2,4,3,2,route_segment_removal,regret3_insert_repair,0.4,0.02,0.15,0.15767055374868172,-3.489668358547533,-24.27436592966751,0,0,22,106,5,1,128,384,512,3936.082516754903,3937.0653561525273,0,/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5,0.005525355692952871,0.024000000208616257,0.005266453139483929,0.0037572651635855436,0.1953125,0.0703125,0.0234375,0.8046875,0.06666667014360428,0.0,0.1666666716337204,0.20000000298023224,0.6092032194137573,0.22425100207328796,0.4000000059604645,1.0,0.05000000074505806,0.0018749999580904841,0.0
