operating_day,seed,arm,charging_kwh,immediate_actual_kg,forecast_timed_actual_kg,oracle_actual_kg,realized_saving_kg,realized_saving_pct,oracle_potential_kg,oracle_potential_pct,forecast_capture_ratio,predicted_saving_kg,pre_day_realized_saving_kg,between_trip_realized_saving_kg,moved_pre_day_kwh,moved_between_trip_kwh
2025-11-20,2,reassignment_allowed,1084.526030968007,121.84181848443819,122.4699098927436,121.84181848443819,-0.6280914083054085,-0.5154974015638393,0.0,0.0,0.0,0.13189785889821337,-0.6280914083054085,0.0,368.48690976233286,0
2025-11-20,3,ownership_fixed,1160.82241795883,133.09310992543354,133.33545155870212,132.99410992543355,-0.24234163326858038,-0.18208428175159044,0.09899999999998954,0.07438401586337194,-2.4478952855414744,0.26490682729038895,-0.24234163326856617,0.0,86.01552878493462,0
2025-11-20,3,reassignment_allowed,820.2503712938753,80.20745232764341,80.25178745590205,80.10778207112611,-0.044335128258637724,-0.05527557224674205,0.09967025651729955,0.1242655808467168,-0.44481804108673656,0.3203405130345942,-0.044335128258651935,0.0,76.66487174135167,0
2025-11-21,1,ownership_fixed,1452.07487377362,244.24339395683893,240.08630431561332,240.08630431561332,4.15708964122561,1.7020274628022176,4.15708964122561,1.7020274628022176,1.0,2.65847355859691,0.0,4.15708964122561,0,311.2254379550718
2025-11-21,1,reassignment_allowed,1075.5174967247613,153.84371745508662,153.84371745508662,153.84371745508662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-21,2,ownership_fixed,1191.895643923941,194.96575309817194,195.00252648819873,194.96575309817194,-0.03677339002678082,-0.018861461278414447,0.0,0.0,0.0,0.07501808216412087,0.0,-0.03677339002678082,0,134.94184065968625
2025-11-21,2,reassignment_allowed,1084.526030968007,161.446354083254,161.446354083254,161.446354083254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-21,3,ownership_fixed,1160.82241795883,175.19211752811196,175.39868328539714,174.91898821820217,-0.20656575728517623,-0.11790813433831002,0.2731293099097911,0.15590273909781574,-0.7562928978709775,0.10063688589514186,0.0,-0.20656575728516202,0,112.84658553681743
2025-11-21,3,reassignment_allowed,820.2503712938753,104.73427872477387,104.73427872477387,104.73427872477387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-22,1,ownership_fixed,1452.07487377362,270.57323029590606,224.36756928449466,224.36756928449466,46.205661011411394,17.076952128959565,46.205661011411394,17.076952128959565,1.0,40.6223827930753,46.205661011411394,0.0,806.4456742719683,0
2025-11-22,1,reassignment_allowed,1075.5174967247613,223.63360977475793,177.56489726048025,177.56489726048025,46.06871251427768,20.600084468822793,46.06871251427768,20.600084468822793,1.0,41.991935582749534,46.06871251427768,0.0,834.3336061788091,0
2025-11-22,2,ownership_fixed,1191.895643923941,225.147444257336,183.6803335366943,183.6803335366943,41.4671107206417,18.417757686490184,41.4671107206417,18.417757686490184,1.0,35.957507081064705,41.4671107206417,0.0,665.6917434625975,0
2025-11-22,2,reassignment_allowed,1084.526030968007,221.28035917082906,176.0020580699836,176.0020580699836,45.278301100845454,20.461961138580076,45.278301100845454,20.461961138580076,1.0,40.57984752540381,45.278301100845425,0.0,787.7030092980374,0
2025-11-22,3,ownership_fixed,1160.82241795883,238.55176525350032,192.16791316869705,192.16791316869705,46.383852084803266,19.443935799641988,46.383852084803266,19.443935799641988,1.0,42.98863024658954,46.38385208480324,0.0,836.8372317577193,0
2025-11-22,3,reassignment_allowed,820.2503712938753,175.6311912626884,133.1821334616715,133.1821334616715,42.44905780101689,24.16942998326909,42.44905780101689,24.16942998326909,1.0,37.23988054336809,42.44905780101689,0.0,691.2766450199383,0
2025-11-23,1,ownership_fixed,1452.07487377362,120.61916774715633,120.51123506688936,120.29224190704414,0.10793268026696978,0.08948219614084874,0.32692584011218173,0.27103970804829997,0.3301442315784327,0.38545455593822453,0.0,0.10793268026696268,0,311.2254379550718
2025-11-23,1,reassignment_allowed,1075.5174967247613,105.40643669844835,105.4255308739322,105.40643669844835,-0.01909417548385761,-0.018114809761080455,0.0,0.0,0.0,0.07001197677416826,-0.01909417548385761,0.0,114.6352748387126,0
2025-11-23,2,ownership_fixed,1191.895643923941,100.77093357868168,100.37886355852044,100.24576847637914,0.39207002016124193,0.3890705446874864,0.5251651023025374,0.5211474019861987,0.7465652581297719,0.5702083699326295,0.18608387409658178,0.20598614606464594,187.98760308982466,135.4082979151241
2025-11-23,2,reassignment_allowed,1084.526030968007,101.17809654674241,101.19925022739321,101.17809654674241,-0.021153680650797924,-0.020907371627638116,0.0,0.0,0.0,0.07756349571960186,-0.021153680650812134,0.0,113.94877311639877,0
2025-11-23,3,ownership_fixed,1160.82241795883,110.78591101083694,110.60526659921084,110.49807381469518,0.18064441162610478,0.16305720644246394,0.2878371961417656,0.25981390008483096,0.6275923127639618,0.47698093214330584,0.03787576972052875,0.14276864190556893,86.01552878493462,12.783295382216096
2025-11-23,3,reassignment_allowed,820.2503712938753,76.54482310842944,76.43214208236024,76.30014208236025,0.11268102606919683,0.14720920565663692,0.24468102606918762,0.31965718403004884,0.46052212498624395,0.41766487174135136,0.11268102606919683,0.0,76.66487174135167,0
2025-11-24,1,ownership_fixed,1452.07487377362,146.26953395460887,133.40231284620359,133.08325204335605,12.867221108405289,8.796924937491296,13.18628191125282,9.015057035284501,0.9758035809491338,9.835744740965993,12.867221108405289,0.0,806.4456742719683,0
2025-11-24,1,reassignment_allowed,1075.5174967247613,81.99291133417933,70.66187874256364,70.55292519841848,11.331032591615681,13.819527087449888,11.439986135760847,13.952408750476954,0.9904760772563717,8.828441169532141,11.14900937785957,0.18202321375611064,834.3336061788091,91.69221449706689
2025-11-24,2,ownership_fixed,1191.895643923941,126.62706384712001,113.68686702209011,113.47423364922594,12.9401968250299,10.21913991518663,13.152830197894076,10.38706086857847,0.9838336411506156,10.01647375129808,12.611798280750772,0.32839854427912485,665.6917434625975,211.61256873417943
2025-11-24,2,reassignment_allowed,1084.526030968007,92.20791796799827,79.94172839681329,79.7433173660713,12.26618957118498,13.302750828233744,12.464600601926975,13.517928694857796,0.9840820386405866,9.41509173607595,12.26618957118498,0.0,787.7030092980374,0
2025-11-24,3,ownership_fixed,1160.82241795883,96.98914057065622,84.87394365729712,84.6385609732472,12.1151969133591,12.49129216124276,12.350579597409023,12.733981891933224,0.9809415677868831,9.89182904470627,11.719757263255751,0.3954396501033415,836.8372317577193,158.20599438443477
2025-11-24,3,reassignment_allowed,820.2503712938753,62.642655041493626,50.1243098941552,49.74142976970645,12.518345147338422,19.983739736201226,12.901225271787176,20.594952853198166,0.9703221890647822,9.824089950277333,12.518345147338422,0.0,691.2766450199383,0
2025-11-25,1,ownership_fixed,1452.07487377362,183.21879406305806,183.21879406305806,183.21879406305806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-25,1,reassignment_allowed,1075.5174967247613,120.27360145208608,120.27360145208608,120.27360145208608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-25,2,ownership_fixed,1191.895643923941,151.52664074982573,151.52664074982573,151.52664074982573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-25,2,reassignment_allowed,1084.526030968007,123.81324943460586,123.81324943460586,123.81324943460586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-25,3,ownership_fixed,1160.82241795883,139.09714982606266,139.09714982606266,139.09714982606266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-25,3,reassignment_allowed,820.2503712938753,78.15084036474343,78.15084036474343,78.15084036474343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-26,1,ownership_fixed,1452.07487377362,227.51246460409143,224.9686547665364,224.9686547665364,2.5438098375550453,1.118096910418375,2.5438098375550453,1.118096910418375,1.0,1.6042537323710349,0.0,2.5438098375550453,0,311.2254379550718
2025-11-26,1,reassignment_allowed,1075.5174967247613,151.659419989421,151.659419989421,151.659419989421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-26,2,ownership_fixed,1191.895643923941,182.34825781412025,182.43549421786582,182.30582769600406,-0.08723640374557817,-0.04784054686966303,0.04243011811618658,0.023268726899183446,-2.056001906633829,0.16840672712203286,0.0,-0.08723640374557817,0,211.61256873417943
2025-11-26,2,reassignment_allowed,1084.526030968007,155.89568877467843,155.89568877467843,155.89568877467843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2025-11-26,3,ownership_fixed,1160.82241795883,170.49926490551633,170.7018831046796,170.24585019786414,-0.2026181991632825,-0.11883816582761525,0.2534147076521833,0.14863096787696728,-0.799551853325656,0.18374146404164549,0.0,-0.2026181991632683,0,158.20599438443477
2025-11-26,3,reassignment_allowed,820.2503712938753,103.47488037024883,103.47488037024883,103.46321011373153,0.0,0.0,0.011670256517291477,0.011278347436144432,0.0,0.0,0.0,0.0,0,0
2025-11-27,1,ownership_fixed,1452.07487377362,217.87222957200416,169.88895349703327,168.77353174145048,47.98327607497089,22.023585185331292,49.098697830553675,22.53554660316502,0.9772820501384322,45.07924925935069,49.09869783055366,-1.1154217555827728,806.4456742719683,311.2254379550718
2025-11-27,1,reassignment_allowed,1075.5174967247613,186.61186552366826,138.58564168975334,138.58564168975334,48.02622383391491,25.735889676224083,48.02622383391491,25.735889676224083,1.0,43.13622679741789,48.02622383391491,0.0,834.3336061788091,0
2025-11-27,2,ownership_fixed,1191.895643923941,178.8361722016426,134.88333329029274,134.88333329029274,43.95283891134986,24.57715258062661,43.95283891134986,24.57715258062661,1.0,40.06018070103744,43.95283891134984,0.0,665.6917434625975,0
2025-11-27,2,reassignment_allowed,1084.526030968007,184.04433357920882,136.09735032551316,136.09735032551316,47.94698325369566,26.051866048383545,47.94698325369566,26.051866048383545,1.0,43.029410407762555,47.94698325369566,0.0,787.7030092980374,0
2025-11-27,3,ownership_fixed,1160.82241795883,196.70649635282834,147.62297396970672,146.86479644945047,49.08352238312162,24.952669735462894,49.84169990337787,25.338105668852876,0.9847882892893693,45.78679565613635,49.84169990337787,-0.7581775202562397,836.8372317577193,58.14270422983344
2025-11-27,3,reassignment_allowed,820.2503712938753,148.58200335834712,103.60882142495254,103.60882142495254,44.973181933394585,30.268256529647918,44.973181933394585,30.268256529647918,1.0,41.07263800673934,44.9731819333946,0.0,691.2766450199383,0
2025-11-28,1,ownership_fixed,1452.07487377362,116.11177436187356,114.32554693984437,114.32554693984437,1.7862274220291852,1.5383688965618896,1.7862274220291852,1.5383688965618896,1.0,1.8867970367390683,0.005178049556889164,1.7810493724722818,130.7054876107771,311.2254379550718
2025-11-28,1,reassignment_allowed,1075.5174967247613,84.8215198706264,84.72382953892068,84.61729664211084,0.09769033170572072,0.11517163551740456,0.20422322851555919,0.24076817867334804,0.4783507361812076,0.14872591864209994,0.09769033170572072,0.0,620.656773234672,0
2025-11-28,2,ownership_fixed,1191.895643923941,95.48981904748123,95.18734363677467,94.65637507932152,0.30247541070656325,0.31676194773828276,0.8334439681597132,0.872809244454943,0.36292231063168456,0.30800000000002115,0.30247541070657746,0.0,187.98760308982466,0
2025-11-28,2,reassignment_allowed,1084.526030968007,86.61074928910662,86.42313343243633,86.42313343243633,0.18761585667029124,0.2166195976945421,0.18761585667029124,0.2166195976945421,1.0,0.061385590062201345,0.18761585667028413,0.0,368.48690976233286,0
2025-11-28,3,ownership_fixed,1160.82241795883,92.88042613937851,92.45485263399937,92.16703897941858,0.4255735053791483,0.4581950396529435,0.713387159959936,0.768070507008022,0.5965533573705597,0.2659839329859608,0.2620155287849286,0.16355797659422677,86.01552878493462,12.783295382216096
2025-11-28,3,reassignment_allowed,820.2503712938753,62.47834420155425,62.214284969018856,61.825657790709116,0.264059232535395,0.42264121418381967,0.6526864108451349,1.044660224572498,0.4045728977158821,0.2749999999999986,0.264059232535395,0.0,76.66487174135167,0
2025-11-29,1,ownership_fixed,1452.07487377362,119.20768191787877,110.68694636941987,110.21050159551743,8.520735548458902,7.147807432686065,8.997180322361345,7.547483666832337,0.9470451011503792,10.500091647572702,8.520735548458902,0.0,806.4456742719683,0
2025-11-29,1,reassignment_allowed,1075.5174967247613,87.49144461199074,81.98472098495053,80.95433242652832,5.506723627040216,6.294013833537179,6.537112185462419,7.47171590828494,0.8423786330738462,8.54190150257621,5.506723627040216,0.0,834.3336061788091,0
2025-11-29,2,ownership_fixed,1191.895643923941,98.86498444374195,91.61630642325285,91.07966543070124,7.248678020489095,7.33189618273179,7.785319013040706,7.874698061041882,0.931070134486112,9.474343479555401,7.248678020489102,0.0,665.6917434625975,0
2025-11-29,2,reassignment_allowed,1084.526030968007,89.58569583060297,83.10346880455143,82.13649889753182,6.482227026051547,7.235783532126321,7.44919693307115,8.315163334955605,0.8701913889903108,9.33801319464996,6.4822270260515396,0.0,787.7030092980374,0
2025-11-29,3,ownership_fixed,1160.82241795883,95.81019900051386,88.94806781602816,88.26769715634059,6.862131184485705,7.162213685047142,7.542501844173273,7.872337102788838,0.9097950953484794,9.613801876706916,6.862131184485705,0.0,836.8372317577193,0
2025-11-29,3,reassignment_allowed,820.2503712938753,67.78654528235394,60.554278516866056,59.94699580022911,7.232266765487886,10.669177394072884,7.839549482124831,11.565052400104546,0.922536018425341,9.379432184049918,7.232266765487893,0.0,691.2766450199383,0
