instance_id,tier,seed,route_proxy_mode,status,cost,cpu_seconds,hgs_elapsed_seconds,hgs_iterations,violation_count,violations,error_type,error,reused_mechanism_ev_cost,reused_mechanism_ev_cpu_seconds,reused_mv_hgs_sp_cost,reused_mv_hgs_sp_cpu_seconds
cn-cy-100c-01-V2-LOCATIONS,100,5,naive_ev,OK,5161.41388446487,92.07450379093643,90.09729233407415,11054,0,[],,,5164.12767404665,60.41549041692633,5164.12767404665,115.02563887496945
cn-cy-100c-01-V2-LOCATIONS,100,4,naive_ev,OK,5158.272031908577,111.18442145793233,109.58676254190505,15238,0,[],,,5162.989536883764,93.61531666701194,5159.213315059443,254.8358532920247
cn-cy-100c-02-V2-LOCATIONS,100,1,naive_ev,OK,4814.0139497521795,94.66184420895297,93.21866379107814,13690,0,[],,,4952.2000589368745,51.63518874999136,4813.21328471388,138.05610229203012
cn-cy-100c-02-V2-LOCATIONS,100,3,cv_only,OK,5020.317356717968,70.620756083983,69.34489187505096,11395,0,[],,,4813.21328471388,111.60368083301,4813.21328471388,133.98232941608876
cn-cy-100c-02-V2-LOCATIONS,100,2,naive_ev,OK,4950.061790923849,107.72075950005092,106.42890841607004,14541,0,[],,,4833.336512529548,61.92437729204539,4833.336512529548,83.98659429198597
cn-cy-100c-02-V2-LOCATIONS,100,4,cv_only,OK,4813.968943158632,62.998742875061,61.67792266700417,10195,0,[],,,4949.3267361209755,86.37868241698015,4821.517752598652,152.1382277510129
cn-cy-100c-02-V2-LOCATIONS,100,3,naive_ev,OK,4842.386209381389,82.4484257909935,80.38009420910385,11593,0,[],,,4813.21328471388,111.60368083301,4813.21328471388,133.98232941608876
cn-cy-100c-02-V2-LOCATIONS,100,5,cv_only,OK,5019.914656430727,50.65879566699732,49.16465895809233,9735,0,[],,,4954.096326189078,59.43681862507947,4948.924035833735,165.98323916702066
cn-cy-100c-03-V2-LOCATIONS,100,1,cv_only,OK,4757.197324708852,36.86807491700165,35.30225787498057,5758,0,[],,,4716.60665301109,53.31427670898847,4716.60665301109,94.39277412591036
cn-cy-100c-02-V2-LOCATIONS,100,4,naive_ev,OK,4813.21328471388,84.90227570803836,83.49863666598685,14053,0,[],,,4949.3267361209755,86.37868241698015,4821.517752598652,152.1382277510129
cn-cy-100c-02-V2-LOCATIONS,100,5,naive_ev,OK,4948.924035833735,43.90303420799319,42.615689250058495,6157,0,[],,,4954.096326189078,59.43681862507947,4948.924035833735,165.98323916702066
cn-cy-100c-03-V2-LOCATIONS,100,2,cv_only,OK,4756.1941504550305,32.36139908293262,30.91731350007467,4933,0,[],,,4716.700508869917,51.161989915999584,4716.559023956668,147.0361246659886
cn-cy-100c-03-V2-LOCATIONS,100,1,naive_ev,OK,4717.576312564921,48.34760316694155,46.68989212496672,7687,0,[],,,4716.60665301109,53.31427670898847,4716.60665301109,94.39277412591036
cn-cy-100c-03-V2-LOCATIONS,100,3,cv_only,OK,4756.1941504550305,30.785938375047408,29.257555874995887,5345,0,[],,,4717.609827264912,43.07144037494436,4717.56219821049,116.80095499998424
cn-cy-100c-03-V2-LOCATIONS,100,4,cv_only,OK,4757.197324708852,34.78850983409211,33.223211791948415,6154,0,[],,,4717.703683123738,45.39954174996819,4716.384428350883,116.54870370891877
cn-cy-10c-01-V2-LOCATIONS,10,1,cv_only,OK,591.032394171866,0.9692867499543354,0.8745124589186162,3001,0,[],,,575.8408678302291,2.243475208990276,575.8408678302291,4.188016334082931
cn-cy-10c-01-V2-LOCATIONS,10,1,naive_ev,OK,579.2642466516072,2.5910971669945866,2.474855792010203,3001,0,[],,,575.8408678302291,2.243475208990276,575.8408678302291,4.188016334082931
cn-cy-10c-01-V2-LOCATIONS,10,2,cv_only,OK,591.032394171866,1.0142613330390304,0.9266390830744058,3005,0,[],,,575.8408678302291,2.2800625000381842,575.8408678302291,4.423460625112057
cn-cy-10c-01-V2-LOCATIONS,10,2,naive_ev,OK,579.2642466516072,2.285223125014454,2.194423791952431,3007,0,[],,,575.8408678302291,2.2800625000381842,575.8408678302291,4.423460625112057
cn-cy-10c-01-V2-LOCATIONS,10,3,cv_only,OK,591.032394171866,1.0618572499370202,0.9585161249851808,3003,0,[],,,575.8408678302291,2.3680179589428008,575.8408678302291,4.500002541928552
cn-cy-10c-01-V2-LOCATIONS,10,3,naive_ev,OK,579.2642466516072,2.375584458000958,2.265699250041507,3001,0,[],,,575.8408678302291,2.3680179589428008,575.8408678302291,4.500002541928552
cn-cy-10c-01-V2-LOCATIONS,10,4,cv_only,OK,591.032394171866,0.9601433749776334,0.875090833986178,3001,0,[],,,575.8408678302291,1.9928494578925893,575.8408678302291,3.901215707883239
cn-cy-10c-01-V2-LOCATIONS,10,4,naive_ev,OK,579.2642466516072,2.294997291988693,2.2082090409239754,3008,0,[],,,575.8408678302291,1.9928494578925893,575.8408678302291,3.901215707883239
cn-cy-10c-01-V2-LOCATIONS,10,5,cv_only,OK,591.032394171866,1.0183126669144258,0.9132485829759389,3001,0,[],,,575.8408678302291,2.1865489589981735,575.8408678302291,4.258918709005229
cn-cy-100c-03-V2-LOCATIONS,100,2,naive_ev,OK,4717.703683123738,57.28109016700182,55.58095470792614,9417,0,[],,,4716.700508869917,51.161989915999584,4716.559023956668,147.0361246659886
cn-cy-10c-01-V2-LOCATIONS,10,5,naive_ev,OK,579.2642466516072,2.367979040951468,2.284187625045888,3007,0,[],,,575.8408678302291,2.1865489589981735,575.8408678302291,4.258918709005229
cn-cy-10c-02-V2-LOCATIONS,10,1,cv_only,OK,633.8356528797758,1.2021753749577329,1.0890610839705914,3001,0,[],,,633.8356528797758,1.488330458989367,633.8356528797758,3.36134875100106
