best_any_distance_reducing,best_any_insertion_delta_km,best_any_relocate_net_delta_km,best_any_swap_partner_customer_id,best_any_swap_partner_depot_id,best_any_swap_total_delta_km,best_any_target_depot_id,best_any_target_duty_id,best_any_target_position,best_any_target_trip_index,best_capacity_distance_reducing,best_capacity_relocate_net_delta_km,best_capacity_swap_partner_customer_id,best_capacity_swap_partner_depot_id,best_capacity_swap_total_delta_km,best_capacity_target_depot_id,best_capacity_target_duty_id,best_capacity_target_position,best_capacity_target_trip_index,customer_id,demand_kg,instance_id,region,removal_saving_km,saved_direct_roundtrip_delta_km,saved_direct_roundtrip_distance_reducing,source_depot_id,source_duty_id,source_trip_index
False,65.70630787213301,64.185674931012,C071,D_guangzhou,174.46697143678304,D_guangzhou,EV_D_guangzhou_2,0,1,False,65.63688938447099,C084,D_guangzhou,176.092676538908,D_guangzhou,CV_D_guangzhou_2,3,2,C002,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.5206329411209991,4.276028366962009,False,D_dongguan,CV_D_dongguan_2,1
False,63.65537147591699,55.905546568984995,C071,D_guangzhou,170.63020338367298,D_guangzhou,EV_D_guangzhou_2,0,1,False,57.20860712521999,C084,D_guangzhou,171.693297792209,D_guangzhou,CV_D_guangzhou_2,3,2,C019,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,7.749824906932001,17.929998548451998,False,D_dongguan,CV_D_dongguan_2,1
False,67.604499918425,57.29512199971901,C087,D_guangzhou,171.32739127575698,D_guangzhou,EV_D_guangzhou_2,0,1,False,57.951211230022004,C087,D_guangzhou,171.32739127575698,D_guangzhou,CV_D_guangzhou_2,3,2,C014,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,10.309377918705996,9.607944806221006,False,D_dongguan,CV_D_dongguan_2,1
False,31.961624917023002,31.625637871254003,C081,D_guangzhou,38.980197217837,D_guangzhou,EV_D_guangzhou_2,2,1,False,40.63784122877901,C081,D_guangzhou,38.980197217837,D_guangzhou,CV_D_guangzhou_2,0,2,C036,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.3359870457689976,13.856776385930004,False,D_foshan,CV_D_foshan_1,1
False,31.974381995634,30.217771104487,C081,D_guangzhou,64.423145914976,D_guangzhou,EV_D_guangzhou_2,2,1,False,38.779083133285,C046,D_guangzhou,68.28332028552599,D_guangzhou,CV_D_guangzhou_2,0,2,C023,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.756610891147,11.413608518236003,False,D_foshan,CV_D_foshan_1,1
False,34.84992090815899,32.169694965032996,C081,D_guangzhou,65.988872299563,D_guangzhou,EV_D_guangzhou_2,2,1,False,40.73100699383099,C068,D_guangzhou,68.500300261956,D_guangzhou,CV_D_guangzhou_2,0,2,C022,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.680225943126,15.55615549250399,False,D_foshan,CV_D_foshan_1,1
False,32.499848434906,30.889031373751,C081,D_guangzhou,66.370816486487,D_guangzhou,EV_D_guangzhou_2,2,1,False,39.450343402548995,C081,D_guangzhou,66.370816486487,D_guangzhou,CV_D_guangzhou_2,0,2,C037,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.610817061155,12.243190988413005,False,D_foshan,CV_D_foshan_1,1
False,35.268599336425005,33.643192091798,C081,D_guangzhou,66.167295734101,D_guangzhou,EV_D_guangzhou_2,2,1,False,42.204504120596,C046,D_guangzhou,69.576578775924,D_guangzhou,CV_D_guangzhou_2,0,2,C034,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.6254072446269998,15.55615549250399,False,D_foshan,CV_D_foshan_1,1
False,32.377435722944,32.377435526860005,C081,D_guangzhou,43.941793454173,D_guangzhou,EV_D_guangzhou_2,2,1,False,40.973828274498004,C081,D_guangzhou,43.941793454173,D_guangzhou,CV_D_guangzhou_2,0,2,C025,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.9608399452408777e-07,15.129900182353992,False,D_foshan,CV_D_foshan_1,1
False,46.997930109094,39.608480202502,C081,D_guangzhou,47.478628906637,D_guangzhou,EV_D_guangzhou_1,2,1,False,45.892143515370016,C068,D_guangzhou,50.545580218401,D_guangzhou,CV_D_guangzhou_2,0,2,C040,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,7.389449906591995,31.904952493357996,False,D_foshan,CV_D_foshan_1,2
False,29.980547798301,23.112014619709,C081,D_guangzhou,43.49085756296499,D_guangzhou,EV_D_guangzhou_2,2,1,False,31.708407367346997,C081,D_guangzhou,43.49085756296499,D_guangzhou,CV_D_guangzhou_2,0,2,C039,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.868533178591999,16.066036737830004,False,D_foshan,CV_D_foshan_1,2
False,34.849921000474005,33.82612195894001,C081,D_guangzhou,42.161072682704,D_guangzhou,EV_D_guangzhou_2,2,1,False,42.38743398773801,C081,D_guangzhou,42.161072682704,D_guangzhou,CV_D_guangzhou_2,0,2,C027,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.0237990415339955,15.55615549250399,False,D_foshan,CV_D_foshan_2,1
False,33.00188496489999,31.954884278078996,C081,D_guangzhou,67.20051900998301,D_guangzhou,EV_D_guangzhou_2,2,1,False,40.516196306877006,C068,D_guangzhou,69.71194697237601,D_guangzhou,CV_D_guangzhou_2,0,2,C038,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.0470006868209998,13.477872709729994,False,D_foshan,CV_D_foshan_2,1
False,33.00188487599,32.455576528597,C081,D_guangzhou,61.502870176082006,D_guangzhou,EV_D_guangzhou_2,2,1,False,41.01688855739499,C081,D_guangzhou,61.502870176082006,D_guangzhou,CV_D_guangzhou_2,0,2,C030,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.546308347393,13.477872709730008,False,D_foshan,CV_D_foshan_2,1
False,28.391664536012,23.096061662805003,C081,D_guangzhou,58.07677138623801,D_guangzhou,EV_D_guangzhou_2,2,1,False,32.473321477481,C046,D_guangzhou,61.486054428060996,D_guangzhou,CV_D_guangzhou_2,0,2,C029,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.295602873207,14.331232697051007,False,D_foshan,CV_D_foshan_2,1
False,33.522817377178,33.042439900061,C081,D_guangzhou,62.810079722244,D_guangzhou,EV_D_guangzhou_2,2,1,False,41.603751928859,C081,D_guangzhou,62.810079722244,D_guangzhou,CV_D_guangzhou_2,0,2,C033,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.48037747711700013,15.415753365431001,False,D_foshan,CV_D_foshan_2,1
False,33.65582567560799,31.926858737418996,C081,D_guangzhou,43.92276080555799,D_guangzhou,EV_D_guangzhou_2,2,1,False,40.48817076621701,C068,D_guangzhou,48.236432867023,D_guangzhou,CV_D_guangzhou_2,0,2,C041,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.728966938188998,14.300172202789014,False,D_foshan,CV_D_foshan_2,1
False,22.282377407096007,20.20625941178901,C036,D_foshan,66.81514319257302,D_foshan,CV_D_foshan_1,0,1,False,27.865275317569004,C039,D_foshan,72.71475647018698,D_foshan,CV_D_foshan_1,2,2,C071,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.0761179953069986,29.06248312791101,False,D_guangzhou,CV_D_guangzhou_1,1
False,31.297325916051005,24.864173226669006,C036,D_foshan,71.85546985687301,D_foshan,CV_D_foshan_1,0,1,False,29.66418439528099,C027,D_foshan,75.03634532174001,D_foshan,CV_D_foshan_1,2,2,C047,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.433152689382,29.490547610465008,False,D_guangzhou,CV_D_guangzhou_1,1
False,27.426654008265004,22.220670275947004,C036,D_foshan,66.81636081717801,D_foshan,CV_D_foshan_1,0,1,False,29.284453652381,C031,D_foshan,70.75492811301801,D_foshan,CV_D_foshan_1,2,2,C042,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.205983732318,29.129037688527006,False,D_guangzhou,CV_D_guangzhou_1,1
False,20.458590523223,14.175520966095998,C036,D_foshan,54.011972783840015,D_foshan,CV_D_foshan_1,0,1,False,19.236752128758994,C035,D_foshan,57.72985633392699,D_foshan,CV_D_foshan_1,2,2,C085,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.283069557127001,26.532690085262992,False,D_guangzhou,CV_D_guangzhou_1,1
False,17.42988388973,9.020286291781002,C028,D_foshan,51.957743146437004,D_foshan,CV_D_foshan_1,0,1,False,13.208663496170997,C031,D_foshan,53.741870797709005,D_foshan,CV_D_foshan_1,2,2,C044,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,8.409597597949,8.097152974638988,False,D_guangzhou,CV_D_guangzhou_1,1
False,22.373834041056003,21.447524817625002,C036,D_foshan,59.735296516421,D_foshan,CV_D_foshan_1,0,1,False,27.618456756901992,C027,D_foshan,63.367063310015,D_foshan,CV_D_foshan_1,2,2,C053,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.9263092234310006,24.46115027785801,False,D_guangzhou,CV_D_guangzhou_1,1
False,18.651232690232007,15.504229394220005,C036,D_foshan,60.32991015088301,D_foshan,CV_D_foshan_1,0,1,False,20.243373235874998,C027,D_foshan,63.51078561575,D_foshan,CV_D_foshan_1,2,2,C052,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,3.1470032960119996,18.77282969315,False,D_guangzhou,CV_D_guangzhou_1,1
False,21.857167019468005,18.817860941422005,C028,D_foshan,57.132642225256994,D_foshan,CV_D_foshan_1,0,1,False,22.629763292718003,C027,D_foshan,61.19288550995,D_foshan,CV_D_foshan_1,2,2,C083,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,3.039306078046,21.186014559765994,False,D_guangzhou,CV_D_guangzhou_1,1
False,22.334486526376,19.330597771711997,C036,D_foshan,64.10530470320099,D_foshan,CV_D_foshan_1,0,1,False,25.501529710988986,C031,D_foshan,65.421620106581,D_foshan,CV_D_foshan_1,2,2,C057,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,3.0038887546640036,24.46115027785801,False,D_guangzhou,CV_D_guangzhou_1,2
False,25.04617014348801,23.569882045549008,C036,D_foshan,67.69223646686301,D_foshan,CV_D_foshan_1,0,1,False,28.722755116708996,C039,D_foshan,71.501517519744,D_foshan,CV_D_foshan_1,2,2,C078,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.4762880979389996,28.882108948325993,False,D_guangzhou,CV_D_guangzhou_1,2
False,20.157874531759006,20.283751124514005,C036,D_foshan,53.87375237144101,D_foshan,CV_D_foshan_1,0,1,False,25.344982287176993,C041,D_foshan,59.923370782723,D_foshan,CV_D_foshan_1,2,2,C075,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,-0.12587659275499938,25.890435283984985,False,D_guangzhou,CV_D_guangzhou_1,2
True,10.638678987346998,-2.850823606218004,C036,D_foshan,42.489240184969006,D_foshan,CV_D_foshan_1,0,1,False,2.840917625487,C031,D_foshan,45.449857095023,D_foshan,CV_D_foshan_1,2,2,C046,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,13.489502593565001,-1.0328872325910083,True,D_guangzhou,CV_D_guangzhou_1,2
False,22.805508084078,23.839139575705005,C036,D_foshan,50.46582860908,D_foshan,CV_D_foshan_1,0,1,False,28.40132297395201,C036,D_foshan,50.46582860908,D_foshan,CV_D_foshan_1,2,2,C090,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,-1.0336314916270057,22.036964334191005,False,D_guangzhou,CV_D_guangzhou_1,2
False,15.386536476827,2.589688891564001,C036,D_foshan,49.95585234860399,D_foshan,CV_D_foshan_1,0,1,False,8.099248073202995,C039,D_foshan,56.02189553626899,D_foshan,CV_D_foshan_1,2,2,C082,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,12.796847585263,9.949753575130003,False,D_guangzhou,CV_D_guangzhou_2,1
False,28.18265569797701,21.061982106839007,C036,D_foshan,60.605583953078,D_foshan,CV_D_foshan_1,0,1,False,25.877080512532004,C039,D_foshan,63.66127973060499,D_foshan,CV_D_foshan_1,2,2,C066,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,7.120673591138,30.465062328155994,False,D_guangzhou,CV_D_guangzhou_2,1
False,22.776598161128,17.311333144645,C036,D_foshan,69.960043295579,D_foshan,CV_D_foshan_1,0,1,False,23.118948495696,C031,D_foshan,71.276358698959,D_foshan,CV_D_foshan_1,2,2,C062,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.4652650164829994,24.27988987233899,False,D_guangzhou,CV_D_guangzhou_2,1
False,25.89665276695401,19.874791122206005,C036,D_foshan,59.51384702746301,D_foshan,CV_D_foshan_1,0,1,False,26.46039447091599,C039,D_foshan,64.755858357894,D_foshan,CV_D_foshan_1,2,2,C077,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.021861644748001,31.988175938552985,False,D_guangzhou,CV_D_guangzhou_2,1
False,15.605083604946005,5.818326208508006,C036,D_foshan,50.662271527647,D_foshan,CV_D_foshan_1,0,1,False,10.879557371170995,C039,D_foshan,58.734214819934,D_foshan,CV_D_foshan_1,2,2,C055,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,9.786757396437999,14.423812357402,False,D_guangzhou,CV_D_guangzhou_2,1
False,20.641741751316005,10.300188306721004,C036,D_foshan,55.08418130509401,D_foshan,CV_D_foshan_1,0,1,False,15.517251063472996,C036,D_foshan,55.08418130509401,D_foshan,CV_D_foshan_1,2,2,C088,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,10.341553444595,17.909475507053003,False,D_guangzhou,CV_D_guangzhou_2,2
False,21.183610788816004,14.815454249924006,C036,D_foshan,59.428095550422,D_foshan,CV_D_foshan_1,0,1,False,22.852809503371994,C039,D_foshan,65.04581071911099,D_foshan,CV_D_foshan_1,2,2,C058,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.368156538892,28.490542523415996,False,D_guangzhou,CV_D_guangzhou_2,2
False,23.926997067575996,17.698964215075,C036,D_foshan,61.37893403105399,D_foshan,CV_D_foshan_1,0,1,False,22.179259818685,C039,D_foshan,64.515637616385,D_foshan,CV_D_foshan_1,2,2,C084,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.228032852500998,25.421563783786,False,D_guangzhou,CV_D_guangzhou_2,2
False,17.040378580546008,14.824995006007004,C036,D_foshan,52.854906702107996,D_foshan,CV_D_foshan_1,0,1,False,23.227725287192996,C031,D_foshan,56.414580030854,D_foshan,CV_D_foshan_1,2,2,C067,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.2153835745390023,16.092079018410992,False,D_guangzhou,CV_D_guangzhou_3,1
False,15.507404013919004,14.016356356048004,C036,D_foshan,52.694827645518004,D_foshan,CV_D_foshan_1,0,1,False,19.077587518711,C039,D_foshan,58.728353424093996,D_foshan,CV_D_foshan_1,2,2,C076,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.491047657871,15.577573873507,False,D_guangzhou,CV_D_guangzhou_3,1
False,15.261758810678002,13.254543124005002,C036,D_foshan,50.138680621846,D_foshan,CV_D_foshan_1,0,1,False,18.315774286668,C039,D_foshan,55.756395790534995,D_foshan,CV_D_foshan_1,2,2,C072,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.007215686673,14.068030244576008,False,D_guangzhou,CV_D_guangzhou_3,1
False,20.736999385615004,14.342723091205004,C028,D_foshan,46.17176536457401,D_foshan,CV_D_foshan_1,0,1,False,16.411327019692997,C039,D_foshan,49.068552188690006,D_foshan,CV_D_foshan_1,2,2,C051,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.39427629441,16.06804348217601,False,D_guangzhou,CV_D_guangzhou_3,1
False,13.318666342294003,9.409743962402004,C036,D_foshan,43.23810963712001,D_foshan,CV_D_foshan_1,0,1,False,14.375809557830994,C027,D_foshan,46.869876430714,D_foshan,CV_D_foshan_1,2,2,C060,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,3.908922379892,5.439498624515011,False,D_guangzhou,CV_D_guangzhou_3,1
False,13.025990462351007,7.4678023197090075,C036,D_foshan,41.29025071150601,D_foshan,CV_D_foshan_1,0,1,False,12.529033482371997,C027,D_foshan,44.922017505100015,D_foshan,CV_D_foshan_1,2,2,C061,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.558188142642001,7.119434174192989,False,D_guangzhou,CV_D_guangzhou_3,1
False,22.486329484960997,21.275094152701996,C036,D_foshan,53.188511853969004,D_foshan,CV_D_foshan_1,0,1,False,28.93411005848201,C031,D_foshan,56.29729385398799,D_foshan,CV_D_foshan_1,2,2,C070,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.2112353322589988,29.364231200162017,False,D_guangzhou,CV_D_guangzhou_4,1
True,10.816883744439002,-6.288234212142001,C036,D_foshan,39.65561991198099,D_foshan,CV_D_foshan_1,0,1,True,-0.596492980437004,C036,D_foshan,39.65561991198099,D_foshan,CV_D_foshan_1,2,2,C043,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,17.105117956581,-1.0328872325910083,True,D_guangzhou,CV_D_guangzhou_4,1
False,20.845821455996003,13.064122689628002,C036,D_foshan,45.156402101350004,D_foshan,CV_D_foshan_1,0,1,False,21.365314830120997,C036,D_foshan,45.156402101350004,D_foshan,CV_D_foshan_1,2,2,C089,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,7.781698766368001,27.668513530036996,False,D_guangzhou,CV_D_guangzhou_4,1
False,13.375145659076995,8.171655070597994,C036,D_foshan,48.592339452206,D_foshan,CV_D_foshan_1,0,1,False,13.232886233260999,C039,D_foshan,54.210054620895,D_foshan,CV_D_foshan_1,2,2,C080,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.203490588479,11.627427951569985,False,D_guangzhou,CV_D_guangzhou_4,1
False,24.757670960342,18.538437816569004,C028,D_foshan,56.666025031429996,D_foshan,CV_D_foshan_1,0,1,False,22.415845398988992,C031,D_foshan,58.76112230467199,D_foshan,CV_D_foshan_1,2,2,C073,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.219233143772999,24.616806798648994,False,D_guangzhou,CV_D_guangzhou_4,1
False,24.62757894308801,22.59884630143501,C036,D_foshan,62.355822022464,D_foshan,CV_D_foshan_1,0,1,False,27.538170325978996,C036,D_foshan,62.355822022464,D_foshan,CV_D_foshan_1,2,2,C048,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.028732641653001,26.657595625861006,False,D_guangzhou,CV_D_guangzhou_4,1
False,19.587244574807002,18.138893305756,C036,D_foshan,55.74386306063899,D_foshan,CV_D_foshan_1,0,1,False,24.003205171156996,C039,D_foshan,59.84877229787399,D_foshan,CV_D_foshan_1,2,2,C063,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.4483512690510034,16.081355505112995,False,D_guangzhou,CV_D_guangzhou_5,1
False,16.212425587282997,13.780117858106996,C036,D_foshan,55.270352708419,D_foshan,CV_D_foshan_1,0,1,False,20.636986157600994,C036,D_foshan,55.270352708419,D_foshan,CV_D_foshan_1,2,2,C045,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.4323077291760002,9.351624367045005,False,D_guangzhou,CV_D_guangzhou_5,1
False,22.211142082174003,22.015386716017005,C028,D_foshan,59.58745511414399,D_foshan,CV_D_foshan_1,0,1,False,24.380884577647,C039,D_foshan,62.484241938260006,D_foshan,CV_D_foshan_1,2,2,C069,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.19575536615700004,19.95175358476699,False,D_guangzhou,CV_D_guangzhou_5,1
False,27.594814416502995,25.744032515977995,C036,D_foshan,71.317949593393,D_foshan,CV_D_foshan_1,0,1,False,32.145236096331004,C039,D_foshan,75.95975054558,D_foshan,CV_D_foshan_1,2,2,C086,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.8507819005250004,31.863170043066,False,D_guangzhou,CV_D_guangzhou_5,1
False,28.50171864398601,26.946335282713008,C036,D_foshan,64.80171935855701,D_foshan,CV_D_foshan_1,0,1,False,32.422357829335986,C039,D_foshan,68.934149886901,D_foshan,CV_D_foshan_1,2,2,C065,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.5553833612730004,33.444132161201,False,D_guangzhou,CV_D_guangzhou_5,1
False,13.251048374039005,1.2070393253820075,C036,D_foshan,47.776065046183994,D_foshan,CV_D_foshan_1,0,1,False,6.268270488044997,C035,D_foshan,54.445006329213996,D_foshan,CV_D_foshan_1,2,2,C087,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,12.044009048656998,10.549607397488998,False,D_guangzhou,CV_D_guangzhou_5,1
False,124.64248186681499,123.28641054504499,C003,D_dongguan,220.58819698468602,D_dongguan,CV_D_dongguan_1,0,2,False,123.28641054504499,C003,D_dongguan,220.58819698468602,D_dongguan,CV_D_dongguan_1,0,2,C113,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.3560713217700031,106.474159289206,False,D_shenzhen,CV_D_shenzhen_1,1
False,120.619123868765,115.978458501865,C003,D_dongguan,246.27504590806598,D_dongguan,CV_D_dongguan_1,0,2,False,115.978458501865,C003,D_dongguan,246.27504590806598,D_dongguan,CV_D_dongguan_1,0,2,C147,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,4.6406653669,109.38049082268802,False,D_shenzhen,CV_D_shenzhen_1,1
False,111.80402353465497,99.08556978573299,C003,D_dongguan,238.69796762052096,D_dongguan,CV_D_dongguan_1,0,2,False,99.08556978573299,C007,D_dongguan,238.721816836585,D_dongguan,CV_D_dongguan_1,0,2,C144,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,12.718453748922002,111.373575699708,False,D_shenzhen,CV_D_shenzhen_1,1
False,124.56112505061299,119.49796148281399,C014,D_dongguan,249.67885874977998,D_dongguan,CV_D_dongguan_1,2,2,False,119.49796148281399,C007,D_dongguan,251.25334047994198,D_dongguan,CV_D_dongguan_1,2,2,C127,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,5.063163567798999,106.474159289206,False,D_shenzhen,CV_D_shenzhen_1,1
False,121.10089117572798,119.10872865515198,C003,D_dongguan,259.668047933431,D_dongguan,CV_D_dongguan_1,0,2,False,119.10872865515198,C014,D_dongguan,260.503785768902,D_dongguan,CV_D_dongguan_1,0,2,C133,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.9921625205759999,106.47415928920599,False,D_shenzhen,CV_D_shenzhen_1,1
False,118.144592475633,119.050441294819,C003,D_dongguan,255.29814058550994,D_dongguan,CV_D_dongguan_1,0,2,False,119.050441294819,C007,D_dongguan,255.432315291383,D_dongguan,CV_D_dongguan_1,0,2,C141,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,-0.9058488191859997,106.47415928920603,False,D_shenzhen,CV_D_shenzhen_1,1
False,121.302480633202,120.25472837066098,C003,D_dongguan,208.71487081303903,D_dongguan,CV_D_dongguan_1,0,2,False,120.25472837066098,C003,D_dongguan,208.71487081303903,D_dongguan,CV_D_dongguan_1,0,2,C115,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.047752262541002,116.99895424823,False,D_shenzhen,CV_D_shenzhen_1,1
False,123.61342188217401,114.574559215705,C020,D_dongguan,212.60975361186703,D_dongguan,CV_D_dongguan_1,2,2,False,114.574559215705,C007,D_dongguan,213.87705770190496,D_dongguan,CV_D_dongguan_1,2,2,C093,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,9.038862666469006,116.787278231208,False,D_shenzhen,CV_D_shenzhen_1,2
False,120.77301937353802,119.41417679380902,C003,D_dongguan,251.69281725506397,D_dongguan,CV_D_dongguan_1,0,2,False,119.41417679380902,C014,D_dongguan,251.893306376039,D_dongguan,CV_D_dongguan_1,0,2,C143,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.3588425797289982,106.47415928920603,False,D_shenzhen,CV_D_shenzhen_1,2
False,116.614503355625,116.29860831907199,C014,D_dongguan,254.36741456487601,D_dongguan,CV_D_dongguan_1,2,2,False,116.29860831907199,C007,D_dongguan,255.591018437738,D_dongguan,CV_D_dongguan_1,2,2,C121,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.31589503655299994,106.47415928920601,False,D_shenzhen,CV_D_shenzhen_1,2
False,116.53451828233301,116.471429461948,C014,D_dongguan,253.829304360628,D_dongguan,CV_D_dongguan_1,2,2,False,116.471429461948,C018,D_dongguan,256.60557177568796,D_dongguan,CV_D_dongguan_1,2,2,C116,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.06308882038500042,106.474159289206,False,D_shenzhen,CV_D_shenzhen_1,2
False,122.453598698477,122.464008575613,C014,D_dongguan,261.035141639188,D_dongguan,CV_D_dongguan_1,2,2,False,122.464008575613,C020,D_dongguan,263.335097598059,D_dongguan,CV_D_dongguan_1,2,2,C120,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,-0.010409877136000433,106.47415928920603,False,D_shenzhen,CV_D_shenzhen_1,2
False,121.533992330923,119.610718797029,C014,D_dongguan,218.12089691243898,D_dongguan,CV_D_dongguan_1,0,2,False,119.610718797029,C003,D_dongguan,218.341250484569,D_dongguan,CV_D_dongguan_1,0,2,C110,417.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.9232735338940001,106.47415928920599,False,D_shenzhen,CV_D_shenzhen_1,2
False,128.00569344780698,121.72659538838498,C020,D_dongguan,220.10944329701897,D_dongguan,CV_D_dongguan_1,0,2,False,121.72659538838498,C020,D_dongguan,220.10944329701897,D_dongguan,CV_D_dongguan_1,0,2,C149,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,6.279098059422002,106.474159289206,False,D_shenzhen,CV_D_shenzhen_2,1
False,117.91933773041399,115.61439792172199,C003,D_dongguan,255.908095776896,D_dongguan,CV_D_dongguan_1,0,2,False,115.61439792172199,C014,D_dongguan,262.76099150043007,D_dongguan,CV_D_dongguan_1,0,2,C146,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.304939808692,106.47415928920597,False,D_shenzhen,CV_D_shenzhen_2,1
False,118.21963077476,118.13340052316,C020,D_dongguan,250.64791972389,D_dongguan,CV_D_dongguan_1,2,2,False,118.13340052316,C007,D_dongguan,251.91522381392795,D_dongguan,CV_D_dongguan_1,2,2,C109,278.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.08623025159999997,106.474159289206,False,D_shenzhen,CV_D_shenzhen_2,1
False,117.19718209226201,116.90220803791502,C003,D_dongguan,257.989309598422,D_dongguan,CV_D_dongguan_1,0,2,False,116.90220803791502,C003,D_dongguan,257.989309598422,D_dongguan,CV_D_dongguan_1,0,2,C095,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,0.2949740543470002,106.474159289206,False,D_shenzhen,CV_D_shenzhen_2,1
False,124.03851402454,121.89462674339701,C020,D_dongguan,261.82690151178804,D_dongguan,CV_D_dongguan_1,0,2,False,121.89462674339701,C020,D_dongguan,261.82690151178804,D_dongguan,CV_D_dongguan_1,0,2,C150,208.0,cn-prd-150c-02-V2-LOCATIONS,prd,2.1438872811430003,106.47415928920599,False,D_shenzhen,CV_D_shenzhen_2,1
False,123.01001992093501,121.03469351576801,C014,D_dongguan,258.31608174186,D_dongguan,CV_D_dongguan_1,2,2,False,121.03469351576801,C007,D_dongguan,258.801001347806,D_dongguan,CV_D_dongguan_1,2,2,C096,347.0,cn-prd-150c-02-V2-LOCATIONS,prd,1.9753264051669994,106.474159289206,False,D_shenzhen,CV_D_shenzhen_2,1
False,117.596344247827,113.577885997312,C003,D_dongguan,212.30841768485203,D_dongguan,CV_D_dongguan_1,0,2,False,113.577885997312,C020,D_dongguan,213.76506247004602,D_dongguan,CV_D_dongguan_1,0,2,C136,139.0,cn-prd-150c-02-V2-LOCATIONS,prd,4.018458250515003,117.18586461321999,False,D_shenzhen,CV_D_shenzhen_2,1
