block_index,customer_ids,customers,full_signature,home_depot_id,instance,isolated_cost,seed,source,structural_signature,vehicle_type
97,C082|C148|C146|C186|C187,5,741d0a8e575318a4db88c8722b80b945b055325dfee8c47faa977cd66d1e5398,D0,L-main-threeshift-100c-01,114.93609518121856,2,restarted,6a01670b420d428e03c6268b9afd88cc5c738806a15c3decf1ea2e4a0c34bbfa,ev
98,C051|C002|C021|C119,4,678a0984952f86b6c1970eb1ea48e3923551d6f373c3d4f89bc0159395635c29,D0,L-main-threeshift-100c-01,149.21996372908876,2,restarted,c06b879a83ef85c79f7e8041b365cd614f87476c30196d0415ea6c2838074aac,ev
99,C143,1,3b2ca3be320313612b663db8de4cd57bffb016ec1db510da0e31c59f220638f0,D1,L-main-threeshift-100c-01,107.02870110598153,2,restarted,04e0e80be851b397034257d338693486281d02e8f4ae83c099d2b0a8b0e3aa7a,ev
100,C135,1,306801cd85fd429acd33cab113f0947561eb69b5edb1f515742744cb19af7511,D1,L-main-threeshift-100c-01,98.82501866876923,2,restarted,8fa009fa77ee6678b82f1b6fbdf9fbf12854d940c8aefe74e7b72fe886229188,ev
101,C075|C066|C015|C006|C054|C100|C133|C178|C206|C208,10,2ef3bfaae4ee00191cb5253da1238dbf3c8a07e884a8962ec5e407f9003b26fe,D0,L-main-threeshift-100c-01,309.4618845076806,2,true_lns_middle,b13f6a925dfcec34b17483e45ea03ea0cc39842b4c35543d1ee1d95f2d7afc67,cv
102,C079|C037|C213|C217|C215|C203,6,44b9a048213dc57864ac24f896a9c4cba6fae76544e9eff67915cfc42e0fb641,D0,L-main-threeshift-100c-01,128.13683562606911,2,true_lns_middle,c5511a7cfcaeb8fc66c5647bdbcaa7f6f2414cbfd686da8d6b3d58790a0ae591,ev
103,C056|C028|C041|C138|C108|C163|C159|C204,8,e6b142a6e3fd91e06b874492a09ec52531cbd30a233502bf6ca6b137bd4e9272,D0,L-main-threeshift-100c-01,131.3846360548459,2,true_lns_middle,d2ff9b48237b885d96f104b142ce677b0a8e9e0c459c3ce842e3edeb4a5f36fc,ev
104,C092|C098|C011|C030|C085|C081|C168|C124|C212,9,1d8f886977e2731125f0d642cc32b6fcc0537068701a86df63162fb4b1a1e97a,D0,L-main-threeshift-100c-01,256.89454208191046,2,true_lns_middle,eacf5b83ab930e20e8b81b2eab1e9d08da4573b557593fe6e7c2d36b1431ac9f,cv
105,C049|C083|C157|C185|C102|C170|C190,7,60c24d1683a500ce3254af64c068f0896d741c4ab9cb0d622c7de8fb2896e86d,D0,L-main-threeshift-100c-01,204.02397397443397,2,true_lns_middle,a483e6b03511ff37b92a547a28a5721d31d8e8a7f311f8dfb534abb2126d6499,ev
106,C055|C048|C020|C151|C131|C106|C125|C182,8,0b066997fe5106aa49d1108552f3b255f06ce068fab09dae866c1f5939a7ec3e,D0,L-main-threeshift-100c-01,237.2412237466971,2,true_lns_middle,ceab8b15459d5dbdd41e440a5066a36c5c99651229c0483195f71bb55258f39e,ev
107,C115|C132|C184|C216|C210|C201|C214,7,b2a1051c76d3f96413dc6b74c2c1c3a02c0d358b7c9ae9b8fe21a4cd14e5b6df,D0,L-main-threeshift-100c-01,155.30090548761078,2,true_lns_middle,f050665bc39fc9f678fb3e68c3426baf5ebb5dde5892eef43a1f8f9216d17125,ev
108,C027|C031|C052|C029|C121|C179|C150,7,17c7dc1a7fed606d6a5c5fad05b595009101805ac232217cddbb973dcaa10919,D0,L-main-threeshift-100c-01,206.9207650103519,2,true_lns_middle,a1a712076764f243e46e113acdd258f87ea6449422a45e6c337dffb21996b4f4,ev
109,C077|C176|C155|C134|C103|C129|C183|C109|C158|C209|C207,11,ea213abc901f74c55fd251fa12f28d22a96278c821d46d71ac105122543b62de,D0,L-main-threeshift-100c-01,257.2816513528699,2,true_lns_middle,6b689005038e238dae7e93c051f2e12560e1fa2c70a586dd29248064d6af4416,cv
110,C040|C010|C139|C152|C164|C101|C112,7,23e3879fb0626f6bb5acd66d60c21a3a524207e58645154f992466825ca2c166,D0,L-main-threeshift-100c-01,226.70822033966482,2,true_lns_middle,2411e37ba78ddef2073d48c187239a2be965412cc4b6737b6f73b22d34494ad0,ev
111,C058|C008|C082|C200|C174|C220|C219,7,af7b9aea9c3702547854cfcf12813960874bc8973f6732857d3470909c3817f1,D0,L-main-threeshift-100c-01,183.6658216135734,2,true_lns_middle,abeb1ea03c3c91c858af8592903e6d0dbe6c5c0d2acbfcb527fd9bffd3f90d64,cv
112,C038|C097|C009|C169|C166|C128|C195|C218,8,6145132da172ec670da9a15209776ae6ea2d36710978086ff08a7e766c1eb407,D0,L-main-threeshift-100c-01,180.74181317361945,2,true_lns_middle,4783865a2a01e1cd18146619eead0169cd2d159bfe7c9398995fc0fd26f8014c,ev
113,C035|C156|C187|C186|C146|C148,6,2d642db060ee98fa921a33c0b778470893037383efda18733f6c7c334e62988f,D0,L-main-threeshift-100c-01,163.22695678135975,2,true_lns_middle,877b530fc4ed99a4485163dc3b4a86bfbc1b3dd9f24f4ecc4307ff7e8cc26bab,ev
114,C021|C002|C051|C053|C127|C119,6,762e274c147b7c82780deca2c2bd3ad6dd381bf0eaf25d6c8a751bd371ada4f7,D0,L-main-threeshift-100c-01,170.42108662487374,2,true_lns_middle,f6733e9830dd3677a6b2eb86bd917cf5f89366c53e88aa3b774d6af9558ce6d1,ev
115,C043|C001|C017|C142|C104,5,2fcb04f741b354de8cce31edd42255408d77cf3ad7042f43d20d9b3125a02803,D0,L-main-threeshift-100c-01,188.0758245233168,2,true_lns_middle,f63a3ac0760af908c23f72aa3e461c3b230814a03fbaef50fd35ec12e237e61e,ev
116,C080|C060|C024,3,7ca849387530e5ae5bf4adb348363ed7f60c80fca850d5db09cd5821faca97c1,D0,L-main-threeshift-100c-01,126.64772143658737,2,true_lns_middle,98173234b4d837ee46bd133597ea456524aa71d758f70bb1ebfa0a0c55dc7f50,ev
117,C061|C149|C122|C199|C172|C117|C193|C160,8,ab6f1297ff7a268c07d0948d3a8f6d5410c8f4880a1f2c4dadad694c48a1cc7c,D1,L-main-threeshift-100c-01,331.4667209581675,2,true_lns_middle,935e36f508bf4ec7cba209dd69b853fdbda2c3c04d92fb524656b142004f13ee,cv
118,C065|C012|C114|C161|C118|C205|C211|C202,8,61e7e56adf60adf851f375a47d6ed8b4d2e27d65f65dd8e6cbc13236e9376d21,D1,L-main-threeshift-100c-01,225.20175884194646,2,true_lns_middle,97c12858da871c63dc2e59440dc1b31e4b8ed2bd5b926144ca2619fe07597636,cv
119,C003|C025|C005|C007|C196|C177|C144|C153|C175,9,1dff5b960691c3bacf9c2e2a44c67bb874fa53d6b9f138808437f77f9d84b82b,D1,L-main-threeshift-100c-01,193.10838183505217,2,true_lns_middle,2542ab836881a7095425b1936ad4763938556af23cd3e02f385f9807303e5fe9,ev
120,C064|C094|C084|C116,4,e826dd585b52c38226406258e6ffecd4311fb7790c742c8fa2acaddf369707a5,D1,L-main-threeshift-100c-01,127.7840764922797,2,true_lns_middle,58935b7649e448b026164b185e7ccd206f775387444d33bdb2a9ae8a704033f7,ev
121,C086|C057|C016|C004|C072|C059|C180|C145|C143,9,fb4057995ccd1c3b630b63e5fd2d94b95a5053caf98e0d9fe2076f0084584b28,D1,L-main-threeshift-100c-01,163.83708824472646,2,true_lns_middle,e65582a8a4520486e985e38198fd73e3ca90318c14f5e486df6305d4ea822c37,ev
122,C039|C071|C181|C136|C162|C173|C137,7,176c559fc21844047fd2d4629f8c7e91ed292d6bfc34a6bde42f6c889116a774,D1,L-main-threeshift-100c-01,225.87452152724177,2,true_lns_middle,5cc5054100235ded7e627fde60d6dc24acd51f2feb67e8181170cf560290ea20,ev
123,C018|C191|C126|C111|C171|C113|C194,7,1ded58a987017df004e549474fd40df67fb3a6bce7d5bd14857723fca21e0656,D1,L-main-threeshift-100c-01,131.82248004726338,2,true_lns_middle,8cf592238bb30fda5986c3d449a788813e79c11f0f78e5ac95e6919b895dbcfd,ev
124,C069|C042|C165|C107|C188|C123,6,acb57b6f45af75b2768f8d860e5e593c46875113fee10dc43e2318ba417820fc,D1,L-main-threeshift-100c-01,151.3466551591589,2,true_lns_middle,ec005f2373e7306aba9f347d9f317e361322aef70dd3533b1acb8a132c19e1ec,ev
125,C078|C036|C074|C063|C087|C198|C140,7,3b5766a061770ed37a238e503acb0193a12179786284de29c214be40da387dbd,D1,L-main-threeshift-100c-01,168.1987003407861,2,true_lns_middle,cc1460f582ceae4dd52e0692650bc152b38c65d00ffd22927c3b8b731ca8167a,ev
126,C088|C062|C147|C154|C197|C192|C120,7,d9cdec020accaaa5ebbaac08580f1a65bca4c6c63600b3b8658b0d02a848d39f,D1,L-main-threeshift-100c-01,141.5571146295103,2,true_lns_middle,d30ce340320744e152e6050c3ecfb10bed0b4e73ede9bb50889eea4022661e92,ev
127,C095|C091|C050|C070|C026|C022|C047,7,6eef5e90948d4dd5aa043dc106b618fae668dd3fbb823aca4c17eed9d5593f66,D1,L-main-threeshift-100c-01,133.59525533778853,2,true_lns_middle,847b49c83b65c71683baac9c49e3c8c31b83a30606d3bfadfe1270c7b9a3da42,ev
128,C033|C013|C093|C067|C046|C096|C034|C167|C110|C221,10,e2265927ecd9b1715ef36861677530ca903ddabe3c86b6d17834f0cea89cf238,D1,L-main-threeshift-100c-01,186.37802635266343,2,true_lns_middle,ad123eca3b30112dc4de7117b207b604413bdb5c656693f8abfde0eea8b4a8db,cv
129,C089|C032|C023|C014|C019|C189,6,ca0c9112df311cac86425259f6bb4b9aa5b979b1a5ff748688e651e4d0e74708,D1,L-main-threeshift-100c-01,204.19691746432395,2,true_lns_middle,085e547292ea5e6d94c73c75a23f459eb818f0e67834daed4a7b61c132f9be9e,ev
130,C073|C045|C141|C105|C130,5,42c30fb08a6520c0bde9eb32baa312a79f56b4253cb387aa05652fd793a7ea4f,D1,L-main-threeshift-100c-01,113.57684188029975,2,true_lns_middle,c8fe6a6c2c159400cdbe2ac64edb85782a9a4bf79fbd9d51032a8fd932d67c80,ev
131,C090|C099|C068|C076|C044|C135,6,8061ebba4c84743a99e0ced88096ca412a6954475b8d6ad2d3a2a1d2e90a02ba,D1,L-main-threeshift-100c-01,117.56481050400438,2,true_lns_middle,319950b87808500e726ee99681304dacaabe85199a08df8343be6cb01c59c495,ev
132,C015|C006|C054|C100|C133|C155|C134|C103|C108|C159,10,bab836175e49a504211c44fba48e37444a19c384a98fb108ba9781ab014b2ea2,D0,L-main-threeshift-100c-01,221.03526447502966,2,proportional_true_lns_middle,cbec073ab8884ce8d563e090e5b38191ac83ce8a29a3db7dad55547cc827bd82,ev
133,C079|C037|C213|C217|C215|C220,6,313bd2139c276f6cddf0017b7b17f5cc09e0fa3f70086e398544547113c8f377,D0,L-main-threeshift-100c-01,139.13308564538124,2,proportional_true_lns_middle,80dd59b3b768ae38d2eb43ad5dc5be71534ba7c7c197f2654b385640710c60f4,ev
134,C056|C038|C028|C163|C148|C146|C204|C208|C206,9,6223063c5a24af2dbd8cd6e47c8ef8923aef7e4102b81c0a97fde10e60a374b7,D0,L-main-threeshift-100c-01,133.88290865927598,2,proportional_true_lns_middle,9a35a0b51286f72be39136a3023815c7365a657dce6a998ecf7b93b29f225bfa,ev
135,C077|C011|C030|C168|C164,5,4270ac341e9f2e591abe4cd03fb6256ae2c4698959e2245a3a9e8477468dd582,D0,L-main-threeshift-100c-01,170.36266630693328,2,proportional_true_lns_middle,f0a789c9671983a619c8be816f3d16a5cea59cc98f0adcfbb08d7ba140438686,ev
136,C027|C053|C083|C157|C185|C190|C219,7,94dd78edb5ddf190976fd76d7ba0cf6ac1a93e8a82758035c4bf2db1f1ffa2b4,D0,L-main-threeshift-100c-01,231.3479946944255,2,proportional_true_lns_middle,6a75fc972bece08aa7a179c213ad51506c5688d03ec63f15485efeadc92f74fa,cv
137,C092|C060|C001|C085|C081|C020|C199|C131|C172,9,d44605bd80305913c85c49ea612f4638ae81463d2972c4050a2a4546b83ff2e1,D0,L-main-threeshift-100c-01,207.09716765238198,2,proportional_true_lns_middle,e57a41199309640d16578a1e07d2016d4a6f7ff6c61c2f4f34058dfcdee48b55,ev
138,C055|C031|C052|C170|C102|C127|C129|C112|C203,9,fafae6ace828812c7107f6d8744455a2ec76a6b635398667bf1f8948dfc1dedb,D0,L-main-threeshift-100c-01,183.6096202335805,2,proportional_true_lns_middle,14d95596e02168b7af40499f3c05a879996ffbd1ee8cfb9c45df1a22ac21b050,ev
139,C080|C098|C124|C176|C151|C152|C178,7,ca38a95a40a2d94f68983d5b890146b82bb720f831479968aa29bb400d41d020,D0,L-main-threeshift-100c-01,167.7594583773425,2,proportional_true_lns_middle,02ecb57d5564090f9096c1365dc3d85104841eecb2ed74d611bb7759c3a5d403,ev
140,C024|C104|C106|C195|C115|C169|C109|C207,8,c7902d534ed8b21c0149d413bd4e9bec39f2859a357bfeba4364473d95952b48,D0,L-main-threeshift-100c-01,158.8997492611208,2,proportional_true_lns_middle,0c9b27be21c91f386858ad4c89dae12fc428d61bcb62544dc862863b4a46c720,ev
141,C097|C009|C132|C184|C166|C128|C142|C158|C209|C218|C212,11,066a4945807a34781418f603bfc618444be36e83194ef6fd1d9385898f59d11f,D0,L-main-threeshift-100c-01,231.41639217636657,2,proportional_true_lns_middle,2a41e0c590ffa73d644a4a1724be351f12cac7056ec2fba0f460a1220894e231,cv
142,C008|C035|C010|C183|C140|C122,6,d831adc93e96fae80475a435b34c983b5e6a744633de435c810b20fe2634e9df,D0,L-main-threeshift-100c-01,192.05953695730153,2,proportional_true_lns_middle,b4b4b6bdb267b4a655cabb6c7dddab4f6b27a534978297986085c2f13fc5126e,ev
143,C043|C017|C007|C019|C189|C210|C216|C201|C214,9,fae0e9eac4e3f19b1d5e9f6050e7754c05fd51d4a24a5c08671b7b6dcf5fcc89,D0,L-main-threeshift-100c-01,261.3395335438473,2,proportional_true_lns_middle,c03bf6aad3239907b45b4cc70b8ed725b7842e92733d494eacf948d218ed395e,cv
144,C082|C177|C196,3,4b3e6114b4f7fe49a491bfdc65c4177699e2ae08fa1132c49d47ffe651029822,D0,L-main-threeshift-100c-01,181.094372633379,2,proportional_true_lns_middle,4a17792a097b48ec5f20fc689804fe40df071e8449740abeb61758dab4f89e61,ev
145,C051|C119|C150|C101|C179|C121|C181,7,da1e8b0e3a842e4e508fde10e274922ff92e6bf3fad87440b5f6b10938f2fc73,D0,L-main-threeshift-100c-01,235.1494533436625,2,proportional_true_lns_middle,7b2291503b1cf3bcbdc59a6824c1f2febe1cd517514712814f14a1800eebb6f9,ev
146,C058|C040|C187|C186|C182|C125,6,f505c811e6f4ea0d8a96bafd6fa01bf4745e5d3bffc1641a9dc831cab226a5ab,D0,L-main-threeshift-100c-01,120.5138290556819,2,proportional_true_lns_middle,1ea66ce209415d4815855b4e2700ce0a1b7274cf6fb60b3489a529eccb58c37c,ev
147,C002|C021|C048|C049|C029|C075|C066|C156|C139,9,efd7531bc34e8123bf35809c56fb042b2123a3ed34c850197ffa330679087207,D0,L-main-threeshift-100c-01,200.9659943274252,2,proportional_true_lns_middle,f098bcb1279bde84369ad82327fb0e0a060a7f3f4201c028a9dff4847641841a,ev
148,C014|C012|C114|C161|C118|C205|C211|C202,8,449c7d3647370374643ddd05d107c90627043abdcdb87be186d4a427d6fe8eae,D1,L-main-threeshift-100c-01,225.6127376224177,2,proportional_true_lns_middle,0902a745126d16f56192bace4ecb10b8a9cc900676ee399c8b73d2af0fed01d7,cv
149,C003|C025|C005|C144|C153|C175|C138,7,71fbe36d03f723f4c38343b955329dab39d75b479a2ef9a073f83d7daefa66c7,D1,L-main-threeshift-100c-01,166.73170135394136,2,proportional_true_lns_middle,924d509b5c3ed9a8b6405e332023d4f5ac32f6bf2c0aa2c2adcd71d831949fcf,ev
150,C064|C094|C084|C072|C188|C116,6,a7463b82c54a61946a697b6ca14974d0f173d4a45b5bfdc6dd575b8f65dc3736,D1,L-main-threeshift-100c-01,142.90358308587852,2,proportional_true_lns_middle,5b100634e481320a718191c76e95d0f0af96bc99005a5b242d1732a2d9dfd1da,ev
151,C086|C057|C016,3,6bb9003f40c3039a4191fd983f2b509edb65f54f700e509becb1583e0de54fe8,D1,L-main-threeshift-100c-01,122.10907272736985,2,proportional_true_lns_middle,72ff2aab59a1beac7d1f37fe6c9994cda072703ede3c8718a0da8f0ec4460245,ev
152,C076|C110|C174|C200|C135,5,45479bc8888b7d5f7f6a64feb1ff8f9935d391d504fa8ba18266bc55134429e3,D1,L-main-threeshift-100c-01,119.21857539996381,2,proportional_true_lns_middle,670fad7b31eaf1a51074410a7ae4a85209a3004511621a794190f43c6689f357,ev
153,C018|C191|C141|C126|C111|C171,6,59359e9f6b9483e5104c01b05325b4b65c740926a2f405aef92f9736368b32d6,D1,L-main-threeshift-100c-01,135.4424635785487,2,proportional_true_lns_middle,cad17625208776ef8192ca91cd728d3857ae5812af64b7a3cf48f2190fa0c7f8,ev
154,C059|C069|C042|C165|C107|C123,6,bd52c2d89dcf281842458d714c2b0339e539e839d0adf264bf8af4c685344edf,D1,L-main-threeshift-100c-01,150.95117502099805,2,proportional_true_lns_middle,49ad9e9c9b6ad6366e839e2a7d8da2f8ce58803d2874350c918604cd1a798c8a,ev
155,C041|C063|C033|C093|C087|C039|C071|C117|C136|C198,10,2caa205ae8d83d90b72996e6a530a77972813a0ce61b52a3ed24f32c94e1d0b6,D1,L-main-threeshift-100c-01,212.8470610561348,2,proportional_true_lns_middle,327316e528c6848b5fa75667066abc1e2507cb83ba440f54e6c1f950c1dc51ae,ev
156,C044|C068|C088|C154|C197|C192|C120|C105|C130,9,d0badfba1e6adfdfe41e8757266b1ba0dc800ac0a241f629d9087ae37f0e1d03,D1,L-main-threeshift-100c-01,152.08069652801345,2,proportional_true_lns_middle,b81c2b46bfc6f40f0cdb412885369bc4a23aa31c659983b98213c43ee534b673,ev
157,C090|C099|C050|C070|C026|C022|C047|C173,8,da56b5bed7b64adf6148f7e3005b8a22e8fff89856b8d0e757c865e44b29b5c6,D1,L-main-threeshift-100c-01,162.8250472093998,2,proportional_true_lns_middle,2ebc34d7f880b3bcf32ecb39789f8b469102012babeff383e9f0054ec831569e,ev
158,C095|C065|C032|C061|C023|C149,6,cb3bfd9f516f096a5b8bf9c7e5b08bc8e394577817c920414bac84dbcdd5b141,D1,L-main-threeshift-100c-01,117.9962084109812,2,proportional_true_lns_middle,ab6cd791f39ce1878bc4d3b0c8919321e7e691cc016fa7cf4d49e8435325fb8f,ev
159,C004|C078|C036|C074|C180|C145|C194|C113,8,5ddeac8209afe038695de30525a630f1f890d90fd867fae75938b7aba2b1b7cc,D1,L-main-threeshift-100c-01,128.60421058744575,2,proportional_true_lns_middle,3486c255eadac29e35e77616089410c1d7d043618be9afd6d8e1fe56b73eaf20,ev
160,C062|C147|C162|C160|C193|C137,6,f096632a4319bc2602939ead53ceb202f6ac4e7a9d5206ccbbed527d4a6caa59,D1,L-main-threeshift-100c-01,178.80833232513285,2,proportional_true_lns_middle,e5f9f8ade1f167e22f3684eb121dcefe43a9ebd1902abe4df38549c521f36db3,ev
161,C013|C034|C096|C046|C067|C167|C221,7,22521e016738a3589d99fa497f92af8909581f90820d4492b6536f71c68cf013,D1,L-main-threeshift-100c-01,145.26963871004952,2,proportional_true_lns_middle,c2b49f6a1cc3455e076b11f3fc43ace8036b565a2d2c6de6ff2e9db46fc0da02,ev
162,C091|C089|C073|C045|C143,5,8cb30278f1b8ca420a379ad49c93a7f40d095a697bffa76efafda7b12b52496f,D1,L-main-threeshift-100c-01,134.08894874884166,2,proportional_true_lns_middle,3e0c65fe9c06ea21a0e2b09eba22846c5d04145cd103944ef22e1f5e8c713cda,cv
0,C103|C151|C152|C164|C133|C168|C124|C199,8,cafff026a73cacfe3d1cf55982edb8d019cae8428a4243ea691bd5d5fa338169,D0,L-main-threeshift-100c-01,181.4895307388595,4,staged,218730d892e88cb3860a2824b5f95f3fb3059f9d82e11ee2ec3a5f19b636982a,ev
1,C035|C075|C029|C121|C179|C101|C156|C213,8,590891d46a4f21e67fbd271661928959fae7b778e966dbc6cf7583dee670cbc9,D0,L-main-threeshift-100c-01,217.12599965231755,4,staged,59d1ac8339a30268123ddb037d94ff19b9fffb14f9ae96284f1376be0ff7975c,cv
2,C028|C041|C138|C159|C163|C182,6,70d0b75c0c0d03532812c78c19a9713ec2671051a9470b298681cc7f9a975fe7,D0,L-main-threeshift-100c-01,122.35000190491776,4,staged,6ceee3fd39cb46e67fdf2addfb5edbbcc71bd8dd22fb5a233aeba2987d7cee0a,ev
3,C098|C080|C060|C024|C092|C172,6,60d5ae1a3be18c35e3e46c0cb653c72b49a05d997b873441ca1204523d27d624,D0,L-main-threeshift-100c-01,136.75595182198384,4,staged,c4b938c1079e60f668c0e7aef6c0348b4d59d4716a6a36f2ee0308c98883bd15,ev
4,C027|C031|C190|C134|C155|C178|C112|C131,8,3139312eb063c1c9a6052f0d32616ab73552abb17d2408ceee1808e3e057ef24,D0,L-main-threeshift-100c-01,142.42900449770508,4,staged,477fa4d5f07e3612c203f54fb837b647d60d809ef9bacf6be402eb22a43c1e5d,ev
5,C043|C017|C001|C085|C081|C030|C011|C077,8,e26887ada20f228890a32dfc172958b13e6e8f9f8faf9bbd3a1cf3b26cc38fc7,D0,L-main-threeshift-100c-01,223.63769962117138,4,staged,8e72f842adfe867ed62380325605c9c82aae172707421c3ed8588d411c04e2d0,ev
6,C053|C015|C006|C020|C054|C100|C176,7,7a387e7e617a05d772fc00e369fa9d8c16a08f10aca8443b7b63e6efa786dcaf,D0,L-main-threeshift-100c-01,187.1872837195316,4,staged,ca12926945dc56c6724fae8083ad85dfc88a8faa78eff309cc34fca445641803,ev
7,C049|C083|C157|C150|C127|C185|C102|C170,8,0551227292a0fa3a1f7bff2479ffb24f293a6330c675f72c316a5591936442d2,D0,L-main-threeshift-100c-01,207.53469201239736,4,staged,28958cc88c41fae05021cbbbd737aa46bc4bc0d9c3708db2b662e9055142b58f,ev
8,C052|C051|C119|C129|C220|C219,6,466be7e7a996f2fad5d851fcae202b85a109634fc7c8d5e5aacf376bae107c24,D0,L-main-threeshift-100c-01,141.03543887342914,4,staged,eeb60935f4dfd27ea104b247de14b24b379da3e4abce1389436b424d817044a7,ev
9,C038|C108|C169|C115|C132|C184|C144|C177|C196|C158|C106,11,1282792a7be600c5250f032be31434d0a68ff168e73bab6e17e6339bf520e8fa,D0,L-main-threeshift-100c-01,166.10324819655384,4,staged,8f4ca835fba4588d4758052ef3f6dd99abcfc2f52b882c53f8e469301fbc5a80,ev
10,C055|C058|C037|C010|C139|C183|C215|C203,8,2b036c1a14d1f45b1aa93675024ef1dba6605436259e9a5acf08e904fa13d582,D0,L-main-threeshift-100c-01,129.6002504661788,4,staged,69947b63d8f7ec59862c8ec5433dc7470bdb172cabe59cd582c87c0bc46b3117,ev
11,C040|C066|C048|C021|C002|C217,6,7680ab09b4374fbd8eaf3306bdf781c4a32ff8939bc5a6bc84235a180c28cad6,D0,L-main-threeshift-100c-01,195.4131531707356,4,staged,70984b7a7b34ea1b0f6cbea0cfa779cda104054bdcad7618b5237a3fdfa36795,cv
12,C063|C033|C093|C087|C136|C162|C147,7,2a178a5d3014304c10e4f35fb8752d2cd2e358a74d5c13bb61e6b5533771d78b,D1,L-main-threeshift-100c-01,153.21954646103814,4,staged,b09ab78d4ecff829ca0af86040c99816d459d3ce14feef34fbd3064af1c8528d,ev
13,C059|C025|C005|C165|C107|C180,6,9e3b8aa520675b6791cbf6850cbafa64e1f875c0d77fb882252c0d81d51863e0,D1,L-main-threeshift-100c-01,153.3658852773338,4,staged,023113e5653ae10a97f4ff40ec21f0ad1db0d7b3dd388723b9ee3bf63a2b0297,ev
14,C078|C036|C069|C042|C007|C019|C003|C153|C175,9,6e6ae6c716720ae5516c5007373dab05e2c2ddc18a98e4afcf8778338b6baee4,D1,L-main-threeshift-100c-01,187.6121021432425,4,staged,6daeca6807a3440c59449b26487365ff8533c810ca6054ba58e07f42628e5f8b,ev
15,C084|C016|C057|C072|C074|C145|C116,7,35859e93137f9233f720b19395c72c65eaa9b56b7ebd352c34b2faf9aff4e350,D1,L-main-threeshift-100c-01,133.55127572662167,4,staged,11baedb3f4ee149c0417270ff9ab5ccd1b6b94513681fae5cedceba3de08bee9,ev
16,C090|C076|C008|C187|C186|C146|C204|C208,8,24071b7656d0c5ae11806525569f4bea9d52871fda6cd88d45416afa0b25326d,D1,L-main-threeshift-100c-01,146.35854035195314,4,staged,1066542e248dc30f362ed6116372777c51cadf62ca0fb24eaf126c34d2c18557,ev
17,C073|C045|C018|C094|C086|C111|C211|C202,8,67476cf0432c56b55803528c0590eb0a05cde3f206986f59b3c5df14499c7e10,D1,L-main-threeshift-100c-01,158.4822563272498,4,staged,b781dd391eee7f6f7e34199f81ca6b22df0ee1b425b9b7022ce8c99790fda31b,ev
18,C068|C013|C034|C096|C046|C067|C167|C198|C140|C122,10,a7610dc7ed9e6eace9cc07d674200e235bf4a64096849d52f95141a1f3ea190e,D1,L-main-threeshift-100c-01,146.19476222018602,4,staged,dc2bb62cb3416c3eb9baf3d5419a4c5131721ea0c4c79598e48a386922aac74e,ev
19,C099|C110|C200|C174|C221,5,443cb1943819ecde25e3424d2bf1b549aead850d197cff7a594dbb6d8acfd65a,D1,L-main-threeshift-100c-01,116.91278320762594,4,staged,63dafada720d15d4ed9d27030c23131e700f8b7434484c1715bdc73537a34401,ev
20,C143|C191|C126|C141|C105|C130,6,90efae7c1f05e39d88e80eaf1b094e2b7fdcd2ac9ddf8491168a25547d624234,D1,L-main-threeshift-100c-01,119.14970475944864,4,staged,0f35baf9e7c49b7a284f18fbf7714f22c815942e187dc11490cd75e3b7c28803,ev
21,C088|C062|C071|C039|C181|C193|C117|C160|C173,9,d2aa56785da392ea07d015301eaf143160ae80f82efa7a0ccebc9f67dd8de749,D1,L-main-threeshift-100c-01,218.87088514111318,4,staged,f8f988bfab3a82eb9e88eab8d62e0920435ea6b22555631f5abf4931bd5df685,ev
22,C064|C044|C082|C148|C135,5,520e3e737acc02cae3d8dae5a361c9403afc7353624a91e52dfe30827fe1756d,D1,L-main-threeshift-100c-01,118.49629611232747,4,staged,78554d8def72c36e7502657c637a48446244a250409c364732116eb9be3c9c66,ev
23,C089|C070|C026|C022|C047|C154|C114,7,58d54a2a3639475552d05242948984467109049a848717504f60d781acb6fa4f,D1,L-main-threeshift-100c-01,135.92014946394917,4,staged,fbd460624aa580bc1da49bab43ee621edb8f29c9845275a383dedafd6301e369,ev
24,C095|C091|C050|C192|C120,5,566b09c8b572af3efdcbe949baf321dcc047966ae584caa70a7d32996b6a99b3,D1,L-main-threeshift-100c-01,110.64011825606886,4,staged,a8ee8aaac7679d7b42912123d7007efa21932fc9d43e4b6a9fac1fb94a016783,ev
25,C065|C032|C061|C197|C137|C161|C118|C205,8,c59c4665bd798dd0c56f15c23664290eb77169d21459058c8efc0234844adff0,D1,L-main-threeshift-100c-01,155.84419517837543,4,staged,5d67a9599c971b59af15fdebd9072df235239a63866e25ca17385195d1a7fb64,ev
26,C012|C023|C014|C149,4,cd9fd04cc3836a90a260d07e04bf9c108153d50ca46604fcc394c29028015ff9,D1,L-main-threeshift-100c-01,110.056715515606,4,staged,eeed664b4e5204385da78719fa99484af3502b2de2607b2c8f3c499eed01fe00,ev
27,C009|C097|C195|C214|C218|C212|C206,7,44d7239ca4a3b6eb17086f6a1f52ff2af96c44420b823084f3358c532881ee8a,D0,L-main-threeshift-100c-01,130.8314074322176,4,staged,e8210976f2883811905829d5c29445547d67a4e4edfcca6ebb63bcb71fbf360b,ev
