arm,charge_day_offset,charge_start_second,end_soc_pct,energy_kwh,instance_id,linear_duration_seconds,nonlinear_duration_seconds,nonlinear_minus_linear_seconds,planned_curve_id,planned_duration_seconds,reference_power_kw,sample_role,seed,session_index,start_soc_pct,station_id,vehicle_id,source_certificate_id,source_certificate_path
L100_control,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,L100_control,12645.818181818182,22.0,ROBUSTNESS,9,1,0.0,D_shenzhen,CH81-0017,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,55824.34166,52.56265174444048,22.639096550963362,cn-prd-100c-02-V2-LOCATIONS,1358.345793057802,1358.3457930578015,-4.547473508864641e-13,L100_control,1358.345793057802,60.0,ROBUSTNESS,9,2,23.267754551164906,S_guangzhou,CH81-0017,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,L100_control,5225.548666157603,22.0,ROBUSTNESS,9,3,0.0,D_guangzhou,CH81-0006,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,L100_control,4360.640644103285,22.0,ROBUSTNESS,9,4,0.0,D_guangzhou,CH81-0007,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,0.0,26.10975472045345,20.177618447966424,cn-prd-100c-02-V2-LOCATIONS,3301.792109667233,3301.792109667233,0.0,L100_control,3301.792109667233,22.0,ROBUSTNESS,9,5,0.0,D_shenzhen,CH81-0015,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
L100_control,0,43200.0,23.792437225655597,18.386795487986646,cn-prd-100c-02-V2-LOCATIONS,3008.748352579633,3008.748352579633,0.0,L100_control,3008.748352579633,22.0,ROBUSTNESS,9,6,0.0,D_shenzhen,CH81-0016,26feea1dd8ed42637e9bc1a1c33f2a7fddd02bd076f4ee8982a936e85516ca7b,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json
NL90_mild,0,0.0,100.0,77.28,cn-prd-100c-02-V2-LOCATIONS,12645.818181818182,13910.4,1264.5818181818177,NL90_mild,13910.4,22.0,ROBUSTNESS,9,1,0.0,D_shenzhen,CH81-0017,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,55824.34166,52.56265174444048,22.639096550963362,cn-prd-100c-02-V2-LOCATIONS,1358.345793057802,1358.3457930578015,-4.547473508864641e-13,NL90_mild,1358.3457930578015,60.0,ROBUSTNESS,9,2,23.267754551164906,S_guangzhou,CH81-0017,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,0.0,41.32234538743216,31.933908515407577,cn-prd-100c-02-V2-LOCATIONS,5225.548666157603,5225.548666157603,0.0,NL90_mild,5225.548666157603,22.0,ROBUSTNESS,9,3,0.0,D_guangzhou,CH81-0006,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,0.0,34.482866837140655,26.648359491742298,cn-prd-100c-02-V2-LOCATIONS,4360.640644103285,4360.640644103285,0.0,NL90_mild,4360.640644103285,22.0,ROBUSTNESS,9,4,0.0,D_guangzhou,CH81-0007,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,0.0,26.10975472045345,20.177618447966424,cn-prd-100c-02-V2-LOCATIONS,3301.792109667233,3301.792109667233,0.0,NL90_mild,3301.792109667233,22.0,ROBUSTNESS,9,5,0.0,D_shenzhen,CH81-0015,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
NL90_mild,0,43200.0,23.792437225655597,18.386795487986646,cn-prd-100c-02-V2-LOCATIONS,3008.748352579633,3008.748352579633,0.0,NL90_mild,3008.748352579633,22.0,ROBUSTNESS,9,6,0.0,D_shenzhen,CH81-0016,95b711a66e504ecf4a7abb78fa1b4bd5caba765e720da58186183b347d92b646,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json
L100_control,0,0.0,37.878692071211745,29.272653232632436,cn-prd-100c-02-V2-LOCATIONS,4790.070528976217,4790.070528976217,0.0,L100_control,4790.070528976217,22.0,ROBUSTNESS,10,1,0.0,D_guangzhou,CH81-0008,16c19d3e2bcc08491a9a8bdc7622e17b37f13aaef89f7790d2a862a69c9caeb6,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,0.0,35.545137428559194,27.469282204790545,cn-prd-100c-02-V2-LOCATIONS,4494.973451692998,4494.973451692998,0.0,L100_control,4494.973451692998,22.0,ROBUSTNESS,10,2,0.0,D_guangzhou,CH81-0007,16c19d3e2bcc08491a9a8bdc7622e17b37f13aaef89f7790d2a862a69c9caeb6,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,0.0,23.821577956244923,18.409315444586078,cn-prd-100c-02-V2-LOCATIONS,3012.4334363868124,3012.4334363868124,0.0,L100_control,3012.4334363868124,22.0,ROBUSTNESS,10,3,0.0,D_shenzhen,CH81-0017,16c19d3e2bcc08491a9a8bdc7622e17b37f13aaef89f7790d2a862a69c9caeb6,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,0.0,24.794534996090682,19.16121664497888,cn-prd-100c-02-V2-LOCATIONS,3135.4718146329074,3135.4718146329074,0.0,L100_control,3135.4718146329074,22.0,ROBUSTNESS,10,4,0.0,D_shenzhen,CH81-0018,16c19d3e2bcc08491a9a8bdc7622e17b37f13aaef89f7790d2a862a69c9caeb6,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json
L100_control,0,43200.0,22.34044709908087,17.264697518169697,cn-prd-100c-02-V2-LOCATIONS,2825.132321155041,2825.132321155041,0.0,L100_control,2825.132321155041,22.0,ROBUSTNESS,10,5,0.0,D_shenzhen,CH81-0016,16c19d3e2bcc08491a9a8bdc7622e17b37f13aaef89f7790d2a862a69c9caeb6,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json
NL90_mild,0,0.0,37.878692071211745,29.272653232632436,cn-prd-100c-02-V2-LOCATIONS,4790.070528976217,4790.070528976217,0.0,NL90_mild,4790.070528976217,22.0,ROBUSTNESS,10,1,0.0,D_guangzhou,CH81-0008,48601d1e8efd818e88db9e3c6e95ca4e992d365cce187f9e81ec12f80efba7b0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,0.0,35.545137428559194,27.469282204790545,cn-prd-100c-02-V2-LOCATIONS,4494.973451692998,4494.973451692998,0.0,NL90_mild,4494.973451692998,22.0,ROBUSTNESS,10,2,0.0,D_guangzhou,CH81-0007,48601d1e8efd818e88db9e3c6e95ca4e992d365cce187f9e81ec12f80efba7b0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,0.0,23.821577956244923,18.409315444586078,cn-prd-100c-02-V2-LOCATIONS,3012.4334363868124,3012.4334363868124,0.0,NL90_mild,3012.4334363868124,22.0,ROBUSTNESS,10,3,0.0,D_shenzhen,CH81-0017,48601d1e8efd818e88db9e3c6e95ca4e992d365cce187f9e81ec12f80efba7b0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,0.0,24.794534996090682,19.16121664497888,cn-prd-100c-02-V2-LOCATIONS,3135.4718146329074,3135.4718146329074,0.0,NL90_mild,3135.4718146329074,22.0,ROBUSTNESS,10,4,0.0,D_shenzhen,CH81-0018,48601d1e8efd818e88db9e3c6e95ca4e992d365cce187f9e81ec12f80efba7b0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json
NL90_mild,0,43200.0,22.34044709908087,17.264697518169697,cn-prd-100c-02-V2-LOCATIONS,2825.132321155041,2825.132321155041,0.0,NL90_mild,2825.132321155041,22.0,ROBUSTNESS,10,5,0.0,D_shenzhen,CH81-0016,48601d1e8efd818e88db9e3c6e95ca4e992d365cce187f9e81ec12f80efba7b0,baselines/china_e3_e7/e5_nonlinear_v4_20260730/certificates/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json
