stage,algorithm,role,status,actual_evals,elapsed_seconds,best_cost,solution_hash,violation_count,feasible,failure_reason,variant,flags,operator_counts,unique_solution_count,best_update_count,eval_budget,eval_ratio,max_runtime_seconds,warm_start_cost,warm_hash,warm_start_hash,returned_warm_start,improvement_vs_warm_pct,health_status,bundle,bundle_dir,seed,scale,component_label,track21_status,track21_legal,candidate_objective_min,candidate_objective_mean,candidate_objective_max,feasible_candidate_count,candidates_better_than_warm,diagnosis,wall_elapsed_seconds
track21_fair_comparison,VNS,weak_baseline,OK,16000,117.44012230006047,593.7411273782741,744d85b0ada821d429e81191bf521e73202336e7827adb84c752db4f38aed4ab,0,True,,,,"{""vns_bootstrap_rvnd"": 100, ""vns_construction"": 26, ""vns_local_alns_random"": 1999, ""vns_local_alns_route"": 1991, ""vns_local_alns_shaw"": 2000, ""vns_local_alns_worst"": 2006, ""vns_local_relocate"": 2003, ""vns_local_swap"": 1995, ""vns_local_two_opt"": 1996, ""vns_shaking_local_search"": 1884}",83,13,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.794508167863416,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,VNS,HEALTHY,True,593.7411273782741,982252661.5461949,1000002698.543597,284,30,,117.45344479987398
track21_fair_comparison,SA,weak_baseline,feasible,16000,22.60705849993974,587.204444163408,de7e5dd57579f73cdf5f796bac647c1388898d67c372ed818722b97c8695de16,0,True,,,,"{""sa_metropolis_path_move"": 16000}",53,52,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,21.666506392528234,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,SA,HEALTHY,True,,,,,,,22.61176749994047
track21_fair_comparison,GWO,weak_baseline,OK,16000,353.0397902999539,600.0497211379757,a9d1c8157bc343bfdaaed55f1bdb316f5b4f247dd1fbc448d16642a821170c6e,0,True,,,,"{""gwo_alpha_beta_delta_double_bridge_lns"": 3956, ""gwo_alpha_beta_delta_relocate_lns"": 4077, ""gwo_alpha_beta_delta_swap_lns"": 3963, ""gwo_alpha_beta_delta_two_opt_lns"": 3955, ""gwo_initial_wolf"": 49}",94,5,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,19.952937239953002,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,GWO,HEALTHY,True,600.0497211379757,976940150.9462824,1000002698.543597,369,5,,353.0534469000995
track21_fair_comparison,ACO,weak_baseline,OK,16000,146.76293089985847,594.5801542963865,e784c3f40c333e2423d1e7800d66af9758a5b6679051987adc4419969a89f299,0,True,,,,"{""aco_ant_vnd_lns"": 3289, ""aco_restart_lns_escape"": 1097, ""aco_vnd_relocate"": 3289, ""aco_vnd_swap"": 3289, ""vns_local_alns_random"": 731, ""vns_local_alns_route"": 709, ""vns_local_alns_shaw"": 721, ""vns_local_alns_worst"": 741, ""vns_local_relocate"": 709, ""vns_local_swap"": 716, ""vns_local_two_opt"": 709}",335,10,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.68258137579002,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,ACO,HEALTHY,True,594.5801542963865,866314920.3783586,1000002698.543597,2139,34,,146.77143199997954
track21_fair_comparison,IWD,weak_baseline,OK,16000,223.74657030007802,593.7411273782741,744d85b0ada821d429e81191bf521e73202336e7827adb84c752db4f38aed4ab,0,True,,,,"{""iwd_construct_sa"": 5505, ""iwd_iteration_best_lns"": 367, ""iwd_restart_lns_escape"": 1835, ""vns_local_alns_random"": 1197, ""vns_local_alns_route"": 1183, ""vns_local_alns_shaw"": 1191, ""vns_local_alns_worst"": 1215, ""vns_local_relocate"": 1171, ""vns_local_swap"": 1166, ""vns_local_two_opt"": 1170}",551,4,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.794508167863416,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,904,25,IWD,HEALTHY,True,593.7411273782741,757939694.524466,1000002698.543597,3873,432,,223.75657129986212
track21_fair_comparison,winner_kernel_true_repair_adaptive_q,method,OK,16000,242.6451262999326,551.2177313946123,c43f16ee574b6449954100f24dea4fc21c2d4babfd58ec130ddc02e163fe3505,0,True,,winner_kernel_true_repair_adaptive_q,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_SA_MODE"": ""off"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""0"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""0"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}","{""destroy"": {""random_customer_removal"": [7, 0, 5880, 6435], ""route_segment_removal"": [3, 0, 1164, 2363], ""shaw_related_removal"": [0, 0, 0, 3], ""vehicle_type_swap"": [1, 0, 0, 38], ""whole_route_removal"": [2, 0, 10, 91], ""worst_customer_removal"": [0, 0, 0, 3]}, ""repair"": {""greedy_insert_repair"": [11, 0, 7044, 8833], ""regret2_insert_repair"": [2, 0, 10, 94], ""regret3_insert_repair"": [0, 0, 0, 6]}, ""scan"": {""infeasible"": 0, ""rebuild_accepts"": 0, ""rebuild_attempts"": 0, ""restart_accepts"": 0, ""restart_attempts"": 0}, ""timing"": {}}",14,13,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,26.467159661841556,NOT_BASELINE_GATE,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,winner_kernel+true_repair+adaptive_q,HEALTHY,True,,,,,,,
track21_fair_comparison,GA,weak_baseline,OK,16000,41.02179899998009,600.0497211379757,a9d1c8157bc343bfdaaed55f1bdb316f5b4f247dd1fbc448d16642a821170c6e,0,True,,,,"{""ga_common_arcs"": 7024, ""ga_common_arcs_mutation"": 823, ""ga_common_nodes"": 7149, ""ga_common_nodes_mutation"": 805, ""ga_nn_initialization"": 1, ""ga_random_start_nn_initialization"": 39, ""ga_seeded_double_bridge"": 39, ""ga_seeded_relocate"": 40, ""ga_seeded_swap"": 40, ""ga_seeded_two_opt"": 40}",5129,6,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,19.952937239953002,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,GA,HEALTHY,True,600.0497211379757,528064822.89825666,1000002698.543597,7551,6,,41.02838500007056
track21_fair_comparison,VNS,weak_baseline,OK,16000,118.30991930002347,590.9247510633904,2cc79022f1f04f86dfc704719954a13bbf07e00b3dc9f78e221a2151ac3af9cb,0,True,,,,"{""vns_bootstrap_rvnd"": 100, ""vns_construction"": 26, ""vns_local_alns_random"": 1997, ""vns_local_alns_route"": 2001, ""vns_local_alns_shaw"": 1999, ""vns_local_alns_worst"": 2001, ""vns_local_relocate"": 1996, ""vns_local_swap"": 1999, ""vns_local_two_opt"": 1997, ""vns_shaking_local_search"": 1884}",82,10,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,21.170214786318063,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,VNS,HEALTHY,True,590.9247510633904,980815158.5175381,1000002698.543597,307,30,,118.3226372001227
track21_fair_comparison,SA,weak_baseline,feasible,16000,16.282126399921253,607.4020330911342,0e79538710cdfd0ca4debe8ec10d929edf5fd13b8c63bb5073e0e280db9d3d9b,0,True,,,,"{""sa_metropolis_path_move"": 16000}",23,22,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,18.972133557168526,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,SA,HEALTHY,True,,,,,,,16.28645640006289
track21_fair_comparison,GWO,weak_baseline,OK,16000,385.31776080001146,579.3297554804238,4e3e96dbfa956b7214562573052f91ad7ddc3b877ae317b95b5d7c0ad1891f61,0,True,,,,"{""gwo_alpha_beta_delta_double_bridge_lns"": 4045, ""gwo_alpha_beta_delta_relocate_lns"": 3933, ""gwo_alpha_beta_delta_swap_lns"": 3981, ""gwo_alpha_beta_delta_two_opt_lns"": 3992, ""gwo_initial_wolf"": 49}",110,16,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,22.7169955053758,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,GWO,HEALTHY,True,579.3297554804238,977065150.614517,1000002698.543597,367,16,,385.3209484999534
track21_fair_comparison,ACO,weak_baseline,OK,16000,141.25188049999997,593.6963698054008,37d2499c560dae5e7ae86f2d21c84b69690d52a19b8e92cf39a99994a22328ac,0,True,,,,"{""aco_ant_vnd_lns"": 3309, ""aco_restart_lns_escape"": 1103, ""aco_vnd_relocate"": 3309, ""aco_vnd_swap"": 3309, ""vns_local_alns_random"": 725, ""vns_local_alns_route"": 707, ""vns_local_alns_shaw"": 712, ""vns_local_alns_worst"": 724, ""vns_local_relocate"": 703, ""vns_local_swap"": 694, ""vns_local_two_opt"": 705}",280,11,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.800478860155355,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,ACO,HEALTHY,True,593.6963698054008,868752425.0309232,1000002698.543597,2100,31,,141.2608011001721
track21_fair_comparison,IWD,weak_baseline,OK,16000,261.11442500003614,572.3207603592252,e0885614d340050186a2b2aff108153bc3ca2e7f577cb02948b3275c6f716661,0,True,,,,"{""iwd_construct_sa"": 5472, ""iwd_iteration_best_lns"": 364, ""iwd_restart_lns_escape"": 1824, ""vns_local_alns_random"": 1210, ""vns_local_alns_route"": 1174, ""vns_local_alns_shaw"": 1189, ""vns_local_alns_worst"": 1226, ""vns_local_relocate"": 1179, ""vns_local_swap"": 1181, ""vns_local_two_opt"": 1181}",713,18,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,23.65200047677623,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,905,25,IWD,HEALTHY,True,572.3207603592252,756814690.9147276,1000002698.543597,3891,461,,261.12416710006073
track21_fair_comparison,winner_kernel_true_repair_adaptive_q,method,OK,16000,365.56209710007533,554.5156196284985,cd77b678a1a807d21720caf63b4cb830594103f93f7d0265ecdfa5f15a19cbdd,0,True,,winner_kernel_true_repair_adaptive_q,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_SA_MODE"": ""off"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""0"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""0"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}","{""destroy"": {""random_customer_removal"": [29, 0, 7744, 8079], ""route_segment_removal"": [0, 0, 41, 64], ""shaw_related_removal"": [0, 0, 0, 3], ""vehicle_type_swap"": [1, 0, 0, 30], ""whole_route_removal"": [0, 0, 0, 3], ""worst_customer_removal"": [0, 0, 1, 5]}, ""repair"": {""greedy_insert_repair"": [30, 0, 7785, 8170], ""regret2_insert_repair"": [0, 0, 1, 8], ""regret3_insert_repair"": [0, 0, 0, 6]}, ""scan"": {""infeasible"": 0, ""rebuild_accepts"": 0, ""rebuild_attempts"": 0, ""restart_accepts"": 0, ""restart_attempts"": 0}, ""timing"": {}}",31,30,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,26.027219008368935,NOT_BASELINE_GATE,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,winner_kernel+true_repair+adaptive_q,HEALTHY,True,,,,,,,
track21_fair_comparison,GA,weak_baseline,OK,16000,44.190259699942544,600.734672780832,c1f7400099e3381e4667365211b64da55573a846c4afe70430f7cb5c9b2c64ee,0,True,,,,"{""ga_common_arcs"": 7097, ""ga_common_arcs_mutation"": 791, ""ga_common_nodes"": 7113, ""ga_common_nodes_mutation"": 794, ""ga_diversify_double_bridge"": 1, ""ga_diversify_order_move"": 3, ""ga_diversify_order_move_mutation"": 2, ""ga_nn_initialization"": 1, ""ga_random_start_nn_initialization"": 39, ""ga_seeded_double_bridge"": 39, ""ga_seeded_relocate"": 40, ""ga_seeded_swap"": 40, ""ga_seeded_two_opt"": 40}",5234,6,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,19.861564200000007,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,GA,HEALTHY,True,600.734672780832,526689815.5041653,1000002698.543597,7573,6,,44.19756459980272
track21_fair_comparison,VNS,weak_baseline,OK,16000,124.0193399998825,599.7803966779722,30d4efa1c2b98bbe89dcae8c7b511f6aaf241d818d837c7f7e546e9bfda4389f,0,True,,,,"{""vns_bootstrap_rvnd"": 100, ""vns_construction"": 26, ""vns_local_alns_random"": 1997, ""vns_local_alns_route"": 1996, ""vns_local_alns_shaw"": 2003, ""vns_local_alns_worst"": 2003, ""vns_local_relocate"": 1995, ""vns_local_swap"": 1996, ""vns_local_two_opt"": 1998, ""vns_shaking_local_search"": 1886}",88,4,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,19.988865315899478,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,VNS,HEALTHY,True,599.7803966779722,982502662.2258439,1000002698.543597,280,10,,124.0341512998566
track21_fair_comparison,SA,weak_baseline,feasible,16000,26.581834899960086,664.6771343267413,45c04cba4d94054a74acd1a9239880f135c4a9fe68624efc3e5f4d0ac29eb5e2,0,True,,,,"{""sa_metropolis_path_move"": 16000}",35,34,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,11.331594012378897,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,SA,HEALTHY,True,,,,,,,26.5889191001188
track21_fair_comparison,GWO,weak_baseline,OK,16000,380.4238136000931,594.0997319443624,fe6a6462cb25afa328bbfbe719558dceb7472f601b6ed5993f3a85c19b74f26a,0,True,,,,"{""gwo_alpha_beta_delta_double_bridge_lns"": 3958, ""gwo_alpha_beta_delta_relocate_lns"": 3980, ""gwo_alpha_beta_delta_swap_lns"": 4005, ""gwo_alpha_beta_delta_two_opt_lns"": 4008, ""gwo_initial_wolf"": 49}",69,5,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.746670061792358,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,GWO,HEALTHY,True,594.0997319443624,976690150.0150411,1000002698.543597,373,5,,380.43577949982136
track21_fair_comparison,ACO,weak_baseline,OK,16000,157.53355540009215,593.6963698054008,37d2499c560dae5e7ae86f2d21c84b69690d52a19b8e92cf39a99994a22328ac,0,True,,,,"{""aco_ant_vnd_lns"": 3317, ""aco_restart_lns_escape"": 1106, ""aco_vnd_relocate"": 3318, ""aco_vnd_swap"": 3317, ""vns_local_alns_random"": 709, ""vns_local_alns_route"": 706, ""vns_local_alns_shaw"": 707, ""vns_local_alns_worst"": 720, ""vns_local_relocate"": 698, ""vns_local_swap"": 700, ""vns_local_two_opt"": 702}",214,9,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.800478860155355,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,ACO,HEALTHY,True,593.6963698054008,870564928.5259635,1000002698.543597,2071,33,,157.53908329992555
track21_fair_comparison,IWD,weak_baseline,OK,16000,249.16243580006994,593.7411273782741,744d85b0ada821d429e81191bf521e73202336e7827adb84c752db4f38aed4ab,0,True,,,,"{""iwd_construct_sa"": 5379, ""iwd_iteration_best_lns"": 358, ""iwd_restart_lns_escape"": 1794, ""vns_local_alns_random"": 1213, ""vns_local_alns_route"": 1192, ""vns_local_alns_shaw"": 1221, ""vns_local_alns_worst"": 1259, ""vns_local_relocate"": 1199, ""vns_local_swap"": 1188, ""vns_local_two_opt"": 1197}",972,8,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.794508167863416,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,906,25,IWD,HEALTHY,True,593.7411273782741,750502179.854765,1000002698.543597,3992,630,,249.1739920999389
track21_fair_comparison,winner_kernel_true_repair_adaptive_q,method,OK,16000,459.71411380008794,569.9167078890653,eb2bc370f3edec5865939916349f7f0bb578b634b8f31b5b807088b861422150,0,True,,winner_kernel_true_repair_adaptive_q,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""0"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_SA_MODE"": ""off"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""0"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""0"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}","{""destroy"": {""random_customer_removal"": [9, 0, 341, 1296], ""route_segment_removal"": [0, 0, 9, 35], ""shaw_related_removal"": [0, 0, 1, 11], ""vehicle_type_swap"": [2, 0, 0, 90], ""whole_route_removal"": [0, 0, 0, 6], ""worst_customer_removal"": [0, 0, 4216, 9984]}, ""repair"": {""greedy_insert_repair"": [11, 0, 243, 1108], ""regret2_insert_repair"": [0, 0, 108, 324], ""regret3_insert_repair"": [0, 0, 4216, 9990]}, ""scan"": {""infeasible"": 0, ""rebuild_accepts"": 0, ""rebuild_attempts"": 0, ""restart_accepts"": 0, ""restart_attempts"": 0}, ""timing"": {}}",12,11,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,23.972702798897785,NOT_BASELINE_GATE,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,winner_kernel+true_repair+adaptive_q,HEALTHY,True,,,,,,,
track21_fair_comparison,GA,weak_baseline,OK,16000,45.32159409997985,602.122974300327,b58328c704ebecdf18840fe05b018bc3ace0782eb2102deead4597787b4c7dc7,0,True,,,,"{""ga_common_arcs"": 7124, ""ga_common_arcs_mutation"": 759, ""ga_common_nodes"": 7151, ""ga_common_nodes_mutation"": 767, ""ga_nn_initialization"": 1, ""ga_random_start_nn_initialization"": 39, ""ga_seeded_double_bridge"": 39, ""ga_seeded_relocate"": 40, ""ga_seeded_swap"": 40, ""ga_seeded_two_opt"": 40}",5160,7,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,19.67636378252439,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,GA,HEALTHY,True,602.122974300327,526814849.07833016,1000002698.543597,7571,7,,45.329468299867585
track21_fair_comparison,VNS,weak_baseline,OK,16000,134.91634049988352,594.8940012896015,2e99174d1b5cd64c0047a6337092e438486483174f98d07ad6a42dca19d7fc90,0,True,,,,"{""vns_bootstrap_rvnd"": 100, ""vns_construction"": 26, ""vns_local_alns_random"": 2002, ""vns_local_alns_route"": 1999, ""vns_local_alns_shaw"": 2000, ""vns_local_alns_worst"": 2003, ""vns_local_relocate"": 1997, ""vns_local_swap"": 1993, ""vns_local_two_opt"": 1998, ""vns_shaking_local_search"": 1882}",116,13,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.640713962010885,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,VNS,HEALTHY,True,594.8940012896015,981002659.1307323,1000002698.543597,304,39,,134.9326243000105
track21_fair_comparison,SA,weak_baseline,feasible,16000,24.162192599847913,709.3903287560724,e157f3a81924570a894e6197ff9114bc08c92d24a1712eb3b09911c359c4ea83,0,True,,,,"{""sa_metropolis_path_move"": 16000}",13,12,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,5.3668218366680485,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,SA,HEALTHY,True,,,,,,,24.166895000031218
track21_fair_comparison,GWO,weak_baseline,OK,16000,409.2448859999422,599.496443728531,8ed5ed8494e5d9ad5932af3dc6c6c4d478699c269b9ac5676810ec944727623a,0,True,,,,"{""gwo_alpha_beta_delta_double_bridge_lns"": 3914, ""gwo_alpha_beta_delta_relocate_lns"": 4074, ""gwo_alpha_beta_delta_swap_lns"": 3979, ""gwo_alpha_beta_delta_two_opt_lns"": 3984, ""gwo_initial_wolf"": 49}",108,11,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.026744842818886,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,GWO,HEALTHY,True,599.496443728531,977440151.910608,1000002698.543597,361,11,,409.2640418999363
track21_fair_comparison,ACO,weak_baseline,OK,16000,168.09909279993735,593.7411273782741,744d85b0ada821d429e81191bf521e73202336e7827adb84c752db4f38aed4ab,0,True,,,,"{""aco_ant_vnd_lns"": 3324, ""aco_restart_lns_escape"": 1109, ""aco_vnd_relocate"": 3324, ""aco_vnd_swap"": 3324, ""vns_local_alns_random"": 698, ""vns_local_alns_route"": 697, ""vns_local_alns_shaw"": 705, ""vns_local_alns_worst"": 720, ""vns_local_relocate"": 700, ""vns_local_swap"": 693, ""vns_local_two_opt"": 706}",200,11,16000,1.0,900.0,749.6211609121925,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,3501d4651521556162792f6c183c18a0af0e2ced6384398ae6d26cca83fc5b32,False,20.794508167863416,HEALTHY,E-UK25_02__curric_d2_s3_seed2_24h,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,907,25,ACO,HEALTHY,True,593.7411273782741,872064931.7654092,1000002698.543597,2047,41,,168.10410750005394
