active_flags,actual_evals,algorithm,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,reused_physical_vehicle_count,route_count,runtime_cap_seconds,seed,size,stage,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share
{},16000,LNS,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__LNS__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,399.4832963750014,1,1,16000,40.05173719448971,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,1,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__alns_e2_throughput__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,122.48249812499853,1,1,16000,130.63090845576426,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,1,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0062422615446848795}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001461669962736778}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3966189299389953}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.320607599154755}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 4.021860760076379}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.202958541827684}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.2780849460614263}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3747928246302763}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0007870419940445572}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.4355571740015876}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018362500122748315}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00038470800063805655}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 35.62422899003286}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 36.01617354428163}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 36.351868235782604}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.309374355398177}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.0612772109307116}, ""route_model_cost"": {""count"": 144369.0, ""seconds"": 4.991265695054608}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.045673164022446144}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.023168128966062795}}",0,False,False,0.125
{},16000,LNS,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__LNS__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,397.8592931250023,1,1,16000,40.215222508257476,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,2,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__alns_e2_throughput__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,124.5720602500005,1,1,16000,128.43971567853984,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,2,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.006153330352390185}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00014929099415894598}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4119497771462193}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.35673978106933646}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 4.010750525936601}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.208678158109251}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.28242712986684637}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.37054751668620156}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0002006249997066334}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.598220240957744}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0001869589978014119}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003939579983125441}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 36.36941001225932}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 37.13378415831539}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 36.687839660917234}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.523195100293378}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.0746372959838482}, ""route_model_cost"": {""count"": 146839.0, ""seconds"": 5.150854526254989}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.042718042990600225}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.024212832999182865}}",0,False,False,0.125
{},16000,LNS,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__LNS__seed3.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,385.92174862499814,1,1,16000,41.45918196371791,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,3,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2195.732585653382,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-02__alns_e2_throughput__seed3.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,123.39926095799456,1,1,16000,129.66041997161105,True,OK,e2-vanilla-50c-02,2,2.3.5,/opt/anaconda3/bin/python3.13,2,3,8,600.0,3,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00650018552551046}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001479580023442395}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.41386237796541536}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3388256080506835}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 3.9302916251981515}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.041227919078665}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.2770817534837988}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3608796778789838}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00018366699805483222}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.335590894792404}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018420800188323483}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003888749997713603}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 35.83851287094876}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 36.51338675899751}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 36.701968947134446}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.160772829600319}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.026662297990697}, ""route_model_cost"": {""count"": 143959.0, ""seconds"": 5.101113559008809}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.04213591593725141}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.02468249900994124}}",0,False,False,0.125
{},16000,LNS,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__LNS__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,399.32666537500336,1,1,16000,40.06744699849827,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,1,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__alns_e2_throughput__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,119.0727587500005,1,1,16000,134.37162427380085,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,1,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.006276239822909702}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0001477920013712719}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3820594779608655}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3108205890894169}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 3.8676330317466636}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.380685816831829}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.2714416513044853}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.36450457199680386}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00018954100232804194}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.107908351390506}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018437499966239557}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0004075420001754537}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 34.847637569968356}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 34.73666944692377}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 35.026251129114826}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.063682322142995}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.0311132878705394}, ""route_model_cost"": {""count"": 134517.0, ""seconds"": 4.543560629026615}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.040609498995763715}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.022986956966633443}}",0,False,False,0.125
{},16000,LNS,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__LNS__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,400.64419174999784,1,1,16000,39.93568440394116,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,2,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__alns_e2_throughput__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,118.85244391600281,1,1,16000,134.62070675894356,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,2,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.00589670777117135}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000148667000757996}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.37920550804847153}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3095511431893101}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 3.895278558280552}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.281277997077268}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.2755041987475124}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3613924607707304}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00018929200450656936}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.147697435124428}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018520899902796373}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003586670063668862}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 34.88758904401766}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 35.20547544302099}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 34.617551605064364}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.134030320208694}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.023907546317787}, ""route_model_cost"": {""count"": 136933.0, ""seconds"": 4.629650817383663}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.03793783201399492}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.021136040981218684}}",0,False,False,0.125
{},16000,LNS,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__LNS__seed3.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,399.0325034580019,1,1,16000,40.09698423397732,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,3,50,stage_b,OK,{},0,False,False,0.125
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,2359.28660989457,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-50c-03__alns_e2_throughput__seed3.json,True,7af59018f259a742491db61c948b4092cbcd8b89,4,7,118.51003337500151,1,1,16000,135.00966580079486,True,OK,e2-vanilla-50c-03,2,2.3.5,/opt/anaconda3/bin/python3.13,3,3,8,600.0,3,50,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.0058207919137203135}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00014562500291503966}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3838321688454016}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.3125268138246611}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 3.8955700722217443}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 5.35849040793255}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.27530313697934616}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.3519165779216564}, ""final_check"": {""count"": 1.0, ""seconds"": 0.000550208002096042}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 7.114301445311867}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00018845900194719434}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0009342080011265352}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 34.317913158025476}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 34.47288032806682}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 35.38414130998717}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 8.029521397947974}, ""repair_solution_score"": {""count"": 5310.0, ""seconds"": 1.0468899118059198}, ""route_model_cost"": {""count"": 136997.0, ""seconds"": 4.529096556972945}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.040675042997463606}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.026798838000104297}}",0,False,False,0.125
{},16000,LNS,3817.814283649194,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-75c-01__LNS__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,6,11,564.1712279589992,1,1,16000,28.360184297031875,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,12,900.0,1,75,stage_b,OK,{},0,False,False,0.08333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3817.814283649194,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-75c-01__alns_e2_throughput__seed1.json,True,7af59018f259a742491db61c948b4092cbcd8b89,6,11,221.09603870799765,1,1,16000,72.3667420434034,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,12,900.0,1,75,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.006185462756548077}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002177499991375953}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5210636147821788}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.46733790377766127}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 9.966272785888577}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 3.527572413251619}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.43796808107435936}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.5452145469898824}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00026625000464264303}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 10.44439933465037}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00028537499747471884}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005444160051411018}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 65.79514511384332}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 68.42881024575036}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 67.24092012291658}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 12.395323056698544}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.7331983099211357}, ""route_model_cost"": {""count"": 249100.0, ""seconds"": 8.537710365257226}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06389086997660343}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03649162602960132}}",0,False,False,0.08333333333333333
{},16000,LNS,3817.814283649194,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-75c-01__LNS__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,6,11,569.8150182919999,1,1,16000,28.079287990617424,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,12,900.0,2,75,stage_b,OK,{},0,False,False,0.08333333333333333
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,3817.814283649194,vanilla,baselines/e2_alns/goeke80_multitrip_t3_preflight_data/stage_b/checkpoints/e2-vanilla-75c-01__alns_e2_throughput__seed2.json,True,7af59018f259a742491db61c948b4092cbcd8b89,6,11,217.1696815000032,1,1,16000,73.67510920256962,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,12,900.0,2,75,stage_b,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.006443559999752324}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002116250034305267}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.48079084865457844}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.46414648266363656}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 9.606901673927496}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 3.429888685095648}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.4074217447632691}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.521721377990616}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00026399999478599057}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 10.125592161719396}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00028266599838389084}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0005439590022433549}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 64.68388782208058}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 66.83236763240711}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 66.88817350406316}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 11.894282600100269}, ""repair_solution_score"": {""count"": 2655.0, ""seconds"": 0.7051249281139462}, ""route_model_cost"": {""count"": 257523.0, ""seconds"": 8.588053776082234}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06401137096690945}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.0362820019654464}}",0,False,False,0.08333333333333333
