engine,profile,start,operator,repair,repetition,changed,feasible,violation_count,start_cost,candidate_cost,cost_delta,route_count_before,route_count_after,route_delta,ev_routes_before,ev_routes_after,ev_route_delta,charging_actions_before,charging_actions_after,charging_action_delta,hill_climb_would_accept,sa_accept_probability_at_temperature,detail,remove_count,raw_changed_before_wrapper_revert,raw_route_delta_before_wrapper_revert,raw_hard_violations_before_wrapper_revert
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,4,False,True,0,1811.8374767193643,1811.8374767193643,0.0,9,9,0,1,1,0,1,1,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,route_segment_removal,regret3_insert_repair,5,True,True,0,1811.8374767193643,1811.8585563667232,0.021079647358874354,9,9,0,1,1,0,1,1,0,False,0.9999156849652768,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,greedy_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret2_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,1,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,2,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,3,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,4,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_THROUGHPUT,SHARED_ONE_EV,vehicle_type_swap,regret3_insert_repair,5,True,True,0,1811.8374767193643,1776.783704768813,-35.05377195055121,9,9,0,1,2,1,1,2,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1721.735747445248,-8.654970729703109,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1718.5352870554275,-11.8554311195237,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1787.7543697210176,57.36365154606642,8,9,1,0,1,1,0,1,1,False,0.7949670544067818,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,greedy_insert_repair,4,True,True,0,1730.3907181749512,1811.340161304566,80.94944312961479,8,9,1,0,1,1,0,1,1,False,0.723396518244884,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1804.1576337181896,73.76691554323838,8,9,1,0,1,1,0,1,1,False,0.7444812125451263,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1709.143315390558,-21.247402784393216,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1663.9497098576767,-66.44100831727451,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret2_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1729.8932168129236,-0.49750136202760586,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1741.330507479676,10.939789304724854,8,8,0,0,0,0,0,0,0,False,0.9571844606819524,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret3_insert_repair,1,True,True,0,1730.3907181749512,1713.9059259124815,-16.484792262469682,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret3_insert_repair,2,True,True,0,1730.3907181749512,1719.42382662846,-10.966891546491297,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret3_insert_repair,3,True,True,0,1730.3907181749512,1712.988207988673,-17.402510186278278,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1730.124752796056,-0.2659653788950891,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,random_customer_removal,regret3_insert_repair,5,True,True,0,1730.3907181749512,1724.6147086407316,-5.776009534219611,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,greedy_insert_repair,4,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1738.5179404475857,8.127222272634526,8,9,1,0,1,1,0,1,1,False,0.968013845030351,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1738.5179404475857,8.127222272634526,8,9,1,0,1,1,0,1,1,False,0.968013845030351,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1738.5179404475857,8.127222272634526,8,9,1,0,1,1,0,1,1,False,0.968013845030351,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1738.5179404475857,8.127222272634526,8,9,1,0,1,1,0,1,1,False,0.968013845030351,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1738.5179404475857,8.127222272634526,8,9,1,0,1,1,0,1,1,False,0.968013845030351,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret3_insert_repair,1,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret3_insert_repair,2,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret3_insert_repair,3,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,worst_customer_removal,regret3_insert_repair,5,True,True,0,1730.3907181749512,1686.915936422114,-43.47478175283709,8,9,1,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,greedy_insert_repair,1,True,True,0,1730.3907181749512,1826.6365267927988,96.24580861784762,8,9,1,0,1,1,0,1,1,False,0.6804620444148284,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1710.3383074850874,-20.05241068986379,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1711.6154702885422,-18.775247886409034,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,greedy_insert_repair,4,True,True,0,1730.3907181749512,1792.521950034039,62.13123185908785,8,9,1,0,1,1,0,1,1,False,0.7799504184283964,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1726.6839676443403,-3.7067505306108615,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret2_insert_repair,1,True,True,0,1730.3907181749512,1799.1671885878711,68.77647041291993,8,9,1,0,1,1,0,1,1,False,0.7594917027315939,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1713.1022236506676,-17.28849452428358,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1708.0562748991335,-22.334443275817648,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1729.9503792743174,-0.44033890063383296,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1702.0102121606549,-28.380506014296316,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret3_insert_repair,1,True,True,0,1730.3907181749512,1704.007745889151,-26.38297228580018,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret3_insert_repair,2,True,True,0,1730.3907181749512,1812.1101275687952,81.71940939384399,8,9,1,0,1,1,0,1,1,False,0.7211719819802168,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret3_insert_repair,3,True,True,0,1730.3907181749512,1704.0062347908076,-26.38448338414355,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1733.5914470518521,3.200728876900939,8,8,0,0,0,0,0,0,0,False,0.9872786931675576,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,shaw_related_removal,regret3_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,greedy_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,greedy_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,greedy_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,greedy_insert_repair,4,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,greedy_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret2_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1722.6597025401693,-7.7310156347818975,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1725.1476370873609,-5.243081087590326,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1725.1476370873609,-5.243081087590326,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1725.1476370873609,-5.243081087590326,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret3_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret3_insert_repair,2,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret3_insert_repair,3,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1722.6597025401693,-7.7310156347818975,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,whole_route_removal,regret3_insert_repair,5,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,greedy_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,greedy_insert_repair,2,True,True,0,1730.3907181749512,1729.7828445609541,-0.6078736139970715,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,greedy_insert_repair,3,True,True,0,1730.3907181749512,1800.805876257765,70.41515808281383,8,9,1,0,1,1,0,1,1,False,0.7545297040749248,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,greedy_insert_repair,4,True,True,0,1730.3907181749512,1722.6597025401693,-7.7310156347818975,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,greedy_insert_repair,5,True,True,0,1730.3907181749512,1692.1054088343517,-38.2853093405995,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret2_insert_repair,1,False,True,0,1730.3907181749512,1730.3907181749512,0.0,8,8,0,0,0,0,0,0,0,False,0.0,unchanged,6,False,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret2_insert_repair,2,True,True,0,1730.3907181749512,1700.6582307972035,-29.732487377747702,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret2_insert_repair,3,True,True,0,1730.3907181749512,1712.3438155455708,-18.046902629380384,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret2_insert_repair,4,True,True,0,1730.3907181749512,1703.9164300728312,-26.47428810212,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret2_insert_repair,5,True,True,0,1730.3907181749512,1722.6597025401693,-7.7310156347818975,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret3_insert_repair,1,True,True,0,1730.3907181749512,1787.1935340665057,56.802815891554474,8,9,1,0,1,1,0,1,1,False,0.796752439746629,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret3_insert_repair,2,True,True,0,1730.3907181749512,1800.805876257765,70.41515808281383,8,9,1,0,1,1,0,1,1,False,0.7545297040749248,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret3_insert_repair,3,True,True,0,1730.3907181749512,1728.0505077059534,-2.3402104689978387,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret3_insert_repair,4,True,True,0,1730.3907181749512,1730.3052130615965,-0.08550511335465671,8,8,0,0,0,0,0,0,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,route_segment_removal,regret3_insert_repair,5,True,True,0,1730.3907181749512,1787.1935340665057,56.802815891554474,8,9,1,0,1,1,0,1,1,False,0.796752439746629,candidate_usable,6,True,1,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,greedy_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,greedy_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,greedy_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,greedy_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,greedy_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret2_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret2_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret2_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret2_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret2_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret3_insert_repair,1,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret3_insert_repair,2,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret3_insert_repair,3,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret3_insert_repair,4,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,CV_ONLY,vehicle_type_swap,regret3_insert_repair,5,True,True,0,1730.3907181749512,1695.3369462244004,-35.053771950550754,8,8,0,0,1,1,0,1,1,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,1,True,True,0,1811.8374767193643,1742.83140749076,-69.00606922860425,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
ALNS,CURRENT_T3_LOCAL_SEARCH,SHARED_ONE_EV,random_customer_removal,greedy_insert_repair,2,True,True,0,1811.8374767193643,1762.1067027307456,-49.730773988618694,9,9,0,1,1,0,1,1,0,True,1.0,candidate_usable,6,True,0,0
