run_id,instance,algorithm,seed,violation_count,recorded_cost,recomputed_cost,absolute_cost_difference,ok,solution_file,solution_sha256
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__PSO__seed10,L-main-threeshift-150c-01,PSO,10,0,9322.23762772273,9322.23762772273,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__PSO__seed10.json,788338927d370b2ba1dee93bf27c9ad1f515dbbb1e850d454610fa3a4991eb4e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed1,L-main-threeshift-150c-01,VNS,1,0,10166.598344932583,10166.598344932583,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed1.json,e1e89ea495d1872556bd679a12fe7f4adc9b05c7aa5f0372e19389f61ac955c4
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed2,L-main-threeshift-150c-01,VNS,2,0,8387.770475813326,8387.770475813326,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed2.json,e933edafb1216a08002ce5fc2f5a78c96a692bb5b0e40133cccb72eac261511e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed3,L-main-threeshift-150c-01,VNS,3,0,10120.044062379588,10120.044062379588,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed3.json,91c759f25cb0fd35db4a9795590be99c5128d0524cfc6c413f2f2ac2edc226f1
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed4,L-main-threeshift-150c-01,VNS,4,0,10152.913225917526,10152.913225917526,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed4.json,154c2a200859ada05ac05f7e77c5328ff794ff113a1cdd9f330d3f15555ccfe1
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed5,L-main-threeshift-150c-01,VNS,5,0,8412.637621457061,8412.637621457061,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed5.json,56b1c28001eeae4991235407ec228866d787e539dda916248b4484c55ac869de
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed6,L-main-threeshift-150c-01,VNS,6,0,8210.068707876353,8210.068707876353,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed6.json,dd9b4b8370fdc886d821d07529f1c2975399fcab069d00108a40982f9cee58a9
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed7,L-main-threeshift-150c-01,VNS,7,0,10066.416519403061,10066.416519403061,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed7.json,9e2fbc302a947fde106935a89347e9b0113b05d086c748a484473383799d0f3d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed8,L-main-threeshift-150c-01,VNS,8,0,10132.8567325709,10132.8567325709,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed8.json,3bc850eddfef94916b1c60c68783e076e88a66146e571fec49361b2957e7b796
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed9,L-main-threeshift-150c-01,VNS,9,0,10237.820953604385,10237.820953604385,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed9.json,5881b31d37c851834b0322525ecdac5a3740643b63ae18becafcc3a101915ff4
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed10,L-main-threeshift-150c-01,VNS,10,0,8210.943683885207,8210.943683885207,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__VNS__seed10.json,cbc99d59509c1f9adfe9f4fcce5e07dcbd4b97249deccf06a77048ff827baced
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed1,L-main-threeshift-150c-01,ACO,1,0,9980.688237754344,9980.688237754344,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed1.json,d3da93e5a018464d4f0caa5e04db21c21a506c40edf74c309ccf57eea506988e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed2,L-main-threeshift-150c-01,ACO,2,0,9642.849663960049,9642.849663960049,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed2.json,f57f99672794a03be07547f7f1e31663d6b53b86a1dd631d42f7bb72cdd604d6
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed3,L-main-threeshift-150c-01,ACO,3,0,9856.270406694972,9856.270406694972,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed3.json,1c1eae23c152089d29acf3ac380035a3e6f531300d1e7df00e4518a266b59c38
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed4,L-main-threeshift-150c-01,ACO,4,0,9758.430061589319,9758.430061589319,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed4.json,bbd76fd1b86937e3a78f6cc0676c172b2a3ca08c7bbb27740dd34d184291851b
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed5,L-main-threeshift-150c-01,ACO,5,0,9722.31352863156,9722.31352863156,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed5.json,fa0e7e0940b8da1c04ed98e2a8260a838a070e7b5eb6d6795b92fe111d4aa098
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed6,L-main-threeshift-150c-01,ACO,6,0,9658.652745749798,9658.652745749798,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed6.json,4a89b0a48f8799eabc1802d5e2cb5be2a59be5f9d469dc7d68b9272f4c76feed
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed7,L-main-threeshift-150c-01,ACO,7,0,9587.611617013827,9587.611617013827,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed7.json,22e0b789b9396e9e6072c8bc2d1812a61e1a42a5b9902cf60ce6dfc3787a9e58
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed8,L-main-threeshift-150c-01,ACO,8,0,9610.697210210645,9610.697210210645,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed8.json,66498a6dea0b2da8b7d5f962bca9f954ef1a407c3e8d8acc1ceecb99831c6f81
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed9,L-main-threeshift-150c-01,ACO,9,0,9739.62128574205,9739.62128574205,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed9.json,371ffcea1564ca140e9c20c7aecf46b3fb481e444954c13333ce3fd42f3c7d80
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed10,L-main-threeshift-150c-01,ACO,10,0,9722.369555023091,9722.369555023091,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__ACO__seed10.json,f9b0f0ef7a2d061723a5c0bf7b828ab663cce21a9008b2f01775410c565ab7a8
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed1,L-main-threeshift-150c-01,GA-VNS,1,0,8271.434365932299,8271.434365932299,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed1.json,9a013c4226ab19f9ae24831f0ebb95fbb106dfc813dc463c66b407cf6c20490d
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed2,L-main-threeshift-150c-01,GA-VNS,2,0,8240.004181681743,8240.004181681743,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed2.json,06929568ffb911f5b55c835f92d95bd9291c139ac2bd269053ce63b6a5804752
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed3,L-main-threeshift-150c-01,GA-VNS,3,0,8130.798000235773,8130.798000235773,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed3.json,60c3b9f158cdc66e5aeb57d3d4a00f1fd3e3ee47390b16cef59d5fe34232b4bf
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed4,L-main-threeshift-150c-01,GA-VNS,4,0,8197.514262952085,8197.514262952085,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed4.json,6faf43bf0005917791c7d29e194a27b3a692b912d752e7d690017a5c4a0821e5
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed5,L-main-threeshift-150c-01,GA-VNS,5,0,7956.308402771622,7956.308402771622,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed5.json,f65f3c79eb1cced613e61b0d1d7c36461de96c771729b10da451e09a34e92ec6
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed6,L-main-threeshift-150c-01,GA-VNS,6,0,8231.21212127052,8231.21212127052,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed6.json,5b12597d0d19f1219b75aa52435b3a2d6424552a802e4829986e6c297b71e455
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed7,L-main-threeshift-150c-01,GA-VNS,7,0,8130.109104113563,8130.109104113563,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed7.json,152aac83208b29d1f3feeda77beb7e4823b336c19870d41deff014895c0045bb
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed8,L-main-threeshift-150c-01,GA-VNS,8,0,8057.5249953980865,8057.5249953980865,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed8.json,c2faeec022925fdb134f6bbffd922a79e4efc75f8fbb7e1f8c89a33fd932f16a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed9,L-main-threeshift-150c-01,GA-VNS,9,0,8203.600833924282,8203.600833924282,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed9.json,48c1cabcb313c7f7dd52ba6099a04e0ffed67af069bf50a3015b715f82902110
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed10,L-main-threeshift-150c-01,GA-VNS,10,0,8352.225124737852,8352.225124737852,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GA-VNS__seed10.json,4f3f2dfa8ad9da56a77111caecb564c79c5c70d9710e80728c61b4fe5bf87b49
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed1,L-main-threeshift-150c-01,LNS,1,0,9327.921180185798,9327.921180185798,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed1.json,aea58a4dff93f319056a901af4daec0000d7e912b8e366aec82a2929c367400f
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed2,L-main-threeshift-150c-01,LNS,2,0,9387.203914558891,9387.203914558891,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed2.json,fcca7d8c4bce21fac1ffa971d6251613cca08d675a0a6e1b63bcaaee38367ff3
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed3,L-main-threeshift-150c-01,LNS,3,0,8690.030465921816,8690.030465921816,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed3.json,8c656d14946fe195cf577f9a2c833821efe32d9e60c5ac438cbb0f17d9267994
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed4,L-main-threeshift-150c-01,LNS,4,0,9641.886088905105,9641.886088905105,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed4.json,2bad3259c6fb209344236b6b011d785b78625f755bc33086323b62d06258cbcb
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed5,L-main-threeshift-150c-01,LNS,5,0,9458.924930720119,9458.924930720119,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed5.json,0aed49eb4ca05186546ae9decf650ead33db6df8c2592bf2f781116786126f16
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed6,L-main-threeshift-150c-01,LNS,6,0,8765.642767550438,8765.642767550438,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed6.json,ea6fb902f2b44c4c11cc1a367ac695beb974a22827948ce29f4e5b1f6414398e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed7,L-main-threeshift-150c-01,LNS,7,0,8717.468273926026,8717.468273926026,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed7.json,8fe84ab4c18e6bf623afbeeb8fa57de62cca4e6a7046ae790f03202c1610cb11
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed8,L-main-threeshift-150c-01,LNS,8,0,8879.679173561064,8879.679173561064,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed8.json,c5a108f0ec4b8bdec75bcac0fb0313f11048790295737c315757e0efee7bb857
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed9,L-main-threeshift-150c-01,LNS,9,0,8617.315246461361,8617.315246461361,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed9.json,9af2a69e037d3a5061fae3a825113fe8c8bda1aa838971242bc94c2b46eba883
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed10,L-main-threeshift-150c-01,LNS,10,0,8726.937987444222,8726.937987444222,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__LNS__seed10.json,508295b3e76aa1e43a9690ef282efc4b9c590d8d55fd020473118f36d0b25e71
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed1,L-main-threeshift-150c-01,GWO,1,0,9597.543067855531,9597.543067855531,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed1.json,27a3907ea1aa1ed796716600f41f7855bfddeeddcf914f2c5ea5a52cf6e75f2f
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed2,L-main-threeshift-150c-01,GWO,2,0,9340.935148001685,9340.935148001685,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed2.json,5315416f677618f2d68b9dfa35c5c97fc49b2e47b99bd4b9f59fc6c5c2032963
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed3,L-main-threeshift-150c-01,GWO,3,0,9475.908403307249,9475.908403307249,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed3.json,03bf9acfccfc7d6a9c244877a1064036ba9834373fc8e9a37ccf85f42918a4fe
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed4,L-main-threeshift-150c-01,GWO,4,0,9664.549057312308,9664.549057312308,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed4.json,6f6233c4c29be25fd4fe9dcf16d598bac8be27bcf0df373050e4715e9f3f79fc
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed5,L-main-threeshift-150c-01,GWO,5,0,9539.391635624088,9539.391635624088,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed5.json,fb0f16a99ed2447d97e77a830471f9ac9e05db54edcc3ac3b5023a54981baab7
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed6,L-main-threeshift-150c-01,GWO,6,0,9427.32080880262,9427.32080880262,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed6.json,b623bac968e4612054b24e89cfd08e098188024d103f01e7d536a55d1e892cd5
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed7,L-main-threeshift-150c-01,GWO,7,0,9388.686017169197,9388.686017169197,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed7.json,b0238e91caf98cb3bc4c859dd92c3cb14b1d0dcb0bb99107cdafcff9e4db4194
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed8,L-main-threeshift-150c-01,GWO,8,0,9502.862069211842,9502.862069211842,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed8.json,6b8c3ecf22dcf640e23aa987fb40a4fb99750f430892a5acae2e328a5dfdda17
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed9,L-main-threeshift-150c-01,GWO,9,0,9409.75958716396,9409.75958716396,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed9.json,fa886c27157780b5392c3f41dd059a5579bc19c3cb56b2898e3bf76757d84d6e
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed10,L-main-threeshift-150c-01,GWO,10,0,9366.718896445684,9366.718896445684,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__GWO__seed10.json,8c569147eb76aff74ee62dcad25d587b124d997d10d36e2ef161ad70f5e55c84
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed1,L-main-threeshift-150c-01,IWD,1,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed1.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed2,L-main-threeshift-150c-01,IWD,2,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed2.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed3,L-main-threeshift-150c-01,IWD,3,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed3.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed4,L-main-threeshift-150c-01,IWD,4,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed4.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed5,L-main-threeshift-150c-01,IWD,5,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed5.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed6,L-main-threeshift-150c-01,IWD,6,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed6.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed7,L-main-threeshift-150c-01,IWD,7,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed7.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed8,L-main-threeshift-150c-01,IWD,8,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed8.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed9,L-main-threeshift-150c-01,IWD,9,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed9.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed10,L-main-threeshift-150c-01,IWD,10,0,11391.560952023648,11391.560952023648,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-150c-01__IWD__seed10.json,b9139d2a829749953ee9086bdc42382fe09d0064c079a3dc6bdfb94d9f9bdb94
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed1,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,1,0,9959.411384897756,9959.411384897756,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed1.json,2bfd92c9ce3013d5e8738f1358b36cfe7f52b1cb3e6c4b0f644012a18511e5b2
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed2,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,2,0,9379.951420659501,9379.951420659501,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed2.json,f088375eda9df22b4fd519d5808a2e6dc60b344c424cd74cda5211ca845502ce
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed3,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,3,0,11934.84958571844,11934.84958571844,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed3.json,bb5c934affcab9803ab2e808b7a1c4b78ca4919ef8a0855df563394c71aa1a83
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed4,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,4,0,9291.552003776213,9291.552003776213,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed4.json,b575c8a015c8896d2dcb0d2aff4126034c4ead8fe48f3bf9b76749d582e91963
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed5,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,5,0,10011.878590785618,10011.878590785618,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed5.json,2db8e7eac65555bedcd8410a86ce0a70b1e0851f45b801d3a27141fa20d556ad
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed6,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,6,0,12320.086031410297,12320.086031410297,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed6.json,6fc9b0c63aee340005ac935c77de02d10454ba60823212be107435f6410b4177
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed7,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,7,0,11523.572473778953,11523.572473778953,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed7.json,6dbefe2a5d6133213796d27151a4bbad65c5555d14f810c821ce05ddfb8dd77a
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed8,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,8,0,10256.587574726518,10256.587574726518,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed8.json,ab801c88e9a3bf3611f3100e4a01b0c906ac88f20f4f630b49c3dec8f06eff72
E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed9,L-main-threeshift-200c-01,staged_hybrid_carbon_aware,9,0,11373.670282009214,11373.670282009214,0.0,True,solutions/E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-200c-01__staged_hybrid_carbon_aware__seed9.json,5a7770409b54afb5794c1e2b63e64971c6989a80e2f83f4a1670e9138dc62250
