added_demand_kg,added_demand_pct_of_instance,addition_count,addition_median_due_minus_appearance_second,addition_min_due_minus_appearance_second,cancellation_count,cancelled_demand_kg,cancelled_demand_pct_of_instance,demand_change_count,event_count,first_event_second,initial_customer_count,instance_id,last_event_second,reduced_demand_kg,reduced_demand_pct_of_instance,region,stream_seed,stream_sha256
4651.0,19.027942560242195,20,21974.638919999998,10211.195700000004,8,2223.0,9.09462831894612,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,146.8372093023256,0.6007331722878763,prd,5,08011a48b0efcad8ae753250f2e5aebb59e5642d23168831f2a8bd2c7913f65e
4306.0,17.61649552018983,20,20465.02617,12609.050040000002,8,1805.0,7.384527267520354,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,169.46511627906978,0.6933073529397773,prd,6,27cc77846b49040d8e6cb0c8a012d45396e6433f007e3c4e3ee47ecbae48e785
4860.0,19.88299308595508,20,17783.83869,8835.797399999996,8,1876.0,7.67499897721229,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,124.37209302325581,0.5088249929356291,prd,7,9a20af016d3d8d10da22d25cbc6f8d47171b80ce09c09b315e12757e9190d017
5277.0,21.589002986540113,20,19104.539940000002,8500.912620000003,8,1528.0,6.251278484637728,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,158.2325581395349,0.6473532632636537,prd,8,e4f4163abd600616256c6a20004531c6fa44f6481d6976792d94768a3f782470
5069.0,20.738043611667962,20,19131.24846,12550.0164,8,2084.0,8.52595835208444,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,169.62790697674416,0.6939733542394312,prd,9,2340447021d32a06c22428c73e8d36e69e39839943908a689bf9081010c3c7c0
4929.0,20.165282493965552,20,20751.082530000003,12615.462599999999,8,2015.0,8.243668944073969,4,32,28980.0,80,cn-prd-100c-01-V2-LOCATIONS,35400.0,135.6046511627907,0.5547790826117527,prd,10,96c5dd064b66bd3654775686358a82bdb612cdb9f62e5d4afa6468fb93e9fb7b
5208.0,18.605980493730126,20,20981.456579999995,12061.258500000004,8,2431.0,8.68493444321389,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,169.62790697674416,0.6060087420125904,prd,1,cdb34bf02f3a6ece3813bb11d3e820a73329a972ef8bd5eb8e942d7f7a0cbd01
5001.0,17.86645707548855,20,18746.06667,10267.381860000001,8,2709.0,9.67811082133543,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,192.25581395348834,0.6868486797666692,prd,2,046c30ed93b2c4a35d1b5c47dc93ac5093eae140d77e43cec1b2931034f14f3e
5557.0,19.852809831731626,20,19807.22649,12007.381860000001,8,2154.0,7.695330641992069,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,192.2558139534883,0.686848679766669,prd,3,6eb04b511eaa718669e8f37ade173d3f86b8175d6dc91630719bd349a1ef6c78
5209.0,18.609553070629847,20,21722.217689999998,9894.448080000002,8,1945.0,6.948662069951055,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,271.5348837209301,0.9700792530489447,prd,4,41ea15090b0bb6a22b45ecefb8a46e5fbb3412987b19fb320c1994aa2accee89
5834.0,20.84241363295345,20,26041.91115,13678.848660000003,8,2013.0,7.191597299131864,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,158.2325581395349,0.5652979819925508,prd,5,001f2455aa24f36e73eeaffdc1524f8719a0932a3eab90a3ae725d4bec843f24
5902.0,21.085348862134257,20,18779.98872,14735.072159999996,8,2084.0,7.445250259011825,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,180.86046511627904,0.6461379197466295,prd,6,35fbc679ad920796b2118e5ec033880b2a4703a071f3432f265c14ee0541b5a8
6461.0,23.08241934907649,20,18199.55793,10794.448080000002,8,1805.0,6.448501303990568,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,147.0,0.5251688042585116,prd,7,f7648a04656eef4338778c7edb684d15102d29a9ccac4dd8af7aa76e5f3e4c72
5417.0,19.35264906577114,20,19683.19188,8712.21456,8,2153.0,7.691758065092351,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,169.62790697674416,0.6060087420125904,prd,8,acb71afae813d10f772360217ed12919fa0a528f181024e279c5a0cba603b73b
5347.0,19.102568682790896,20,20859.133019999997,10023.850140000002,8,2431.0,8.68493444321389,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,203.48837209302326,0.7269778575007082,prd,9,fcb656c0ec6fd490db37d9526466b8fe53fb415872b5b32aa08041eb37b369c3
5349.0,19.109713836590334,20,21220.55298,14154.448080000002,8,2083.0,7.441677682112108,4,32,28980.0,80,cn-prd-100c-02-V2-LOCATIONS,35400.0,203.48837209302323,0.7269778575007082,prd,10,736948cb76d8fc79aeaf7da92a10fa89997028a74a840777858e6539417ad45c
5626.0,21.375379939209726,20,18875.763869999995,10598.133840000002,8,2152.0,8.17629179331307,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,101.74418604651163,0.3865660564077189,prd,1,1e40eeb95e44ffec2b81e30ee2671bc4d2e5b280832893e1b12dac6321e57485
5695.0,21.637537993920972,20,16505.87634,11680.271100000005,8,2292.0,8.708206686930092,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,158.2325581395349,0.6011875309252845,prd,2,3d195a7605f328be8fdb71f15e694a2bd1c6c3ddd2662a2c7d78e289ff90dea4
6111.0,23.21808510638298,20,21073.353089999997,10871.36262,8,2013.0,7.648176291793313,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,180.86046511627904,0.6871598218703612,prd,3,2f04c3e141254ee0a8490cfa48690227992a3862dcb1ceaeff90ecf8a48c3ec2
6113.0,23.225683890577507,20,17954.883149999998,8231.36262,8,2084.0,7.9179331306990886,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,124.37209302325581,0.47253834735279565,prd,4,c4f9bcd548d5f544bcdddaed3d0af06c7fa255e0c703df5b8c7538fc9506692a
5417.0,20.58130699088146,20,16950.69072,9586.95942,8,1806.0,6.861702127659575,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,147.0,0.5585106382978723,prd,5,0c3879a2a84d2517af6a9528787984e3b6395acf4936f706ead275c921d993bc
4792.0,18.206686930091184,20,20779.60461,9040.271100000005,8,1597.0,6.067629179331307,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,203.48837209302323,0.7731321128154378,prd,6,8b487957f24151a722cba6b2adbe84c6b016aab90dde4b9cefbe95464e31d523
5138.0,19.52127659574468,20,22034.72148,9941.310900000004,8,2708.0,10.288753799392097,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,180.86046511627907,0.6871598218703613,prd,7,7d9a40ead26d38e72fab3020b27c650bae4fb815740a94aee46596ed442877fe
5488.0,20.851063829787233,20,20190.69903,10277.533739999999,8,2221.0,8.438449848024316,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,158.23255813953486,0.6011875309252844,prd,8,263a591c78e7585c3af8b1e9f11f523799f413c0e1ef6ed643bae2b9cd3acb17
5208.0,19.78723404255319,20,18688.70847,10595.538119999997,8,2501.0,9.50227963525836,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,158.39534883720927,0.6018060366155368,prd,9,591e19c6011d73cd1849847edf12c9f82e9b779b5b2c2acd7f4afd15b7e28556
5137.0,19.517477203647417,20,18707.85201,9971.36262,8,2084.0,7.9179331306990886,4,32,28980.0,80,cn-prd-100c-03-V2-LOCATIONS,35400.0,180.86046511627907,0.6871598218703613,prd,10,b45f868ed8bb6ab9b2e0fbd413d80d31a315275d79f200088d805697bb7bff53
7850.0,19.52202133744498,30,21991.071360000005,14911.03602,12,2777.0,6.906070478227351,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,248.7441860465116,0.6185973640210679,prd,1,187a8276f1291d011eeebb2702530283135c044626cef098702f22fbf010f7be
8334.0,20.725672079779166,30,21033.71676,9449.21142,12,3265.0,8.119668747357688,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,339.2558139534883,0.843689075013027,prd,2,a412257e8a63c999f9a3dbcf2dbcb8668e65ce4d139641e48a830d97af3569b0
8404.0,20.899753798711796,30,19181.76285,8163.958259999999,12,2917.0,7.254233916092612,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,237.34883720930233,0.590258479543663,prd,3,810952b85010aee1c039691a79d111429b162f14c7c8a1da1d50107c72490e95
8195.0,20.37999552361294,30,19048.32405,9903.95826,12,3057.0,7.602397353957873,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,226.11627906976744,0.5623244362730782,prd,4,4e125d18eb091951c11d984ebe9edb7ba48b08a45723d588cb53396c41c2a1e1
8055.0,20.03183208574768,30,21741.087509999998,11189.21142,12,3056.0,7.599910472258834,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,214.88372093023253,0.5343903930024931,prd,5,4b3e1e606647ea64a6322f047c7d6e41813d3e5f40068ef18641c1ac2d8f8bdf
8475.0,21.076322399343464,30,20013.88497,8187.406499999997,12,3890.0,9.673969809256175,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,259.9767441860465,0.6465314072916528,prd,6,c97642efb0f12eedd89341deaad104a607887b14ab4101a2bc4608f2109ef121
8263.0,20.549103479147497,30,20485.7358,9927.406499999997,12,3334.0,8.291263584591281,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,305.23255813953483,0.7590772627876323,prd,7,2f110265213bb28b806db26ef33834e1049c88f0619e550722c0cfb9a6ea4aa5
8267.0,20.559051005943648,30,19470.52542,9374.335080000004,12,3195.0,7.945587028425058,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,294.1627906976744,0.7315480607238676,prd,8,18b9e750fd14a821cc0c6ec0013e71b1f62c4e0b133f1635da7a495c770c3e66
7917.0,19.688642411280494,30,24715.82598,7634.335080000004,12,2570.0,6.391285966526572,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,282.6046511627907,0.7028043350396426,prd,9,475529e7c56fb2f9f281887bd30d4d32ab1c1e58caccc908891d1f10ba0a2691
8196.0,20.38248240531198,30,21556.688970000003,8187.406499999997,12,3125.0,7.771505309492428,6,48,28980.0,120,cn-prd-150c-01-V2-LOCATIONS,35400.0,282.6046511627907,0.7028043350396426,prd,10,48f4e139020d4f7a137765adbf5cf6806c9722fe46a5f4cd56dee9b6e66360cd
8474.0,20.93017511793909,30,19025.27412,11704.29492,12,2847.0,7.031886778472102,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,293.99999999999994,0.7261590140044951,prd,1,b37d1a9be3f6188d69ba165e20c770dc6195bdfcff4dd2a768d1e12bf83b8e3b
7779.0,19.21357472769037,30,21101.292719999998,10930.005299999997,12,3404.0,8.407637019290142,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,203.48837209302326,0.5026017538790803,prd,2,82d434600f54bb0cb820ef354fdd98c5edf72a9019d1948d442e30ae755bc05e
7986.0,19.724849951836394,30,21800.43489,13012.028039999997,12,3264.0,8.061847012621335,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,294.0,0.7261590140044952,prd,3,52319554c969491ab0353888f3fa2d8996ad9ae68fb661a0b5997f9ab7fe0c7b
7361.0,18.181144564922075,30,21729.091739999996,9792.079619999997,12,3264.0,8.061847012621335,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,248.7441860465116,0.6143803839417877,prd,4,111c5d9bc410979fe9c69b238154841ebdaf02de8f6a0abf77f7383f274f0b08
8332.0,20.57944525403216,30,19305.052620000002,12285.693599999999,12,2987.0,7.37767678514091,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,305.3953488372092,0.7543047122217236,prd,5,ba90d2d22be889512083b647be15256a586c9994a16055601d24a24fdb150cd5
8056.0,19.897744955170797,30,24610.13364,11704.29492,12,3470.0,8.570652308148295,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,282.76744186046506,0.6984153971903698,prd,6,78133326d219b2fda22e9a668a1648774282fb2e0800cdf0cda10154983d6dc0
7918.0,19.556894805740114,30,19247.884019999998,10321.258500000004,12,3472.0,8.57559216538642,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,271.3720930232558,0.6702696989731415,prd,7,1c5d10f66238a58b0b27c5ab06584bab623f7368b6f5ca108bc4c87bec7d9879
7917.0,19.55442487712105,30,22159.03914,12413.013659999997,12,3473.0,8.578062094005483,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,282.6046511627907,0.6980133157872668,prd,8,166f83ed3b2b83aabf6a15f28fe53c3d81ecf9647f8f8dca95b3997923c1f1ca
8125.0,20.068170029886137,30,20637.126030000003,10321.258500000004,12,3472.0,8.57559216538642,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,282.6046511627907,0.6980133157872668,prd,9,a2d9cbcfd5aaa0a2c6293447ff168218fef2db1d913adadc65fae3170e2fb9ac
7850.0,19.388939659643835,30,20635.87167,12395.201220000003,12,3820.0,9.435127324820312,6,48,28980.0,120,cn-prd-150c-02-V2-LOCATIONS,35400.0,248.5813953488372,0.6139783025386845,prd,10,0bb8052e26c8a60add06a4c0b5ee1185a00e08c0ba8acf4e8f28d685fc7efddd
6388.0,16.75497036143314,30,18503.13012,10321.258500000004,12,2985.0,7.829302837958348,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,316.79069767441854,0.8309046259099264,prd,1,287a11f973e906296328843f6dbfde1fcc6e7f131437843ec2da3b6ecd45c5e6
7567.0,19.847348266274984,30,20440.79853,7694.73732,12,3333.0,8.74206578188113,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,271.53488372093017,0.7122039650656512,prd,2,315b8a74fc26fb0dc06f35199d2159963f8a0fcab4f36d49400643769fc4b2a8
8125.0,21.310916434978754,30,19343.819130000003,11293.589339999999,12,2430.0,6.373603315322876,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,259.81395348837214,0.6814613478685729,prd,3,ec9457e0fba271668e2d74ff1f7a5eedb38370a4f927d9b280be95f4a2257667
8333.0,21.856475895714212,30,17815.890119999996,10737.44328,12,3125.0,8.196506321145675,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,192.09302325581396,0.5038373373965639,prd,4,d561522632e7555953aa3dbc31a53cfdf218c08764720e85bdcd8511d0790d3e
7431.0,19.490636311178722,30,22444.55799,12175.54842,12,2778.0,7.286366259245659,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,282.6046511627907,0.7412386590851143,prd,5,8923e7db2fd6d608f04e8e842846544ab147785361d05b51ed8d88031f5adc3d
7850.0,20.589623878717934,30,21999.126809999998,12794.65176,12,3124.0,8.193883439122908,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,282.76744186046506,0.7416656398795181,prd,6,e2501c6fa719fb5ce376075880281985fc42606af85616d040bee31cf06c7d45
6943.0,18.210669884068615,30,19940.73495,7694.73732,12,3056.0,8.015527461574779,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,237.34883720930233,0.6225379982408391,prd,7,422eb7ed0be59dddbf6b9553a4dca91ea6ed477d2c1ceddec0ca83da99acd564
8125.0,21.310916434978754,30,21455.86032,15754.970580000001,12,3334.0,8.744688663903897,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,259.9767441860465,0.6818883286629768,prd,8,f2b21661386bbb6ebd1fb330c66a3043c7137766c9e05ea4596e32b2f33d4c4d
7222.0,18.9424539684205,30,19218.911070000002,8249.501279999997,12,3194.0,8.37748518071657,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,293.8372093023255,0.770700333898981,prd,9,dc1c19322492a0770a338dfda428a084c37e9cafaa5a2d134bfc4091cb1e392d
8057.0,21.132560457430625,30,22126.889639999998,10321.258500000004,12,3264.0,8.561086922310235,6,48,28980.0,120,cn-prd-150c-03-V2-LOCATIONS,35400.0,180.86046511627907,0.4743756625826971,prd,10,8ec4042cdec042edb7bf6b0b7b5dfabfcb85d3619b5fe79244c8dee2013b56c9
2501.0,20.46142518203387,10,16535.98851,11106.80412,4,902.0,7.379530393520413,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,101.7441860465116,0.8323994604148868,prd,1,41966e62009e6b9a64959b525e29f3c99d7cb8128c33f1c20279f46c9e5f13c4
2361.0,19.316043524502987,10,21544.44975,14182.43436,4,694.0,5.67782050233167,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,113.1395348837209,0.925628199981354,prd,2,587e683b67eb00609c4b874e0e5e414ea0b3196808149c2c6dad9636bb385ee7
2640.0,21.598625542010964,10,27030.888120000003,11851.475760000001,4,972.0,7.952221222285854,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,90.34883720930233,0.7391707208484196,prd,3,ae4cec9ec5fd0de97bbc5c98589c5fb14cd046ae1e9a0368f647ce8a5f024598
2432.0,19.89691565082222,10,29724.227129999996,19167.63888,4,1250.0,10.226621942240039,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,67.88372093023256,0.5553769199888126,prd,4,ed9fcbb5c27da6a6c4ad2893bc3fbe40991f4a803ed0349402558b3995e1f93d
2223.0,18.187024462079687,10,23633.19228,15464.1414,4,833.0,6.815020862308762,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,56.48837209302326,0.4621481804223453,prd,5,fd2572329e3156876ae057feab74bfcbefe58de6ba23993182dc9232d6d6716d
2431.0,19.88873435326843,10,29228.21826,10603.889519999997,4,1111.0,9.089421582262947,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,79.11627906976744,0.647273820418616,prd,6,d0975c88e595598a69fe80578fa89de3475a9db67dbce7cd59f75ee9fbb9c695
2293.0,18.75971529084513,10,23966.32794,14402.874779999998,4,1041.0,8.516730753497505,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,113.1395348837209,0.925628199981354,prd,7,a659e2f022130ede085917e1d12f37126f0b0b832f018c61f1c952499aaa2a01
2222.0,18.178843164525894,10,25796.06388,15793.7088,4,1181.0,9.662112411028389,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,67.88372093023256,0.5553769199888126,prd,8,8e198b0db8ad3728364bb9a46961ebda7a5e315cc28a61b5ae2b907437dd1895
2222.0,18.178843164525894,10,27923.187029999997,17810.255339999996,4,764.0,6.250511331097112,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,79.11627906976744,0.647273820418616,prd,9,776ba463327ce00e3fb9e5f21bcfed76999277b7d21f99fd5b08c034c7896fb6
2501.0,20.46142518203387,10,27951.05115,10111.475760000001,4,833.0,6.815020862308762,2,16,28980.0,40,cn-prd-50c-01-V2-LOCATIONS,35400.0,45.25581395348837,0.37025127999254165,prd,10,fa6a0508c1cb0707b50575f559a7659af2eea01a5c270b10f1d969c651233824
2152.0,16.750992449599128,10,21817.84665,16093.021800000002,4,1181.0,9.19280765937573,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,101.7441860465116,0.7919684443567495,prd,1,5fcb9f04dc449ba25ae5be8477367059355fd2aa66296300901e0f02232c7d10
2431.0,18.922705690044367,10,18452.79525,13453.021800000002,4,1042.0,8.110842998365378,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,101.7441860465116,0.7919684443567495,prd,2,88d230ca562c3d968021bd53b8ff040f4d019dcf2da67fb0d32a308f360233c1
2361.0,18.377831400326926,10,25064.87535,12483.166859999998,4,1042.0,8.110842998365378,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,90.51162790697671,0.7045351280997643,prd,3,23b76a18d3ad98323e200c2820b62fff282ed3fd859b5659a119ca3508e7a986
2916.0,22.6979061259438,10,17843.01066,12549.719640000003,4,764.0,5.946913676344672,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,90.34883720930233,0.7032679785887938,prd,4,ab0ecf411bf7bffc6b674a5bb7e997ddf4b1ab2e9c3b0dc59c42a07b17c31876
2500.0,19.459796061337276,10,19041.561810000003,12575.774099999995,4,1041.0,8.103059079940842,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,113.1395348837209,0.8806689101247054,prd,5,198ed759256db37dfd2a1645921a5a9d9061f9c482d85efe054deb6985769877
3056.0,23.78765470537869,10,18270.43302,9843.166859999998,4,902.0,7.02109441893049,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,90.34883720930233,0.7032679785887938,prd,6,1cdc7bdcd2bba339e73a2f8e73ab23d5e370df9cbfa7759335dba30f562c89ed
2362.0,18.38561531875146,10,15859.382459999997,13107.519,4,1320.0,10.274772320386083,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,101.7441860465116,0.7919684443567495,prd,7,30079111f82084d8f8b45daaacfebe65d27ca9eca91f8e3f59d27e1aade4e7ab
2777.0,21.615941464933446,10,25813.009739999998,10835.774099999995,4,834.0,6.491787966062116,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,67.72093023255815,0.5271341965638526,prd,8,ec1a9aa5ece506179e4813fc47cc0186ec182820951e49a1083c7cdfd4a85710
2778.0,21.623725383357982,10,18139.91751,10835.774099999995,4,764.0,5.946913676344672,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,101.74418604651163,0.7919684443567496,prd,9,554406fd423f319930719e3f6bd57c8aae83b4e250ee15b628d0b3f880de6e09
2709.0,21.086635012065074,10,18880.948469999996,10809.719640000003,4,903.0,7.0288783373550245,2,16,28980.0,40,cn-prd-50c-02-V2-LOCATIONS,35400.0,113.1395348837209,0.8806689101247054,prd,10,c20d7b4f93215117e7772f4616200fc8ec66d32c77bee392c1557e93700e9630
2569.0,18.871666789098654,10,27245.11476,11241.85482,4,1042.0,7.654447954161463,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4986683385751308,prd,1,a0d86d927f41462f7322a994ae9e71391f77f2727457a72dc02d8df474929de7
3266.0,23.99177257033718,10,22362.99666,12877.549439999995,4,834.0,6.126496731065893,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,135.76744186046506,0.9973366771502612,prd,2,df3f3edf3081506430b313d97fc8607d68bbe3b266719727dfc2d6d1a9f0d82c
2918.0,21.43539263938882,10,18823.634159999998,12877.549439999995,4,833.0,6.119150811724087,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,101.74418604651163,0.74740458419534,prd,3,1bfc00664ea8783a6368834f42dedc29e97d67ccb8e9ab941a64c65de497f9f9
2639.0,19.38588114302505,10,21744.69918,14601.85482,4,1251.0,9.18974509659884,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4986683385751308,prd,4,535a37222e697f1773582c180e07be0b3612d7ee5285e9cf2086f5456a9e62a0
2987.0,21.94226107397341,10,19750.60977,12669.070739999996,4,1250.0,9.182399177257034,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,79.11627906976744,0.5811818046702963,prd,5,fb22060c56e68d33c141b8707280d7492212b0928c667e85b61aa54662079e8f
2361.0,17.343715566003084,10,20191.741739999998,10929.070739999996,4,1320.0,9.696613531183427,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,135.76744186046506,0.9973366771502612,prd,6,975539bf0df73e94ab449f911a29588b202cd21a727d5f0211c64e459e1d9144
2779.0,20.41430985087784,10,23377.31259,11195.679299999996,4,1598.0,11.738779108205392,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,90.34883720930233,0.6636952707654619,prd,7,5fe2f4766cd7d1ec8c7287e76191ad192ff8286d1cb9f1aebe05af19aa61c69f
3055.0,22.44178358921619,10,23494.26069,15715.960440000003,4,973.0,7.147579519576875,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4986683385751308,prd,8,f3e1e4a1d151b19d6c978a7d01726600e16f1489e6e914a5743c9b3e6c2bddeb
2987.0,21.94226107397341,10,18673.435589999997,10840.235279999994,4,903.0,6.633365165650481,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,90.34883720930233,0.6636952707654619,prd,9,37d562138407ad5cfafaf8d9917c4cebd9fd08455b364711df24f1b546abf1fa
2987.0,21.94226107397341,10,18663.83502,10341.85482,4,1111.0,8.161316388746052,2,16,28980.0,40,cn-prd-50c-03-V2-LOCATIONS,35400.0,67.88372093023256,0.4986683385751308,prd,10,8918c16e83dbb3a0333348f8a61772e284f7787330a2a5315086183491f17520
