task_id,instance_id,region,arm,charge_timing_policy,seed,view,improvement_sequence,iteration,global_iteration,elapsed_seconds,global_elapsed_seconds,objective_before,objective_after,improvement_absolute,improvement_relative,timer_reset,timer_reset_threshold_relative,objective_type
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,naive_ev,14,2728,95128,35.83003875000213,925.2557880420027,1830324,1820449,9875,0.005395219644172289,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,naive_ev,15,5719,98119,72.93390016700141,962.359649459002,1820449,1813124,7325,0.004023732606626167,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,naive_ev,16,5891,98291,74.82748608300244,964.253235375003,1813124,1798805,14319,0.007897419040286268,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,naive_ev,17,39044,131444,499.086832625002,1388.5125819170025,1798805,1794173,4632,0.0025750428756869145,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,1,1,178254,0.012651749999349704,1994.6229859999985,9223372036854775807,3654343,9223372036851121464,0.9999999999996038,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,2,6,178259,0.10040391700022155,1994.7107381669994,3654343,2864106,790237,0.2162459845723294,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,3,7,178260,0.11622187499961001,1994.7265561249988,2864106,2769253,94853,0.033117838515753256,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,4,12,178265,0.18467587499981164,1994.795010124999,2769253,2314083,455170,0.164365624953733,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,5,16,178269,0.2620119169987447,1994.8723461669979,2314083,1934520,379563,0.16402307090972967,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,6,17,178270,0.2736593339977844,1994.883993583997,1934520,1892819,41701,0.02155625168000331,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,7,47,178300,0.6643365419986367,1995.2746707919978,1892819,1863379,29440,0.015553520965290396,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,8,105,178358,1.4514076669984206,1996.0617419169976,1863379,1843499,19880,0.010668790407104512,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,9,146,178399,1.8998785840012715,1996.5102128340004,1843499,1767913,75586,0.04100137835713499,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,10,460,178713,6.0357025839985,2000.6460368339976,1767913,1752169,15744,0.008905415594545659,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,11,500,178753,6.482237374999386,2001.0925716249985,1752169,1742986,9183,0.005240932809563461,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,12,736,178989,9.84847174999959,2004.4588059999987,1742986,1740244,2742,0.0015731623776668315,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,13,1220,179473,16.20734179200008,2010.8176760419992,1740244,1728404,11840,0.006803643626985641,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,14,2835,181088,38.16326475000096,2032.773599,1728404,1726106,2298,0.001329550267182904,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,15,4501,182754,59.36760329200115,2053.9779375420003,1726106,1724499,1607,0.0009309972852188684,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,16,9188,187441,120.16887062499882,2114.779204874998,1724499,1722855,1644,0.0009533203556511196,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,17,9408,187661,123.1412453749981,2117.7515796249972,1722855,1720502,2353,0.001365756259232495,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,18,9516,187769,124.47497120899789,2119.085305458997,1720502,1717137,3365,0.0019558245209828295,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,19,10352,188605,134.86515941700054,2129.4754936669997,1717137,1705667,11470,0.006679723283581916,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,20,15589,193842,200.64888449999853,2195.2592187499977,1705667,1703742,1925,0.0011285907507151162,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,21,25842,204095,329.1914933340013,2323.8018275840004,1703742,1703314,428,0.0002512117445012214,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,22,27316,205569,352.89976087499963,2347.5100951249988,1703314,1697690,5624,0.003301798728830973,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,23,29333,207586,377.5261542500011,2372.1364885000003,1697690,1692439,5251,0.003093026406469968,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080202,mechanism_ev,24,40982,219235,527.0741121669998,2521.684446416999,1692439,1685039,7400,0.004372388015166278,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,1,2,2,0.018196708002506057,0.01819700000123703,9223372036854775807,2592901,9223372036852182906,0.9999999999997189,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,2,3,3,0.031411292002303526,0.0314115840010345,2592901,2528824,64077,0.024712474560347655,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,3,16,16,0.17387512500135927,0.17387541700009024,2528824,2480282,48542,0.019195483750549663,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,4,26,26,0.2814364170008048,0.28143670899953577,2480282,2443664,36618,0.014763643811469825,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,5,42,42,0.45073808300003293,0.4507383749987639,2443664,2431633,12031,0.00492334461693588,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,6,148,148,1.934004124999774,1.934004416998505,2431633,2410504,21129,0.00868922242789105,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,7,236,236,3.23648229200262,3.236482584001351,2410504,2410319,185,7.674743539110493e-05,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,8,294,294,3.7231297500002256,3.7231300419989566,2410319,2399860,10459,0.00433925965816143,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,9,826,826,10.63081987500118,10.63082016699991,2399860,2398209,1651,0.000687956797479853,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,10,1114,1114,13.926225541999884,13.926225833998615,2398209,2386368,11841,0.004937434560540804,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,11,2611,2611,29.496200249999674,29.496200541998405,2386368,2385863,505,0.000211618660659211,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,12,3006,3006,33.29453620800268,33.29453650000141,2385863,2381015,4848,0.002031969144917374,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,13,3520,3520,38.17711616700035,38.17711645899908,2381015,2378717,2298,0.000965134616959574,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,14,5754,5754,59.230043167000986,59.23004345899972,2378717,2378517,200,8.407893835206122e-05,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,15,6988,6988,70.49000875000274,70.49000904200147,2378517,2377228,1289,0.000541934322941564,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,16,7836,7836,78.58446437500243,78.58446466700116,2377228,2369484,7744,0.0032575756301036333,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,17,15220,15220,145.15653154200118,145.1565318339999,2369484,2368734,750,0.0003165246104215095,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,18,18214,18214,172.2696645420001,172.26966483399883,2368734,2366650,2084,0.000879794860883493,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,19,32216,32216,299.8602817500032,299.8602820420019,2366650,2366605,45,1.9014218409988803e-05,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,20,36484,36484,337.6553066250017,337.6553069170004,2366605,2365367,1238,0.0005231122219381773,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,21,41790,41790,385.78152158300145,385.7815218750002,2365367,2364429,938,0.0003965557987407451,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,22,47595,47595,438.48619404200144,438.4861943340002,2364429,2363335,1094,0.0004626909922014998,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,cv_only,23,52742,52742,484.6136952500019,484.61369554200064,2363335,2362152,1183,0.0005005638218872906,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,1,4,115249,0.06518341599803534,1091.163291124998,9223372036854775807,3110748,9223372036851665059,0.9999999999996627,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,2,7,115252,0.11771899999803281,1091.215826708998,3110748,2029736,1081012,0.34750870208708645,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,3,44,115289,0.5738237499972456,1091.6719314589973,2029736,1985806,43930,0.02164320877197823,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,4,66,115311,0.7990622079996683,1091.8971699169997,1985806,1958877,26929,0.013560740575866927,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,5,89,115334,1.0205727079992357,1092.1186804169993,1958877,1932183,26694,0.013627195581958438,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,6,93,115338,1.0570317079982487,1092.1551394169983,1932183,1888257,43926,0.02273387148111747,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,7,168,115413,2.167049915999087,1093.2651576249991,1888257,1878866,9391,0.004973369620766665,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,8,623,115868,8.10062291599752,1099.1987306249976,1878866,1866970,11896,0.006331478668516009,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,9,696,115941,8.87677579099909,1099.9748834999991,1866970,1834787,32183,0.01723809166724693,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,10,1867,117112,24.39176362499711,1115.4898713339971,1834787,1826010,8777,0.004783661536734237,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,11,3733,118978,49.54052395799954,1140.6386316669996,1826010,1823139,2871,0.0015722805461087289,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,12,5468,120713,71.85997991600016,1162.9580876250002,1823139,1818368,4771,0.002616915111793451,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,13,6930,122175,90.60125129099833,1181.6993589999984,1818368,1814528,3840,0.0021117837533436577,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,14,9850,125095,129.17262316599954,1220.2707308749996,1814528,1810915,3613,0.0019911514178893907,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,naive_ev,15,10086,125331,132.2685594579998,1223.3666671669998,1810915,1800009,10906,0.006022369906925505,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,1,3,170948,0.044959832997847116,1829.6586854579982,9223372036854775807,2403396,9223372036852372411,0.9999999999997394,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,2,7,170952,0.12388920800003689,1829.7376148330004,2403396,1876090,527306,0.2194003817930961,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,3,49,170994,0.6809589170006802,1830.294684542001,1876090,1864632,11458,0.006107382908069442,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,4,213,171158,2.9374257499985106,1832.5511513749989,1864632,1800003,64629,0.034660458471162135,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,5,234,171179,3.202299624997977,1832.8160252499983,1800003,1781436,18567,0.010314982808361985,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,6,244,171189,3.3236242499988293,1832.9373498749992,1781436,1763584,17852,0.010021129021755483,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,7,370,171315,4.89098416699926,1834.5047097919996,1763584,1759069,4515,0.002560127558426477,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,8,410,171355,5.567828208000719,1835.181553833001,1759069,1744272,14797,0.00841183603372011,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,9,570,171515,7.532451291997859,1837.1461769169982,1744272,1713471,30801,0.017658369795536477,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,10,2366,173311,33.08419524999772,1862.697920874998,1713471,1710687,2784,0.0016247721729752064,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,11,4759,175704,66.17503704199771,1895.788762666998,1710687,1699370,11317,0.006615470860537316,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,12,13267,184212,181.1388664579972,2010.7525920829976,1699370,1698018,1352,0.0007955889535533757,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,13,16016,186961,217.22184670799834,2046.8355723329987,1698018,1693664,4354,0.0025641659864618633,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,14,20526,191471,279.0289851669986,2108.642710791999,1693664,1690650,3014,0.0017795737525270656,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080203,mechanism_ev,15,29818,200763,411.70317525000064,2241.316900875001,1690650,1685572,5078,0.003003578505308609,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,1,1,1,0.008916667000448797,0.008916916998714441,9223372036854775807,3417683,9223372036851358124,0.9999999999996294,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,2,8,8,0.07673508399966522,0.07673533399793087,3417683,2473236,944447,0.27634131076521723,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,3,47,47,0.4935159169981489,0.49351616699641454,2473236,2456892,16344,0.006608346312280753,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,4,113,113,1.4501134589991125,1.4501137089973781,2456892,2451547,5345,0.0021755128023535427,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,5,126,126,1.5806383339986496,1.5806385839969153,2451547,2437246,14301,0.005833459444179533,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,6,168,168,2.054112999998324,2.0541132499965897,2437246,2430032,7214,0.002959898180159081,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,7,192,192,2.3517209999990882,2.351721249997354,2430032,2407761,22271,0.009164899886092035,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,8,754,754,9.577912875000038,9.577913124998304,2407761,2399265,8496,0.0035285894239503006,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,9,1107,1107,13.483333666998078,13.483333916996344,2399265,2396238,3027,0.001261636376140193,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,10,1167,1167,14.025576833999366,14.025577083997632,2396238,2388099,8139,0.0033965741299486945,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,11,2417,2417,26.65493541699834,26.654935666996607,2388099,2381762,6337,0.002653575082105055,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,12,2802,2802,30.60601024999778,30.606010499996046,2381762,2372403,9359,0.003929443831919394,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,13,4606,4606,47.58411983399856,47.58412008399682,2372403,2367383,5020,0.002115997998653686,,,PyVRP integer proxy objective
T26__CY__ASAP__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,ASAP,asap,2026080204,cv_only,14,10158,10158,98.7637989169998,98.76379916699807,2367383,2366813,570,0.00024077219444424498,,,PyVRP integer proxy objective
