move_index,action_id,channel,vehicle_group,changed_duty_ids,status,candidate_total_cost_cny,wall_seconds,error_type,error
1774,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003986670053564012,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1775,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0004049160052090883,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1776,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0005272910057101399,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1777,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0004211250052321702,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1778,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0004672920040320605,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1779,swap:CV_D_beijing_2#T1:C031<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00042679201578721404,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1780,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003990420082118362,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1781,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003902500029653311,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1782,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038437501643784344,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1783,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038262500311248004,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1784,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.000383333011996001,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1785,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003877920098602772,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1786,swap:CV_D_beijing_2#T1:C036<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00039658398600295186,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1787,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.000386208004783839,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1788,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003837500116787851,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1789,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038095799391157925,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1790,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038187499740161,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1791,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003877500130329281,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1792,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038420798955485225,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1793,swap:CV_D_beijing_2#T1:C030<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038487499114125967,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1794,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003851669898722321,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1795,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.000685541977873072,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C010's time window
1796,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003947500081267208,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1797,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00038374998257495463,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1798,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003819999983534217,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1799,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0003889579966198653,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1800,swap:CV_D_beijing_2#T1:C010<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00041020900243893266,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1801,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,EVALUATED,2094.0003543569733,0.002022250002482906,,
1802,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0006816670065745711,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C027's time window
1803,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0006362920103129,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C027's time window
1804,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0006256249907892197,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C027's time window
1805,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0006184170197229832,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C027's time window
1806,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0006180829950608313,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C027's time window
1807,swap:CV_D_beijing_2#T1:C027<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00044479197822511196,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1808,swap:CV_D_beijing_2#T1:C022<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_INTERFACE,,0.04386654100380838,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C031's time window
1809,swap:CV_D_beijing_2#T1:C022<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,8.666698704473674e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window
1810,swap:CV_D_beijing_2#T1:C022<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.745799328200519e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window
1811,swap:CV_D_beijing_2#T1:C022<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.708299042657018e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window
1812,swap:CV_D_beijing_2#T1:C022<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.733299233019352e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C022's time window
1813,swap:CV_D_beijing_2#T1:C031<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_INTERFACE,,0.041316040995297953,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C036's time window
1814,swap:CV_D_beijing_2#T1:C031<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,8.141700527630746e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C031's time window
1815,swap:CV_D_beijing_2#T1:C031<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.87920255586505e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C031's time window
1816,swap:CV_D_beijing_2#T1:C031<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.712498725391924e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C031's time window
1817,swap:CV_D_beijing_2#T1:C031<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.787499296478927e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C031's time window
1818,swap:CV_D_beijing_2#T1:C036<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_INTERFACE,,0.041495334007777274,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C030's time window
1819,swap:CV_D_beijing_2#T1:C036<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,7.904198719188571e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C036's time window
1820,swap:CV_D_beijing_2#T1:C036<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.545800715684891e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C036's time window
1821,swap:CV_D_beijing_2#T1:C036<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.641601794399321e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C036's time window
1822,swap:CV_D_beijing_2#T1:C036<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.900000153109431e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C036's time window
1823,swap:CV_D_beijing_2#T1:C030<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_INTERFACE,,0.042874874983681366,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C010's time window
1824,swap:CV_D_beijing_2#T1:C030<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,8.629201329313219e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C030's time window
1825,swap:CV_D_beijing_2#T1:C030<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.937500438652933e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C030's time window
1826,swap:CV_D_beijing_2#T1:C030<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.845800089649856e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C030's time window
1827,swap:CV_D_beijing_2#T1:C030<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.887500057928264e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C030's time window
1828,swap:CV_D_beijing_2#T1:C010<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_INTERFACE,,0.04347199999028817,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T1 misses C027's time window
1829,swap:CV_D_beijing_2#T1:C010<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,7.933398592285812e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C010's time window
1830,swap:CV_D_beijing_2#T1:C010<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.687501445412636e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C010's time window
1831,swap:CV_D_beijing_2#T1:C010<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.674998439848423e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C010's time window
1832,swap:CV_D_beijing_2#T1:C010<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,6.824999582022429e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C010's time window
1833,swap:CV_D_beijing_2#T1:C027<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,EVALUATED,2081.5454162465894,0.04648616601480171,,
1834,swap:CV_D_beijing_2#T1:C027<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,9.320798562839627e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C027's time window
1835,swap:CV_D_beijing_2#T1:C027<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,7.704098243266344e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C027's time window
1836,swap:CV_D_beijing_2#T1:C027<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,7.05410202499479e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C027's time window
1837,swap:CV_D_beijing_2#T1:C027<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_2|EV_D_beijing_1,REJECTED_CHARGING,,7.120901136659086e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C027's time window
1838,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00048041698755696416,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1839,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004649170150514692,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1840,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004551250021904707,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1841,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004556250059977174,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1842,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00045250001130625606,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1843,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004534579929895699,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1844,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.000403957994421944,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C033's time window
1845,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040600000647827983,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C024's time window
1846,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004050419956911355,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C028's time window
1847,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004014169971924275,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C001's time window
1848,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004008339892607182,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C023's time window
1849,swap:CV_D_beijing_2#T2:C026<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.000400709017412737,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C032's time window
1850,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040699998498894274,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C033's time window
1851,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004183750133961439,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C024's time window
1852,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00042229099199175835,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C028's time window
1853,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00041879198397509754,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C001's time window
1854,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004417500167619437,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C023's time window
1855,swap:CV_D_beijing_2#T2:C018<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00042220897739753127,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C032's time window
1856,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040675001218914986,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C033's time window
1857,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040920800529420376,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C024's time window
1858,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040195800829678774,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C028's time window
1859,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0003980000037699938,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C001's time window
1860,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00039733300218358636,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C023's time window
1861,swap:CV_D_beijing_2#T2:C020<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040079199243336916,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C032's time window
1862,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0004030000127386302,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C033's time window
1863,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040095800068229437,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C024's time window
1864,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040233301115222275,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C028's time window
1865,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00039900001138448715,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C001's time window
1866,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.00040883300243876874,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C023's time window
1867,swap:CV_D_beijing_2#T2:C016<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_3,REJECTED_INTERFACE,,0.0003997499879915267,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_2#T2 misses C032's time window
1868,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0004627089947462082,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1869,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.00045620801392942667,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
1870,swap:CV_D_beijing_2#T2:C011<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_2|CV_D_beijing_4,REJECTED_INTERFACE,,0.0004570829914882779,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_beijing_2 has overlap or incomplete recharge
