task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed2,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,2,992.0656343726765,9.168990749996738,992.0656343726765,10.095869917000527,992.0656343726765,8.770850750006502,992.0656343726765,28.08141254200018,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed3,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,3,992.0656343726765,9.096114207990468,992.0656343726765,8.75885612500133,992.0656343726765,9.630174165999051,992.0656343726765,27.557445250000455,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed4,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,4,992.0656343726765,8.928831999990507,992.0656343726765,8.935445124996477,992.0656343726765,9.80530141601048,992.0656343726765,27.719004291997408,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,7c750122f8a7c31b61b7e1d738faa5dcc3bce1c0ac302c75d227744febee307c,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-01-V2-LOCATIONS__seed5,cn-jjj-20c-01-V2-LOCATIONS,jjj,20,5,992.0656343726765,9.74102329199377,992.0656343726765,9.399900375006837,992.0656343726765,8.533277042006375,992.0656343726765,27.714154792003683,95.98484588235921,95.98484588235921,95.98484588235921,95.98484588235921,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,992.0656343726764,992.0656343726764,0.0,0,5.0,True,best_exact_hgs_parent,dc205bb29e0c380d82b0f1564b0e5a947eb286eff67d10204df9b728159cc910,a426c30ee6ea57b482cbd0ad87d455a80649bbdefca28fb026b621eead5267c2,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed1,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,1,1178.1452123612269,9.126427291994332,1174.3861400588266,8.218482665994088,1174.3861400588266,8.811470707994886,1174.3861400588266,26.21965258399723,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,40e6dcd9967c2558c4d3e90c02f3ae483b66eb4170ba709e4de9a994130614cd,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed2,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,2,1178.1452123612269,8.694743582993397,1174.3861400588266,8.193598166995798,1174.3861400588266,9.27336833399022,1174.3861400588266,26.22034091700334,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,40e6dcd9967c2558c4d3e90c02f3ae483b66eb4170ba709e4de9a994130614cd,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed3,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,3,1178.1452123612269,8.977137583002332,1174.3861400588266,8.510387249989435,1174.3861400588266,8.4689111669868,1174.3861400588266,26.022088875004556,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,fd53d103d72582afd17c9f27b60a9f5b72fb4a8afdcc66f2e238d69850c07b28,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed4,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,4,1178.1452123612269,8.44893695799692,1174.3861400588266,8.54977762499766,1174.3861400588266,8.978950415999861,1174.3861400588266,26.040868833006243,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,44c8c348921759bbda6508cf3dd1490b59ecbb8881aa3d763982257d2e1822a2,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-02-V2-LOCATIONS__seed5,cn-jjj-20c-02-V2-LOCATIONS,jjj,20,5,1178.1452123612269,8.267678457996226,1174.3861400588266,8.486184375011362,1174.3861400588266,9.02601370800403,1174.3861400588266,25.83796487499785,104.92570239611366,105.62563947919011,105.62563947919011,105.62563947919011,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1174.3861400588269,1174.3861400588269,0.0,1,5.0,True,best_exact_hgs_parent,c8597b90af3917d9234f96bf2d5ed11e591338f0f54f9b1abedde9e348f69f9a,81409f6e1e8e3220f050f79ac94ec5dbdfd620f9f9014ad1c9c407d7ef456d4c,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed1,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,1,1201.0025242626295,8.944071292004082,1201.0025242626295,9.040630374991451,1199.9122137237935,8.741646042006323,1199.9122137237935,26.776404542004457,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,b1e9191f7dec2bee81533a5c0860544df42672a76d14576c9ba15493f76c167a,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed2,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,2,1201.0025242626295,8.795735292005702,1201.0025242626295,8.784927917004097,1199.9122137237935,9.46456575000775,1199.9122137237935,27.099491125001805,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,6802e9b5a7340953cffae16526672abbe205d70bc4ea7b45c46350cd95887508,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed3,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,3,1201.0025242626295,9.105809415996191,1201.0025242626295,8.647958208006457,1199.9122137237935,9.360667041997658,1199.9122137237935,27.167008375006844,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,8b9a71dc25dc36b56627f0832ed7515520f9c40051a6c4bb83afc9cd355e7fbd,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed4,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,4,1201.0025242626295,8.996774874991388,1201.0025242626295,9.30099145899294,1199.9122137237935,8.46857166600239,1199.9122137237935,26.822152291002567,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,cda8b6fa2bcd3e104491e665651011c2fc9534a93baa9ce15f787341fc89f85e,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-20c-03-V2-LOCATIONS__seed5,cn-jjj-20c-03-V2-LOCATIONS,jjj,20,5,1201.0025242626295,8.726403124994249,1201.0025242626295,9.147581457989872,1199.9122137237935,9.109047541001928,1199.9122137237935,27.035925207994296,109.98547947615813,109.98547947615813,111.12546419161599,111.12546419161599,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1199.9122137237935,1199.9122137237935,0.0,1,5.0,True,best_exact_hgs_parent,57f95210d9b4519e618302cfda065830e466eab831fbf1269f7b934e361e00a4,185e86ca542b72015f5ae503b27c019321d75b4f8dfb4286c4ca34e5113026a3,ce8eef307f30a2eb79cadbd187f806f78d3e99e4a6324cf6b9a792c91e7815e0,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed1,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,1,1300.098988738683,10.485568250005599,1247.0186692958644,8.69943858399347,1247.0186692958644,9.273509667007602,1247.0186692958644,28.542099042009795,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958646,0.0,1,5.0,True,best_exact_hgs_parent,4d5ea91432323268a0449907392538451e2945bbce1c61f97e6bec835dd0ce3e,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed2,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,2,1300.098988738683,10.822359083002084,1247.0186692958644,9.648377833000268,1247.0186692958644,8.53783004199795,1247.0186692958644,29.0779414169956,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958644,0.0,1,5.0,True,best_exact_hgs_parent,288804a3ecc4718f3ffce587f789ff9944bfa9120ecf2e633d40ab555c75858f,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed3,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,3,1300.098988738683,11.091803791001439,1247.0186692958644,8.715270041997428,1247.0186692958644,9.100669542007381,1247.0186692958644,28.969695915991906,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958646,0.0,1,5.0,True,best_exact_hgs_parent,1b143defb996d4ae677ac837d68647d935976b6b1766d799f9b308f96b5bea6a,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed4,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,4,1300.098988738683,10.97258079200401,1247.0186692958644,8.472991749993525,1247.0186692958644,9.181552291993285,1247.0186692958644,28.687508374991012,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958644,0.0,1,5.0,True,best_exact_hgs_parent,9c548ce8593e0f4f8256243a201b177022981d69be2332908bde981d2c798077,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-01-V2-LOCATIONS__seed5,cn-jjj-25c-01-V2-LOCATIONS,jjj,25,5,1300.098988738683,10.87561179199838,1247.0186692958644,9.395709167001769,1247.0186692958644,8.717472124990309,1247.0186692958644,29.061927375005325,123.87153612308916,120.59396200564737,120.59396200564737,120.59396200564737,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1247.0186692958646,1247.0186692958646,0.0,1,5.0,True,best_exact_hgs_parent,d6c4864224b89fa83ef65c7e12076da9ab5d3325d7e5d4ede96d8a037d857c87,8d243bb3f0c93d7570382b6f80b16619a14e42f08a64208a5aad120fe4f1784f,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed1,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,1,1500.6490333979164,10.944838791998336,1426.643032749301,9.938700958999107,1426.643032749301,9.887398791994201,1426.643032749301,30.859362999995938,134.6969100983496,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.643032749301,1426.643032749301,0.0,1,5.0,True,best_exact_hgs_parent,b4006b197de774d53897b0fad18e98e006f10785c57f0cc1af42313255adb0d9,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed2,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,2,1485.3879402997363,11.249363625000115,1426.643032749301,10.664183583998238,1426.643032749301,10.063745166989975,1426.643032749301,32.06106437499693,133.24589317533233,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327493001,1426.6430327493001,0.0,1,5.0,True,best_exact_hgs_parent,01e322522206d1fd351cb17d2532fc57fa777afb4ab31ebd53964170edb4657e,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed3,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,3,1484.022331210856,11.26470500000869,1426.643032749301,12.103114208002808,1426.643032749301,10.15510383300716,1426.643032749301,33.61010758399789,132.8393015863409,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.643032749298,1426.643032749298,0.0,1,5.0,True,best_exact_hgs_parent,65e796c55bc5c849aa81ebbac1fb57b6ba8ed84216b4eafbd866f503fa8f7423,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed4,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,4,1488.2555643740068,11.847123667001142,1426.643032749301,13.525639833009336,1426.643032749301,9.710471124999458,1426.643032749301,35.162386249998235,133.79545017762695,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.643032749301,1426.643032749301,0.0,1,5.0,True,best_exact_hgs_parent,6e7a7a45c2535fc4a014793660b6bae544429d6638f1f0325099266c86ad599f,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-02-V2-LOCATIONS__seed5,cn-jjj-25c-02-V2-LOCATIONS,jjj,25,5,1484.022331210856,12.425584541997523,1426.643032749301,9.996933000002173,1426.643032749301,10.01197870800388,1426.643032749301,32.5238564159954,132.8393015863409,130.20831188552341,130.20831188552341,130.20831188552341,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1426.6430327493038,1426.6430327493038,0.0,1,5.0,True,best_exact_hgs_parent,67cd335759ddacb95a913b90baaa904193497e64e048b58cf1149ecd14b5936a,1101ff7f3b9f9624a5e31656055f1c963e654e285242a90a58208502cb0634e2,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed1,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,1,1491.0474472756541,9.494199458000367,1473.9617071398193,9.666891749991919,1473.9617071398193,9.808434416991076,1473.9617071398193,29.069567459009704,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,70d10974cd97f1b815fbe3df4bbb9e57c51aac83186a1bda5cdc7c9ca4eca02a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed2,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,2,1491.0474472756541,9.426330709000467,1473.9617071398193,9.963501959005953,1473.9617071398193,9.564146167002036,1473.9617071398193,29.03312000000733,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,1a1a0c87babf7ee6e5d98af47b3282678ed7166b9c684b8346eb688cfdbeb1e4,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed3,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,3,1491.0474472756541,9.411454625005717,1473.9617071398193,10.07732208300149,1473.9617071398193,10.097844291987712,1473.9617071398193,29.669489416992292,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,2fe4939b078745d5f300f0cb8786319a57790eaed8220fb5fc833df9274d3437,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed4,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,4,1491.0474472756541,9.49924283400469,1473.9617071398193,9.302600583003368,1473.9617071398193,10.182278291002149,1473.9617071398193,29.087439374998212,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398193,1473.9617071398193,0.0,1,5.0,True,best_exact_hgs_parent,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-25c-03-V2-LOCATIONS__seed5,cn-jjj-25c-03-V2-LOCATIONS,jjj,25,5,1491.0474472756541,9.747347708005691,1473.9617071398193,10.108541374997003,1473.9617071398193,10.413928041991312,1473.9617071398193,30.3675787079992,138.76700284970957,141.35489855061695,141.35489855061695,141.35489855061695,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,1473.9617071398197,1473.9617071398197,0.0,1,5.0,True,best_exact_hgs_parent,7f1fe2e83703cab5438dae47384d047f7fe9ff03498742b6071786d1ed7ac54a,f3c8e5885222c72b34c83c43516c1dd02bbbbf3d6cc3f6ce36506091440cc913,a321ed453f3c350191ab211b013e5d77ea60121b55524cbfc0127cfe4065a026,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed1,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,1,2474.430149624234,22.059525707998546,2474.430149624234,20.134902083009365,2474.430149624234,20.61715499999991,2474.430149624234,63.15529612499813,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed2,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,2,2474.430149624234,18.867792208999163,2474.430149624234,19.607792000009795,2474.430149624234,20.850208290998125,2474.430149624234,59.67584920801164,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,ee683c7b230a63bd6da5b961c1839f165ca43676bfcd9a167afeb079528dbc60,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed3,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,3,2474.430149624234,19.766215208001086,2474.430149624234,19.79073475000041,2474.430149624234,21.54637729199021,2474.430149624234,61.485874708989286,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed4,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,4,2474.430149624234,19.75063450000016,2474.430149624234,19.704650999992737,2474.430149624234,20.103554499990423,2474.430149624234,59.96819837500516,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,8086704b71d18479fe26e9003a4479cf7f0fcebd14628a3c7d24ad7975ffe47b,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-01-V2-LOCATIONS__seed5,cn-jjj-50c-01-V2-LOCATIONS,jjj,50,5,2474.430149624234,18.873330041009467,2474.430149624234,19.294813667002018,2474.430149624234,20.019093333001365,2474.430149624234,58.580003458002466,222.2771831244743,222.2771831244743,222.2771831244743,222.2771831244743,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2474.4301496242338,2474.4301496242338,0.0,1,5.0,True,best_exact_hgs_parent,774c0e5d1bec82c60ac776a1ca4f1e6148b8e86a51db7af5c870b316d760004f,c1099f6f7f0d022255f674c76395947c32ba6dabf41f1664ae3b37ca61c9c8af,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
D6-E2__cn-jjj-50c-02-V2-LOCATIONS__seed1,cn-jjj-50c-02-V2-LOCATIONS,jjj,50,1,2655.1730605042108,20.429569250001805,2639.1422999467227,20.84117920800054,2638.913419965574,20.589869375005946,2638.913419965574,62.270023167002364,228.46896932800848,227.2615635728858,227.25110118063506,227.25110118063506,80,False,True,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,2638.913419965574,2638.913419965574,0.0,1,5.0,True,best_exact_hgs_parent,c71e7e23df0cd9057856a70ddf6f5346265e65c4a6742aab3e0565006d52487a,b6b7d080c9bf16c345784cb5015f9ba94c333fa8f110327d63ab44f10d6ada97,c52e9f4a98d3552b2543ca98cf394be64c32d6756b0ab328033094eea416781a,PASS
