appearance_second,best_depot_id,best_latest_departure_second,best_slack_at_appearance_seconds,best_vehicle_type,candidate_count,customer_id,demand_kg,depot_type_clocks_json,due_second,event_id,feasible_after_wait_0m,feasible_after_wait_10m,feasible_after_wait_20m,feasible_after_wait_30m,instance_id,margin_after_wait_0m_seconds,margin_after_wait_10m_seconds,margin_after_wait_20m_seconds,margin_after_wait_30m_seconds,ready_second,service_second,stream_seed,stream_sha256
34273.66645057088,D_guangzhou,44392.80828,10119.141829429114,cv,8,C008,417.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":44313.60828,""preferred_departure_second"":42272.87466,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":44313.60828,""preferred_departure_second"":42272.87466,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":42758.50828,""preferred_departure_second"":40717.77466,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":42758.50828,""preferred_departure_second"":40717.77466,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":44392.80828,""preferred_departure_second"":42352.07466,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":44392.80828,""preferred_departure_second"":42352.07466,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":43289.00828,""preferred_departure_second"":41248.27466,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":43289.00828,""preferred_departure_second"":41248.27466,""vehicle_type"":""ev""}]",46022.70828,ADD_004_C008,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,10119.141829429114,9519.141829429114,8919.141829429114,8319.141829429114,43981.97466,1080.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
34426.17476855487,D_guangzhou,59544.68588,25118.51111144513,cv,8,C012,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":59405.28588,""preferred_departure_second"":56901.9813,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":59405.28588,""preferred_departure_second"":56901.9813,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":57762.58588,""preferred_departure_second"":55259.281299999995,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":57762.58588,""preferred_departure_second"":55259.281299999995,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":59544.68588,""preferred_departure_second"":57041.381299999994,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":59544.68588,""preferred_departure_second"":57041.381299999994,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":58201.58588,""preferred_departure_second"":55698.281299999995,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":58201.58588,""preferred_departure_second"":55698.281299999995,""vehicle_type"":""ev""}]",61114.98588,ADD_007_C012,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,25118.51111144513,24518.51111144513,23918.51111144513,23318.51111144513,58611.6813,900.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
37562.120449995935,D_foshan,44433.4056,6871.285150004063,cv,8,C030,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":41389.3056,""preferred_departure_second"":38105.96934,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":41389.3056,""preferred_departure_second"":38105.96934,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":44433.4056,""preferred_departure_second"":41150.06934,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":44433.4056,""preferred_departure_second"":41150.06934,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":44096.505600000004,""preferred_departure_second"":40813.16934000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":44096.505600000004,""preferred_departure_second"":40813.16934000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":40567.2056,""preferred_departure_second"":37283.869340000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":40567.2056,""preferred_departure_second"":37283.869340000005,""vehicle_type"":""ev""}]",46619.2056,ADD_012_C030,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,6871.285150004063,6271.285150004063,5671.285150004063,5071.285150004063,43335.869340000005,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
37695.17739348312,D_dongguan,46575.33602,8880.15862651688,cv,8,C010,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":46575.33602,""preferred_departure_second"":43587.4256,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":46575.33602,""preferred_departure_second"":43587.4256,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45020.23602,""preferred_departure_second"":42032.3256,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45020.23602,""preferred_departure_second"":42032.3256,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":46460.63602,""preferred_departure_second"":43472.7256,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":46460.63602,""preferred_departure_second"":43472.7256,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45550.73602,""preferred_departure_second"":42562.8256,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45550.73602,""preferred_departure_second"":42562.8256,""vehicle_type"":""ev""}]",48151.03602,ADD_006_C010,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,8880.15862651688,8280.15862651688,7680.158626516881,7080.158626516881,45163.1256,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
37851.19900096083,D_shenzhen,45658.35824,7807.159239039174,cv,8,C126,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":43447.658240000004,""preferred_departure_second"":41306.081060000004,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":43447.658240000004,""preferred_departure_second"":41306.081060000004,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":42717.85824,""preferred_departure_second"":40576.28106,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":42717.85824,""preferred_departure_second"":40576.28106,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":42745.658240000004,""preferred_departure_second"":40604.081060000004,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":42745.658240000004,""preferred_departure_second"":40604.081060000004,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45658.35824,""preferred_departure_second"":43516.78106,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45658.35824,""preferred_departure_second"":43516.78106,""vehicle_type"":""ev""}]",47102.35824,ADD_028_C126,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,7807.159239039174,7207.159239039174,6607.159239039174,6007.159239039174,44960.78106,720.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
40046.409809256336,D_shenzhen,61057.479739999995,21011.06993074366,cv,8,C129,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":58779.57974,""preferred_departure_second"":56941.5542,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":58779.57974,""preferred_departure_second"":56941.5542,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":58476.17974,""preferred_departure_second"":56638.1542,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":58476.17974,""preferred_departure_second"":56638.1542,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":58503.979739999995,""preferred_departure_second"":56665.95419999999,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":58503.979739999995,""preferred_departure_second"":56665.95419999999,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":61057.479739999995,""preferred_departure_second"":59219.45419999999,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":61057.479739999995,""preferred_departure_second"":59219.45419999999,""vehicle_type"":""ev""}]",62680.27974,ADD_029_C129,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,21011.06993074366,20411.06993074366,19811.06993074366,19211.06993074366,60842.254199999996,720.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
40333.94583244703,D_shenzhen,49215.252479999996,8881.306647552963,cv,8,C119,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47004.55248,""preferred_departure_second"":44079.89238,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47004.55248,""preferred_departure_second"":44079.89238,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":46309.252479999996,""preferred_departure_second"":43384.592379999995,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":46309.252479999996,""preferred_departure_second"":43384.592379999995,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":46337.05248,""preferred_departure_second"":43412.39238,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":46337.05248,""preferred_departure_second"":43412.39238,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":49215.252479999996,""preferred_departure_second"":46290.592379999995,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":49215.252479999996,""preferred_departure_second"":46290.592379999995,""vehicle_type"":""ev""}]",50699.05248,ADD_026_C119,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,8881.306647552963,8281.306647552963,7681.306647552963,7081.306647552963,47774.39238,900.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
40983.47690886526,D_guangzhou,47256.02758,6272.550671134741,cv,8,C016,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47074.927579999996,""preferred_departure_second"":44069.71196,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47074.927579999996,""preferred_departure_second"":44069.71196,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":45473.927579999996,""preferred_departure_second"":42468.71196,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":45473.927579999996,""preferred_departure_second"":42468.71196,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":47256.02758,""preferred_departure_second"":44250.81196000001,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":47256.02758,""preferred_departure_second"":44250.81196000001,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45850.02758,""preferred_departure_second"":42844.81196000001,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45850.02758,""preferred_departure_second"":42844.81196000001,""vehicle_type"":""ev""}]",48744.22758,ADD_008_C016,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,6272.550671134741,5672.550671134741,5072.550671134741,4472.550671134741,45739.01196,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
41304.25601956101,D_shenzhen,49497.61034000001,8193.354320438993,cv,8,C115,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":47286.91034,""preferred_departure_second"":44005.20602,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":47286.91034,""preferred_departure_second"":44005.20602,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":46591.61034000001,""preferred_departure_second"":43309.90602,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":46591.61034000001,""preferred_departure_second"":43309.90602,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":46619.41034,""preferred_departure_second"":43337.70602,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":46619.41034,""preferred_departure_second"":43337.70602,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":49497.61034000001,""preferred_departure_second"":46215.90602,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":49497.61034000001,""preferred_departure_second"":46215.90602,""vehicle_type"":""ev""}]",51012.710340000005,ADD_025_C115,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,8193.354320438993,7593.354320438993,6993.354320438993,6393.354320438993,47731.00602,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
42500.4683858658,D_foshan,43576.8164,1076.3480141342006,cv,8,C027,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":40521.5164,""preferred_departure_second"":38042.65012,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":40521.5164,""preferred_departure_second"":38042.65012,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":43576.8164,""preferred_departure_second"":41097.95012,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":43576.8164,""preferred_departure_second"":41097.95012,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":43228.7164,""preferred_departure_second"":40749.850119999996,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":43228.7164,""preferred_departure_second"":40749.850119999996,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":39710.6164,""preferred_departure_second"":37231.75012,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":39710.6164,""preferred_departure_second"":37231.75012,""vehicle_type"":""ev""}]",45790.0164,ADD_011_C027,True,True,False,False,cn-prd-150c-01-V2-LOCATIONS,1076.3480141342006,476.34801413420064,-123.65198586579936,-723.6519858657994,43311.15012,900.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
43733.06389366575,D_guangzhou,57567.764059999994,13834.700166334245,cv,8,C068,278.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":54863.96406,""preferred_departure_second"":52642.226520000004,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":54863.96406,""preferred_departure_second"":52642.226520000004,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":57511.06406,""preferred_departure_second"":55289.32652,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":57511.06406,""preferred_departure_second"":55289.32652,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":57567.764059999994,""preferred_departure_second"":55346.02652,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":57567.764059999994,""preferred_departure_second"":55346.02652,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":53766.264059999994,""preferred_departure_second"":51544.52652,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":53766.264059999994,""preferred_departure_second"":51544.52652,""vehicle_type"":""ev""}]",59313.56406,ADD_018_C068,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,13834.700166334245,13234.700166334245,12634.700166334245,12034.700166334245,57091.82652,720.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
45820.549682623925,D_guangzhou,50035.29466,4214.7449773760745,cv,8,C002,417.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":50006.494660000004,""preferred_departure_second"":47590.341400000005,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":50006.494660000004,""preferred_departure_second"":47590.341400000005,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":48451.394660000005,""preferred_departure_second"":46035.241400000006,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":48451.394660000005,""preferred_departure_second"":46035.241400000006,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":50035.29466,""preferred_departure_second"":47619.1414,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":50035.29466,""preferred_departure_second"":47619.1414,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":48981.894660000005,""preferred_departure_second"":46565.741400000006,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":48981.894660000005,""preferred_departure_second"":46565.741400000006,""vehicle_type"":""ev""}]",51678.59466,ADD_001_C002,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,4214.7449773760745,3614.7449773760745,3014.7449773760745,2414.7449773760745,49262.4414,1080.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
47987.755935935944,D_foshan,56253.723560000006,8265.967624064062,cv,8,C026,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":53276.02356,""preferred_departure_second"":50536.92888,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":53276.02356,""preferred_departure_second"":50536.92888,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":56253.723560000006,""preferred_departure_second"":53514.628880000004,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":56253.723560000006,""preferred_departure_second"":53514.628880000004,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":55983.223560000006,""preferred_departure_second"":53244.128880000004,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":55983.223560000006,""preferred_departure_second"":53244.128880000004,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":52387.52356,""preferred_departure_second"":49648.42888,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":52387.52356,""preferred_departure_second"":49648.42888,""vehicle_type"":""ev""}]",58415.92356,ADD_010_C026,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,8265.967624064062,7665.967624064062,7065.967624064062,6465.967624064062,55676.82888,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
48518.130135499516,D_guangzhou,48936.2691,418.13896450048196,cv,8,C044,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":46229.2691,""preferred_departure_second"":44294.62334,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":46229.2691,""preferred_departure_second"":44294.62334,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":48502.7691,""preferred_departure_second"":46568.12334,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":48502.7691,""preferred_departure_second"":46568.12334,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":48936.2691,""preferred_departure_second"":47001.62334,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":48936.2691,""preferred_departure_second"":47001.62334,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":45131.5691,""preferred_departure_second"":43196.92334,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":45131.5691,""preferred_departure_second"":43196.92334,""vehicle_type"":""ev""}]",50461.1691,ADD_015_C044,True,False,False,False,cn-prd-150c-01-V2-LOCATIONS,418.13896450048196,-181.86103549951804,-781.861035499518,-1381.861035499518,48526.52334,540.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
48999.28478526918,D_foshan,56548.356700000004,7549.071914730826,cv,8,C032,139.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":53570.65670000001,""preferred_departure_second"":50077.783220000005,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":53570.65670000001,""preferred_departure_second"":50077.783220000005,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":56548.356700000004,""preferred_departure_second"":53055.48322,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":56548.356700000004,""preferred_departure_second"":53055.48322,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":56277.856700000004,""preferred_departure_second"":52784.98322,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":56277.856700000004,""preferred_departure_second"":52784.98322,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":52682.15670000001,""preferred_departure_second"":49189.283220000005,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":52682.15670000001,""preferred_departure_second"":49189.283220000005,""vehicle_type"":""ev""}]",58699.256700000005,ADD_013_C032,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,7549.071914730826,6949.071914730826,6349.071914730826,5749.071914730826,55206.38322,360.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
51688.11066832347,D_guangzhou,54646.4053,2958.29463167653,cv,8,C065,208.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":51939.205299999994,""preferred_departure_second"":49032.55282,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":51939.205299999994,""preferred_departure_second"":49032.55282,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":53890.9053,""preferred_departure_second"":50984.25282,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":53890.9053,""preferred_departure_second"":50984.25282,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":54646.4053,""preferred_departure_second"":51739.75282,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":54646.4053,""preferred_departure_second"":51739.75282,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":50826.105299999996,""preferred_departure_second"":47919.45282,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":50826.105299999996,""preferred_departure_second"":47919.45282,""vehicle_type"":""ev""}]",56003.5053,ADD_017_C065,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,2958.29463167653,2358.29463167653,1758.2946316765301,1158.2946316765301,53096.85282,540.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
54071.399247972266,D_dongguan,62023.68284,7952.283592027736,cv,8,C009,347.0,"[{""depot_id"":""D_dongguan"",""fleet_count"":4,""latest_departure_second"":62023.68284,""preferred_departure_second"":59401.76732,""vehicle_type"":""cv""},{""depot_id"":""D_dongguan"",""fleet_count"":1,""latest_departure_second"":62023.68284,""preferred_departure_second"":59401.76732,""vehicle_type"":""ev""},{""depot_id"":""D_foshan"",""fleet_count"":4,""latest_departure_second"":60205.78284,""preferred_departure_second"":57583.86732,""vehicle_type"":""cv""},{""depot_id"":""D_foshan"",""fleet_count"":1,""latest_departure_second"":60205.78284,""preferred_departure_second"":57583.86732,""vehicle_type"":""ev""},{""depot_id"":""D_guangzhou"",""fleet_count"":9,""latest_departure_second"":61801.882840000006,""preferred_departure_second"":59179.96732,""vehicle_type"":""cv""},{""depot_id"":""D_guangzhou"",""fleet_count"":3,""latest_departure_second"":61801.882840000006,""preferred_departure_second"":59179.96732,""vehicle_type"":""ev""},{""depot_id"":""D_shenzhen"",""fleet_count"":10,""latest_departure_second"":60924.18284,""preferred_departure_second"":58302.26732,""vehicle_type"":""cv""},{""depot_id"":""D_shenzhen"",""fleet_count"":3,""latest_departure_second"":60924.18284,""preferred_departure_second"":58302.26732,""vehicle_type"":""ev""}]",63510.58284,ADD_005_C009,True,True,True,True,cn-prd-150c-01-V2-LOCATIONS,7952.283592027736,7352.283592027736,6752.283592027736,6152.283592027736,60888.66732,900.0,4,ff03ca0c14b16d617ab7e3511f52314ce11b2afdf482a598c2cca1e28926aa01
