move_index,action_id,channel,vehicle_group,changed_duty_ids,status,candidate_total_cost_cny,penalized_cost_cny,feasible,violation_count,wall_seconds,error_type,error
1564,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.00036479198024608195,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1565,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0003640830109361559,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1566,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0003621659998316318,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1567,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0003645419783424586,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1568,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.00036533299135044217,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1569,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0003666660049930215,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C033's time window
1570,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,EVALUATED,2039.4406239346195,2039.4406239346195,True,0,0.0016658329986967146,,
1571,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0005387499986682087,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1572,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004697499971371144,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1573,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004990410234313458,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1574,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0010186670115217566,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1575,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0014943749993108213,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C033's time window
1576,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,EVALUATED,2067.3097373627065,9067.309737362706,False,1,0.002831666002748534,,
1577,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.00047154101775959134,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1578,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004313749959692359,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1579,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004306670161895454,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1580,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004362500039860606,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1581,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C033,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004149999876972288,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C033's time window
1582,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C024,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0004117920179851353,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C024's time window
1583,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C028,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,EVALUATED,2068.549225417952,2168.549225417952,False,1,0.0016593750042375177,,
1584,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C001,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.000620083010289818,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C034's time window
1585,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C023,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0006145419902168214,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C034's time window
1586,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_3#T1:C032,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_3,REJECTED_INTERFACE,,,,,0.0006252499879337847,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_3#T1 misses C034's time window
1587,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00040608400013297796,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1588,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004826660151593387,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1589,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0006830420170444995,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1590,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003966249933000654,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1591,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003822919970843941,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1592,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00040412499220110476,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1593,swap:CV_D_beijing_1#T1:C014<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004882919893134385,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1594,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0005320829804986715,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1595,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004897080070804805,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1596,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0005069999897386879,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1597,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004518750065471977,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1598,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039841700345277786,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1599,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00040745799196884036,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1600,swap:CV_D_beijing_1#T1:C008<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00037987501127645373,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1601,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00037729201721958816,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1602,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00038929100264795125,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1603,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003847090119961649,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1604,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003926659992430359,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1605,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039441700209863484,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1606,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00037004202022217214,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1607,swap:CV_D_beijing_1#T1:C035<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003942909825127572,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1608,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004021250060759485,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1609,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00038816698361188173,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1610,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039420800749212503,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1611,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003980830078944564,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1612,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039724999805912375,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1613,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004024589725304395,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1614,swap:CV_D_beijing_1#T1:C017<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00038812498678453267,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1615,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00038362498162314296,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1616,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039512498187832534,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1617,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003752089978661388,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1618,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00040016701677814126,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1619,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.000396332994569093,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1620,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0004045829991810024,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1621,swap:CV_D_beijing_1#T1:C025<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039175001438707113,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1622,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039962498703971505,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1623,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003922909963876009,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1624,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0003955830179620534,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1625,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.000375000003259629,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1626,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00039775000186637044,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1627,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00042516697430983186,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1628,swap:CV_D_beijing_1#T1:C015<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.00037758401595056057,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C034's time window
1629,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C019,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,EVALUATED,2105.6265162157206,2105.6265162157206,True,0,0.0017939999816007912,,
1630,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C005,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.000835083017591387,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1631,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C004,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0014269590028561652,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1632,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C029,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0006217499903868884,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1633,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C009,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0005960830021649599,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1634,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C006,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0006189169944263995,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1635,swap:CV_D_beijing_1#T1:C034<->CV_D_beijing_4#T1:C003,relocate,only_cv,CV_D_beijing_1|CV_D_beijing_4,REJECTED_INTERFACE,,,,,0.0005927080055698752,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_4#T1 misses C034's time window
1636,swap:CV_D_beijing_1#T1:C014<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_INTERFACE,,,,,0.021901500003878027,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C008's time window
1637,swap:CV_D_beijing_1#T1:C014<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00010670797200873494,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window
1638,swap:CV_D_beijing_1#T1:C014<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,9.787498856894672e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window
1639,swap:CV_D_beijing_1#T1:C014<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,7.675000233575702e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window
1640,swap:CV_D_beijing_1#T1:C014<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,8.979099220596254e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C014's time window
1641,swap:CV_D_beijing_1#T1:C008<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_INTERFACE,,,,,0.022090749989729375,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C035's time window
1642,swap:CV_D_beijing_1#T1:C008<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,9.195899474434555e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window
1643,swap:CV_D_beijing_1#T1:C008<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,8.633299148641527e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window
1644,swap:CV_D_beijing_1#T1:C008<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,9.104199125431478e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window
1645,swap:CV_D_beijing_1#T1:C008<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,8.858297951519489e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C008's time window
1646,swap:CV_D_beijing_1#T1:C035<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_INTERFACE,,,,,0.022891291009727865,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C017's time window
1647,swap:CV_D_beijing_1#T1:C035<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00016262501594610512,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window
1648,swap:CV_D_beijing_1#T1:C035<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,7.979199290275574e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window
1649,swap:CV_D_beijing_1#T1:C035<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,8.779100608080626e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window
1650,swap:CV_D_beijing_1#T1:C035<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,9.812501957640052e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C035's time window
1651,swap:CV_D_beijing_1#T1:C017<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_INTERFACE,,,,,0.028745749994413927,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C025's time window
1652,swap:CV_D_beijing_1#T1:C017<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00011745799565687776,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window
1653,swap:CV_D_beijing_1#T1:C017<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00010691600618883967,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window
1654,swap:CV_D_beijing_1#T1:C017<->EV_D_beijing_1#T1:C013,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00011287498637102544,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window
1655,swap:CV_D_beijing_1#T1:C017<->EV_D_beijing_1#T1:C007,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,0.00013583400868810713,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C017's time window
1656,swap:CV_D_beijing_1#T1:C025<->EV_D_beijing_1#T1:C002,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_INTERFACE,,,,,0.022749707975890487,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_beijing_1#T1 misses C015's time window
1657,swap:CV_D_beijing_1#T1:C025<->EV_D_beijing_1#T1:C021,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,8.904101559892297e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C025's time window
1658,swap:CV_D_beijing_1#T1:C025<->EV_D_beijing_1#T1:C012,mixed_fleet,with_ev,CV_D_beijing_1|EV_D_beijing_1,REJECTED_CHARGING,,,,,7.445900700986385e-05,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_beijing_1#T1 misses C025's time window
