actual_evals,algorithm,best_obj,bundle,candidate_scores,current_obj,eval_budget,feasible,pomo_group,pomo_rollout,repair_delta_count,reward_sum,scale,seed,steps,violation_count,wall_time_seconds,worker_integrity_ok,worker_numpy_version,worker_python_executable
120,learned_destroy,506.7158630199037,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,513.2160694089225,120,True,205,1,47880,150.0,25c,822,120,0,10.155999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,519.4170769391519,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,519.4170769391519,120,True,205,2,53841,141.0,25c,823,120,0,10.358999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,522.9625206588165,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,527.2320073406448,120,True,205,3,48665,86.0,25c,824,120,0,9.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.6538579805703,120,True,206,0,47418,97.0,25c,825,120,0,9.64000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,480.20950094084384,120,True,206,1,48887,64.0,25c,826,120,0,9.953000000095926,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.8696414433895,120,True,206,2,46806,84.0,25c,827,120,0,12.64000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.6538579805703,120,True,206,3,49439,88.0,25c,828,120,0,9.937000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.6145076406004,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,584.9062477811065,120,True,207,0,57791,179.0,25c,829,120,0,15.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.096361473374,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,600.090251333646,120,True,207,1,63648,194.0,25c,830,120,0,11.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.1432059537052,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,600.9112691310813,120,True,207,2,63621,177.0,25c,831,120,0,11.296999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,585.0009137526562,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,585.0009137526562,120,True,207,3,58896,103.0,25c,832,120,0,13.579000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.5688693276733,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.6486970033544,120,True,208,0,57410,104.0,25c,833,120,0,13.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.8093768580405,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.1804308207311,120,True,208,1,60494,132.0,25c,834,120,0,10.843999999924563,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,528.7798549872597,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,528.7798549872597,120,True,208,2,57918,70.0,25c,835,120,0,10.60999999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.137482406248,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.137482406248,120,True,208,3,56805,71.0,25c,836,120,0,13.437999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.19253290475,120,True,209,0,48870,118.0,25c,837,120,0,9.983999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.2085147954003,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.29921093920643,120,True,209,1,47613,102.0,25c,838,120,0,9.515999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,539.1240145443343,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,542.0326992854997,120,True,209,2,41836,83.0,25c,839,120,0,8.765999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.1226530670143,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,506.1226530670143,120,True,209,3,43190,100.0,25c,840,120,0,8.625,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.7657681885344,120,True,210,0,61147,142.0,25c,841,120,0,11.219000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,602.0209809357056,120,True,210,1,62939,149.0,25c,842,120,0,11.437000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.9491840954561,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,571.9491840954561,120,True,210,2,51044,134.0,25c,843,120,0,13.436999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.3224144905024,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.8505748822387,120,True,210,3,61251,144.0,25c,844,120,0,11.108999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,520.1105936956542,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,525.7611286123531,120,True,211,0,47069,113.0,25c,845,120,0,9.640999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.45514406581356,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,496.48523722521844,120,True,211,1,48338,85.0,25c,846,120,0,9.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,490.2919856425329,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,490.2919856425329,120,True,211,2,46236,75.0,25c,847,120,0,9.765999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4663717664625,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,489.4663717664625,120,True,211,3,48790,116.0,25c,848,120,0,9.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.31405959013097,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.31405959013097,120,True,212,0,50649,89.0,25c,849,120,0,10.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.6443676777208,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.9462089891652,120,True,212,1,45007,111.0,25c,850,120,0,14.952999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,470.91713693960816,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,470.91713693960816,120,True,212,2,46519,98.0,25c,851,120,0,13.062999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,470.91713693960816,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,470.91713693960816,120,True,212,3,47371,70.0,25c,852,120,0,12.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,604.2979478183496,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,605.5524715879959,120,True,213,0,59387,129.0,25c,853,120,0,10.969000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,575.6593631109595,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,576.5198615270829,120,True,213,1,59060,174.0,25c,854,120,0,16.530999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.1432059537052,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.1432059537052,120,True,213,2,63476,164.0,25c,855,120,0,11.65700000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,582.9055341101946,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,582.9055341101946,120,True,213,3,56700,59.0,25c,856,120,0,15.577999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.7289071632283,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,540.642032764646,120,True,214,0,58380,129.0,25c,857,120,0,10.75,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,510.28463394246614,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,511.22173757056646,120,True,214,1,48916,166.0,25c,858,120,0,13.391000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,522.07130759192,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.5505990820784,120,True,214,2,57589,136.0,25c,859,120,0,14.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.137482406248,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.137482406248,120,True,214,3,54877,57.0,25c,860,120,0,13.015999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,533.3903422035771,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,535.7374219918598,120,True,215,0,48415,115.0,25c,861,120,0,10.187999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.2599758793409,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.2599758793409,120,True,215,1,50261,104.0,25c,862,120,0,10.329000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.6415866178501,120,True,215,2,48643,120.0,25c,863,120,0,10.0,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.05676639200647,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.05676639200647,120,True,215,3,50122,109.0,25c,864,120,0,10.26500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,572.335508266346,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,572.335508266346,120,True,216,0,51385,126.0,25c,865,120,0,15.452999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,590.0557999230687,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,595.8274641248667,120,True,216,1,57664,127.0,25c,866,120,0,19.07900000002701,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,579.890227098959,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,586.9490810986742,120,True,216,2,55577,141.0,25c,867,120,0,18.23499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.7773835203301,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,571.7773835203301,120,True,216,3,57585,152.0,25c,868,120,0,12.98499999998603,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,495.7314456177871,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,495.7314456177871,120,True,217,0,53639,131.0,25c,869,120,0,10.655999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,496.3352882241521,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,496.3352882241521,120,True,217,1,48534,129.0,25c,870,120,0,9.89000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,511.17039604041463,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,513.9671274436573,120,True,217,2,55432,118.0,25c,871,120,0,10.811999999918044,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.45514406581356,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,498.3449151155518,120,True,217,3,46952,93.0,25c,872,120,0,9.812999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,218,0,48315,30.0,25c,873,120,0,10.094000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.55213265591397,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,474.1168879518517,120,True,218,1,47633,67.0,25c,874,120,0,9.875,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,472.9515523683932,120,True,218,2,50480,102.0,25c,875,120,0,10.375,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,476.6538579805703,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,476.87285168865594,120,True,218,3,48190,102.0,25c,876,120,0,9.984000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.7134433120805,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,585.0851866021594,120,True,219,0,56689,165.0,25c,877,120,0,15.484000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,584.9862509306793,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,588.7771336501648,120,True,219,1,59082,144.0,25c,878,120,0,13.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,609.6565517180223,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,609.9048689923343,120,True,219,2,60886,134.0,25c,879,120,0,11.125,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,604.306706214102,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,604.3968834898297,120,True,219,3,61170,162.0,25c,880,120,0,11.76500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,524.1658543825708,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,524.1658543825708,120,True,220,0,59219,121.0,25c,881,120,0,13.704000000027008,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,510.5547935742844,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,510.5547935742844,120,True,220,1,57023,124.0,25c,882,120,0,15.953000000095926,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,534.3281019563966,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,537.7261612710472,120,True,220,2,58296,111.0,25c,883,120,0,12.827999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,533.5761517182082,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,534.734442731341,120,True,220,3,56369,107.0,25c,884,120,0,12.641000000061467,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,498.19253290475,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,498.7773531305937,120,True,221,0,50191,92.0,25c,885,120,0,10.422000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.2295765577192,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,221,1,50186,136.0,25c,886,120,0,10.077999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,221,2,50166,100.0,25c,887,120,0,10.031000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,506.1226530670143,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,511.63035821753834,120,True,221,3,49067,125.0,25c,888,120,0,10.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.927404133482,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,572.6630395894525,120,True,222,0,59018,153.0,25c,889,120,0,12.562000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,579.8101778324478,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,581.5426439387375,120,True,222,1,55923,120.0,25c,890,120,0,11.875,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.5905795293678,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,571.5905795293678,120,True,222,2,53657,109.0,25c,891,120,0,12.452999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,600.0497211379757,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,600.7861841492468,120,True,222,3,61783,141.0,25c,892,120,0,11.405999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,510.6036161758873,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,510.6036161758873,120,True,223,0,53171,106.0,25c,893,120,0,10.390999999945052,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,489.4779555215712,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.5107748014994,120,True,223,1,48908,127.0,25c,894,120,0,10.109000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,496.9155937180376,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,502.875239042176,120,True,223,2,50212,134.0,25c,895,120,0,10.202999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,518.3433430992701,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,518.3433430992701,120,True,223,3,57309,132.0,25c,896,120,0,10.921999999904074,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.9462089891652,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.9462089891652,120,True,224,0,44390,105.0,25c,897,120,0,15.39000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,471.53933335579967,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,471.53933335579967,120,True,224,1,50553,61.0,25c,898,120,0,10.281000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,459.8696414433895,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,459.8696414433895,120,True,224,2,45524,95.0,25c,899,120,0,16.01500000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,470.91713693960816,models/data_bundle/generated_instances/E-UK25_04__curric_d2_s3_seed4_24h,120,470.91713693960816,120,True,224,3,45219,48.0,25c,900,120,0,14.280999999959022,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.096361473374,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.1865387491016,120,True,225,0,63514,130.0,25c,901,120,0,11.702999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,602.5465208914922,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,602.5465208914922,120,True,225,1,57662,95.0,25c,902,120,0,13.84299999999348,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,597.2421416251854,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,597.4396933686817,120,True,225,2,62967,143.0,25c,903,120,0,12.28200000000652,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,577.197982511896,models/data_bundle/generated_instances/E-UK25_05__curric_d2_s3_seed5_24h,120,577.197982511896,120,True,225,3,57592,123.0,25c,904,120,0,14.312999999965541,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,538.4531284298444,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,541.6487929642091,120,True,226,0,58460,116.0,25c,905,120,0,11.484000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,528.8596826629409,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,529.0050007525222,120,True,226,1,55938,37.0,25c,906,120,0,10.984000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,522.3636235957534,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,522.7890165025667,120,True,226,2,53972,100.0,25c,907,120,0,17.156000000075437,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,532.8651258455002,models/data_bundle/generated_instances/E-UK25_06__curric_d2_s3_seed6_24h,120,532.8651258455002,120,True,226,3,56512,85.0,25c,908,120,0,13.187000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,530.9130202070953,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,530.9130202070953,120,True,227,0,48549,117.0,25c,909,120,0,9.844000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,497.67515565349714,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,497.67515565349714,120,True,227,1,49136,119.0,25c,910,120,0,10.077999999979511,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,523.5412056091019,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,523.5412056091019,120,True,227,2,45250,62.0,25c,911,120,0,9.344000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,593.8185056001236,models/data_bundle/generated_instances/E-UK25_07__curric_d2_s3_seed7_24h,120,593.8185056001236,120,True,227,3,55969,97.0,25c,912,120,0,10.469000000040978,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,571.8144468597995,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,571.8144468597995,120,True,228,0,55065,152.0,25c,913,120,0,12.687000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,569.6014097060204,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,572.4296064474802,120,True,228,1,50401,109.0,25c,914,120,0,13.14000000001397,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.496443728531,120,True,228,2,59984,112.0,25c,915,120,0,11.233999999938533,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,599.496443728531,models/data_bundle/generated_instances/E-UK25_02__curric_d2_s3_seed2_24h,120,599.496443728531,120,True,228,3,61208,120.0,25c,916,120,0,11.5,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,495.2640066625981,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,498.9720949960581,120,True,229,0,46800,118.0,25c,917,120,0,9.922000000020489,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,491.06702434642335,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,491.7507458509307,120,True,229,1,51368,97.0,25c,918,120,0,10.312000000034459,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
120,learned_destroy,488.65409021662566,models/data_bundle/generated_instances/E-UK25_03__curric_d2_s3_seed3_24h,120,490.5113586486788,120,True,229,2,46920,67.0,25c,919,120,0,9.859000000054948,True,2.3.5,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe
