task_id,instance_id,seed,arm,status,recorded_cost,replayed_cost,cost_equal,recorded_emissions_kg,replayed_emissions_kg,emissions_equal,direct_violation_count,exact_violation_count,input_file_manifest_sha256,path_identity_sha256,diesel_route_count,charging_slot_segment_count,charge_day_offsets_json,all_charge_day_offsets_zero,all_charging_within_registered_day,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,settlement_trace_sha256
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,HGS-M,PASS,10285.508494768565,10285.508494768565,True,869.634391476537,869.634391476537,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,35,0,[],True,True,True,True,4279ad011f008d83af4fab47e7a93af32a9987dd21aafc1571646735d490df03
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed2,cn-prd-200c-02-V2-LOCATIONS,2,MV-HGS-SP,PASS,9996.703883226552,9996.703883226552,True,846.5698625442044,846.5698625442044,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,69e2149594b35bcce829dc60a529e11a710c66398313209ad2d3960a653acb4f
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-F,PASS,9993.190471191258,9993.190471191258,True,845.6000575536985,845.6000575536985,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-E,PASS,10024.67779291972,10024.67779291972,True,851.7250694229034,851.7250694229034,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,HGS-M,FAIL,10324.830673560058,10324.830673560058,True,878.7626831593655,878.7626831593655,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,35,0,[],True,True,True,False,a7c28e5f5aeaa894dde49525b913197052d9742a102d48cbd572ec80111008fb
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed3,cn-prd-200c-02-V2-LOCATIONS,3,MV-HGS-SP,PASS,9991.28318616864,9991.28318616864,True,845.223404954614,845.223404954614,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,d666efdab1b657a2567b49d0bd955604178301b1567a5cb4d84fe63a9c79f4ff
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-F,PASS,10001.718182614228,10001.718182614228,True,847.2765708246487,847.2765708246487,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-E,FAIL,10314.87364818851,10314.87364818851,True,877.1006424846964,877.1006424846964,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,35,0,[],True,True,True,False,a7c28e5f5aeaa894dde49525b913197052d9742a102d48cbd572ec80111008fb
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,HGS-M,PASS,10033.627400987014,10033.627400987014,True,854.2397114320457,854.2397114320457,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed4,cn-prd-200c-02-V2-LOCATIONS,4,MV-HGS-SP,PASS,9999.140218747767,9999.140218747767,True,846.9287164177128,846.9287164177128,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,10401caef867da8a07ada22a188635aaf0a4d1231d254c875dfcaa809787d377
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-F,PASS,10003.679718975121,10003.679718975121,True,847.6081732425414,847.6081732425414,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-E,PASS,10011.80204360226,10011.80204360226,True,849.5023655359226,849.5023655359226,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,a8e8d0024f30ab4a1dc624c89ad9cb56757e5bd1219d35bab37a0912945c0994
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,HGS-M,FAIL,10573.124859628362,10573.124859628362,True,892.4767318334007,892.4767318334007,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,36,0,[],True,True,True,False,640594eae31dc39df24e798f75a3fbfe1c1ca2990910dac43b4011c5d1d29301
D6-E2__cn-prd-200c-02-V2-LOCATIONS__seed5,cn-prd-200c-02-V2-LOCATIONS,5,MV-HGS-SP,PASS,9998.798644427032,9998.798644427032,True,846.524238790358,846.524238790358,True,0,0,a257a5afe9a2684e6e39e298e63501c3b8644cd60c607aecc2995d013a6cd772,c3c92363bea4e5defd92450267b179ff46c01124ac57d05c7ecf0db397302358,34,0,[],True,True,True,True,945d6bd87e34e48109dd82bebd7c0bb0e50d9f81ca12745482f0ef5577fe7efe
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-F,PASS,10013.971521053254,10013.971521053254,True,849.209285989712,849.209285989712,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-E,PASS,10309.688307899478,10309.688307899478,True,872.4853489330253,872.4853489330253,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,35,0,[],True,True,True,True,e8a329b6325d99649a71f3095e6a8be414b45c5574189149b02fe2213b579f91
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,HGS-M,PASS,11462.875696193067,11462.875696193067,True,1067.329682493058,1067.329682493058,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,36,0,[],True,True,True,True,640594eae31dc39df24e798f75a3fbfe1c1ca2990910dac43b4011c5d1d29301
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed1,cn-prd-200c-03-V2-LOCATIONS,1,MV-HGS-SP,PASS,10010.899341577437,10010.899341577437,True,848.3671703638842,848.3671703638842,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,58bb0f9fdd9748713aa81a39186be4a95f406a3920d4885d065283fe872564d6
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,HGS-F,PASS,10013.879863360648,10013.879863360648,True,848.7137889264206,848.7137889264206,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,HGS-E,FAIL,10492.971212410657,10492.971212410657,True,875.725423423007,875.725423423007,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,36,0,[],True,True,True,False,b4e1869be3d54820efef7fe08072b04a36e603b91e7ee0b9c7dce562f1f44503
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,HGS-M,FAIL,10584.789939944652,10584.789939944652,True,896.3315462683328,896.3315462683328,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,36,0,[],True,True,True,False,b99a1a0ead8d0f5db4792b466b1f110e0f0c145d1d52b5b922eab804911e105a
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed2,cn-prd-200c-03-V2-LOCATIONS,2,MV-HGS-SP,PASS,10012.340252597287,10012.340252597287,True,848.4618614270025,848.4618614270025,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,c0b89e53a81e7216d6e3d27e1ee6168b47c57d6db6e4024f471fee4c904d9464
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,3,HGS-F,PASS,10016.826285387282,10016.826285387282,True,849.5306452552852,849.5306452552852,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,3,HGS-E,FAIL,10249.450955253498,10249.450955253498,True,862.369814641503,862.369814641503,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,35,0,[],True,True,True,False,ea1dc95a21ae86536752d735ed4e4733ecdc53fa10ea8922eea43bcaa54cb48a
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,3,HGS-M,FAIL,10376.61729408556,10376.61729408556,True,887.8112610263925,887.8112610263925,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,35,0,[],True,True,True,False,ef36b7db45a5b65d0ae5a7d8c257f9e7542cd993a1b809d1042af52bc2a74096
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed3,cn-prd-200c-03-V2-LOCATIONS,3,MV-HGS-SP,PASS,10013.52515997671,10013.52515997671,True,848.9511837129974,848.9511837129974,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,ca3ba45f31e4baff52153b60a27c16eb6dbc4982e6f6dd63fe043208bbc7e035
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,4,HGS-F,PASS,10013.553943122812,10013.553943122812,True,848.8268005046391,848.8268005046391,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,4,HGS-E,PASS,10330.211713832941,10330.211713832941,True,876.6601822255217,876.6601822255217,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,35,0,[],True,True,True,True,e8a329b6325d99649a71f3095e6a8be414b45c5574189149b02fe2213b579f91
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,4,HGS-M,FAIL,10265.692951868052,10265.692951868052,True,866.3850627825361,866.3850627825361,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,35,0,[],True,True,True,False,a7c28e5f5aeaa894dde49525b913197052d9742a102d48cbd572ec80111008fb
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed4,cn-prd-200c-03-V2-LOCATIONS,4,MV-HGS-SP,PASS,10013.553943122812,10013.553943122812,True,848.8268005046391,848.8268005046391,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,5,HGS-F,PASS,10018.040365311628,10018.040365311628,True,849.5720263750478,849.5720263750478,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,0cb5c574fb7792d4c8939a6a1b84b924bda23ad03e53eb1ef0c4b366751d9821
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,5,HGS-E,FAIL,10510.758742979773,10510.758742979773,True,878.7789639580244,878.7789639580244,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,36,0,[],True,True,True,False,b4e1869be3d54820efef7fe08072b04a36e603b91e7ee0b9c7dce562f1f44503
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,5,HGS-M,FAIL,10518.128866542931,10518.128866542931,True,880.8122481012343,880.8122481012343,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,36,0,[],True,True,True,False,045d98137d0069418bbb21760f44d0341137aaca4d46465222b04aa377792e96
D6-E2__cn-prd-200c-03-V2-LOCATIONS__seed5,cn-prd-200c-03-V2-LOCATIONS,5,MV-HGS-SP,PASS,10016.789518378824,10016.789518378824,True,849.4269148183273,849.4269148183273,True,0,0,a4b48b70e5da59e1564b961b7212fafe6d07e791ed50c9fb1df7aefd5c654b69,2c5698ebea2db12cd17ecb08dd05af45b694bf094d80bc40197ace90847bebeb,34,0,[],True,True,True,True,d79fc1d1580b00c6c5277fdac37cc48d8bdb5ac623907193f8af995489312d21
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,1,HGS-F,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,1,HGS-E,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,1,HGS-M,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed1,cn-prd-20c-01-V2-LOCATIONS,1,MV-HGS-SP,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,2,HGS-F,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,2,HGS-E,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,2,HGS-M,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed2,cn-prd-20c-01-V2-LOCATIONS,2,MV-HGS-SP,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,3,HGS-F,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,3,HGS-E,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,3,HGS-M,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed3,cn-prd-20c-01-V2-LOCATIONS,3,MV-HGS-SP,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,4,HGS-F,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,4,HGS-E,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,4,HGS-M,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed4,cn-prd-20c-01-V2-LOCATIONS,4,MV-HGS-SP,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,5,HGS-F,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,5,HGS-E,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,5,HGS-M,PASS,1096.8791901388674,1096.8791901388674,True,82.22763549008863,82.22763549008863,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-01-V2-LOCATIONS__seed5,cn-prd-20c-01-V2-LOCATIONS,5,MV-HGS-SP,PASS,1092.4581012257393,1092.4581012257393,True,81.71371143773251,81.71371143773251,True,0,0,5bcb87cde3df9717d22d016e7a904f34e96ec3e99000e93e1bb7ca618bf80e66,66fe15232d234a7328c813d1eb0c2660979472fa3ce0bef72e31b09e69708779,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
D6-E2__cn-prd-20c-02-V2-LOCATIONS__seed1,cn-prd-20c-02-V2-LOCATIONS,1,HGS-F,PASS,1090.6328527949984,1090.6328527949984,True,81.49087463995504,81.49087463995504,True,0,0,8cf9e9983a78cc4e3142a72e02d58c0fdbbf24e31c95c7d06dfa60f173d8a174,d8999366c5fcb825c49bc89f7f6e077c175a8d00454908545ea6cadb189a2121,4,0,[],True,True,True,True,b953ea699657494056975117000e1fd1b8401a94bb0ec1c190dd5844b0e222ae
