task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,complete_candidate_attempts,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,mip_status,mip_status_class,mip_message,mip_incumbent_available,mip_objective,mip_dual_bound,mip_gap,mip_node_count,mip_time_limit_seconds,mip_optimality_proven,selected_source,witness_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2__cn-jjj-100c-02-V2-LOCATIONS__seed1,cn-jjj-100c-02-V2-LOCATIONS,jjj,100,1,5063.792681384914,43.112747708000825,5110.189855591756,56.40027308400022,5120.229557974921,59.93800550000742,5063.792681384914,163.00446224999905,435.13371010479057,444.31603937267937,446.10499463074086,435.13371010479057,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5063.792681384914,5063.792681384914,0.0,1,5.0,True,best_exact_hgs_parent,42c466b5328f3dd3578420454a23179890afce024213f3bbb8ff33028a3b18f3,6ca0d9e668a3284beccefa2e4160d0dff2e51e3b6cba1dff5fd143a610e52ad6,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-02-V2-LOCATIONS__seed2,cn-jjj-100c-02-V2-LOCATIONS,jjj,100,2,5065.739993136857,51.73242112500884,5375.90043625739,62.92144429098698,5111.422194951281,75.51450274999661,5065.739993136857,195.74468875001185,435.2037528644012,462.48214451021073,444.4378827445324,435.2037528644012,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5065.739993136857,5065.739993136857,0.0,1,5.0,True,best_exact_hgs_parent,96ebf10ec1b3f088b485ff7347239002ac4a4f500988790e9994ca382b39bd2a,6ca0d9e668a3284beccefa2e4160d0dff2e51e3b6cba1dff5fd143a610e52ad6,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-02-V2-LOCATIONS__seed3,cn-jjj-100c-02-V2-LOCATIONS,jjj,100,3,5061.797061192511,61.28684012500162,5104.752934326128,59.62561304199335,5373.274554701194,77.1018328749924,5061.797061192511,199.6834638750006,434.47166894385185,443.21082885406696,461.9751204921563,434.47166894385185,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5061.79706119251,5061.79706119251,0.0,1,5.0,True,best_exact_hgs_parent,c8c052a4a4f621acefafa02659e3d3446a0d6131eb90fa3b4449862d4a1fa718,6ca0d9e668a3284beccefa2e4160d0dff2e51e3b6cba1dff5fd143a610e52ad6,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-02-V2-LOCATIONS__seed4,cn-jjj-100c-02-V2-LOCATIONS,jjj,100,4,5063.711601555297,57.79854449999402,5065.228751435096,56.3121403749974,5081.54667961649,71.84485904200119,5063.711601555297,190.89604187499208,434.7358133616391,435.47639477604275,438.654171288268,434.7358133616391,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5063.711601555297,5063.711601555297,0.0,1,5.0,True,best_exact_hgs_parent,20aeea778a9c065e797d5357537e2a2e2059a65721ccebe23fb66d5c0830f2e2,6ca0d9e668a3284beccefa2e4160d0dff2e51e3b6cba1dff5fd143a610e52ad6,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-02-V2-LOCATIONS__seed5,cn-jjj-100c-02-V2-LOCATIONS,jjj,100,5,5063.237637015226,54.99615449999692,5064.412720631004,64.19808087499405,5106.416944421294,70.36922100000083,5062.100477711635,191.60104612499708,434.9150668257123,435.1331482542373,443.52858014743094,434.65380017151693,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5062.100477711634,5062.100477711634,0.0,1,5.0,True,time_limited_mip_recombination,630b9be00e4ae2d2a80e2886195843ec161aa8100ab104b3bc3f2756c0d88325,6ca0d9e668a3284beccefa2e4160d0dff2e51e3b6cba1dff5fd143a610e52ad6,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-03-V2-LOCATIONS__seed1,cn-jjj-100c-03-V2-LOCATIONS,jjj,100,1,5004.899863352166,50.864275792002445,5012.295079222179,62.81986899999902,5009.5683396733375,64.10263383299753,5004.899863352166,180.0013115000038,421.769325056683,423.34099963645804,422.70810171571463,421.769325056683,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5004.899863352167,5004.899863352166,0.0,1,5.0,True,best_exact_hgs_parent,ddb65fd1753dd2e6a559ff28f92c8a1594d43b563fd6b633f2b5c964ad5d913b,87e5974e4dc8eed734bf05f5516886698cecf93db365161e8daded3132077d57,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-03-V2-LOCATIONS__seed2,cn-jjj-100c-03-V2-LOCATIONS,jjj,100,2,5006.561152878852,50.39753366599325,5010.068562263449,62.899269667002955,5007.495814192276,64.62710908400186,5004.950197436469,181.1257244169974,421.99433608279134,422.82070009362064,422.03471050796037,421.7123262293684,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5004.950197436469,5004.95019743647,0.0,1,5.0,True,time_limited_mip_recombination,0eea002e8de13f97b6bbe2810ef813d6ee859516d1fd9869b7288c6b55a71da5,87e5974e4dc8eed734bf05f5516886698cecf93db365161e8daded3132077d57,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-03-V2-LOCATIONS__seed3,cn-jjj-100c-03-V2-LOCATIONS,jjj,100,3,5004.899863352166,52.99635750000016,5005.386961128174,62.68393462500535,5010.987750407902,55.18133341700013,5004.899863352166,173.41392608299793,421.769325056683,421.8315364186836,422.84457999627824,421.769325056683,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5004.899863352167,5004.899863352167,0.0,1,5.0,True,best_exact_hgs_parent,7b384e3315748bcf6c3818bb8107a30b627f697e9c3bc49fcdc48e7f7e322b87,87e5974e4dc8eed734bf05f5516886698cecf93db365161e8daded3132077d57,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-03-V2-LOCATIONS__seed4,cn-jjj-100c-03-V2-LOCATIONS,jjj,100,4,5004.899863352166,56.68062679200375,5005.336627043872,62.89113941600954,5005.23966030628,50.41196170799958,5004.899863352166,175.6801051670045,421.769325056683,421.88853524599824,421.8025494404575,421.769325056683,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5004.899863352167,5004.899863352166,0.0,1,5.0,True,best_exact_hgs_parent,383b8b3e811d7664a3e5afdcf335bfb961bd6ff431188fc7776a2c52d7524c0e,87e5974e4dc8eed734bf05f5516886698cecf93db365161e8daded3132077d57,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-100c-03-V2-LOCATIONS__seed5,cn-jjj-100c-03-V2-LOCATIONS,jjj,100,5,5004.899863352166,53.64288841599773,5008.864330948492,63.15017274999991,5012.0791620218715,53.40917699999409,5004.899863352166,172.29445283400128,421.769325056683,422.6648109008051,423.44505203047845,421.769325056683,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,5004.899863352167,5004.899863352167,0.0,1,5.0,True,best_exact_hgs_parent,472fad6bced801883db1ead486632448aae64ae4510aafea834afd6660b844de,87e5974e4dc8eed734bf05f5516886698cecf93db365161e8daded3132077d57,b3aba19bc2389846ee1425df38a698a9460d5a7f5613e903046eaa5336159b5b,PASS
D6-E2__cn-jjj-10c-01-V2-LOCATIONS__seed1,cn-jjj-10c-01-V2-LOCATIONS,jjj,10,1,655.1102246719714,10.187041833996773,655.1102246719714,8.727835917001357,655.1102246719714,9.85186712500581,655.1102246719714,28.824357582998346,62.82057087539276,62.82057087539276,62.82057087539276,62.82057087539276,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,655.1102246719715,655.1102246719715,0.0,0,5.0,True,best_exact_hgs_parent,b8d96ac196d0bd9f72a25e6d60a0caa91d714f4fb2f2f7f99a0bab409d6d90ff,0e7efac589908d716bb81a8d56a4149540d74d18429bbbcd9164eebeac8a0cd9,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-01-V2-LOCATIONS__seed2,cn-jjj-10c-01-V2-LOCATIONS,jjj,10,2,655.1102246719714,8.872209209002904,655.1102246719714,9.302965000009863,655.1102246719714,11.369094291992951,655.1102246719714,29.6401800839958,62.82057087539276,62.82057087539276,62.82057087539276,62.82057087539276,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,655.1102246719715,655.1102246719715,0.0,0,5.0,True,best_exact_hgs_parent,b8d96ac196d0bd9f72a25e6d60a0caa91d714f4fb2f2f7f99a0bab409d6d90ff,0e7efac589908d716bb81a8d56a4149540d74d18429bbbcd9164eebeac8a0cd9,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-01-V2-LOCATIONS__seed3,cn-jjj-10c-01-V2-LOCATIONS,jjj,10,3,655.1102246719714,9.403506875009043,655.1102246719714,9.86801237500913,655.1102246719714,11.545965792000061,655.1102246719714,30.885057499996037,62.82057087539276,62.82057087539276,62.82057087539276,62.82057087539276,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,655.1102246719715,655.1102246719715,0.0,0,5.0,True,best_exact_hgs_parent,cea330b0e5f04766a2ff9a883060ae94137dadcfb57a58ef1885cada3aa97109,0e7efac589908d716bb81a8d56a4149540d74d18429bbbcd9164eebeac8a0cd9,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-01-V2-LOCATIONS__seed4,cn-jjj-10c-01-V2-LOCATIONS,jjj,10,4,655.1102246719714,11.577725791008561,655.1102246719714,9.638618999990285,655.1102246719714,9.207382375010638,655.1102246719714,30.48412137500418,62.82057087539276,62.82057087539276,62.82057087539276,62.82057087539276,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,655.1102246719715,655.1102246719715,0.0,0,5.0,True,best_exact_hgs_parent,6ca2e9fd3a1bd4d4bfdbb6eaf848a217c77f99012b576caace1b3cc14afa829a,0e7efac589908d716bb81a8d56a4149540d74d18429bbbcd9164eebeac8a0cd9,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-01-V2-LOCATIONS__seed5,cn-jjj-10c-01-V2-LOCATIONS,jjj,10,5,655.1102246719714,9.845417417003773,655.1102246719714,10.465577082999516,655.1102246719714,8.28108400000201,655.1102246719714,28.667839375004405,62.82057087539276,62.82057087539276,62.82057087539276,62.82057087539276,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,655.1102246719715,655.1102246719715,0.0,0,5.0,True,best_exact_hgs_parent,6ca2e9fd3a1bd4d4bfdbb6eaf848a217c77f99012b576caace1b3cc14afa829a,0e7efac589908d716bb81a8d56a4149540d74d18429bbbcd9164eebeac8a0cd9,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed1,cn-jjj-10c-02-V2-LOCATIONS,jjj,10,1,656.0731655378434,8.847809333994519,656.0731655378434,10.85833666700637,656.0731655378434,8.764541708995239,656.0731655378434,28.537478458994883,62.64703212610285,62.64703212610285,62.64703212610285,62.64703212610285,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,656.0731655378434,656.0731655378434,0.0,0,5.0,True,best_exact_hgs_parent,d8ac84eb21f5a201b3f43a53d55d262dddc3dca8e3ae2281ba2721ce194d161d,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed2,cn-jjj-10c-02-V2-LOCATIONS,jjj,10,2,656.0731655378434,8.560657958994852,656.0731655378434,8.857484667008976,656.0731655378434,10.131547458004206,656.0731655378434,27.606004791989108,62.64703212610285,62.64703212610285,62.64703212610285,62.64703212610285,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,656.0731655378434,656.0731655378434,0.0,0,5.0,True,best_exact_hgs_parent,d8ac84eb21f5a201b3f43a53d55d262dddc3dca8e3ae2281ba2721ce194d161d,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed3,cn-jjj-10c-02-V2-LOCATIONS,jjj,10,3,656.0731655378434,8.204633291999926,656.0731655378434,8.962710000007064,656.0731655378434,10.307113707996905,656.0731655378434,27.569562000004225,62.64703212610285,62.64703212610285,62.64703212610285,62.64703212610285,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,656.0731655378434,656.0731655378434,0.0,0,5.0,True,best_exact_hgs_parent,d8ac84eb21f5a201b3f43a53d55d262dddc3dca8e3ae2281ba2721ce194d161d,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed4,cn-jjj-10c-02-V2-LOCATIONS,jjj,10,4,656.0731655378434,8.61392295800033,656.0731655378434,9.806272292000358,656.0731655378434,10.56325375000597,656.0731655378434,29.109054041997297,62.64703212610285,62.64703212610285,62.64703212610285,62.64703212610285,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,656.0731655378434,656.0731655378434,0.0,0,5.0,True,best_exact_hgs_parent,d8ac84eb21f5a201b3f43a53d55d262dddc3dca8e3ae2281ba2721ce194d161d,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-02-V2-LOCATIONS__seed5,cn-jjj-10c-02-V2-LOCATIONS,jjj,10,5,656.0731655378434,10.0847757080046,656.0731655378434,8.34741387500253,656.0731655378434,6.945099082993693,656.0731655378434,25.435120917012682,62.64703212610285,62.64703212610285,62.64703212610285,62.64703212610285,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,656.0731655378434,656.0731655378434,0.0,0,5.0,True,best_exact_hgs_parent,d8ac84eb21f5a201b3f43a53d55d262dddc3dca8e3ae2281ba2721ce194d161d,73d8ea4b30d63a62dd4aced8bbbe33c91a137519a36ba017d0ac5b729bc62d73,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed1,cn-jjj-10c-03-V2-LOCATIONS,jjj,10,1,652.466079308215,9.48544416599907,652.466079308215,7.93667275000189,652.466079308215,7.5936657920101425,652.466079308215,25.0855520000041,62.09133747635553,62.09133747635553,62.09133747635553,62.09133747635553,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,652.4660793082148,652.4660793082148,0.0,0,5.0,True,best_exact_hgs_parent,994245f7693a896fded90fe7950d7e654a0b9158714d2f7038f2153edd79a160,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed2,cn-jjj-10c-03-V2-LOCATIONS,jjj,10,2,652.466079308215,8.730848625011276,652.466079308215,7.718508167003165,652.466079308215,8.115398082998581,652.466079308215,24.602856083001825,62.09133747635553,62.09133747635553,62.09133747635553,62.09133747635553,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,652.4660793082148,652.4660793082148,0.0,0,5.0,True,best_exact_hgs_parent,994245f7693a896fded90fe7950d7e654a0b9158714d2f7038f2153edd79a160,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed3,cn-jjj-10c-03-V2-LOCATIONS,jjj,10,3,652.466079308215,7.7661247920041205,652.466079308215,8.326918040998862,652.466079308215,7.820239250009763,652.466079308215,23.955458750002435,62.09133747635553,62.09133747635553,62.09133747635553,62.09133747635553,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,652.4660793082148,652.4660793082148,0.0,0,5.0,True,best_exact_hgs_parent,994245f7693a896fded90fe7950d7e654a0b9158714d2f7038f2153edd79a160,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed4,cn-jjj-10c-03-V2-LOCATIONS,jjj,10,4,652.466079308215,6.961741499995696,652.466079308215,6.469015124996076,652.466079308215,7.573061292001512,652.466079308215,21.052612542000134,62.09133747635553,62.09133747635553,62.09133747635553,62.09133747635553,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,652.4660793082148,652.4660793082148,0.0,0,5.0,True,best_exact_hgs_parent,994245f7693a896fded90fe7950d7e654a0b9158714d2f7038f2153edd79a160,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-10c-03-V2-LOCATIONS__seed5,cn-jjj-10c-03-V2-LOCATIONS,jjj,10,5,652.466079308215,7.0494574589974945,652.466079308215,7.040001000001212,652.466079308215,8.171950290998211,652.466079308215,22.29740787499759,62.09133747635553,62.09133747635553,62.09133747635553,62.09133747635553,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,652.4660793082148,652.4660793082148,0.0,0,5.0,True,best_exact_hgs_parent,1d8d2b600acef74fe7d86d389b947f0c956dfee89e7bf843eba010b76225059c,28db882fa87aa5b8dbef936d07aea11976f178e37a373ad24d2f5f3610740e43,258b76ed435343320fae32e868c89b4fa6100b7cb59878f29a7e684474474709,PASS
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed1,cn-jjj-150c-01-V2-LOCATIONS,jjj,150,1,7033.764278478821,54.70881733299757,7083.525258826181,106.36194099999557,7373.064056866133,90.34749291700427,7033.3476566651225,259.43203691599774,590.1736582670346,599.8371089594568,622.5606273830736,590.0070921154028,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7033.347656665123,7033.3476566651225,0.0,1,5.0,True,time_limited_mip_recombination,6a7e683afd4f2f0c6a3fe84024a436764f2fee346349e081981338d143501d7f,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed2,cn-jjj-150c-01-V2-LOCATIONS,jjj,150,2,7034.648422136259,53.37412041699281,7214.316800913677,102.19053183299548,7081.005188875532,82.7488913749985,7033.3476566651225,251.84804262500256,590.1914534526213,625.8991650243152,599.2808320242764,590.0070921154028,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7033.347656665123,7033.347656665123,0.0,1,5.0,True,time_limited_mip_recombination,9c25f1fb00eb11d266bf327e7c1edcf2d33812a66dc697d874d28aaf56b9ef2d,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed3,cn-jjj-150c-01-V2-LOCATIONS,jjj,150,3,7041.859035989209,54.3587583329936,7071.976115355799,85.42794570799742,7070.676353825282,91.204118499998,7041.1784726789265,241.30972495800233,591.6946620427528,597.1374029125211,597.0549399271197,591.5119385013942,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7041.178472678927,7041.178472678927,0.0,1,5.0,True,time_limited_mip_recombination,c561ded1edda502a41688aaf03a87f05e22b826c22133dd6b9367f74639ea0c1,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed4,cn-jjj-150c-01-V2-LOCATIONS,jjj,150,4,7034.384839925604,53.54520545899868,7073.621052102068,112.82915508400765,7078.188201406346,85.7144711669971,7033.764278478821,259.83448445900285,590.3743588291638,598.0020470952817,598.5542088336747,590.1736582670346,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7033.764278478821,7033.764278478822,0.0,1,5.0,True,time_limited_mip_recombination,1ff79d467574c328ca174db23b512e6c072dc766b4dbca8b8d56aa179a47cfce,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-01-V2-LOCATIONS__seed5,cn-jjj-150c-01-V2-LOCATIONS,jjj,150,5,7034.067377888359,60.71426595900266,7088.024877309689,109.36548541700176,7083.082963300039,94.52494175000174,7033.682469893191,270.47546833399974,590.0729759599599,600.657821654884,599.926579157836,589.9175748038192,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7033.682469893191,7033.682469893191,0.0,1,5.0,True,time_limited_mip_recombination,b2c6f5fdedd95a60af0ed549774a19c287cdd6ff60b8791a7a17590ec3d20e66,8df61073ec8325e5d6573ca83f8f0ea1e287cbbeee8794be5cc68168213c0ccf,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-02-V2-LOCATIONS__seed1,cn-jjj-150c-02-V2-LOCATIONS,jjj,150,1,7382.401453654031,64.53910883399658,7393.218103330158,121.0222585839947,7385.520846799387,92.87976325000636,7379.4635050634,284.5719262500061,625.8305454727445,628.2109006070729,626.4536301150123,624.9200678756382,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7379.463505063399,7379.463505063399,0.0,1,5.0,True,time_limited_mip_recombination,71097a6de21bc665aa306f9b66f39e9b308696646081ba12fba9d32b5b126d53,3081bdda9c3a3d2d71e3217400de976281c852d3959cf4e1e00e9b2e8003a6f5,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
D6-E2__cn-jjj-150c-02-V2-LOCATIONS__seed2,cn-jjj-150c-02-V2-LOCATIONS,jjj,150,2,7384.665911076024,80.45655816599901,7397.341411901632,78.30418720799207,7700.190484146071,74.73448220800492,7384.169155792772,239.49228645898984,626.7802940172214,629.2231983717545,654.4546265386822,626.5739897475887,80,False,True,True,0,OPTIMAL,Optimization terminated successfully. (HiGHS Status 7: Optimal),True,7384.1691557927725,7384.169155792772,0.0,1,5.0,True,time_limited_mip_recombination,1047199135b0bc9288bc6344aa97705d7aa71e0c199963b5666509abe27e41c2,3081bdda9c3a3d2d71e3217400de976281c852d3959cf4e1e00e9b2e8003a6f5,c03882c228d4a295e98a54989ab7a88f1b884b6870afa7c944a3a648e6aa6182,PASS
