task_id,instance_id,region,arm,charge_timing_policy,seed,terminal_status,paper_claim_allowed,full_model_objective_cny,operating_cost_cny,fixed_cost_cny,fuel_cost_cny,charging_electricity_cost_cny,distance_cost_cny,fuel_direct_emissions_kgco2e,charging_emissions_kgco2e,system_emissions_kgco2e,charging_energy_kwh,actual_carbon_intensity_kgco2e_per_kwh,total_distance_km,ev_distance_km,physical_vehicle_count,dispatched_cv_count,dispatched_ev_count,trip_count,ev_trip_count,completed_customer_count,required_customer_count,completed_demand,required_demand,service_redline_status,violation_count,violation_types_json,search_objective,final_full_evaluation_objective,closure_error,completion_success_count,completion_attempt_count,completion_failure_classification_original_json,route_signature,customer_assignment_signature,directed_arc_set_signature,hgs_iterations_total,last_improvement_iteration,wall_seconds,route_pool_mip_initial_limit_seconds,route_pool_mip_actual_seconds,route_pool_mip_extended,route_pool_mip_extension_count,route_pool_mip_status,depot_charge_window_mode,public_station_candidate_mode,unit_succeeded,failure_stage,exception_type,exception_message,traceback_text,last_persisted_state_json,configured_hgs_iterations_total,hgs_iterations_by_view_json,hgs_iteration_limit_by_view_json,last_improvement_global_iteration,last_improvement_by_view_json,improvement_at_any_view_limit,improvement_at_total_iteration_limit,charging_start_signature,charging_start_times_json
T24__CY__COST_CARBON__S2026080201,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080201,FULL_PASS_ZERO_VIOLATIONS,False,4204.912843184982,4176.203889445632,2040.0,996.0453595277506,76.88660012151026,1063.2719297963708,359.5724618696752,23.111538921448666,382.6840007911238,128.58385764615838,0.17973903835618169,1419.515722300157,399.54848725228896,12,8,4,18,5,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4204.912843184982,4204.912843184982,0.0,280,280,[],440063caac7c1c472dc6f50fc9fe15067c823559bf25321b31b392c918fa8aab,a4cc49f1b227fadf4eb1853b875b69fe7b89d692403132b0a991eae53cbd8eb2,4efaa2306c5ae472f43a8e157bc568c4014d74577b3613cb9600a453f8786ef0,20000,7622,793.423816167,10.0,10.075523500000145,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":19622,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":793.423816167,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080201,""task_id"":""T24__CY__COST_CARBON__S2026080201""},""updated_at_utc"":""2026-08-05T13:53:39Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",19622,"{""cv_only"":4718,""mechanism_ev"":7622,""naive_ev"":3377}",False,False,1c9033b8520bd848ba757ef0bc42e30090a91bbb0351aa92de492666bc01bf71,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,23671.14111015],[""D_chongqing"",0,23905.821759361],[""D_chongqing"",0,54595.98907185396]]"
T24__CY__COST_CARBON__S2026080202,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080202,FULL_PASS_ZERO_VIOLATIONS,False,4100.511515912733,4069.819024341878,1870.0,1082.5748888865414,40.2148572378594,1077.0292782174774,390.77076187408136,18.353359304998932,409.1241211790803,102.12668688928483,0.1797116881398076,1425.3954217778191,316.17409790201395,11,7,4,18,4,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4100.511515912733,4100.511515912733,0.0,279,280,"[{""exception_message"":""E3_STRICT_MULTITRIP_V2: route T10_ROUTE_0017 misses C055's time window"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""hgs_iteration_checkpoint"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""naive_ev""}]",b2f5b29b868603393587adaebf4641fbf0305abae673c133e609e0cf4915bd93,72d7ab088af2e76a9bffca459ec42b021fba5108988f0511c9eb8a12b051be29,293f6a0485fb3fd1e4ec891efbc2b164d7bd0dd88eefb9c51b25539cc6ca9929,20000,5891,716.6931199169999,10.0,10.141143542000009,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":16501,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":716.6931199169999,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080202,""task_id"":""T24__CY__COST_CARBON__S2026080202""},""updated_at_utc"":""2026-08-05T13:52:23Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",16501,"{""cv_only"":5738,""mechanism_ev"":4501,""naive_ev"":5891}",False,False,b406e0c366b9fba44349253dce364d522b21c526146c3efbeb4e8656272c705d,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,23497.50971209],[""D_chongqing"",0,23754.171645647]]"
T24__CY__COST_CARBON__S2026080203,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080203,FULL_PASS_ZERO_VIOLATIONS,False,4171.241441122242,4143.331952857509,2040.0,954.1645404116769,84.37311448436668,1064.7942979614654,344.45945333709795,27.567849578554053,372.027302915652,146.55512600748506,0.18810566596726253,1429.939003804194,459.619318234599,12,8,4,18,5,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4171.241441122242,4171.241441122242,0.0,280,280,[],b5313d195c892e7c404446c2ec541e43a7151733a314ae8be9b71f09ec0257f2,229eaeb2a123600ef9f55c0aa10f14f9b859b47ebd8d2625ab9cfca6d7151a87,e76ee1b991411f72ed563a98db766c9a534b4165c6e0f3392a3b66c34156825f,20000,5754,794.5447680409998,10.0,10.063879457999974,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":16759,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":794.5447680409998,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080203,""task_id"":""T24__CY__COST_CARBON__S2026080203""},""updated_at_utc"":""2026-08-05T13:53:40Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",16759,"{""cv_only"":5754,""mechanism_ev"":4759,""naive_ev"":5468}",False,False,55bed5384bd5d559fbb60b23b0b3fede8e4f4b5fb3cee7039503e70203e26974,"[[""D_chengdu"",0,21546.831249665],[""D_chengdu"",0,21600.0],[""D_chongqing"",0,22118.474889773],[""D_chongqing"",0,23397.875245255],[""D_chongqing"",0,54990.17453013926]]"
T24__CY__COST_CARBON__S2026080204,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080204,FULL_PASS_ZERO_VIOLATIONS,False,4125.506143715394,4094.40577573035,1870.0,1095.907528693998,39.232043305321724,1089.2662037310304,395.59665814895766,18.964365378684203,414.56102352764185,99.42465192698168,0.19074107890879816,1441.343998402543,318.01922748139197,11,7,4,18,4,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4125.506143715394,4125.506143715394,0.0,280,280,[],3a5df16e4e1766562b6436b7d25fbcf8a503e380ee49a8aef8c35dbc8fac3bc2,64af50d2cb106fffe8fb4262390408b5d5308a8a883a1a14c60eb287bfeab33b,e0b9133cd54f1c72e03c263111371e4902ec8506d7137b7be212e40c1dfddf28,20000,5971,819.7519944580004,10.0,10.049316957999963,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":17971,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":819.7519944580004,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080204,""task_id"":""T24__CY__COST_CARBON__S2026080204""},""updated_at_utc"":""2026-08-05T14:04:20Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",17971,"{""cv_only"":4606,""mechanism_ev"":5971,""naive_ev"":4309}",False,False,adf58826c1f404335565a42e91cf1cc496d86ad88579151f068785bc5542c26b,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,22853.680594351],[""D_chongqing"",0,24032.326647163]]"
T24__CY__COST_CARBON__S2026080205,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080205,FULL_PASS_ZERO_VIOLATIONS,False,4101.138417234065,4070.4968253407164,1870.0,1069.9769472558116,44.27044074175404,1086.2494373431502,386.23931465235006,22.206325088368747,408.44563974071883,112.13190799223672,0.19803752104089914,1441.739122263094,348.24616383693797,11,7,4,18,4,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4101.138417234065,4101.138417234065,0.0,279,280,"[{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""}]",88e03726085d8f90a4f71d98c8cff1d32d8dc8987ea39fdbcb65ea3647544e48,2857c91698f2e60b024de68f8bba4792e7b076c85d93d99d8ffb681600e021cb,6fbb6b5519c265ee192d4b494f99a4118f13aa31598719c0e82bbc9e6500a91a,20000,4589,1082.3244181249997,10.0,10.158082708000165,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":15206,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1082.3244181249997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080205,""task_id"":""T24__CY__COST_CARBON__S2026080205""},""updated_at_utc"":""2026-08-05T14:08:44Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",15206,"{""cv_only"":4589,""mechanism_ev"":3206,""naive_ev"":2975}",False,False,859198a699533a6e732db766cd74a94c16ac1b99c5d4e86ae4e09128751c6f2a,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,22495.960790649],[""D_chongqing"",0,22829.826766888]]"
T24__CY__COST_CARBON__S2026080206,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080206,FULL_PASS_ZERO_VIOLATIONS,False,4169.447890618391,4141.539823920565,2040.0,946.7235475483841,87.09166726109508,1067.7246091110865,341.78014382217725,30.22820992117856,372.0083537433558,153.25150951005634,0.19724575645497958,1435.589502432654,473.047298058033,12,8,4,18,5,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4169.447890618391,4169.447890618391,0.0,277,280,"[{""exception_message"":""E3_STRICT_MULTITRIP_V2: route T10_ROUTE_0014 misses C053's time window"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""mechanism_ev""},{""exception_message"":""E3_STRICT_MULTITRIP_V2: route T10_ROUTE_0014 misses C072's time window"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""mechanism_ev""},{""exception_message"":""E3_STRICT_MULTITRIP_V2: route T10_ROUTE_0017 misses C053's time window"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""mechanism_ev""}]",a2996b5764160388841cdd0e2980dc68b8ed0e7d1564efb519a22ab7d209f2bb,fd8fbf425d925828d2198cdd5ae2fad922bfbe8fde6ca2b06aea934dcc1ede2d,a2a718dc86a951fa2e6bc8b5aca638d44dc2880c9f9c24d1cfaa2e44bb65e94a,20000,5999,1080.065515583,10.0,10.249544541999967,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":16112,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1080.065515583,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080206,""task_id"":""T24__CY__COST_CARBON__S2026080206""},""updated_at_utc"":""2026-08-05T14:08:44Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",16112,"{""cv_only"":5999,""mechanism_ev"":4112,""naive_ev"":3430}",False,False,999b3b60f61f5c43bd61c9bc52df33a1e7f71d5dbe3d33d10be420569ef25920,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,21368.551845082],[""D_chongqing"",0,22825.767714033],[""D_chongqing"",0,54990.17453013926]]"
T24__CY__COST_CARBON__S2026080207,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080207,FULL_PASS_ZERO_VIOLATIONS,False,4087.568840783624,4057.168276184859,1870.0,1069.6179476584118,41.005421833688544,1076.544906692759,386.10279526669814,19.130003970369565,405.2327992370677,104.07243534116367,0.18381432035926512,1427.341473087867,334.376748325248,11,7,4,18,4,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4087.568840783624,4087.568840783624,0.0,278,280,"[{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""},{""exception_message"":""E3_STRICT_MULTITRIP_V2: route T10_ROUTE_0011 misses C055's time window"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""mechanism_ev""}]",8c3fa16a1adc36c0f7e452680add6d5e9c6500178898d6a0b0c2562a17d9d638,1217d888297565900f0ee4f0069ef736eeebc66739536b4eb2d5ec819b89d170,d8b1dbecc822d6fa5bb4fb2aa49a608ea9a9f21c76299a1ab845904f9689d382,20000,4971,994.3748192499997,10.0,10.20863833300018,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":13387,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":994.3748192499997,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080207,""task_id"":""T24__CY__COST_CARBON__S2026080207""},""updated_at_utc"":""2026-08-05T14:09:51Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",13387,"{""cv_only"":4971,""mechanism_ev"":1387,""naive_ev"":3784}",False,False,0fdb7425b372be3edf05dff1fbc21252fd6542d454cdfbb313c4869c60831986,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,23161.907619831],[""D_chongqing"",0,23700.572313432]]"
T24__CY__COST_CARBON__S2026080208,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080208,FULL_PASS_ZERO_VIOLATIONS,False,4165.691863872721,4138.540482213848,2040.0,923.685673561412,104.39377012450055,1070.4610385279352,333.47761050977834,28.444299099304764,361.9219096090831,157.53569811700802,0.18055780016398604,1443.132580322741,501.65794658002596,12,8,4,18,6,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4165.691863872721,4165.691863872721,0.0,275,280,"[{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""hgs_iteration_checkpoint"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""},{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""hgs_iteration_checkpoint"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""},{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""hgs_iteration_checkpoint"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""},{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""},{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""proxy_best_solution"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""}]",dafb0e9196ea472d0669824e33ed63c37a113f440c56f1308e914778d44fd554,28c8e9e6d065a0ce8e8dc48f0b72229ac5654bd6014398427750ccc63dd00cd5,60a60651b1aeec33cbf16c762daca540da08f431fc470cd7532d13b89700bb94,20000,5739,1382.4552616660003,10.0,10.068299375000606,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":14046,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1382.4552616660003,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080208,""task_id"":""T24__CY__COST_CARBON__S2026080208""},""updated_at_utc"":""2026-08-05T14:21:52Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",14046,"{""cv_only"":5739,""mechanism_ev"":2046,""naive_ev"":5267}",False,False,efb9a5cfe958c8b1624c8569c6b44e2a9c020987b8852dafc2af28912d54af8b,"[[""D_chengdu"",0,21600.0],[""D_chengdu"",0,22372.839531486],[""D_chongqing"",0,22987.194688421],[""D_chongqing"",0,23212.067731923],[""D_chongqing"",0,49785.95397353359],[""D_chongqing"",0,52912.2399421729]]"
T24__CY__COST_CARBON__S2026080209,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080209,FULL_PASS_ZERO_VIOLATIONS,False,4137.393588408172,4106.253080880142,1870.0,1101.2688858680585,39.9345900902928,1095.049604921791,397.5080783094894,17.587996444313525,415.09607475380295,101.524892086155,0.17323826780715199,1449.0633262990668,320.1799053771039,11,7,4,18,4,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4137.393588408172,4137.393588408172,0.0,280,280,[],e7b015a4325eb8bdb1852073ba57b8d46e0ee9e2b94c4217e91ef37c13ccc19d,572a61f1ef9518f8524c957f4d4fc791dd69544b76f36ba7617a8cf068006910,ef78822fc8805865331e1b0689703c4878c211fae2cbedf087ab0dc3e6b21686,20000,4690,1378.5512189169995,10.0,10.041148292000798,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":14650,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":1378.5512189169995,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080209,""task_id"":""T24__CY__COST_CARBON__S2026080209""},""updated_at_utc"":""2026-08-05T14:21:48Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",14650,"{""cv_only"":4673,""mechanism_ev"":2650,""naive_ev"":4690}",False,False,116e9f56eebdd5ad0664490bf7a5d9273d3b022cfcf24875ee605a6894778641,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,23754.171645647],[""D_chongqing"",0,23899.54555915]]"
T24__CY__COST_CARBON__S2026080210,cn-cy-100c-01-V2-LOCATIONS,CY,COST_CARBON,cost_plus_carbon,2026080210,FULL_PASS_ZERO_VIOLATIONS,False,4153.803584935328,4125.990458275311,2040.0,957.6800124565618,79.71748876771925,1048.59295705103,345.72725431795664,25.015569729198678,370.7428240471553,136.30914605037526,0.18352084547542954,1404.794582409098,428.60742934606,12,8,4,18,5,100,100,27293.0,27293.0,PASS_FULL_SERVICE,0,[],4153.803584935328,4153.803584935328,0.0,279,280,"[{""exception_message"":""China81 route skeleton cannot satisfy the registered physical fleet caps at 'D_chengdu': overage=(1, 0, 1)"",""exception_type"":""ValueError"",""failure_category"":""代理找到但完成失败"",""source"":""terminal_population_archive"",""status"":""INFEASIBLE_OR_ERROR"",""view"":""cv_only""}]",af38dd454b947631480d1c2dd40b5a8c2681f747cf3a0ebd34bedf0c31eec396,67925ed27d438183cdbfb867f4ee70a317e42736c158107dfe26ca2989248187,528f25fe606035f8f198e0c4f0b978501508cab0fd9dc1d2bc213d09f5826c1d,20000,6620,786.7174753749996,10.0,10.016059000000496,False,0,REJECTED_COMPLETE_MODEL_VIOLATIONS,same_day_predeparture,fallback,True,,,,,"{""details"":{""hgs_iterations_by_view"":{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000},""last_improvement_global_iteration"":18620,""service_redline_status"":""PASS_FULL_SERVICE"",""terminal_status"":""FULL_PASS_ZERO_VIOLATIONS"",""violation_count"":0},""elapsed_seconds"":786.7174753749996,""schema_version"":""resetp.t24-unit-state.v1"",""stage"":""COMPLETED"",""task"":{""arm"":""COST_CARBON"",""charge_timing_policy"":""cost_plus_carbon"",""instance_id"":""cn-cy-100c-01-V2-LOCATIONS"",""region"":""CY"",""seed"":2026080210,""task_id"":""T24__CY__COST_CARBON__S2026080210""},""updated_at_utc"":""2026-08-05T14:27:40Z""}",20000,"{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}","{""cv_only"":6000,""mechanism_ev"":8000,""naive_ev"":6000}",18620,"{""cv_only"":5356,""mechanism_ev"":6620,""naive_ev"":4388}",False,False,bd530dae441a261ce074f3779ae20b3ae694b8e9e9951866677aaa48e48ed4b9,"[[""D_chengdu"",0,21600.0],[""D_chongqing"",0,23020.205064258],[""D_chongqing"",0,23624.143200053],[""D_chongqing"",0,54640.45955871755]]"
