algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version,elapsed_seconds,runtime_target_seconds,model_label,checkpoint_update,eval_mode,bundle_role,scale,selection_subset,actual_eval_fraction,candidate_generator_mode,search_control_mode,candidate_nondefault_count,search_noncontinue_count,stop_requested_count,meta_q_ratio,meta_threshold_ratio,meta_exploration_ratio
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,1,20,5017.380490168896,20,20,16486,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":2,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.37800889997743,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,1,20,5101.305301080058,20,20,0,,fair_sa_timed,0,1,f3c92f30bbc5e0896a1c30201c7ab98c2916683fc0c1895f3dd754e7b5879b53,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.094735100050457,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,20,20,12482,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.896407400025055,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,20,20,76618,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""route_segment_removal"":2,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,17.94653620000463,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,20,20,0,winner_kernel_v1,official_kernel,0,1,54b553966bf6885776033eafe2158ea261357d3c3dbf54192486abd5f4a00ad1,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.7011556000215933,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.139142300002277,0.0,best,375,budget,formal,150,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.298854800057597,0.0,final,375,budget,formal,150,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5017.380490168896,20,20,76341,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""shaw_related_removal"":2,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":2}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,18.377790099941194,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,2,20,5101.305301080058,20,20,0,,fair_sa_timed,0,1,f3c92f30bbc5e0896a1c30201c7ab98c2916683fc0c1895f3dd754e7b5879b53,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.1178828000556678,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,20,20,12425,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.801153899985366,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,20,20,102579,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""worst_customer_removal"":1}","{""regret3_insert_repair"":5}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,22.306243799976073,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,20,20,0,winner_kernel_v1,official_kernel,0,1,54b553966bf6885776033eafe2158ea261357d3c3dbf54192486abd5f4a00ad1,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.5402573999017477,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.472240699920803,0.0,best,375,budget,formal,150,,0.4,1,1,3,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.688051500008442,0.0,final,375,budget,formal,150,,0.4,1,1,3,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5017.380490168896,20,20,69144,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""whole_route_removal"":2,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":1}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,16.7586028999649,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,3,20,5101.305301080058,20,20,0,,fair_sa_timed,0,1,f3c92f30bbc5e0896a1c30201c7ab98c2916683fc0c1895f3dd754e7b5879b53,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,3.0493502999888733,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,4,20,5017.380490168896,20,20,13005,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,8.371507899952121,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,4,20,5017.380490168896,20,20,84357,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":3,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,19.704302500002086,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,4,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.947222199989483,0.0,best,375,budget,formal,150,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,5,20,5017.380490168896,20,20,13590,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.837185299955308,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,5,20,5017.380490168896,20,20,93605,winner_kernel_v1,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,21.09203499997966,0.0,,-1,budget,formal,150,,1.0,0,0,0,0,0,0.4,0.0025,0.15
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-150c-03,5,20,5017.380490168896,8,8,9680,,block_ppo,0,1,129cae677924c9b01db3f9fd7ebd9cbc02a5cc6721c18ab0ae970d43ea9f1acf,{},"{""random_customer_removal"":3}","{""regret2_insert_repair"":3}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,15.87939739995636,0.0,best,375,budget,formal,150,,0.4,1,1,3,1,1,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,20,20,23259,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,18.051962599973194,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,20,20,190816,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""route_segment_removal"":2,""shaw_related_removal"":2,""whole_route_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":1,""regret3_insert_repair"":3}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,49.07771399989724,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,20,20,0,winner_kernel_v1,official_kernel,0,1,0ff0fe75cbcdfd9252f044044c117481725eb50dd9c529c99e981c4321e7317d,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.236783999949694,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,8,8,11654,,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":3}","{""alpha_ucb"":1,""regret2_insert_repair"":2}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,26.232163700042292,0.0,best,375,budget,formal,200,,0.4,1,1,2,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,8,8,11654,,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":3}","{""alpha_ucb"":1,""regret2_insert_repair"":2}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,23.48458779999055,0.0,final,375,budget,formal,200,,0.4,1,1,2,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6554.387270070945,20,20,26224,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""shaw_related_removal"":2,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":3,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.100000"":1,""0.160000"":1,""0.230000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,17.878400899935514,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,1,20,6633.4344963179965,20,20,0,,fair_sa_timed,0,1,8f5dbe7ffcb9137c4142ef915516d06c42035041fc383e4edb5bd304c8b3e1e4,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,6.444434900069609,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,20,20,22449,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,18.024435300030746,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,20,20,176584,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,46.92781580006704,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,20,20,0,winner_kernel_v1,official_kernel,0,1,0ff0fe75cbcdfd9252f044044c117481725eb50dd9c529c99e981c4321e7317d,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.058078299975023,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,8,8,11667,,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":3}","{""alpha_ucb"":1,""regret2_insert_repair"":2}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,23.826844400027767,0.0,best,375,budget,formal,200,,0.4,1,1,2,1,1,,,
ppo_block_final,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,8,8,11667,,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":3}","{""alpha_ucb"":1,""regret2_insert_repair"":2}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,23.659629600006156,0.0,final,375,budget,formal,200,,0.4,1,1,2,1,1,,,
random_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6554.387270070945,20,20,164005,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""shaw_related_removal"":2,""vehicle_type_swap"":1,""worst_customer_removal"":2}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":2}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":2}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,44.89043729996774,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
scikit-opt-SA,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,2,20,6633.4344963179965,20,20,0,,fair_sa_timed,0,1,8f5dbe7ffcb9137c4142ef915516d06c42035041fc383e4edb5bd304c8b3e1e4,"{""sa_metropolis_path_move"":20}",{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,6.547908099950291,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
alpha_ucb_block,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,3,20,6554.387270070945,20,20,22824,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":2,""regret3_insert_repair"":1}","{""0.160000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,17.27636659995187,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
alpha_ucb_meta_tuned,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,3,20,6554.387270070945,20,20,173722,winner_kernel_v1,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":1,""route_segment_removal"":1,""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1}","{""greedy_insert_repair"":1,""regret2_insert_repair"":2,""regret3_insert_repair"":2}","{""0.400000"":5}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,46.04391270002816,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,0.4,0.0025,0.15
official_winner_kernel,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,3,20,6554.387270070945,20,20,0,winner_kernel_v1,official_kernel,0,1,0ff0fe75cbcdfd9252f044044c117481725eb50dd9c529c99e981c4321e7317d,{},{},{},{},C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,7.2666561000514776,0.0,,-1,budget,formal,200,,1.0,0,0,0,0,0,,,
ppo_block_best,models/data_bundle/generated_instances/e2_benchmark/threeshift/e2-threeshift-200c-01,3,20,6554.387270070945,8,8,12288,,block_ppo,0,1,76f903d42e64b635eea596631073d12f194db0391b4ee53ca8720cf43ad02617,{},"{""random_customer_removal"":3}","{""alpha_ucb"":1,""regret2_insert_repair"":2}","{""0.100000"":3}",C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,23.827602499979548,0.0,best,375,budget,formal,200,,0.4,1,1,2,1,1,,,
