date,day_index,half_hour_slot,hour_of_day,minute,source_hour_index,scenario,data_nature,Beijing,Guangdong,Chongqing
2026-07-16,197,39,19,0,4724,S1,piecewise_linear_interpolation_2025_2030,507.860000,403.560000,96.260000
2026-07-16,197,40,19,30,4724,S1,piecewise_linear_interpolation_2025_2030,507.860000,403.560000,96.260000
2026-07-16,197,41,20,0,4725,S1,piecewise_linear_interpolation_2025_2030,527.120000,404.640000,99.640000
2026-07-16,197,42,20,30,4725,S1,piecewise_linear_interpolation_2025_2030,527.120000,404.640000,99.640000
2026-07-16,197,43,21,0,4726,S1,piecewise_linear_interpolation_2025_2030,529.080000,405.140000,99.180000
2026-07-16,197,44,21,30,4726,S1,piecewise_linear_interpolation_2025_2030,529.080000,405.140000,99.180000
2026-07-16,197,45,22,0,4727,S1,piecewise_linear_interpolation_2025_2030,548.180000,402.540000,126.380000
2026-07-16,197,46,22,30,4727,S1,piecewise_linear_interpolation_2025_2030,548.180000,402.540000,126.380000
2026-07-16,197,47,23,0,4728,S1,piecewise_linear_interpolation_2025_2030,702.700000,403.500000,153.940000
2026-07-16,197,48,23,30,4728,S1,piecewise_linear_interpolation_2025_2030,702.700000,403.500000,153.940000
2026-07-17,198,1,0,0,4729,S1,piecewise_linear_interpolation_2025_2030,654.640000,473.980000,257.700000
2026-07-17,198,2,0,30,4729,S1,piecewise_linear_interpolation_2025_2030,654.640000,473.980000,257.700000
2026-07-17,198,3,1,0,4730,S1,piecewise_linear_interpolation_2025_2030,640.280000,482.900000,258.840000
2026-07-17,198,4,1,30,4730,S1,piecewise_linear_interpolation_2025_2030,640.280000,482.900000,258.840000
2026-07-17,198,5,2,0,4731,S1,piecewise_linear_interpolation_2025_2030,644.720000,493.080000,262.700000
2026-07-17,198,6,2,30,4731,S1,piecewise_linear_interpolation_2025_2030,644.720000,493.080000,262.700000
2026-07-17,198,7,3,0,4732,S1,piecewise_linear_interpolation_2025_2030,656.960000,497.880000,265.020000
2026-07-17,198,8,3,30,4732,S1,piecewise_linear_interpolation_2025_2030,656.960000,497.880000,265.020000
2026-07-17,198,9,4,0,4733,S1,piecewise_linear_interpolation_2025_2030,673.020000,510.300000,266.060000
2026-07-17,198,10,4,30,4733,S1,piecewise_linear_interpolation_2025_2030,673.020000,510.300000,266.060000
2026-07-17,198,11,5,0,4734,S1,piecewise_linear_interpolation_2025_2030,677.640000,509.080000,271.320000
2026-07-17,198,12,5,30,4734,S1,piecewise_linear_interpolation_2025_2030,677.640000,509.080000,271.320000
2026-07-17,198,13,6,0,4735,S1,piecewise_linear_interpolation_2025_2030,623.220000,505.100000,172.680000
2026-07-17,198,14,6,30,4735,S1,piecewise_linear_interpolation_2025_2030,623.220000,505.100000,172.680000
2026-07-17,198,15,7,0,4736,S1,piecewise_linear_interpolation_2025_2030,443.640000,482.420000,244.980000
2026-07-17,198,16,7,30,4736,S1,piecewise_linear_interpolation_2025_2030,443.640000,482.420000,244.980000
2026-07-17,198,17,8,0,4737,S1,piecewise_linear_interpolation_2025_2030,399.540000,440.640000,255.640000
2026-07-17,198,18,8,30,4737,S1,piecewise_linear_interpolation_2025_2030,399.540000,440.640000,255.640000
2026-07-17,198,19,9,0,4738,S1,piecewise_linear_interpolation_2025_2030,311.180000,372.840000,212.160000
2026-07-17,198,20,9,30,4738,S1,piecewise_linear_interpolation_2025_2030,311.180000,372.840000,212.160000
2026-07-17,198,21,10,0,4739,S1,piecewise_linear_interpolation_2025_2030,255.680000,347.680000,216.160000
2026-07-17,198,22,10,30,4739,S1,piecewise_linear_interpolation_2025_2030,255.680000,347.680000,216.160000
2026-07-17,198,23,11,0,4740,S1,piecewise_linear_interpolation_2025_2030,213.020000,310.480000,206.700000
2026-07-17,198,24,11,30,4740,S1,piecewise_linear_interpolation_2025_2030,213.020000,310.480000,206.700000
2026-07-17,198,25,12,0,4741,S1,piecewise_linear_interpolation_2025_2030,184.900000,315.400000,198.660000
2026-07-17,198,26,12,30,4741,S1,piecewise_linear_interpolation_2025_2030,184.900000,315.400000,198.660000
2026-07-17,198,27,13,0,4742,S1,piecewise_linear_interpolation_2025_2030,210.220000,329.920000,198.280000
2026-07-17,198,28,13,30,4742,S1,piecewise_linear_interpolation_2025_2030,210.220000,329.920000,198.280000
2026-07-17,198,29,14,0,4743,S1,piecewise_linear_interpolation_2025_2030,236.180000,338.760000,202.620000
2026-07-17,198,30,14,30,4743,S1,piecewise_linear_interpolation_2025_2030,236.180000,338.760000,202.620000
2026-07-17,198,31,15,0,4744,S1,piecewise_linear_interpolation_2025_2030,278.720000,345.300000,206.260000
2026-07-17,198,32,15,30,4744,S1,piecewise_linear_interpolation_2025_2030,278.720000,345.300000,206.260000
2026-07-17,198,33,16,0,4745,S1,piecewise_linear_interpolation_2025_2030,284.980000,347.200000,209.520000
2026-07-17,198,34,16,30,4745,S1,piecewise_linear_interpolation_2025_2030,284.980000,347.200000,209.520000
2026-07-17,198,35,17,0,4746,S1,piecewise_linear_interpolation_2025_2030,346.720000,350.160000,195.560000
2026-07-17,198,36,17,30,4746,S1,piecewise_linear_interpolation_2025_2030,346.720000,350.160000,195.560000
2026-07-17,198,37,18,0,4747,S1,piecewise_linear_interpolation_2025_2030,395.400000,370.960000,42.820000
2026-07-17,198,38,18,30,4747,S1,piecewise_linear_interpolation_2025_2030,395.400000,370.960000,42.820000
2026-07-17,198,39,19,0,4748,S1,piecewise_linear_interpolation_2025_2030,450.880000,413.440000,26.480000
2026-07-17,198,40,19,30,4748,S1,piecewise_linear_interpolation_2025_2030,450.880000,413.440000,26.480000
2026-07-17,198,41,20,0,4749,S1,piecewise_linear_interpolation_2025_2030,501.680000,412.080000,18.720000
2026-07-17,198,42,20,30,4749,S1,piecewise_linear_interpolation_2025_2030,501.680000,412.080000,18.720000
2026-07-17,198,43,21,0,4750,S1,piecewise_linear_interpolation_2025_2030,502.200000,411.940000,25.200000
2026-07-17,198,44,21,30,4750,S1,piecewise_linear_interpolation_2025_2030,502.200000,411.940000,25.200000
2026-07-17,198,45,22,0,4751,S1,piecewise_linear_interpolation_2025_2030,505.280000,414.280000,18.600000
2026-07-17,198,46,22,30,4751,S1,piecewise_linear_interpolation_2025_2030,505.280000,414.280000,18.600000
2026-07-17,198,47,23,0,4752,S1,piecewise_linear_interpolation_2025_2030,631.780000,414.340000,11.740000
2026-07-17,198,48,23,30,4752,S1,piecewise_linear_interpolation_2025_2030,631.780000,414.340000,11.740000
2026-07-18,199,1,0,0,4753,S1,piecewise_linear_interpolation_2025_2030,603.900000,471.900000,309.560000
2026-07-18,199,2,0,30,4753,S1,piecewise_linear_interpolation_2025_2030,603.900000,471.900000,309.560000
2026-07-18,199,3,1,0,4754,S1,piecewise_linear_interpolation_2025_2030,601.920000,482.120000,318.340000
2026-07-18,199,4,1,30,4754,S1,piecewise_linear_interpolation_2025_2030,601.920000,482.120000,318.340000
2026-07-18,199,5,2,0,4755,S1,piecewise_linear_interpolation_2025_2030,586.520000,494.280000,322.040000
2026-07-18,199,6,2,30,4755,S1,piecewise_linear_interpolation_2025_2030,586.520000,494.280000,322.040000
2026-07-18,199,7,3,0,4756,S1,piecewise_linear_interpolation_2025_2030,567.480000,501.840000,326.480000
2026-07-18,199,8,3,30,4756,S1,piecewise_linear_interpolation_2025_2030,567.480000,501.840000,326.480000
2026-07-18,199,9,4,0,4757,S1,piecewise_linear_interpolation_2025_2030,565.840000,520.200000,334.360000
2026-07-18,199,10,4,30,4757,S1,piecewise_linear_interpolation_2025_2030,565.840000,520.200000,334.360000
2026-07-18,199,11,5,0,4758,S1,piecewise_linear_interpolation_2025_2030,568.360000,522.440000,343.540000
2026-07-18,199,12,5,30,4758,S1,piecewise_linear_interpolation_2025_2030,568.360000,522.440000,343.540000
2026-07-18,199,13,6,0,4759,S1,piecewise_linear_interpolation_2025_2030,542.580000,521.220000,346.500000
2026-07-18,199,14,6,30,4759,S1,piecewise_linear_interpolation_2025_2030,542.580000,521.220000,346.500000
2026-07-18,199,15,7,0,4760,S1,piecewise_linear_interpolation_2025_2030,460.300000,503.940000,341.280000
2026-07-18,199,16,7,30,4760,S1,piecewise_linear_interpolation_2025_2030,460.300000,503.940000,341.280000
2026-07-18,199,17,8,0,4761,S1,piecewise_linear_interpolation_2025_2030,355.140000,462.280000,326.640000
2026-07-18,199,18,8,30,4761,S1,piecewise_linear_interpolation_2025_2030,355.140000,462.280000,326.640000
2026-07-18,199,19,9,0,4762,S1,piecewise_linear_interpolation_2025_2030,270.000000,398.800000,294.740000
2026-07-18,199,20,9,30,4762,S1,piecewise_linear_interpolation_2025_2030,270.000000,398.800000,294.740000
2026-07-18,199,21,10,0,4763,S1,piecewise_linear_interpolation_2025_2030,223.860000,366.160000,282.420000
2026-07-18,199,22,10,30,4763,S1,piecewise_linear_interpolation_2025_2030,223.860000,366.160000,282.420000
2026-07-18,199,23,11,0,4764,S1,piecewise_linear_interpolation_2025_2030,192.000000,359.300000,273.700000
2026-07-18,199,24,11,30,4764,S1,piecewise_linear_interpolation_2025_2030,192.000000,359.300000,273.700000
2026-07-18,199,25,12,0,4765,S1,piecewise_linear_interpolation_2025_2030,172.260000,350.520000,267.280000
2026-07-18,199,26,12,30,4765,S1,piecewise_linear_interpolation_2025_2030,172.260000,350.520000,267.280000
2026-07-18,199,27,13,0,4766,S1,piecewise_linear_interpolation_2025_2030,174.800000,350.880000,262.200000
2026-07-18,199,28,13,30,4766,S1,piecewise_linear_interpolation_2025_2030,174.800000,350.880000,262.200000
2026-07-18,199,29,14,0,4767,S1,piecewise_linear_interpolation_2025_2030,195.260000,354.460000,260.160000
2026-07-18,199,30,14,30,4767,S1,piecewise_linear_interpolation_2025_2030,195.260000,354.460000,260.160000
2026-07-18,199,31,15,0,4768,S1,piecewise_linear_interpolation_2025_2030,248.280000,372.240000,262.480000
2026-07-18,199,32,15,30,4768,S1,piecewise_linear_interpolation_2025_2030,248.280000,372.240000,262.480000
2026-07-18,199,33,16,0,4769,S1,piecewise_linear_interpolation_2025_2030,296.660000,376.560000,244.000000
2026-07-18,199,34,16,30,4769,S1,piecewise_linear_interpolation_2025_2030,296.660000,376.560000,244.000000
2026-07-18,199,35,17,0,4770,S1,piecewise_linear_interpolation_2025_2030,431.820000,378.480000,135.040000
2026-07-18,199,36,17,30,4770,S1,piecewise_linear_interpolation_2025_2030,431.820000,378.480000,135.040000
2026-07-18,199,37,18,0,4771,S1,piecewise_linear_interpolation_2025_2030,463.400000,404.140000,82.460000
2026-07-18,199,38,18,30,4771,S1,piecewise_linear_interpolation_2025_2030,463.400000,404.140000,82.460000
2026-07-18,199,39,19,0,4772,S1,piecewise_linear_interpolation_2025_2030,479.620000,435.080000,78.660000
2026-07-18,199,40,19,30,4772,S1,piecewise_linear_interpolation_2025_2030,479.620000,435.080000,78.660000
2026-07-18,199,41,20,0,4773,S1,piecewise_linear_interpolation_2025_2030,497.340000,436.860000,82.960000
2026-07-18,199,42,20,30,4773,S1,piecewise_linear_interpolation_2025_2030,497.340000,436.860000,82.960000
2026-07-18,199,43,21,0,4774,S1,piecewise_linear_interpolation_2025_2030,495.140000,436.600000,80.880000
2026-07-18,199,44,21,30,4774,S1,piecewise_linear_interpolation_2025_2030,495.140000,436.600000,80.880000
2026-07-18,199,45,22,0,4775,S1,piecewise_linear_interpolation_2025_2030,500.400000,439.060000,77.580000
2026-07-18,199,46,22,30,4775,S1,piecewise_linear_interpolation_2025_2030,500.400000,439.060000,77.580000
2026-07-18,199,47,23,0,4776,S1,piecewise_linear_interpolation_2025_2030,628.760000,438.060000,98.580000
2026-07-18,199,48,23,30,4776,S1,piecewise_linear_interpolation_2025_2030,628.760000,438.060000,98.580000
2026-07-19,200,1,0,0,4777,S1,piecewise_linear_interpolation_2025_2030,643.240000,485.520000,306.980000
2026-07-19,200,2,0,30,4777,S1,piecewise_linear_interpolation_2025_2030,643.240000,485.520000,306.980000
2026-07-19,200,3,1,0,4778,S1,piecewise_linear_interpolation_2025_2030,638.840000,491.700000,312.060000
2026-07-19,200,4,1,30,4778,S1,piecewise_linear_interpolation_2025_2030,638.840000,491.700000,312.060000
2026-07-19,200,5,2,0,4779,S1,piecewise_linear_interpolation_2025_2030,640.260000,498.440000,318.020000
2026-07-19,200,6,2,30,4779,S1,piecewise_linear_interpolation_2025_2030,640.260000,498.440000,318.020000
2026-07-19,200,7,3,0,4780,S1,piecewise_linear_interpolation_2025_2030,636.140000,502.360000,326.260000
2026-07-19,200,8,3,30,4780,S1,piecewise_linear_interpolation_2025_2030,636.140000,502.360000,326.260000
2026-07-19,200,9,4,0,4781,S1,piecewise_linear_interpolation_2025_2030,630.620000,513.600000,332.980000
2026-07-19,200,10,4,30,4781,S1,piecewise_linear_interpolation_2025_2030,630.620000,513.600000,332.980000
2026-07-19,200,11,5,0,4782,S1,piecewise_linear_interpolation_2025_2030,630.340000,513.000000,316.780000
2026-07-19,200,12,5,30,4782,S1,piecewise_linear_interpolation_2025_2030,630.340000,513.000000,316.780000
2026-07-19,200,13,6,0,4783,S1,piecewise_linear_interpolation_2025_2030,573.120000,508.780000,268.340000
2026-07-19,200,14,6,30,4783,S1,piecewise_linear_interpolation_2025_2030,573.120000,508.780000,268.340000
2026-07-19,200,15,7,0,4784,S1,piecewise_linear_interpolation_2025_2030,443.560000,476.120000,219.260000
2026-07-19,200,16,7,30,4784,S1,piecewise_linear_interpolation_2025_2030,443.560000,476.120000,219.260000
2026-07-19,200,17,8,0,4785,S1,piecewise_linear_interpolation_2025_2030,417.240000,435.680000,233.520000
2026-07-19,200,18,8,30,4785,S1,piecewise_linear_interpolation_2025_2030,417.240000,435.680000,233.520000
2026-07-19,200,19,9,0,4786,S1,piecewise_linear_interpolation_2025_2030,361.840000,380.720000,240.220000
2026-07-19,200,20,9,30,4786,S1,piecewise_linear_interpolation_2025_2030,361.840000,380.720000,240.220000
2026-07-19,200,21,10,0,4787,S1,piecewise_linear_interpolation_2025_2030,281.080000,361.800000,259.140000
2026-07-19,200,22,10,30,4787,S1,piecewise_linear_interpolation_2025_2030,281.080000,361.800000,259.140000
2026-07-19,200,23,11,0,4788,S1,piecewise_linear_interpolation_2025_2030,225.260000,330.920000,275.540000
2026-07-19,200,24,11,30,4788,S1,piecewise_linear_interpolation_2025_2030,225.260000,330.920000,275.540000
2026-07-19,200,25,12,0,4789,S1,piecewise_linear_interpolation_2025_2030,201.480000,331.200000,264.460000
2026-07-19,200,26,12,30,4789,S1,piecewise_linear_interpolation_2025_2030,201.480000,331.200000,264.460000
2026-07-19,200,27,13,0,4790,S1,piecewise_linear_interpolation_2025_2030,197.300000,327.500000,263.480000
2026-07-19,200,28,13,30,4790,S1,piecewise_linear_interpolation_2025_2030,197.300000,327.500000,263.480000
2026-07-19,200,29,14,0,4791,S1,piecewise_linear_interpolation_2025_2030,224.420000,339.840000,261.860000
2026-07-19,200,30,14,30,4791,S1,piecewise_linear_interpolation_2025_2030,224.420000,339.840000,261.860000
2026-07-19,200,31,15,0,4792,S1,piecewise_linear_interpolation_2025_2030,271.480000,355.140000,257.480000
2026-07-19,200,32,15,30,4792,S1,piecewise_linear_interpolation_2025_2030,271.480000,355.140000,257.480000
2026-07-19,200,33,16,0,4793,S1,piecewise_linear_interpolation_2025_2030,346.240000,359.260000,244.760000
2026-07-19,200,34,16,30,4793,S1,piecewise_linear_interpolation_2025_2030,346.240000,359.260000,244.760000
2026-07-19,200,35,17,0,4794,S1,piecewise_linear_interpolation_2025_2030,443.300000,361.360000,151.640000
2026-07-19,200,36,17,30,4794,S1,piecewise_linear_interpolation_2025_2030,443.300000,361.360000,151.640000
2026-07-19,200,37,18,0,4795,S1,piecewise_linear_interpolation_2025_2030,477.980000,396.580000,102.500000
2026-07-19,200,38,18,30,4795,S1,piecewise_linear_interpolation_2025_2030,477.980000,396.580000,102.500000
2026-07-19,200,39,19,0,4796,S1,piecewise_linear_interpolation_2025_2030,499.340000,431.060000,98.440000
2026-07-19,200,40,19,30,4796,S1,piecewise_linear_interpolation_2025_2030,499.340000,431.060000,98.440000
2026-07-19,200,41,20,0,4797,S1,piecewise_linear_interpolation_2025_2030,514.480000,430.020000,87.940000
2026-07-19,200,42,20,30,4797,S1,piecewise_linear_interpolation_2025_2030,514.480000,430.020000,87.940000
2026-07-19,200,43,21,0,4798,S1,piecewise_linear_interpolation_2025_2030,511.840000,430.220000,95.100000
2026-07-19,200,44,21,30,4798,S1,piecewise_linear_interpolation_2025_2030,511.840000,430.220000,95.100000
2026-07-19,200,45,22,0,4799,S1,piecewise_linear_interpolation_2025_2030,521.660000,432.020000,97.220000
2026-07-19,200,46,22,30,4799,S1,piecewise_linear_interpolation_2025_2030,521.660000,432.020000,97.220000
2026-07-19,200,47,23,0,4800,S1,piecewise_linear_interpolation_2025_2030,649.360000,430.860000,119.980000
2026-07-19,200,48,23,30,4800,S1,piecewise_linear_interpolation_2025_2030,649.360000,430.860000,119.980000
2026-07-20,201,1,0,0,4801,S1,piecewise_linear_interpolation_2025_2030,622.300000,502.400000,253.780000
2026-07-20,201,2,0,30,4801,S1,piecewise_linear_interpolation_2025_2030,622.300000,502.400000,253.780000
2026-07-20,201,3,1,0,4802,S1,piecewise_linear_interpolation_2025_2030,608.820000,510.040000,259.760000
2026-07-20,201,4,1,30,4802,S1,piecewise_linear_interpolation_2025_2030,608.820000,510.040000,259.760000
2026-07-20,201,5,2,0,4803,S1,piecewise_linear_interpolation_2025_2030,610.920000,518.700000,259.180000
2026-07-20,201,6,2,30,4803,S1,piecewise_linear_interpolation_2025_2030,610.920000,518.700000,259.180000
2026-07-20,201,7,3,0,4804,S1,piecewise_linear_interpolation_2025_2030,616.480000,520.880000,263.580000
2026-07-20,201,8,3,30,4804,S1,piecewise_linear_interpolation_2025_2030,616.480000,520.880000,263.580000
2026-07-20,201,9,4,0,4805,S1,piecewise_linear_interpolation_2025_2030,626.540000,529.340000,269.180000
2026-07-20,201,10,4,30,4805,S1,piecewise_linear_interpolation_2025_2030,626.540000,529.340000,269.180000
2026-07-20,201,11,5,0,4806,S1,piecewise_linear_interpolation_2025_2030,626.940000,527.360000,277.760000
2026-07-20,201,12,5,30,4806,S1,piecewise_linear_interpolation_2025_2030,626.940000,527.360000,277.760000
2026-07-20,201,13,6,0,4807,S1,piecewise_linear_interpolation_2025_2030,615.240000,522.060000,283.080000
2026-07-20,201,14,6,30,4807,S1,piecewise_linear_interpolation_2025_2030,615.240000,522.060000,283.080000
2026-07-20,201,15,7,0,4808,S1,piecewise_linear_interpolation_2025_2030,538.340000,498.240000,281.660000
2026-07-20,201,16,7,30,4808,S1,piecewise_linear_interpolation_2025_2030,538.340000,498.240000,281.660000
2026-07-20,201,17,8,0,4809,S1,piecewise_linear_interpolation_2025_2030,413.380000,443.940000,265.920000
2026-07-20,201,18,8,30,4809,S1,piecewise_linear_interpolation_2025_2030,413.380000,443.940000,265.920000
2026-07-20,201,19,9,0,4810,S1,piecewise_linear_interpolation_2025_2030,351.600000,380.660000,219.740000
2026-07-20,201,20,9,30,4810,S1,piecewise_linear_interpolation_2025_2030,351.600000,380.660000,219.740000
2026-07-20,201,21,10,0,4811,S1,piecewise_linear_interpolation_2025_2030,285.060000,361.000000,188.780000
2026-07-20,201,22,10,30,4811,S1,piecewise_linear_interpolation_2025_2030,285.060000,361.000000,188.780000
2026-07-20,201,23,11,0,4812,S1,piecewise_linear_interpolation_2025_2030,236.860000,333.900000,190.120000
2026-07-20,201,24,11,30,4812,S1,piecewise_linear_interpolation_2025_2030,236.860000,333.900000,190.120000
2026-07-20,201,25,12,0,4813,S1,piecewise_linear_interpolation_2025_2030,221.720000,315.020000,202.780000
2026-07-20,201,26,12,30,4813,S1,piecewise_linear_interpolation_2025_2030,221.720000,315.020000,202.780000
2026-07-20,201,27,13,0,4814,S1,piecewise_linear_interpolation_2025_2030,220.700000,307.280000,193.100000
2026-07-20,201,28,13,30,4814,S1,piecewise_linear_interpolation_2025_2030,220.700000,307.280000,193.100000
2026-07-20,201,29,14,0,4815,S1,piecewise_linear_interpolation_2025_2030,246.980000,323.440000,194.540000
2026-07-20,201,30,14,30,4815,S1,piecewise_linear_interpolation_2025_2030,246.980000,323.440000,194.540000
2026-07-20,201,31,15,0,4816,S1,piecewise_linear_interpolation_2025_2030,298.560000,346.060000,201.900000
2026-07-20,201,32,15,30,4816,S1,piecewise_linear_interpolation_2025_2030,298.560000,346.060000,201.900000
2026-07-20,201,33,16,0,4817,S1,piecewise_linear_interpolation_2025_2030,343.140000,352.700000,162.860000
2026-07-20,201,34,16,30,4817,S1,piecewise_linear_interpolation_2025_2030,343.140000,352.700000,162.860000
2026-07-20,201,35,17,0,4818,S1,piecewise_linear_interpolation_2025_2030,437.540000,365.880000,88.780000
2026-07-20,201,36,17,30,4818,S1,piecewise_linear_interpolation_2025_2030,437.540000,365.880000,88.780000
2026-07-20,201,37,18,0,4819,S1,piecewise_linear_interpolation_2025_2030,424.560000,402.540000,35.800000
2026-07-20,201,38,18,30,4819,S1,piecewise_linear_interpolation_2025_2030,424.560000,402.540000,35.800000
2026-07-20,201,39,19,0,4820,S1,piecewise_linear_interpolation_2025_2030,461.720000,421.380000,38.180000
2026-07-20,201,40,19,30,4820,S1,piecewise_linear_interpolation_2025_2030,461.720000,421.380000,38.180000
2026-07-20,201,41,20,0,4821,S1,piecewise_linear_interpolation_2025_2030,507.300000,424.840000,41.760000
2026-07-20,201,42,20,30,4821,S1,piecewise_linear_interpolation_2025_2030,507.300000,424.840000,41.760000
2026-07-20,201,43,21,0,4822,S1,piecewise_linear_interpolation_2025_2030,510.900000,426.240000,35.780000
2026-07-20,201,44,21,30,4822,S1,piecewise_linear_interpolation_2025_2030,510.900000,426.240000,35.780000
2026-07-20,201,45,22,0,4823,S1,piecewise_linear_interpolation_2025_2030,520.500000,424.160000,41.320000
2026-07-20,201,46,22,30,4823,S1,piecewise_linear_interpolation_2025_2030,520.500000,424.160000,41.320000
2026-07-20,201,47,23,0,4824,S1,piecewise_linear_interpolation_2025_2030,666.660000,423.540000,61.680000
2026-07-20,201,48,23,30,4824,S1,piecewise_linear_interpolation_2025_2030,666.660000,423.540000,61.680000
2026-07-21,202,1,0,0,4825,S1,piecewise_linear_interpolation_2025_2030,634.880000,439.480000,292.080000
2026-07-21,202,2,0,30,4825,S1,piecewise_linear_interpolation_2025_2030,634.880000,439.480000,292.080000
2026-07-21,202,3,1,0,4826,S1,piecewise_linear_interpolation_2025_2030,626.440000,446.100000,295.780000
2026-07-21,202,4,1,30,4826,S1,piecewise_linear_interpolation_2025_2030,626.440000,446.100000,295.780000
2026-07-21,202,5,2,0,4827,S1,piecewise_linear_interpolation_2025_2030,630.120000,460.920000,301.260000
2026-07-21,202,6,2,30,4827,S1,piecewise_linear_interpolation_2025_2030,630.120000,460.920000,301.260000
2026-07-21,202,7,3,0,4828,S1,piecewise_linear_interpolation_2025_2030,663.440000,478.020000,305.580000
2026-07-21,202,8,3,30,4828,S1,piecewise_linear_interpolation_2025_2030,663.440000,478.020000,305.580000
2026-07-21,202,9,4,0,4829,S1,piecewise_linear_interpolation_2025_2030,662.420000,482.920000,310.140000
2026-07-21,202,10,4,30,4829,S1,piecewise_linear_interpolation_2025_2030,662.420000,482.920000,310.140000
2026-07-21,202,11,5,0,4830,S1,piecewise_linear_interpolation_2025_2030,634.980000,489.300000,319.580000
2026-07-21,202,12,5,30,4830,S1,piecewise_linear_interpolation_2025_2030,634.980000,489.300000,319.580000
2026-07-21,202,13,6,0,4831,S1,piecewise_linear_interpolation_2025_2030,623.220000,482.680000,254.620000
2026-07-21,202,14,6,30,4831,S1,piecewise_linear_interpolation_2025_2030,623.220000,482.680000,254.620000
2026-07-21,202,15,7,0,4832,S1,piecewise_linear_interpolation_2025_2030,544.540000,438.900000,233.620000
2026-07-21,202,16,7,30,4832,S1,piecewise_linear_interpolation_2025_2030,544.540000,438.900000,233.620000
2026-07-21,202,17,8,0,4833,S1,piecewise_linear_interpolation_2025_2030,418.180000,398.700000,266.660000
2026-07-21,202,18,8,30,4833,S1,piecewise_linear_interpolation_2025_2030,418.180000,398.700000,266.660000
2026-07-21,202,19,9,0,4834,S1,piecewise_linear_interpolation_2025_2030,354.960000,361.260000,247.780000
2026-07-21,202,20,9,30,4834,S1,piecewise_linear_interpolation_2025_2030,354.960000,361.260000,247.780000
2026-07-21,202,21,10,0,4835,S1,piecewise_linear_interpolation_2025_2030,268.360000,297.260000,238.880000
2026-07-21,202,22,10,30,4835,S1,piecewise_linear_interpolation_2025_2030,268.360000,297.260000,238.880000
2026-07-21,202,23,11,0,4836,S1,piecewise_linear_interpolation_2025_2030,211.400000,263.640000,228.620000
2026-07-21,202,24,11,30,4836,S1,piecewise_linear_interpolation_2025_2030,211.400000,263.640000,228.620000
2026-07-21,202,25,12,0,4837,S1,piecewise_linear_interpolation_2025_2030,195.300000,232.460000,226.380000
2026-07-21,202,26,12,30,4837,S1,piecewise_linear_interpolation_2025_2030,195.300000,232.460000,226.380000
2026-07-21,202,27,13,0,4838,S1,piecewise_linear_interpolation_2025_2030,200.100000,253.300000,228.640000
2026-07-21,202,28,13,30,4838,S1,piecewise_linear_interpolation_2025_2030,200.100000,253.300000,228.640000
2026-07-21,202,29,14,0,4839,S1,piecewise_linear_interpolation_2025_2030,224.700000,262.560000,232.340000
2026-07-21,202,30,14,30,4839,S1,piecewise_linear_interpolation_2025_2030,224.700000,262.560000,232.340000
2026-07-21,202,31,15,0,4840,S1,piecewise_linear_interpolation_2025_2030,263.120000,305.900000,240.380000
2026-07-21,202,32,15,30,4840,S1,piecewise_linear_interpolation_2025_2030,263.120000,305.900000,240.380000
2026-07-21,202,33,16,0,4841,S1,piecewise_linear_interpolation_2025_2030,341.400000,318.880000,227.760000
2026-07-21,202,34,16,30,4841,S1,piecewise_linear_interpolation_2025_2030,341.400000,318.880000,227.760000
2026-07-21,202,35,17,0,4842,S1,piecewise_linear_interpolation_2025_2030,481.000000,328.160000,156.660000
2026-07-21,202,36,17,30,4842,S1,piecewise_linear_interpolation_2025_2030,481.000000,328.160000,156.660000
2026-07-21,202,37,18,0,4843,S1,piecewise_linear_interpolation_2025_2030,479.320000,337.240000,51.300000
2026-07-21,202,38,18,30,4843,S1,piecewise_linear_interpolation_2025_2030,479.320000,337.240000,51.300000
2026-07-21,202,39,19,0,4844,S1,piecewise_linear_interpolation_2025_2030,506.720000,362.580000,49.760000
2026-07-21,202,40,19,30,4844,S1,piecewise_linear_interpolation_2025_2030,506.720000,362.580000,49.760000
2026-07-21,202,41,20,0,4845,S1,piecewise_linear_interpolation_2025_2030,537.460000,367.680000,84.680000
2026-07-21,202,42,20,30,4845,S1,piecewise_linear_interpolation_2025_2030,537.460000,367.680000,84.680000
2026-07-21,202,43,21,0,4846,S1,piecewise_linear_interpolation_2025_2030,540.400000,367.780000,101.060000
2026-07-21,202,44,21,30,4846,S1,piecewise_linear_interpolation_2025_2030,540.400000,367.780000,101.060000
2026-07-21,202,45,22,0,4847,S1,piecewise_linear_interpolation_2025_2030,539.100000,367.180000,99.040000
2026-07-21,202,46,22,30,4847,S1,piecewise_linear_interpolation_2025_2030,539.100000,367.180000,99.040000
2026-07-21,202,47,23,0,4848,S1,piecewise_linear_interpolation_2025_2030,610.020000,367.660000,80.520000
2026-07-21,202,48,23,30,4848,S1,piecewise_linear_interpolation_2025_2030,610.020000,367.660000,80.520000
2026-07-22,203,1,0,0,4849,S1,piecewise_linear_interpolation_2025_2030,694.340000,437.140000,274.960000
2026-07-22,203,2,0,30,4849,S1,piecewise_linear_interpolation_2025_2030,694.340000,437.140000,274.960000
2026-07-22,203,3,1,0,4850,S1,piecewise_linear_interpolation_2025_2030,675.700000,446.320000,285.100000
