active_flags,actual_evals,algorithm,battery_kwh,best_cost,category,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,max_trips_per_physical_vehicle,numpy,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
{},38918,LNS,100.0,3817.814283649194,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-vanilla-75c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,6,11,900.4776956249989,1,1,1000000,43.219282597541735,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,{},0,False,False,0.08333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",55953,alns_e2_throughput,100.0,3817.814283649194,vanilla,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc100/e2-vanilla-75c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,6,11,902.0035412500001,1,1,1000000,62.031907238922926,,True,OK,e2-vanilla-75c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,12,900.0,wc100,100kWh same wall-clock,1,75,OK,"{""acceptance"": {""count"": 55730.0, ""seconds"": 0.013642247264215257}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00018937500135507435}, ""destroy:random_customer_removal"": {""count"": 9290.0, ""seconds"": 1.0876594081928488}, ""destroy:route_segment_removal"": {""count"": 9288.0, ""seconds"": 1.1097776335664093}, ""destroy:shaw_related_removal"": {""count"": 9288.0, ""seconds"": 23.440173330214748}, ""destroy:vehicle_type_swap"": {""count"": 9288.0, ""seconds"": 8.713253717840416}, ""destroy:whole_route_removal"": {""count"": 9288.0, ""seconds"": 0.9683946481527528}, ""destroy:worst_customer_removal"": {""count"": 9288.0, ""seconds"": 1.1885134838958038}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00023416700423695147}, ""full_candidate_score"": {""count"": 55730.0, ""seconds"": 24.216476699024497}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00023383300140267238}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00046275000204332173}, ""repair:greedy_insert_repair"": {""count"": 18577.0, ""seconds"": 278.8562247880109}, ""repair:regret2_insert_repair"": {""count"": 18577.0, ""seconds"": 294.12453907086456}, ""repair:regret3_insert_repair"": {""count"": 18576.0, ""seconds"": 286.86410969855933}, ""repair_full_check"": {""count"": 111460.0, ""seconds"": 30.553369501649286}, ""repair_solution_score"": {""count"": 9288.0, ""seconds"": 1.7116820933952113}, ""route_model_cost"": {""count"": 2395594.0, ""seconds"": 54.32779541060154}, ""scan_build"": {""count"": 223.0, ""seconds"": 0.15020041600655532}, ""scan_score"": {""count"": 223.0, ""seconds"": 0.08530071093264269}}",0,False,False,0.08333333333333333,,
{},25357,LNS,80.0,3960.9142264324673,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-100c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,7,14,900.7528023339983,1,1,1000000,28.15089770944465,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",27730,alns_e2_throughput,80.0,3960.9142264324673,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,7,14,902.636689084,1,1,1000000,30.72110887508964,,True,OK,e2-multidepot-100c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 27619.0, ""seconds"": 0.007596438081236556}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0002507090030121617}, ""destroy:random_customer_removal"": {""count"": 4605.0, ""seconds"": 0.8193022560299141}, ""destroy:route_segment_removal"": {""count"": 4602.0, ""seconds"": 0.805886976304464}, ""destroy:shaw_related_removal"": {""count"": 4603.0, ""seconds"": 24.94078510077088}, ""destroy:vehicle_type_swap"": {""count"": 4602.0, ""seconds"": 16.148306542127102}, ""destroy:whole_route_removal"": {""count"": 4602.0, ""seconds"": 0.7314848241367145}, ""destroy:worst_customer_removal"": {""count"": 4605.0, ""seconds"": 0.8851888018762111}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003190830029780045}, ""full_candidate_score"": {""count"": 27619.0, ""seconds"": 16.01964878169383}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030337499629240483}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006004579990985803}, ""repair:greedy_insert_repair"": {""count"": 9207.0, ""seconds"": 276.3221913198722}, ""repair:regret2_insert_repair"": {""count"": 9206.0, ""seconds"": 290.2689320568097}, ""repair:regret3_insert_repair"": {""count"": 9206.0, ""seconds"": 286.3545864639018}, ""repair_full_check"": {""count"": 55238.0, ""seconds"": 19.01072538991866}, ""repair_solution_score"": {""count"": 12502.0, ""seconds"": 3.1352666951934225}, ""route_model_cost"": {""count"": 2582780.0, ""seconds"": 62.054473127340316}, ""scan_build"": {""count"": 111.0, ""seconds"": 0.11287233799521346}, ""scan_score"": {""count"": 111.0, ""seconds"": 0.05765116603288334}}",0,False,False,0.06666666666666667,,
{},135902,LNS,80.0,476.14411336859115,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-10c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,1,2,300.0126868340012,1,1,1000000,452.9875100755168,,True,OK,e2-multidepot-10c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",441401,alns_e2_throughput,80.0,387.9007343319535,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-10c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,1,1,301.91232175000187,1,1,1000000,1462.01717585247,,True,OK,e2-multidepot-10c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 439642.0, ""seconds"": 0.310169839860464}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 8.045800495892763e-05}, ""destroy:random_customer_removal"": {""count"": 101584.0, ""seconds"": 3.2965575658963644}, ""destroy:route_segment_removal"": {""count"": 64509.0, ""seconds"": 1.6777808641054435}, ""destroy:shaw_related_removal"": {""count"": 64509.0, ""seconds"": 3.906238671763276}, ""destroy:vehicle_type_swap"": {""count"": 64509.0, ""seconds"": 14.716086245367478}, ""destroy:whole_route_removal"": {""count"": 80020.0, ""seconds"": 1.450017319752078}, ""destroy:worst_customer_removal"": {""count"": 64511.0, ""seconds"": 1.6767402709956514}, ""final_check"": {""count"": 1.0, ""seconds"": 8.024999988265336e-05}, ""full_candidate_score"": {""count"": 439642.0, ""seconds"": 52.129092388822755}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00010908400145126507}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00015349999739555642}, ""local_search"": {""count"": 58643.0, ""seconds"": 0.06593391703790985}, ""repair:greedy_insert_repair"": {""count"": 167201.0, ""seconds"": 94.81741935363243}, ""repair:regret2_insert_repair"": {""count"": 135460.0, ""seconds"": 78.93672970139596}, ""repair:regret3_insert_repair"": {""count"": 136981.0, ""seconds"": 78.46554827570799}, ""repair_full_check"": {""count"": 522431.0, ""seconds"": 47.03428605441877}, ""repair_solution_score"": {""count"": 64512.0, ""seconds"": 2.137885739794001}, ""route_model_cost"": {""count"": 920.0, ""seconds"": 0.018674431965337135}, ""scan_build"": {""count"": 1759.0, ""seconds"": 0.1468810500446125}, ""scan_score"": {""count"": 1759.0, ""seconds"": 0.12705558306333842}}",0,False,False,0.5,,
{},15481,LNS,80.0,5488.782859056312,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-150c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,10,21,902.301105958999,1,1,1000000,17.157243737993895,,True,OK,e2-multidepot-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,{},0,False,False,0.045454545454545456,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",10899,alns_e2_throughput,80.0,5488.782859056312,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-150c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,10,21,904.2595679579972,1,1,1000000,12.052955131690968,,True,OK,e2-multidepot-150c-01,3,2.3.5,/opt/anaconda3/bin/python3.13,1,22,900.0,wc80,Goeke80 same wall-clock,1,150,OK,"{""acceptance"": {""count"": 10855.0, ""seconds"": 0.0032926294443313964}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.0004342500033089891}, ""destroy:random_customer_removal"": {""count"": 1810.0, ""seconds"": 0.494255488847557}, ""destroy:route_segment_removal"": {""count"": 1809.0, ""seconds"": 0.5426909829402575}, ""destroy:shaw_related_removal"": {""count"": 1809.0, ""seconds"": 26.960560470091878}, ""destroy:vehicle_type_swap"": {""count"": 1809.0, ""seconds"": 10.169576055988728}, ""destroy:whole_route_removal"": {""count"": 1809.0, ""seconds"": 0.49413652818475384}, ""destroy:worst_customer_removal"": {""count"": 1809.0, ""seconds"": 0.5802116129198112}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0005038330054958351}, ""full_candidate_score"": {""count"": 10855.0, ""seconds"": 9.6423753180934}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00043908299994654953}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.000952374997723382}, ""repair:greedy_insert_repair"": {""count"": 3619.0, ""seconds"": 285.45055321086693}, ""repair:regret2_insert_repair"": {""count"": 3618.0, ""seconds"": 291.78997530609195}, ""repair:regret3_insert_repair"": {""count"": 3618.0, ""seconds"": 282.2905340431389}, ""repair_full_check"": {""count"": 21710.0, ""seconds"": 12.647857069357997}, ""repair_solution_score"": {""count"": 3886.0, ""seconds"": 1.4771536898479098}, ""route_model_cost"": {""count"": 1938000.0, ""seconds"": 49.90936305333162}, ""scan_build"": {""count"": 44.0, ""seconds"": 0.07442795601673424}, ""scan_score"": {""count"": 44.0, ""seconds"": 0.03483737201895565}}",0,False,False,0.045454545454545456,,
{},151171,LNS,80.0,621.371321439464,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-15c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,2,2,300.02096449999954,0,0,1000000,503.8681221891753,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,{},0,True,False,0.0,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",350981,alns_e2_throughput,80.0,621.371321439464,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-15c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,2,2,301.96857020899915,0,0,1000000,1162.3097057984487,,True,OK,e2-multidepot-15c-01,1,2.3.5,/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,15,OK,"{""acceptance"": {""count"": 349582.0, ""seconds"": 0.11088480010221247}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 0.00018533299589762464}, ""destroy:random_customer_removal"": {""count"": 55119.0, ""seconds"": 1.8720924009103328}, ""destroy:route_segment_removal"": {""count"": 56016.0, ""seconds"": 1.5576325788570102}, ""destroy:shaw_related_removal"": {""count"": 81304.0, ""seconds"": 7.221619777352316}, ""destroy:vehicle_type_swap"": {""count"": 50769.0, ""seconds"": 11.31220850970567}, ""destroy:whole_route_removal"": {""count"": 55603.0, ""seconds"": 1.073150239928509}, ""destroy:worst_customer_removal"": {""count"": 50771.0, ""seconds"": 1.4709670558877406}, ""final_check"": {""count"": 1.0, ""seconds"": 4.812499537365511e-05}, ""full_candidate_score"": {""count"": 349582.0, ""seconds"": 29.57421534981404}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00022391700622392818}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00012799999967683107}, ""local_search"": {""count"": 7998.0, ""seconds"": 0.009091585197893437}, ""repair:greedy_insert_repair"": {""count"": 105887.0, ""seconds"": 79.42357524311228}, ""repair:regret2_insert_repair"": {""count"": 106787.0, ""seconds"": 76.09952764611808}, ""repair:regret3_insert_repair"": {""count"": 136908.0, ""seconds"": 104.80515307180758}, ""repair_full_check"": {""count"": 451372.0, ""seconds"": 28.553924900428683}, ""route_model_cost"": {""count"": 8660.0, ""seconds"": 0.17820263710746076}, ""scan_build"": {""count"": 1399.0, ""seconds"": 0.18172554207558278}, ""scan_score"": {""count"": 1399.0, ""seconds"": 0.142963564110687}}",0,True,False,0.0,,
{},10714,LNS,80.0,6608.239546640648,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-200c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,14,28,905.7315511250054,1,1,1000000,11.82911204395186,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,{},0,False,False,0.034482758620689655,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",5676,alns_e2_throughput,80.0,6608.239546640648,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-200c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,14,28,907.8252184589946,1,1,1000000,6.252304832019136,,True,OK,e2-multidepot-200c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,29,900.0,wc80,Goeke80 same wall-clock,1,200,OK,"{""acceptance"": {""count"": 5653.0, ""seconds"": 0.0015497996791964397}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00047983300464693457}, ""destroy:random_customer_removal"": {""count"": 943.0, ""seconds"": 0.3444232858091709}, ""destroy:route_segment_removal"": {""count"": 942.0, ""seconds"": 0.4271305399306584}, ""destroy:shaw_related_removal"": {""count"": 942.0, ""seconds"": 31.601071127945033}, ""destroy:vehicle_type_swap"": {""count"": 942.0, ""seconds"": 8.657465335119923}, ""destroy:whole_route_removal"": {""count"": 942.0, ""seconds"": 0.3969801739731338}, ""destroy:worst_customer_removal"": {""count"": 942.0, ""seconds"": 0.4128194349104888}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0006819170012022369}, ""full_candidate_score"": {""count"": 5653.0, ""seconds"": 6.605280605093867}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0005670829996233806}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0011968340040766634}, ""repair:greedy_insert_repair"": {""count"": 1885.0, ""seconds"": 290.0178011639873}, ""repair:regret2_insert_repair"": {""count"": 1884.0, ""seconds"": 294.3708284979075}, ""repair:regret3_insert_repair"": {""count"": 1884.0, ""seconds"": 273.036937423989}, ""repair_full_check"": {""count"": 11306.0, ""seconds"": 9.154392028860457}, ""repair_solution_score"": {""count"": 2791.0, ""seconds"": 1.34838390385994}, ""route_model_cost"": {""count"": 1635047.0, ""seconds"": 42.72851204073231}, ""scan_build"": {""count"": 23.0, ""seconds"": 0.0577723319947836}, ""scan_score"": {""count"": 23.0, ""seconds"": 0.025040747997991275}}",0,False,False,0.034482758620689655,,
{},50328,LNS,80.0,1130.7005298293218,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-20c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,2,4,300.0492179580033,1,1,1000000,167.73248183251127,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc80,Goeke80 same wall-clock,1,20,OK,{},0,False,False,0.2,,
"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",180369,alns_e2_throughput,80.0,1130.7005298293218,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-20c-01__alns_e2_throughput__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,2,4,301.94774450000114,1,1,1000000,597.3517050066897,,True,OK,e2-multidepot-20c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc80,Goeke80 same wall-clock,1,20,OK,"{""acceptance"": {""count"": 179650.0, ""seconds"": 0.04244335262774257}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 6.98750009178184e-05}, ""destroy:random_customer_removal"": {""count"": 29943.0, ""seconds"": 1.5265915739291813}, ""destroy:route_segment_removal"": {""count"": 29940.0, ""seconds"": 1.3528071892797016}, ""destroy:shaw_related_removal"": {""count"": 29943.0, ""seconds"": 5.91959351683181}, ""destroy:vehicle_type_swap"": {""count"": 29940.0, ""seconds"": 24.305431570945075}, ""destroy:whole_route_removal"": {""count"": 29941.0, ""seconds"": 1.0721283248494728}, ""destroy:worst_customer_removal"": {""count"": 29943.0, ""seconds"": 1.3786607113361242}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00010699999984353781}, ""full_candidate_score"": {""count"": 179650.0, ""seconds"": 29.437655206587806}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00010658300016075373}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00022045800142223015}, ""repair:greedy_insert_repair"": {""count"": 59884.0, ""seconds"": 83.8440380899774}, ""repair:regret2_insert_repair"": {""count"": 59883.0, ""seconds"": 84.85054743211367}, ""repair:regret3_insert_repair"": {""count"": 59883.0, ""seconds"": 86.5536433848174}, ""repair_full_check"": {""count"": 359300.0, ""seconds"": 29.360296599501453}, ""repair_solution_score"": {""count"": 59880.0, ""seconds"": 4.058114855157328}, ""route_model_cost"": {""count"": 33469.0, ""seconds"": 0.7005750295138569}, ""scan_build"": {""count"": 719.0, ""seconds"": 0.12257867189327953}, ""scan_score"": {""count"": 719.0, ""seconds"": 0.08926155383232981}}",0,False,False,0.2,,
{},33893,LNS,80.0,828.678306576153,multidepot,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/wallclock_battery_preflight_stagea_data/checkpoints/wc80/e2-multidepot-25c-01__LNS__seed1.json,True,c03ef202d3f60b6dee583a9dc1ae5c63025f2886,wallclock,2,4,300.0603413330027,1,1,1000000,112.95394736082775,,True,OK,e2-multidepot-25c-01,2,2.3.5,/opt/anaconda3/bin/python3.13,1,5,300.0,wc80,Goeke80 same wall-clock,1,25,OK,{},0,False,False,0.2,,
